"Product Korporat Code","Reference","BoM Lines/Product Template/Korporat Code","BoM Lines/Product Template/Material Type","BoM Lines/Quantity","BoM Lines/Product Unit of Measure"
"","","ES-W1G-03-RP-W1,1GR","Semi Finished Goods","1.0","Pc(s)"
"","","ES-EPS-01-RP-W1,1GR","Semi Finished Goods","1.0","Pc(s)"
"","","CONT-ESEW-SAN","Packaging Material","1.0","Pc(s)"
"","","KUAS-ESSNBRWP2K-BT","Packaging Material","1.0","Pc(s)"
"","","PLAS-DMESBOR0-W","Packaging Material","1.0","Pc(s)"
"","","STIC-BEESPR1-W","Packaging Material","1.0","Pc(s)"
"","","PS-PVCEESBOR1-WPVC","Packaging Material","1.0","Pc(s)"
"","","KB-W6040R2-W","Packaging Material","0.00833","Pc(s)"
"MY-CUSPDMCW32-MO","1","CUS-PDMCW32-MO","Finished Goods","1.0","Pc(s)"
"","","STIC-PAAOEMR0-MOM","Packaging Material","1.0","Pc(s)"
"","","KB-MOTWC3252-K150M12","Packaging Material","0.0416667","Pc(s)"
"MY-CUSPDMCN40-MO","1","CUS-PDMCN40-MO","Finished Goods","1.0","Pc(s)"
"","","STIC-PAAOEMR0-MOM","Packaging Material","1.0","Pc(s)"
"","","KB-MOTWC3252-K150M12","Packaging Material","0.0416667","Pc(s)"
"L-GS05-EM","5","L-GS05-BULK","Semi Finished Goods","0.003","kg"
"","","BOTO-GS05SDR1-E","Packaging Material","1.0","Pc(s)"
"","","CAPA-GS05SDR0-E","Packaging Material","1.0","Pc(s)"
"","","STIC-BGS05SDR0-E","Packaging Material","1.0","Pc(s)"
"","","DUS-GS05SDR2-E","Packaging Material","1.0","Pc(s)"
"","","IBOX-12EDR1-WD31","Packaging Material","0.08333","Pc(s)"
"","","KB-EAR0-KMM125","Packaging Material","0.01042","Pc(s)"
"HBW-ETBWDN2-W","1'","HBW-ETBWD-BULK","Semi Finished Goods","0.45","kg"
"","","PU-LED28BR0-W","Packaging Material","1.0","Pc(s)"
"","","STIC-FLRMBW450R0-ELL","Packaging Material","1.0","Pc(s)"
"","","STIC-BLRMBW450R0-ELL","Packaging Material","1.0","Pc(s)"
"","","BOTO-PETE450-ELL","Packaging Material","1.0","Pc(s)"
"","","KB-WBETAR1-W","Packaging Material","0.0769231","Pc(s)"
"HBW-ETBWEN2-W","1'","HBW-ETBWE-BULK","Semi Finished Goods","0.45","kg"
"","","PU-LED28BR0-W","Packaging Material","1.0","Pc(s)"
"","","STIC-FFCBW450R0-ELL","Packaging Material","1.0","Pc(s)"
"","","STIC-BFCBW450R0-ELL","Packaging Material","1.0","Pc(s)"
"","","BOTO-PETE450-ELL","Packaging Material","1.0","Pc(s)"
"","","KB-WBETAR1-W","Packaging Material","0.0769231","Pc(s)"
"B-RBMLP03-EM","7","B-BMLPA3-BULK","Semi Finished Goods","0.008","kg"
"","","CONT-BMLPR2-E","Packaging Material","1.0","Pc(s)"
"","","SHIF-BMLPR2-E","Packaging Material","1.0","Pc(s)"
"","","CAPC-BMLPR2-E","Packaging Material","1.0","Pc(s)"
"","","PUFF-BMLPR1-EMP","Packaging Material","1.0","Pc(s)"
"","","STIC-BTBLP3RR2-E","Packaging Material","1.0","Pc(s)"
"","","DUS-BWMMLPR6-E","Packaging Material","1.0","Pc(s)"
"","","STIC-BCBWMMLP03R1-E","Packaging Material","1.0","Pc(s)"
"","","KB-ECR1-KMK125CF","Packaging Material","0.01389","Pc(s)"
"ES-PRPBK-EM3.3GR","4","ES-PRPBK01-RP-EM1,1G","Semi Finished Goods","1.0","Pc(s)"
"","","ES-W1G-01-RP-W1,1GR","Semi Finished Goods","1.0","Pc(s)"
"","","ES-PMEO-RP-W1,1GR","Semi Finished Goods","1.0","Pc(s)"
"","","CONT-ESPR-ESAN","Packaging Material","1.0","Pc(s)"
"","","KUAS-ESSNBRWP2K-BT","Packaging Material","1.0","Pc(s)"
"","","PLAS-DMESBOR0-E","Packaging Material","1.0","Pc(s)"
"","","STIC-BOTESBRR0-ECNF","Packaging Material","1.0","Pc(s)"
"","","DUS-PPESBRR1-E","Packaging Material","1.0","Pc(s)"
"","","KB-EBR1-KMK125CF","Packaging Material","0.00794","Pc(s)"
"ES-PRPRP-EM3.3GR","5","ES-W0H-03-RP-W1,1GR","Semi Finished Goods","1.0","Pc(s)"
"","","ES-W1F-02-RP-W1,1GR","Semi Finished Goods","1.0","Pc(s)"
"","","ES-PL-RP-W1,1GR","Semi Finished Goods","1.0","Pc(s)"
"","","CONT-ESPR-ESAN","Packaging Material","1.0","Pc(s)"
"","","KUAS-ESSNBRWP2K-BT","Packaging Material","1.0","Pc(s)"
"","","PLAS-DMESBOR0-E","Packaging Material","1.0","Pc(s)"
"","","STIC-BOTESR-ECNF","Packaging Material","1.0","Pc(s)"
"","","DUS-PPESROR1-E","Packaging Material","1.0","Pc(s)"
"","","KB-EBR1-KMK125CF","Packaging Material","0.00793","Pc(s)"
"L-CVM014-W","4","L-CVM014-BULK","Semi Finished Goods","0.004","kg"
"","","BOTO-CVML14R1-W","Packaging Material","1.0","Pc(s)"
"","","CAPA-WCVML14R1-W","Packaging Material","1.0","Pc(s)"
"","","STIC-BCVML14R0-W","Packaging Material","1.0","Pc(s)"
"","","STIC-VCVMLM14R1-W","Packaging Material","1.0","Pc(s)"
"","","PS-CVMLMR1-W","Packaging Material","1.0","Pc(s)"
"","","IBOX-AR0-W","Packaging Material","0.0625","Pc(s)"
"","","KB-WIOTAR1-W","Packaging Material","0.00521","Pc(s)"
"L-PVW03-MO","4","L-PVW03-BULK","Semi Finished Goods","0.0055","kg"
"","","BOTO-PVLSR0-MO","Packaging Material","1.0","Pc(s)"
"","","CAPA-WPVLSR0-MO","Packaging Material","1.0","Pc(s)"
"","","STIC-BTPVLS3R0-MO","Packaging Material","1.0","Pc(s)"
"","","DUS-PVLSPUR2-MO","Packaging Material","1.0","Pc(s)"
"","","STIC-VPVLS3R0-MO","Packaging Material","1.0","Pc(s)"
"","","IBOX-12BR0-MO","Packaging Material","0.08333","Pc(s)"
"","","KB-MOBOPR1-MO","Packaging Material","0.00694","Pc(s)"
"MY-EBIPEM01-W","2","EB-IPEM01-W","Finished Goods","1.0","Pc(s)"
"","","STIC-PAPBBPOEM-WM","Packaging Material","1.0","Pc(s)"
"","","KB-WFSR1-W","Packaging Material","0.01389","Pc(s)"
"L-EMC18-W4GR","17 (NON INLINE)","L-EMC18-BULK","Semi Finished Goods","0.004","kg"
"","","PLU-BEMLCR0-W","Packaging Material","1.0","Pc(s)"
"","","BOTO-EMLCR1-W","Packaging Material","1.0","Pc(s)"
"","","CAPA-EMLCR2-W","Packaging Material","1.0","Pc(s)"
"","","STIC-BOTEMLC18R-1WPS","Packaging Material","1.0","Pc(s)"
"","","DUSS-EMLC18H-W","Intermediate","1.0","Pc(s)"
"","","IBOX-RRPEMLCR0-W","Packaging Material","0.08333","Pc(s)"
"","","KB-WIOTAR1-W","Packaging Material","0.00694","Pc(s)"
"L-CUM04-W","5","CAPC-CULML4R0-W","Packaging Material","1.0","Pc(s)"
"","","IBOX-BR0-W","Packaging Material","0.08333","Pc(s)"
"","","CONT-CULML4R0-W","Packaging Material","1.0","Pc(s)"
"","","L-CUM04-BULK","Semi Finished Goods","0.0036","kg"
"","","STIC-BCULML4R1-W","Packaging Material","1.0","Pc(s)"
"","","DUS-CULML4R1-W","Packaging Material","1.0","Pc(s)"
"","","KB-WIOTAR1-W","Packaging Material","0.00694","Pc(s)"
"L-REMO23-W","5","L-REMO23-BULK","Semi Finished Goods","0.0035","kg"
"","","CAPC-EMLRLR0-WRL","Packaging Material","1.0","Pc(s)"
"","","CONT-EMLRLR0-WRL","Packaging Material","1.0","Pc(s)"
"","","STIC-BTEMO23R1-WCNF","Packaging Material","1.0","Pc(s)"
"","","DUS-EMOR0-WIMVG","Packaging Material","1.0","Pc(s)"
"","","STIC-BCEMO23R1-WCNF","Packaging Material","1.0","Pc(s)"
"","","IBOX-12ELRLR1-W","Packaging Material","0.08333","Pc(s)"
"","","KB-WLER1-KMK125CF","Packaging Material","0.00694","Pc(s)"
"MY-EBIPEM02-W","2","EB-IPEM02-W","Finished Goods","1.0","Pc(s)"
"","","STIC-PAPBBPOEM-WM","Packaging Material","1.0","Pc(s)"
"","","KB-WFSR1-W","Packaging Material","0.01389","Pc(s)"
"L-PVW07-MO","5","L-PVW07-BULK","Semi Finished Goods","0.0055","kg"
"","","BOTO-PVLSR0-MO","Packaging Material","1.0","Pc(s)"
"","","CAPA-WPVLSR0-MO","Packaging Material","1.0","Pc(s)"
"","","STIC-BTPVLS7R0-MO","Packaging Material","1.0","Pc(s)"
"","","DUS-PVLSPUR2-MO","Packaging Material","1.0","Pc(s)"
"","","STIC-VPVLS7R0-MO","Packaging Material","1.0","Pc(s)"
"","","IBOX-12BR0-MO","Packaging Material","0.08333","Pc(s)"
"","","KB-MOBOPR1-MO","Packaging Material","0.00694","Pc(s)"
"B-RBMLP04-EM","8","B-BMLPE4-BULK","Semi Finished Goods","0.008","kg"
"","","CAPC-BMLPR2-E","Packaging Material","1.0","Pc(s)"
"","","CONT-BMLPR2-E","Packaging Material","1.0","Pc(s)"
"","","SHIF-BMLPR2-E","Packaging Material","1.0","Pc(s)"
"","","PUFF-BMLPR1-EMP","Packaging Material","1.0","Pc(s)"
"","","STIC-BTBLP4RR2-E","Packaging Material","1.0","Pc(s)"
"","","DUS-BWMMLPR6-E","Packaging Material","1.0","Pc(s)"
"","","STIC-BCBWMMLP04R1-E","Packaging Material","1.0","Pc(s)"
"","","KB-ECR1-KMK125CF","Packaging Material","0.01389","Pc(s)"
"L-PVW01-MO","5","L-PVW01-BULK","Semi Finished Goods","0.0055","kg"
"","","BOTO-PVLSR0-MO","Packaging Material","1.0","Pc(s)"
"","","CAPA-WPVLSR0-MO","Packaging Material","1.0","Pc(s)"
"","","STIC-BTPVLS1R0-MO","Packaging Material","1.0","Pc(s)"
"","","DUS-PVLSPUR2-MO","Packaging Material","1.0","Pc(s)"
"","","STIC-VPVLS1R0-MO","Packaging Material","1.0","Pc(s)"
"","","IBOX-12BR0-MO","Packaging Material","0.08333","Pc(s)"
"","","KB-MOBOPR1-MO","Packaging Material","0.00694","Pc(s)"
"TC-PMN30-MO12G","6","TC-PMN30-BULK","Semi Finished Goods","0.012","kg"
"","","GODE-CPTZ59R1-MO","Packaging Material","1.0","Pc(s)"
"","","CONT-PPFR1-MO","Packaging Material","1.0","Pc(s)"
"","","PUFF-TWCNBRR1-W","Packaging Material","1.0","Pc(s)"
"","","STIC-BTPMPFN30R-MOSC","Packaging Material","1.0","Pc(s)"
"","","PO-TWCMOC105-9288T1P","Packaging Material","1.0","Pc(s)"
"","","DUSS-PMFN30R0-MO","Intermediate","1.0","Pc(s)"
"","","KB-MOTWC3252-K150M12","Packaging Material","0.04166","Pc(s)"
"MY-BPWSEDT-KA","3 (INLINE)","BP-WSEDT-BULK","Semi Finished Goods","0.035","kg"
"","","BOTO-GEDTTB-K","Packaging Material","1.0","Pc(s)"
"","","PU-CEDT-K","Packaging Material","1.0","Pc(s)"
"","","PU-SEDT-K","Packaging Material","1.0","Pc(s)"
"","","CAP-PEDT-K","Packaging Material","1.0","Pc(s)"
"","","DUS-EDTTBR0-K","Packaging Material","1.0","Pc(s)"
"","","STIC-PACMGR1-WM","Packaging Material","1.0","Pc(s)"
"","","KB-KAHFAR0-K","Packaging Material","0.0227273","Pc(s)"
"L-EMC14-W4GR","17 (NON INLINE)","L-EMC14-BULK","Semi Finished Goods","0.004","kg"
"","","CAPA-EMLCR2-W","Packaging Material","1.0","Pc(s)"
"","","PLU-BEMLCR0-W","Packaging Material","1.0","Pc(s)"
"","","BOTO-EMLCR1-W","Packaging Material","1.0","Pc(s)"
"","","STIC-BOTEMLC14R-1WPS","Packaging Material","1.0","Pc(s)"
"","","DUSS-EMLC14H-W","Intermediate","1.0","Pc(s)"
"","","IBOX-RRPEMLCR0-W","Packaging Material","0.08333","Pc(s)"
"","","KB-WIOTAR1-W","Packaging Material","0.00694","Pc(s)"
"B-BSLP-EM","7","B-BSLP-BULK","Semi Finished Goods","0.055","kg"
"","","BOTO-SBSLPR4-E","Intermediate","1.0","Pc(s)"
"","","CAPS-BSLPR2-EM","Packaging Material","1.0","Pc(s)"
"","","SHIF-STBSLPR1-EBS","Packaging Material","1.0","Pc(s)"
"","","KB-ECR1-KMK125CF","Packaging Material","0.02778","Pc(s)"
"HBL-AHMG-W100ML","10","HBL-AHMG-BULK","Semi Finished Goods","0.1","kg"
"","","TUBE-AHMG100L-W2L","Packaging Material","1.0","Pc(s)"
"","","KB-WT100R1-KMM125BF","Packaging Material","0.03333","Pc(s)"
"","","STIC-ECAHMGR1-WPSB","Packaging Material","1.0","Pc(s)"
"L-EMC03DP-W","2 (INLINE)","L-EMC03-BULK","Semi Finished Goods","0.004","kg"
"","","BOTP-EMLCR0-W","Intermediate","1.0","Pc(s)"
"","","CAPA-WEMLNSR0-W","Packaging Material","1.0","Pc(s)"
"","","STIC-BOTEMLC03R2-W","Packaging Material","1.0","Pc(s)"
"","","DUS-EMLC03R1-W","Packaging Material","1.0","Pc(s)"
"","","STIC-HEMLCR1-W","Packaging Material","1.0","Pc(s)"
"","","IBOX-RRPEMLCR0-W","Packaging Material","0.08333","Pc(s)"
"","","KB-WIOTAR1-W","Packaging Material","0.00694","Pc(s)"
"L-PVW05-MO","5","L-PVW05-BULK","Semi Finished Goods","0.0055","kg"
"","","BOTO-PVLSR0-MO","Packaging Material","1.0","Pc(s)"
"","","CAPA-WPVLSR0-MO","Packaging Material","1.0","Pc(s)"
"","","STIC-BTPVLS5R0-MO","Packaging Material","1.0","Pc(s)"
"","","DUS-PVLSPUR2-MO","Packaging Material","1.0","Pc(s)"
"","","STIC-VPVLS5R0-MO","Packaging Material","1.0","Pc(s)"
"","","IBOX-12BR0-MO","Packaging Material","0.08333","Pc(s)"
"","","KB-MOBOPR1-MO","Packaging Material","0.00694","Pc(s)"
"LB-EVFSS-W4G","6","LB-EVFSS-BULK","Semi Finished Goods","0.004","kg"
"","","CONT-EFSLSR0-WASSM","Packaging Material","1.0","Pc(s)"
"","","CAPC-EFSLST-W","Packaging Material","1.0","Pc(s)"
"","","STIC-BTEFSLSR0-WCNF","Packaging Material","1.0","Pc(s)"
"","","DUS-EFSLSR2-W","Packaging Material","1.0","Pc(s)"
"","","IBOX-12ELBR0-WDNF","Packaging Material","0.08333","Pc(s)"
"","","KB-WLTWCLFR1-KMK125","Packaging Material","0.02083","Pc(s)"
"FW-RPBCFLS100-W","3","FW-RPBCFLS-BULK","Semi Finished Goods","0.1","kg"
"","","TUBE-PBCFBSGRV100R1-W","Packaging Material","1.0","Pc(s)"
"","","KB-WT100R1-KMM125BF","Packaging Material","0.0333333","Pc(s)"
"PRM-PCCPC-MO","3","PRM-PCCPC-BULK","Semi Finished Goods","0.025","kg"
"","","TUBE-PCCPPR0-MO3L","Packaging Material","1.0","Pc(s)"
"","","DUS-PCCPR0-MO","Packaging Material","1.0","Pc(s)"
"","","STIC-VBPCCPPR0-MO","Packaging Material","1.0","Pc(s)"
"","","KB-MOCC36R1-270CF","Packaging Material","0.01667","Pc(s)"
"PRM-PCCLC-MO","3","PRM-PCCLC-BULK","Semi Finished Goods","0.025","kg"
"","","TUBE-PCCPLR0-MO3L","Packaging Material","1.0","Pc(s)"
"","","DUS-PCCPR0-MO","Packaging Material","1.0","Pc(s)"
"","","STIC-VBPCCPLR0-MO","Packaging Material","1.0","Pc(s)"
"","","KB-MOCC36R1-270CF","Packaging Material","0.01667","Pc(s)"
"L-EMC02DP-W","2 (INLINE)","L-EMC02-BULK","Semi Finished Goods","0.004","kg"
"","","BOTP-EMLCR0-W","Intermediate","1.0","Pc(s)"
"","","CAPA-WEMLNSR0-W","Packaging Material","1.0","Pc(s)"
"","","STIC-BOTEMLC02R2-W","Packaging Material","1.0","Pc(s)"
"","","DUS-EMLC02R1-W","Packaging Material","1.0","Pc(s)"
"","","STIC-HEMLCR1-W","Packaging Material","1.0","Pc(s)"
"","","IBOX-RRPEMLCR0-W","Packaging Material","0.08333","Pc(s)"
"","","KB-WIOTAR1-W","Packaging Material","0.00694","Pc(s)"
"MY-FTBSE-EM","2","FT-BSE-EM","Finished Goods","1.0","Pc(s)"
"MY-LCUMKORB-W","1","L-CUMKORB-W","Finished Goods","1.0","Pc(s)"
"","","STIC-PACUMLR1-WM","Packaging Material","1.0","Pc(s)"
"","","KB-WIOTAR1-W","Packaging Material","0.00694","Pc(s)"
"TC-RIPMFPF12-W","6","TC-IPMFPF12-BULK","Semi Finished Goods","0.013","kg"
"","","PLAS-DM60R0-W","Packaging Material","1.0","Pc(s)"
"","","GODE-CPTZ59R1-MO","Packaging Material","1.0","Pc(s)"
"","","CONT-EIMPFR0-WIP","Packaging Material","1.0","Pc(s)"
"","","PUFF-IMPFR0-WFP","Packaging Material","1.0","Pc(s)"
"","","STIC-BTRIPF2R0-WIP","Packaging Material","1.0","Pc(s)"
"","","PO-ETWCR-WPE","Packaging Material","1.0","Pc(s)"
"","","DUS-RIPFR0-WIP","Packaging Material","1.0","Pc(s)"
"","","STIC-BCRIPF2R0-WIP","Packaging Material","1.0","Pc(s)"
"","","IBOX-12RIPFR1-WIP","Packaging Material","0.08333","Pc(s)"
"","","KB-GKMK-W","Packaging Material","0.01389","Pc(s)"
"TC-RIPMFPF13-W","6","TC-IPMFPF13-BULK","Semi Finished Goods","0.013","kg"
"","","GODE-CPTZ59R1-MO","Packaging Material","1.0","Pc(s)"
"","","CONT-EIMPFR0-WIP","Packaging Material","1.0","Pc(s)"
"","","PUFF-IMPFR0-WFP","Packaging Material","1.0","Pc(s)"
"","","PLAS-DM60R0-W","Packaging Material","1.0","Pc(s)"
"","","STIC-BTRIPF3R0-WIP","Packaging Material","1.0","Pc(s)"
"","","PO-ETWCR-WPE","Packaging Material","1.0","Pc(s)"
"","","DUS-RIPFR0-WIP","Packaging Material","1.0","Pc(s)"
"","","STIC-BCRIPF3R0-WIP","Packaging Material","1.0","Pc(s)"
"","","IBOX-12RIPFR1-WIP","Packaging Material","0.08333","Pc(s)"
"","","KB-GKMK-W","Packaging Material","0.01389","Pc(s)"
"M-LDGN1-W","3","M-LDGN-BULK","Semi Finished Goods","0.03","kg"
"","","POT-LDG30RLR1-W","Packaging Material","1.0","Pc(s)"
"","","PLU-LDG30RLR0-W","Packaging Material","1.0","Pc(s)"
"","","CAPP-LDG30RLR0-W","Packaging Material","1.0","Pc(s)"
"","","DUS-LDG30RLR1-W","Packaging Material","1.0","Pc(s)"
"","","KB-WW2430R2-W","Packaging Material","0.04167","Pc(s)"
"EB-SMUEMA-EM","2","EB-SMUEMA-BULK","Semi Finished Goods","0.008","kg"
"","","TUBE-SMUBCWR0-E","Packaging Material","1.0","Pc(s)"
"","","CAPA-SMUBCR0-E","Packaging Material","1.0","Pc(s)"
"","","DUS-SMUBWR1-E","Packaging Material","1.0","Pc(s)"
"","","KB-EAR0-KMM125","Packaging Material","0.01389","Pc(s)"
"REM-RPBTUMW-W","1'","REM-RPBTUMW-BULK","Semi Finished Goods","0.1","kg"
"","","KB-K100R1-W","Packaging Material","0.0333333","Pc(s)"
"","","CAP-BPBMWRV-W","Packaging Material","1.0","Pc(s)"
"","","STIC-FRVPBMW100-W","Packaging Material","1.0","Pc(s)"
"","","STIC-BRVPBMW100-W","Packaging Material","1.0","Pc(s)"
"","","BOTO-PETCHEERS100-X","Packaging Material","1.0","Pc(s)"
"TC-RIPMFPF14-W","6","TC-IPMFPF14-BULK","Semi Finished Goods","0.013","kg"
"","","GODE-CPTZ59R1-MO","Packaging Material","1.0","Pc(s)"
"","","CONT-EIMPFR0-WIP","Packaging Material","1.0","Pc(s)"
"","","PUFF-IMPFR0-WFP","Packaging Material","1.0","Pc(s)"
"","","PLAS-DM60R0-W","Packaging Material","1.0","Pc(s)"
"","","STIC-BTRIPF4R0-WIP","Packaging Material","1.0","Pc(s)"
"","","PO-ETWCR-WPE","Packaging Material","1.0","Pc(s)"
"","","DUS-RIPFR0-WIP","Packaging Material","1.0","Pc(s)"
"","","STIC-BCRIPF4R0-WIP","Packaging Material","1.0","Pc(s)"
"","","IBOX-12RIPFR1-WIP","Packaging Material","0.08333","Pc(s)"
"","","KB-GKMK-W","Packaging Material","0.01389","Pc(s)"
"FT-RIHT-W","6","DUS-HRPITR0-W","Packaging Material","1.0","Pc(s)"
"","","CAP-HRIT100R2-W","Packaging Material","1.0","Pc(s)"
"","","FT-RIHT-BULK","Semi Finished Goods","0.1","kg"
"","","PLU-FROZZ100R0-W","Packaging Material","1.0","Pc(s)"
"","","BOTO-HRIT100R1-WKIM","Packaging Material","1.0","Pc(s)"
"","","KB-WFSR1-W","Packaging Material","0.05","Pc(s)"
"CM-RWSPBC-W","2","CM-RWSPBC-BULK","Semi Finished Goods","0.1","kg"
"","","TUBE-CSMMC100R1-W","Packaging Material","1.0","Pc(s)"
"","","KB-WT100R1-KMM125BF","Packaging Material","0.03333","Pc(s)"
"B-CLCLPA-W","4","B-CLCLPA-BULK","Semi Finished Goods","0.015","kg"
"","","POT-CMPR0-W","Packaging Material","1.0","Pc(s)"
"","","SHIF-CMPR0-W","Packaging Material","1.0","Pc(s)"
"","","CAPP-CMPR0-W","Packaging Material","1.0","Pc(s)"
"","","PUFF-CMPR0-W","Packaging Material","1.0","Pc(s)"
"","","STIC-BCMP22NR1-W","Packaging Material","1.0","Pc(s)"
"","","DUS-CMPR2-W","Packaging Material","1.0","Pc(s)"
"","","STIC-VCMP22NR1-W","Packaging Material","1.0","Pc(s)"
"","","KB-GKMK-W","Packaging Material","0.02083","Pc(s)"
"B-CLCLPC-W","4","B-CLCLPC-BULK","Semi Finished Goods","0.015","kg"
"","","POT-CMPR0-W","Packaging Material","1.0","Pc(s)"
"","","SHIF-CMPR0-W","Packaging Material","1.0","Pc(s)"
"","","CAPP-CMPR0-W","Packaging Material","1.0","Pc(s)"
"","","PUFF-CMPR0-W","Packaging Material","1.0","Pc(s)"
"","","STIC-BCMP32NR1-W","Packaging Material","1.0","Pc(s)"
"","","DUS-CMPR2-W","Packaging Material","1.0","Pc(s)"
"","","STIC-VCMP32NR1-W","Packaging Material","1.0","Pc(s)"
"","","KB-GKMK-W","Packaging Material","0.02083","Pc(s)"
"B-CLCLPB-W","4","B-CLCLPB-BULK","Semi Finished Goods","0.015","kg"
"","","POT-CMPR0-W","Packaging Material","1.0","Pc(s)"
"","","SHIF-CMPR0-W","Packaging Material","1.0","Pc(s)"
"","","CAPP-CMPR0-W","Packaging Material","1.0","Pc(s)"
"","","PUFF-CMPR0-W","Packaging Material","1.0","Pc(s)"
"","","STIC-BCMP23WR1-W","Packaging Material","1.0","Pc(s)"
"","","DUS-CMPR2-W","Packaging Material","1.0","Pc(s)"
"","","STIC-VCMP23WR1-W","Packaging Material","1.0","Pc(s)"
"","","KB-GKMK-W","Packaging Material","0.02083","Pc(s)"
"B-CLCLPD-W","3","B-CLCLPD-BULK","Semi Finished Goods","0.015","kg"
"","","POT-CMPR0-W","Packaging Material","1.0","Pc(s)"
"","","SHIF-CMPR0-W","Packaging Material","1.0","Pc(s)"
"","","CAPP-CMPR0-W","Packaging Material","1.0","Pc(s)"
"","","PUFF-CMPR0-W","Packaging Material","1.0","Pc(s)"
"","","STIC-BCMP43WR1-W","Packaging Material","1.0","Pc(s)"
"","","DUS-CMPR2-W","Packaging Material","1.0","Pc(s)"
"","","STIC-VCMP43WR1-W","Packaging Material","1.0","Pc(s)"
"","","KB-GKMK-W","Packaging Material","0.02083","Pc(s)"
"F-PTCMCW52-MO","5","F-PTCMCW52-BULK","Semi Finished Goods","0.012","kg"
"","","GODE-CPTZ59R1-MO","Packaging Material","1.0","Pc(s)"
"","","CONT-PCFR0-MO","Packaging Material","1.0","Pc(s)"
"","","PUFF-TWCNBRR1-W","Packaging Material","1.0","Pc(s)"
"","","STIC-BPCFW52R0-MO","Packaging Material","1.0","Pc(s)"
"","","DUS-PCFW52R2-MO","Packaging Material","1.0","Pc(s)"
"","","KB-MOTWC3252-K150M12","Packaging Material","0.04167","Pc(s)"
"F-PTCMCW33-MO","5","F-PTCMCW33-BULK","Semi Finished Goods","0.012","kg"
"","","GODE-CPTZ59R1-MO","Packaging Material","1.0","Pc(s)"
"","","CONT-PCFR0-MO","Packaging Material","1.0","Pc(s)"
"","","PUFF-TWCNBRR1-W","Packaging Material","1.0","Pc(s)"
"","","STIC-BPCFW33R0-MO","Packaging Material","1.0","Pc(s)"
"","","DUS-PCFW33R2-MO","Packaging Material","1.0","Pc(s)"
"","","KB-MOTWC3252-K150M12","Packaging Material","0.04167","Pc(s)"
"L-GS01-EM","5","L-GS01-BULK","Semi Finished Goods","0.003","kg"
"","","CAPA-GS01ABR0-E","Packaging Material","1.0","Pc(s)"
"","","BOTO-GS01ABR1-E","Packaging Material","1.0","Pc(s)"
"","","STIC-BGS01ABR0-E","Packaging Material","1.0","Pc(s)"
"","","DUS-GS01ABR2-E","Packaging Material","1.0","Pc(s)"
"","","IBOX-12EDR1-WD31","Packaging Material","0.08333","Pc(s)"
"","","KB-EAR0-KMM125","Packaging Material","0.01042","Pc(s)"
"LT-MPSM-EM5.5ML","6","LT-MPSM-BULK","Semi Finished Goods","0.0055","kg"
"","","BOTO-MPR1-EM","Packaging Material","1.0","Pc(s)"
"","","CAPA-MPR0-EM","Packaging Material","1.0","Pc(s)"
"","","STIC-BOTMPSMR1-E","Packaging Material","1.0","Pc(s)"
"","","DUS-MP03SMR3-E","Packaging Material","1.0","Pc(s)"
"","","IBOX-12EE-ED31","Packaging Material","0.08333","Pc(s)"
"","","KB-ECR1-KMK125CF","Packaging Material","0.00758","Pc(s)"
"MY-LCUMKORC-W","1","L-CUMKORC-W","Finished Goods","1.0","Pc(s)"
"","","STIC-PACUMLR1-WM","Packaging Material","1.0","Pc(s)"
"","","KB-WIOTAR1-W","Packaging Material","0.00694","Pc(s)"
"MY-LCUMKORE-W","1","L-CUMKORE-W","Finished Goods","1.0","Pc(s)"
"","","STIC-PACUMLR1-WM","Packaging Material","1.0","Pc(s)"
"","","KB-WIOTAR1-W","Packaging Material","0.00694","Pc(s)"
"F-PTCMCC62-MO","4","F-PTCMCC62-BULK","Semi Finished Goods","0.012","kg"
"","","GODE-CPTZ59R1-MO","Packaging Material","1.0","Pc(s)"
"","","CONT-PCFR0-MO","Packaging Material","1.0","Pc(s)"
"","","PUFF-TWCNBRR1-W","Packaging Material","1.0","Pc(s)"
"","","STIC-BPCFC62R0-MO","Packaging Material","1.0","Pc(s)"
"","","DUS-PCFC62R2-MO","Packaging Material","1.0","Pc(s)"
"","","KB-MOTWC3252-K150M12","Packaging Material","0.04167","Pc(s)"
"L-EMC09DP-W","2 (INLINE)","L-EMC09-BULK","Semi Finished Goods","0.004","kg"
"","","BOTP-EMLCR0-W","Intermediate","1.0","Pc(s)"
"","","CAPA-WEMLNSR0-W","Packaging Material","1.0","Pc(s)"
"","","STIC-BOTEMLC09R2-W","Packaging Material","1.0","Pc(s)"
"","","DUS-EMLC09R1-W","Packaging Material","1.0","Pc(s)"
"","","STIC-HEMLCR1-W","Packaging Material","1.0","Pc(s)"
"","","IBOX-RRPEMLCR0-W","Packaging Material","0.08333","Pc(s)"
"","","KB-WIOTAR1-W","Packaging Material","0.00694","Pc(s)"
"MY-LCUMKORD-W","1","L-CUMKORD-W","Finished Goods","1.0","Pc(s)"
"","","STIC-PACUMLR1-WM","Packaging Material","1.0","Pc(s)"
"","","KB-WIOTAR1-W","Packaging Material","0.00694","Pc(s)"
"MY-RBBCLLN1-W","9 (INLINE)","TUBE-LBBCL30R4-W","Packaging Material","1.0","Pc(s)"
