SKU code;SKU Description;COGS Currency;COGS;Uom1;Coef Uom2;Uom2;Coef Uom3;Uom3;Coef Uo4;Uom4;Coef Uom5;Uom5;Coef Uom6;Uom6;Coef Uom7;Uom7;Attribute 1;Attribute 2;Attribute 3;Attribute 4;Attribute 5;Attribute 6;Attribute 7;Attribute 8;Attribute 9;Attribute 10;Attribute 11;Attribute 12;Attribute 13;Attribute 14;Attribute 15;Attribute 16;Attribute 17;Attribute 18;Attribute 19;Attribute 20;Attribute 21;Attribute 22;Attribute 23;Attribute 24;Attribute 25;Attribute 26;Attribute 27;Attribute 28;Attribute 29;Attribute 30
SRM-NFSAN2-EM;Emina NFS Natura Pal Splash Serum 5 ml;;;Pc(s);5.15;g;;g;;;56;KOLI;;PLT;;TRL;FG;sample;Emina;existing;;JTK02;;;;SRM-NFSAN2-EM;;;;202219;202224;;;local;STD;NO;;;;;FALSE;;;;;
SRM-NFSBRSRN2-L;LABORÉ Sensitive Skin Care NFS GentleBiome Barrier Repair Serum 7 ml;;;Pc(s);7.175;g;;g;;;77;KOLI;;PLT;;TRL;FG;sample;Labore;existing;;JTK02;;;;SRM-NFSBRSRN2-L;;;;202226;202233;;;local;STD;NO;;;;;FALSE;;;;;
SS-NFSDUVSDE-L;LABORE Sensitive Skin Care NFS BiomeProtect Physical Sunscreen 10 ml;;;Pc(s);10.9;g;;g;;;48;KOLI;;PLT;;TRL;FG;sample;Labore;existing;;JTK02;;;;SS-NFSDUVSDE-L;;;;202135;202139;;;local;STD;NO;;;;;FALSE;;;;;
SS-NFSSBAT30-EM;Emina NFS Sun Battle SPF 30 PA+++ 12 ml;;;Pc(s);11.8644;g;;g;;;96;KOLI;;PLT;;TRL;FG;sample;Emina;existing;;JTK06;;;;SS-NFSSBAT30-EM;;;;202210;202217;;;local;STD;NO;;;;;FALSE;;;;;
2PR--MO100ML;MAKE OVER Make Up Remover 100 ml (Pc(s));IDR;32432.44;Pc(s);100.0;g;;g;;;24;KOLI;;PLT;;TRL;FG;sellable;Make Over;existing;;JTK02;FACE CLEANSER;REMOVER;MAKE OVER MAKE UP REMOVER;2PR--MO100ML;b;x;;;;;;local;MULTIPLEBULK;NO;;;;MASSTIGE;FALSE;;;;;
A-BPCB-W20G;Wardah Acnederm Pore Blackhead Balm 20 g (Pc(s));IDR;20810.81;Pc(s);20.0;g;43.78;g;;;48;KOLI;;PLT;;TRL;FG;sellable;Wardah;existing;;JTK04;FACE CLEANSER;CLEANSER;WARDAH ACNEDERM BLACKHEAD BALM;A-BPCB-W20G;b;x;;;;;;local;STD;NO;;;;MASS;FALSE;;;;;
A-DM-W40ML;Wardah Acnederm Day Moisturizer 40 ml (Pc(s));IDR;17567.57;Pc(s);37.32;g;;g;;;30;KOLI;;PLT;;TRL;FG;sellable;Wardah;existing;;JTK02;FACE MOISTURIZER;MOISTURIZER;WARDAH ACNEDERM DAY MOISTURIZER;A-DM-W40ML;a;x;;;;;;local;STD;NO;;;;MASS;FALSE;;;;;
A-FP-W20G;Wardah Acnederm Face Powder 20 g (Pc(s));IDR;23783.78;Pc(s);20.0;g;63.98;g;;;48;KOLI;;PLT;;TRL;FG;sellable;Wardah;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;WARDAH ACNEDERM LOOSE POWDER;A-FP-W20G;b;x;;;;;;local;STD;NO;;;;MASS;FALSE;;;;;
A-NTM-W40ML;Wardah Acnederm Night Treatment Moisturizer 40 ml (Pc(s));IDR;17567.57;Pc(s);40.0;g;;g;;;30;KOLI;;PLT;;TRL;FG;sellable;Wardah;existing;;JTK02;FACE MOISTURIZER;MOISTURIZER;WARDAH ACNEDERM NIGHT MOISTURIZER;A-NTM-W40ML;a;x;;;;;;local;STD;NO;;;;MASS;FALSE;;;;;
A-PFC-W60ML;Wardah Acnederm Pure Foaming Cleanser 60 ml (Pc(s));IDR;12702.71;Pc(s);60.84;g;;g;;;36;KOLI;;PLT;;TRL;FG;sellable;Wardah;existing;;JTK02;FACE CLEANSER;FACIAL WASH;WARDAH ACNEDERM PURE FOAMING CLEANSER;A-PFC-W60ML;a;x;;;;;;local;STD;NO;;;;MASS;FALSE;;;;;
A-PRT-W100ML;Wardah Acnederm Pore Refining Toner 100 ml (Pc(s));IDR;16486.49;Pc(s);100.1;g;;g;;;20;KOLI;;PLT;;TRL;FG;sellable;Wardah;existing;;JTK02;FACE CLEANSER;TONER;WARDAH ACNEDERM PORE REFINING TONER;A-PRT-W100ML;a;x;;;;;;local;STD;NO;;;;MASS;FALSE;;;;;
A-SATG-W15ML;Wardah Acnederm Acne Spot Treatment Gel 15 ml (Pc(s));IDR;12702.71;Pc(s);15.3;g;;g;;;42;KOLI;;PLT;;TRL;FG;sellable;Wardah;existing;;JTK02;FACE MOISTURIZER;MOISTURIZER;WARDAH ACNEDERM TREATMENT GEL;A-SATG-W15ML;a;x;;;;;;local;STD;NO;;;;MASS;FALSE;;;;;
B-BSLP-EM;Emina Bright Stuff Loose Powder 55 g;IDR;11621.62;Pc(s);55.0;g;75.3;g;;;36;KOLI;;PLT;;TRL;FG;sellable;Emina;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;EMINA BRIGHT STUFF LOOSE POWDER;B-BSLP-EM;b;x;;;;;;local;STD;NO;;;;MASS;FALSE;;;;;
B-CLCLPA-W;Wardah Colorfit Mattifying Powder 22N Light Ivory 15 g;IDR;43783.79;Pc(s);15.0;g;;g;;;48;KOLI;;PLT;;TRL;FG;sellable;Wardah;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;WARDAH COLORFIT LOOSE POWDER;B-CLCLPA-W;a;x;;202053;202106;;;local;STD;NO;;;;MASS;FALSE;;;;;
B-CLCLPB-W;Wardah Colorfit Mattifying Powder 23W Warm Ivory 15 g;IDR;43783.79;Pc(s);15.0;g;;g;;;48;KOLI;;PLT;;TRL;FG;sellable;Wardah;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;WARDAH COLORFIT LOOSE POWDER;B-CLCLPB-W;a;x;;202053;202106;;;local;STD;NO;;;;MASS;FALSE;;;;;
B-CLCLPC-W;Wardah Colorfit Mattifying Powder 32N Neutral Beige 15 g;IDR;43783.79;Pc(s);15.0;g;;g;;;48;KOLI;;PLT;;TRL;FG;sellable;Wardah;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;WARDAH COLORFIT LOOSE POWDER;B-CLCLPC-W;a;x;;202053;202106;;;local;STD;NO;;;;MASS;FALSE;;;;;
B-CLCLPD-W;Wardah Colorfit Mattifying Powder 43W Golden Sand 15 g;IDR;43783.79;Pc(s);15.0;g;;g;;;48;KOLI;;PLT;;TRL;FG;sellable;Wardah;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;WARDAH COLORFIT LOOSE POWDER;B-CLCLPD-W;b;x;;202053;202106;;;local;STD;NO;;;;MASS;FALSE;;;;;
B-CPGR01-W;WARDAH CRYSTALLURE Precious Glow Radiance Powder 12 IVORY 18 g;IDR;78648.65;Pc(s);20.0;g;64.6;g;;;48;KOLI;;PLT;;TRL;FG;sellable;Crystallure;new product;;JTK01;FACE MAKE UP;FACE POWDER;CRYSTALLURE FACE POWDER;B-CPGR01-W;b;y;;202134;202140;;;local;STD;NO;;;;MASSTIGE;FALSE;;;;;
B-CPGR02-W;WARDAH CRYSTALLURE Precious Glow Radiance Powder 13 BEIGE 18 g;IDR;78648.65;Pc(s);20.0;g;64.6;g;;;48;KOLI;;PLT;;TRL;FG;sellable;Crystallure;new product;;JTK01;FACE MAKE UP;FACE POWDER;CRYSTALLURE FACE POWDER;B-CPGR02-W;b;y;;202134;202140;;;local;STD;NO;;;;MASSTIGE;FALSE;;;;;
B-DMCP01-EM;Emina Daily Matte Compact Powder 01 Light 11 g;IDR;18378.38;Pc(s);11.0;g;47.74;g;;;36;KOLI;;PLT;;TRL;FG;sellable;Emina;new product;;JTK01;FACE MAKE UP;COMPACT POWDER;EMINA DAILY MATTE COMPACT POWDER;B-DMCP01-EM;a;y;;202137;202142;;;local;STD;NO;;;;MASS;FALSE;;;;;
B-DMCP02-EM;Emina Daily Matte Compact Powder 02 Natural 11 g;IDR;18378.38;Pc(s);11.0;g;;g;;;36;KOLI;;PLT;;TRL;FG;sellable;Emina;new product;;JTK01;FACE MAKE UP;COMPACT POWDER;EMINA DAILY MATTE COMPACT POWDER;B-DMCP02-EM;a;y;;202137;202142;;;local;STD;NO;;;;MASS;FALSE;;;;;
B-DMCP03-EM;Emina Daily Matte Compact Powder 03 Caramel 11 g;IDR;18378.38;Pc(s);11.0;g;;g;;;36;KOLI;;PLT;;TRL;FG;sellable;Emina;new product;;JTK01;FACE MAKE UP;COMPACT POWDER;EMINA DAILY MATTE COMPACT POWDER;B-DMCP03-EM;a;y;;202135;202142;;;local;STD;NO;;;;MASS;FALSE;;;;;
B-DMCP04-EM;Emina Daily Matte Compact Powder 04 Mocca 11 g;IDR;18378.38;Pc(s);11.0;g;;g;;;36;KOLI;;PLT;;TRL;FG;sellable;Emina;new product;;JTK01;FACE MAKE UP;COMPACT POWDER;EMINA DAILY MATTE COMPACT POWDER;B-DMCP04-EM;a;y;;202137;202142;;;local;STD;NO;;;;MASS;FALSE;;;;;
B-DMLP01-EM;Emina Daily Matte Loose Powder 01 Light Beige 20 g;IDR;18108.11;Pc(s);20.0;g;64.21;g;;;32;KOLI;;PLT;;TRL;FG;sellable;Emina;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;EMINA DAILY MATTE LOOSE POWDER;B-DMLP01-EM;a;x;;;;;;local;STD;NO;;;;MASS;FALSE;;;;;
B-DMLP02-EM;Emina Daily Matte Loose Powder 02 Natural Beige 20 g;IDR;18108.11;Pc(s);20.0;g;64.21;g;;;32;KOLI;;PLT;;TRL;FG;sellable;Emina;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;EMINA DAILY MATTE LOOSE POWDER;B-DMLP02-EM;b;x;;;;;;local;STD;NO;;;;MASS;FALSE;;;;;
B-HRFP-MO;MAKE OVER Hydrastay Radiant Finishing Powder 8 gr;IDR;63783.79;Pc(s);8.0;g;;g;;;36;KOLI;;PLT;;TRL;FG;sellable;Make Over;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;MAKE OVER HYDRASTAY FINISHING POWDER;B-HRFP-MO;b;x;;202044;202046;;;local;STD;NO;;;;MASSTIGE;FALSE;;;;;
B-IPQSP11-W;Instaperfect QUICKMATTE Loose Powder 11 Fair Pink 9 g;;;Pc(s);9.0;g;;g;;;48;KOLI;;PLT;;TRL;FG;sellable;Instaperfect;new product;;JTK01;FACE MAKE UP;LOOSE POWDER;INSTAPERFECT LOOSE POWDER;B-IPQSP11-W;b;x;;202221;202228;;;local;STD;NO;;;;MASSTIGE;FALSE;;;;;
B-IPQSP12-W;Instaperfect QUICKMATTE Loose Powder 22 Light Ivory 9 g;;;Pc(s);9.0;g;;g;;;48;KOLI;;PLT;;TRL;FG;sellable;Instaperfect;new product;;JTK01;FACE MAKE UP;LOOSE POWDER;INSTAPERFECT LOOSE POWDER;B-IPQSP12-W;a;x;;202222;202228;;;local;STD;NO;;;;MASSTIGE;FALSE;;;;;
B-IPQSP13-W;Instaperfect QUICKMATTE Loose Powder 32 True Beige 9 g;IDR;51818.0;Pc(s);9.0;g;;g;;;48;KOLI;;PLT;;TRL;FG;sellable;Instaperfect;new product;;JTK01;FACE MAKE UP;LOOSE POWDER;INSTAPERFECT LOOSE POWDER;B-IPQSP13-W;b;x;;202222;202228;;;local;STD;NO;;;;MASSTIGE;FALSE;;;;;
B-IPQSP14-W;Instaperfect QUICKMATTE Loose Powder 33 Warm Olive 9 g;;;Pc(s);9.0;g;;g;;;48;KOLI;;PLT;;TRL;FG;sellable;Instaperfect;new product;;JTK01;FACE MAKE UP;LOOSE POWDER;INSTAPERFECT LOOSE POWDER;B-IPQSP14-W;a;x;;202224;202228;;;local;STD;NO;;;;MASSTIGE;FALSE;;;;;
B-IPQSP15-W;Instaperfect QUICKMATTE Loose Powder 43 Creme Sand 9 g;;;Pc(s);9.0;g;;g;;;48;KOLI;;PLT;;TRL;FG;sellable;Instaperfect;new product;;JTK01;FACE MAKE UP;COMPACT POWDER;INSTAPERFECT LOOSE POWDER;B-IPQSP15-W;a;x;;202223;202228;;;local;STD;NO;;;;MASSTIGE;FALSE;;;;;
B-IPQSP16-W;Instaperfect QUICKMATTE Loose Powder 52 Almond 9 g;;;Pc(s);9.0;g;;g;;;48;KOLI;;PLT;;TRL;FG;sellable;Instaperfect;new product;;JTK01;FACE MAKE UP;LOOSE POWDER;INSTAPERFECT LOOSE POWDER;B-IPQSP16-W;a;x;;202223;202228;;;local;STD;NO;;;;MASSTIGE;FALSE;;;;;
B-PBTUBB-W;Wardah Perfect Bright BB Powder 50 g;IDR;12594.6;Pc(s);50.0;g;66.9;g;;;25;KOLI;;PLT;;TRL;FG;sellable;Wardah;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;WARDAH PERFECT BRIGHT LOOSE POWDER;B-PBTUBB-W;a;x;;;;;;local;STD;NO;;;;MASS;FALSE;;;;;
B-PMT-MO11G;MAKE OVER Powerstay Mattifying Transparent Powder 11 g;IDR;66486.49;Pc(s);11.0;g;59.0;g;;;42;KOLI;;PLT;;TRL;FG;sellable;Make Over;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;MAKE OVER POWERSTAY MATTIFYING TRANSPARENT POWDER;B-PMT-MO11G;b;x;;;;;;local;STD;NO;;;;MASSTIGE;FALSE;;;;;
B-PT01-MO35G;MAKE OVER Silky Smooth Translucent Powder 01 Porcelain 35 g (Pc(s));IDR;63783.79;Pc(s);35.0;g;99.67;g;;;34;KOLI;;PLT;;TRL;FG;sellable;Make Over;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;MAKE OVER LOOSE POWDER;B-PT01-MO35G;b;x;;;;;;local;STD;NO;;;;MASSTIGE;FALSE;;;;;
B-PT02-MO35G;MAKE OVER Silky Smooth Translucent Powder 02 Rosy 35 g (Pc(s));IDR;63783.79;Pc(s);35.0;g;99.67;g;;;34;KOLI;;PLT;;TRL;FG;sellable;Make Over;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;MAKE OVER LOOSE POWDER;B-PT02-MO35G;a;x;;;;;;local;STD;NO;;;;MASSTIGE;FALSE;;;;;
B-PT03-MO35G;MAKE OVER Silky Smooth Translucent Powder 03 Champagne 35 g (Pc(s);IDR;63783.79;Pc(s);35.0;g;99.67;g;;;34;KOLI;;PLT;;TRL;FG;sellable;Make Over;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;MAKE OVER LOOSE POWDER;B-PT03-MO35G;b;x;;;;;;local;STD;NO;;;;MASSTIGE;FALSE;;;;;
B-PT04-MO35G;MAKE OVER Silky Smooth Translucent Powder 04 Toffee 35 g (Pc(s));IDR;63783.79;Pc(s);35.0;g;99.67;g;;;34;KOLI;;PLT;;TRL;FG;sellable;Make Over;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;MAKE OVER LOOSE POWDER;B-PT04-MO35G;b;x;;;;;;local;STD;NO;;;;MASSTIGE;FALSE;;;;;
B-PT05-MO35G;MAKE OVER Silky Smooth Translucent Powder 05 Snow 35 g (Pc(s));IDR;63783.79;Pc(s);35.0;g;99.67;g;;;34;KOLI;;PLT;;TRL;FG;sellable;Make Over;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;MAKE OVER LOOSE POWDER;B-PT05-MO35G;b;x;;;;;;local;STD;NO;;;;MASSTIGE;FALSE;;;;;
B-PT06-MO35G;MAKE OVER Silky Smooth Translucent Powder 06 Buttermilk 35 g;IDR;63783.79;Pc(s);35.0;g;99.67;g;;;34;KOLI;;PLT;;TRL;FG;sellable;Make Over;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;MAKE OVER LOOSE POWDER;B-PT06-MO35G;a;x;;;;;;local;STD;NO;;;;MASSTIGE;FALSE;;;;;
B-PT07-MO35G;MAKE OVER Silky Smooth Translucent Powder 07 Vanilla 35 g;IDR;63783.79;Pc(s);35.0;g;99.67;g;;;34;KOLI;;PLT;;TRL;FG;sellable;Make Over;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;MAKE OVER LOOSE POWDER;B-PT07-MO35G;a;x;;;;;;local;STD;NO;;;;MASSTIGE;FALSE;;;;;
B-R3L01LB-W;Wardah Lightening Matte Powder 01 Light Beige 20 g;IDR;17837.84;Pc(s);20.0;g;63.35;g;;;28;KOLI;;PLT;;TRL;FG;sellable;Wardah;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;WARDAH LIGHTENING LOOSE POWDER;B-R3L01LB-W;a;x;;;;;;local;STD;NO;;;;MASS;FALSE;;;;;
B-R3L02B-W;Wardah Lightening Matte Powder 02 Beige 20 g;IDR;17837.84;Pc(s);20.0;g;63.35;g;;;28;KOLI;;PLT;;TRL;FG;sellable;Wardah;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;WARDAH LIGHTENING LOOSE POWDER;B-R3L02B-W;b;x;;;;;;local;STD;NO;;;;MASS;FALSE;;;;;
B-R3L03I-W;Wardah Lightening Matte Powder 03 Ivory 20 g;IDR;17837.84;Pc(s);20.0;g;63.35;g;;;28;KOLI;;PLT;;TRL;FG;sellable;Wardah;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;WARDAH LIGHTENING LOOSE POWDER;B-R3L03I-W;b;x;;;;;;local;STD;NO;;;;MASS;FALSE;;;;;
B-R3L04N-W;Wardah Lightening Matte Powder 04 Natural 20 g;IDR;17837.84;Pc(s);20.0;g;63.35;g;;;28;KOLI;;PLT;;TRL;FG;sellable;Wardah;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;WARDAH LIGHTENING LOOSE POWDER;B-R3L04N-W;a;x;;;;;;local;STD;NO;;;;MASS;FALSE;;;;;
B-RBMLP01-EM;Emina Bare With Me Mineral Loose Powder 01 Fair 8 g;IDR;28648.65;Pc(s);8.0;g;40.5;g;;;72;KOLI;;PLT;;TRL;FG;sellable;Emina;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;EMINA BARE WITH ME MINERAL LOOSE POWDER;B-RBMLP01-EM;b;x;;;;;;local;STD;NO;;;;MASS;FALSE;;;;;
B-RBMLP02-EM;Emina Bare With Me Mineral Loose Powder 02 Light Beige 8 g;IDR;28648.65;Pc(s);8.0;g;40.5;g;;;72;KOLI;;PLT;;TRL;FG;sellable;Emina;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;EMINA BARE WITH ME MINERAL LOOSE POWDER;B-RBMLP02-EM;b;x;;;;;;local;STD;NO;;;;MASS;FALSE;;;;;
B-RBMLP03-EM;Emina Bare With Me Mineral Loose Powder 03 Amber 8 g;IDR;28648.65;Pc(s);8.0;g;40.5;g;;;72;KOLI;;PLT;;TRL;FG;sellable;Emina;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;EMINA BARE WITH ME MINERAL LOOSE POWDER;B-RBMLP03-EM;b;x;;;;;;local;STD;NO;;;;MASS;FALSE;;;;;
B-RBMLP04-EM;Emina Bare With Me Mineral Loose Powder 04 Ebony 8 g;IDR;28648.65;Pc(s);8.0;g;40.5;g;;;72;KOLI;;PLT;;TRL;FG;sellable;Emina;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;EMINA BARE WITH ME MINERAL LOOSE POWDER;B-RBMLP04-EM;b;x;;;;;;local;STD;NO;;;;MASS;FALSE;;;;;
B-SFLP-EM8G;Emina Sebum Fighter Loose Powder 8 g;IDR;31351.36;Pc(s);8.0;g;40.6;g;;;72;KOLI;;PLT;;TRL;FG;sellable;Emina;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;EMINA SEBUM FIGHTER LOOSE POWDER;B-SFLP-EM8G;b;x;;;;;;local;STD;NO;;;;MASS;FALSE;;;;;
B-SPB-MO13GR;MAKE OVER Shimmering Powder Bronzed 13 gr;IDR;58378.38;Pc(s);13.0;g;54.5;g;;;48;KOLI;;PLT;;TRL;FG;sellable;Make Over;existing;;JTK01;FACE MAKE UP;HIGHLIGHTER;MAKE OVER SHIMMERING POWDER;B-SPB-MO13GR;c;z;;;;;;local;STD;NO;;;;MASSTIGE;FALSE;;;;;
B-SPC-MO13GR;MAKE OVER Shimmering Powder Chrystalist 13 gr;IDR;58378.38;Pc(s);13.0;g;54.5;g;;;48;KOLI;;PLT;;TRL;FG;sellable;Make Over;existing;;JTK01;FACE MAKE UP;HIGHLIGHTER;MAKE OVER SHIMMERING POWDER;B-SPC-MO13GR;b;y;;;;;;local;STD;NO;;;;MASSTIGE;FALSE;;;;;
B-SPG-MO13GR;MAKE OVER Shimmering Powder Goldinx 13 gr;IDR;58378.38;Pc(s);13.0;g;54.5;g;;;48;KOLI;;PLT;;TRL;FG;sellable;Make Over;existing;;JTK01;FACE MAKE UP;HIGHLIGHTER;MAKE OVER SHIMMERING POWDER;B-SPG-MO13GR;c;y;;;;;;local;STD;NO;;;;MASSTIGE;FALSE;;;;;
B-SPQ-MO13GR;MAKE OVER Shimmering Powder Quartza 13 gr;IDR;58378.38;Pc(s);13.0;g;54.5;g;;;48;KOLI;;PLT;;TRL;FG;sellable;Make Over;existing;;JTK01;FACE MAKE UP;HIGHLIGHTER;MAKE OVER SHIMMERING POWDER;B-SPQ-MO13GR;c;y;;;;;;local;STD;NO;;;;MASSTIGE;FALSE;;;;;
B-W3ELCP01-W14G;Wardah Evd Lum Compact Powder 01 Light Beige 14 g (Pc(s));IDR;22702.7;Pc(s);14.0;g;64.9;g;;;44;KOLI;;PLT;;TRL;FG;sellable;Wardah;to be discontinued;;JTK01;FACE MAKE UP;COMPACT POWDER;WARDAH EVERYDAY COMPACT POWDER;B-W3ELCP01-W14G;b;x;;;;;;local;STD;NO;;;;MASS;FALSE;;;;;
B-W3ELCP02-W14G;Wardah Evd Lum Compact Powder 02 Beige 14 g (Pc(s));IDR;22702.7;Pc(s);14.0;g;64.9;g;;;44;KOLI;;PLT;;TRL;FG;sellable;Wardah;to be discontinued;;JTK01;FACE MAKE UP;COMPACT POWDER;WARDAH EVERYDAY COMPACT POWDER;B-W3ELCP02-W14G;b;x;;;;;;local;STD;NO;;;;MASS;FALSE;;;;;
B-W3ELCP03-W14G;Wardah Evd Lum Compact Powder 03 Ivory 14 g (Pc(s));IDR;22702.7;Pc(s);14.0;g;64.9;g;;;44;KOLI;;PLT;;TRL;FG;sellable;Wardah;to be discontinued;;JTK01;FACE MAKE UP;COMPACT POWDER;WARDAH EVERYDAY COMPACT POWDER;B-W3ELCP03-W14G;b;x;;;;;;local;STD;NO;;;;MASS;FALSE;;;;;
B-W3ELFP01-W30G;Wardah Evd Lum Face Powder 01 Light Beige 30 g (Pc(s));IDR;22162.16;Pc(s);30.0;g;82.96;g;;;48;KOLI;;PLT;;TRL;FG;sellable;Wardah;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;WARDAH EVERYDAY LOOSE POWDER;B-W3ELFP01-W30G;b;x;;;;;;local;STD;NO;;;;MASS;FALSE;;;;;
B-W3ELFP02-W30G;Wardah Evd Lum Face Powder 02 Beige 30 g (Pc(s));IDR;22162.16;Pc(s);30.0;g;82.96;g;;;48;KOLI;;PLT;;TRL;FG;sellable;Wardah;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;WARDAH EVERYDAY LOOSE POWDER;B-W3ELFP02-W30G;b;x;;;;;;local;STD;NO;;;;MASS;FALSE;;;;;
B-W3ELFP03-W30G;Wardah Evd Lum Face Powder 03 Ivory 30 g (Pc(s));IDR;22162.16;Pc(s);30.0;g;82.96;g;;;48;KOLI;;PLT;;TRL;FG;sellable;Wardah;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;WARDAH EVERYDAY LOOSE POWDER;B-W3ELFP03-W30G;b;x;;;;;;local;STD;NO;;;;MASS;FALSE;;;;;
B-W3ELFP04-W30G;Wardah Evd Lum Face Powder 04 Natural 30 g (Pc(s));IDR;22162.16;Pc(s);30.0;g;82.96;g;;;48;KOLI;;PLT;;TRL;FG;sellable;Wardah;existing;;JTK01;FACE MAKE UP;LOOSE POWDER;WARDAH EVERYDAY LOOSE POWDER;B-W3ELFP04-W30G;b;x;;;;;;local;STD;NO;;;;MASS;FALSE;;;;;
B-W3RELCP01-W14G;Wardah Refill Evd Lum Compact Powder 01 Light Beige 14 g (Pc(s));IDR;17027.03;Pc(s);14.0;g;34.3;g;;;54;KOLI;;PLT;;TRL;FG;sellable;Wardah;to be discontinued;;JTK01;FACE MAKE UP;COMPACT POWDER;WARDAH EVERYDAY REFILL COMPACT POWDER;B-W3RELCP01-W14G;b;x;;;;;;local;STD;NO;;;;MASS;FALSE;;;;;
B-W3RELCP04-W14G;Wardah Refill Evd Lum Compact Powder 04 Natural 14 g (Pc(s));IDR;17027.03;Pc(s);30.0;g;34.3;g;;;54;KOLI;;PLT;;TRL;FG;sellable;Wardah;to be discontinued;;JTK01;FACE MAKE UP;COMPACT POWDER;WARDAH EVERYDAY REFILL COMPACT POWDER;B-W3RELCP04-W14G;b;x;;;;;;local;STD;NO;;;;MASS;FALSE;;;;;
BBC-EL-W15ML;Wardah Everyday BB Cream Light 15 ml (pc(s));IDR;14864.87;Pc(s);15.0;g;;g;;;48;KOLI;;PLT;;TRL;FG;sellable;Wardah;existing;;JTK02;FACE MOISTURIZER;BB CREAM;WARDAH EVERYDAY BB CREAM;BBC-EL-W15ML;a;x;;;;;;local;STD;NO;;;;MASS;FALSE;;;;;
BBC-EL-W30ML;Wardah Everyday BB Cream Light 30 ml (Pc(s));IDR;25945.95;Pc(s);30.0;g;;g;;;36;KOLI;;PLT;;TRL;FG;sellable;Wardah;existing;;JTK02;FACE MOISTURIZER;BB CREAM;WARDAH EVERYDAY BB CREAM;BBC-EL-W30ML;a;x;;;;;;local;STD;NO;;;;MASS;FALSE;;;;;
BBC-EN-W15ML;Wardah Everyday BB Cream Natural 15 ml (Pc(s));IDR;14864.87;Pc(s);15.0;g;;g;;;48;KOLI;;PLT;;TRL;FG;sellable;Wardah;existing;;JTK02;FACE MOISTURIZER;BB CREAM;WARDAH EVERYDAY BB CREAM;BBC-EN-W15ML;a;x;;;;;;local;STD;NO;;;;MASS;FALSE;;;;;
BBC-EN-W30ML;Wardah Everyday BB Cream Natural 30 ml (Pc(s));IDR;25945.95;Pc(s);30.0;g;;g;;;36;KOLI;;PLT;;TRL;FG;sellable;Wardah;existing;;JTK02;FACE MOISTURIZER;BB CREAM;WARDAH EVERYDAY BB CREAM;BBC-EN-W30ML;b;x;;;;;;local;STD;NO;;;;MASS;FALSE;;;;;
BBC-HSBBC-EM;Emina Daily Matte BB Cream 03 Caramel 16 g;IDR;14864.87;Pc(s);16.0;g;29.15;g;;;60;KOLI;;PLT;;TRL;FG;sellable;Emina;new product;;JTK02;FACE MAKE UP;BB CREAM;EMINA DAILY MATTE BB CREAM;BBC-HSBBC-EM;a;y;;202138;202142;;;local;STD;NO;;;;MASS;FALSE;;;;;
BBC-HSBBL-EM;Emina Daily Matte BB Cream 01 Light 16 g;IDR;14864.87;Pc(s);16.0;g;29.15;g;;;60;KOLI;;PLT;;TRL;FG;sellable;Emina;new product;;JTK02;FACE MAKE UP;BB CREAM;EMINA DAILY MATTE BB CREAM;BBC-HSBBL-EM;b;y;;202137;202142;;;local;STD;NO;;;;MASS;FALSE;;;;;
BBC-HSBBN-EM;Emina Daily Matte BB Cream 02 Natural 16 g;IDR;14864.87;Pc(s);16.0;g;29.15;g;;;60;KOLI;;PLT;;TRL;FG;sellable;Emina;new product;;JTK02;FACE MAKE UP;BB CREAM;EMINA DAILY MATTE BB CREAM;BBC-HSBBN-EM;a;x;;202136;202142;;;local;STD;NO;;;;MASS;FALSE;;;;;
