Korporat Code,Variant Seller/Vendor/Reference,Variant Seller/Percentage,Variant Seller/Delivery Lead Time,Variant Seller/QC Leadtime in days,Variant Seller/Min Qty,Variant Seller/Lot Size,Variant Seller/Vendor/Display Name,Variant Seller/Purchase Start Date,Variant Seller/Purchase End Date,Variant Seller/Incoterms,Variant Seller/Company/Display Name
STIC-VBPTMLCB01R0-MO,2200066,1,3,2,5000,100,"PELITA ABADI JAYA, CV",2021-11-01,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VBPTMLCB02R0-MO,2200066,1,3,2,5000,100,"PELITA ABADI JAYA, CV",2021-11-01,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VBPTMLCB03R0-MO,2200066,1,3,2,5000,100,"PELITA ABADI JAYA, CV",2021-11-01,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VBPTMLCB04R0-MO,2200066,1,3,2,5000,100,"PELITA ABADI JAYA, CV",2021-11-01,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VBPTMLCB05R0-MO,2200066,1,3,2,5000,100,"PELITA ABADI JAYA, CV",2021-11-01,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VBPTMLCB06R0-MO,2200066,1,3,2,5000,100,"PELITA ABADI JAYA, CV",2021-11-01,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VBPTMLCB07R0-MO,2200066,1,3,2,5000,100,"PELITA ABADI JAYA, CV",2021-11-01,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VBPTMLCB08R0-MO,2200066,1,3,2,5000,100,"PELITA ABADI JAYA, CV",2021-11-01,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VBPTMLCB09R0-MO,2200066,1,3,2,5000,100,"PELITA ABADI JAYA, CV",2021-11-01,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VBPTMLCB10R0-MO,2200066,1,3,2,5000,100,"PELITA ABADI JAYA, CV",2021-11-01,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VBPTMLCB11R0-MO,2200066,1,3,2,5000,100,"PELITA ABADI JAYA, CV",2021-11-01,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VBPTMLCB12R0-MO,2200066,1,3,2,5000,100,"PELITA ABADI JAYA, CV",2021-11-01,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCGRP12R0-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,2021-01-25,2021-09-03,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCGRP12R0-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,2022-01-20,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCGRP12R1-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,2021-07-08,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCGRP13R0-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,2021-01-25,2021-09-03,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCGRP13R0-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,2022-01-20,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCGRP13R1-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,2021-07-09,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCLPF11RR0-W,2200055,1,2,2,1000,100,MITRA ABADI PRINTING,2022-04-05,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCLPF12RR0-W,2200055,1,2,2,1000,100,MITRA ABADI PRINTING,2022-04-05,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCLPF13RR0-W,2200055,1,2,2,1000,100,MITRA ABADI PRINTING,2022-04-05,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCLPF14RR0-W,2200055,1,2,2,1000,100,MITRA ABADI PRINTING,2022-04-05,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCMP22NR0-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCMP22NR0-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,2022-01-20,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCMP22NR1-W,2200055,1,3,2,2500,100,MITRA ABADI PRINTING,2022-05-30,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCMP23WR0-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCMP23WR0-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,2022-01-20,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCMP23WR1-W,2200055,1,3,2,2500,100,MITRA ABADI PRINTING,2022-05-30,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCMP32NR0-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCMP32NR0-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,2022-01-20,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCMP32NR1-W,2200055,1,3,2,2500,100,MITRA ABADI PRINTING,2022-05-30,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCMP43WR0-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCMP43WR0-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,2022-01-20,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCMP43WR1-W,2200055,1,3,2,2500,100,MITRA ABADI PRINTING,2022-05-30,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCPADCC11R0-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,2021-01-25,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCPADCC11R0-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,2022-01-20,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCPADCC12R0-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCPADCC12R0-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,2022-01-20,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCPGC11CR0-W,2200055,1,3,2,10000,100,MITRA ABADI PRINTING,2022-04-27,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCPGC22NR0-W,2200055,1,3,2,10000,100,MITRA ABADI PRINTING,2022-04-27,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCPGC23WR0-W,2200055,1,3,2,10000,100,MITRA ABADI PRINTING,2022-04-27,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCPGC32NR0-W,2200055,1,2,2,10000,100,MITRA ABADI PRINTING,2022-02-02,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCPGC33WR0-W,2200055,1,3,2,10000,100,MITRA ABADI PRINTING,2022-04-27,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCPGC42NR0-W,2200055,1,3,2,10000,100,MITRA ABADI PRINTING,2022-04-27,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCPGC43WR0-W,2200055,1,2,2,10000,100,MITRA ABADI PRINTING,2022-01-22,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCPGC52NR0-W,2200055,1,2,2,10000,100,MITRA ABADI PRINTING,2022-01-22,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCPRL1R0-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCPRL1R0-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,2022-01-20,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCPRL2R0-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,,2021-04-12,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCPRL2R1-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,2022-01-22,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCPRL3R0-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,,2021-04-12,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCPRL3R1-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,2022-01-22,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCPRL4R0-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,2021-01-25,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCPRL4R0-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,2022-01-20,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCPRL5R0-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,2021-01-25,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCPRL5R0-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,2022-01-20,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCPSPF11R0-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,,2021-04-05,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCPSPF11R1-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,2022-01-22,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCPSPF12R0-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,,2021-04-05,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCPSPF12R1-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,2022-01-22,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCPSPF13R0-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,,2021-04-05,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCPSPF13R1-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,2022-01-22,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCPSPF14R0-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,,2021-04-05,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCPSPF14R1-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,2022-01-22,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVML10R0-W,2303747,1,3,2,25000,100,"SATYAMITRA LABELJAYA P., PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVML10R0-W,2303747,1,4,2,25000,100,"SATYAMITRA LABELJAYA P., PT",2022-02-24,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVML11R0-W,2303747,1,3,2,25000,100,"SATYAMITRA LABELJAYA P., PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVML11R0-W,2303747,1,4,2,25000,100,"SATYAMITRA LABELJAYA P., PT",2022-02-24,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVML12R0-W,2303747,1,3,2,25000,100,"SATYAMITRA LABELJAYA P., PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVML13R0-W,2303747,1,3,2,25000,100,"SATYAMITRA LABELJAYA P., PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVML14R0-W,2303747,1,3,2,25000,100,"SATYAMITRA LABELJAYA P., PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVML14R0-W,2303747,1,4,2,25000,100,"SATYAMITRA LABELJAYA P., PT",2022-02-24,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVML9R0-W,2303747,1,3,2,25000,100,"SATYAMITRA LABELJAYA P., PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVMLM10R1-W,2303747,1,4,2,10000,100,"SATYAMITRA LABELJAYA P., PT",2022-02-24,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVMLM11R1-W,2303747,1,4,2,10000,100,"SATYAMITRA LABELJAYA P., PT",2022-02-24,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVMLM12R1-W,2303747,1,4,2,10000,100,"SATYAMITRA LABELJAYA P., PT",2022-02-24,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVMLM13R1-W,2303747,1,4,2,10000,100,"SATYAMITRA LABELJAYA P., PT",2022-02-24,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVMLM14R1-W,2303747,1,4,2,10000,100,"SATYAMITRA LABELJAYA P., PT",2022-02-24,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVMLM1R0-W,2303747,1,3,2,10000,100,"SATYAMITRA LABELJAYA P., PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVMLM1R1-W,2303747,1,3,2,10000,100,"SATYAMITRA LABELJAYA P., PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVMLM1R1-W,2303747,1,4,2,10000,100,"SATYAMITRA LABELJAYA P., PT",2022-02-24,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVMLM1R2-W,2303747,1,4,2,10000,100,"SATYAMITRA LABELJAYA P., PT",2022-02-24,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVMLM2R0-W,2303747,1,3,2,10000,100,"SATYAMITRA LABELJAYA P., PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVMLM2R1-W,2303747,1,3,2,10000,100,"SATYAMITRA LABELJAYA P., PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVMLM2R1-W,2303747,1,4,2,10000,100,"SATYAMITRA LABELJAYA P., PT",2022-02-24,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVMLM2R2-W,2303747,1,4,2,10000,100,"SATYAMITRA LABELJAYA P., PT",2022-02-24,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVMLM3R1-W,2303747,1,3,2,10000,100,"SATYAMITRA LABELJAYA P., PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVMLM3R1-W,2303747,1,4,2,10000,100,"SATYAMITRA LABELJAYA P., PT",2022-02-24,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVMLM3R2-W,2303747,1,4,2,10000,100,"SATYAMITRA LABELJAYA P., PT",2022-02-24,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVMLM3R2-W,2303747,1,4,2,10000,100,"SATYAMITRA LABELJAYA P., PT",2022-02-24,2022-07-13,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVMLM4R1-W,2303747,1,3,2,10000,100,"SATYAMITRA LABELJAYA P., PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVMLM4R1-W,2303747,1,4,2,10000,100,"SATYAMITRA LABELJAYA P., PT",2022-02-24,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVMLM4R2-W,2303747,1,4,2,10000,100,"SATYAMITRA LABELJAYA P., PT",2022-02-24,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVMLM5R1-W,2303747,1,3,2,10000,100,"SATYAMITRA LABELJAYA P., PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVMLM5R1-W,2303747,1,4,2,10000,100,"SATYAMITRA LABELJAYA P., PT",2022-02-24,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVMLM5R2-W,2303747,1,4,2,10000,100,"SATYAMITRA LABELJAYA P., PT",2022-02-24,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVMLM6R0-W,2303747,1,3,2,10000,100,"SATYAMITRA LABELJAYA P., PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVMLM6R1-W,2303747,1,3,2,10000,100,"SATYAMITRA LABELJAYA P., PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVMLM6R1-W,2303747,1,4,2,10000,100,"SATYAMITRA LABELJAYA P., PT",2022-02-24,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVMLM6R2-W,2303747,1,4,2,10000,100,"SATYAMITRA LABELJAYA P., PT",2022-02-24,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVMLM7R1-W,2303747,1,3,2,10000,100,"SATYAMITRA LABELJAYA P., PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVMLM7R1-W,2303747,1,4,2,10000,100,"SATYAMITRA LABELJAYA P., PT",2022-02-24,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVMLM7R2-W,2303747,1,4,2,10000,100,"SATYAMITRA LABELJAYA P., PT",2022-02-24,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVMLM8R1-W,2303747,1,3,2,10000,100,"SATYAMITRA LABELJAYA P., PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVMLM8R1-W,2303747,1,4,2,10000,100,"SATYAMITRA LABELJAYA P., PT",2022-02-24,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVMLM8R2-W,2303747,1,4,2,10000,100,"SATYAMITRA LABELJAYA P., PT",2022-02-24,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVMLM9R1-W,2303747,1,4,2,10000,100,"SATYAMITRA LABELJAYA P., PT",2022-02-24,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVMWD02R0-W,2303747,1,2,2,10000,100,"SATYAMITRA LABELJAYA P., PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVMWD03R0-W,2303747,1,2,2,10000,100,"SATYAMITRA LABELJAYA P., PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVMWD04R0-W,2303747,1,2,2,10000,100,"SATYAMITRA LABELJAYA P., PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVMWD06R0-W,2303747,1,2,2,10000,100,"SATYAMITRA LABELJAYA P., PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVMWD07R0-W,2303747,1,2,2,10000,100,"SATYAMITRA LABELJAYA P., PT",,2021-01-25,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVMWD08R0-W,2303747,1,3,2,10000,100,"SATYAMITRA LABELJAYA P., PT",,2021-02-22,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVPF11CR0-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVPF11CR0-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,2022-01-20,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVPF22NR0-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVPF22NR0-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,2022-01-20,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVPF23WR0-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVPF23WR0-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,2022-01-20,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVPF32NR0-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVPF32NR0-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,2022-01-20,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVPF33WR0-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVPF33WR0-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,2022-01-20,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVPF42NR0-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVPF42NR0-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,2022-01-20,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVPF43WR0-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVPF43WR0-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,2022-01-20,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVPF52NR0-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,2021-01-25,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VCVPF52NR0-W,2200055,1,2,2,5000,100,MITRA ABADI PRINTING,2022-01-20,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VDCPFTLBR0-T,2200161,1,3,2,3000,100,"EXPRESS GRAFIKA, PT",2022-07-22,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VDCPFTMCR0-T,2200161,1,3,2,3000,100,"EXPRESS GRAFIKA, PT",2022-07-22,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VDCPFTSBR0-T,2200161,1,3,2,3000,100,"EXPRESS GRAFIKA, PT",2022-07-22,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VDCPFTSLR0-T,2200161,1,3,2,3000,100,"EXPRESS GRAFIKA, PT",2022-07-21,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VDCPFTSNR0-T,2200161,1,3,2,3000,100,"EXPRESS GRAFIKA, PT",2022-07-22,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VDCPFTWFR0-T,2200161,1,3,2,3000,100,"EXPRESS GRAFIKA, PT",2022-07-21,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VDMCP01R0-E,2200066,1,3,2,10000,100,"PELITA ABADI JAYA, CV",2022-01-24,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VDMCP02R0-E,2200066,1,3,2,10000,100,"PELITA ABADI JAYA, CV",2022-01-24,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VDMCP03R0-E,2200066,1,3,2,10000,100,"PELITA ABADI JAYA, CV",2022-01-24,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VDMCP04R0-E,2200066,1,3,2,10000,100,"PELITA ABADI JAYA, CV",2022-01-24,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VEIML01R0-IP,2200161,1,3,2,3000,100,"EXPRESS GRAFIKA, PT",2022-07-14,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VEIML02R0-IP,2200161,1,3,2,3000,100,"EXPRESS GRAFIKA, PT",2022-07-14,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VEIML03R0-IP,2200161,1,3,2,3000,100,"EXPRESS GRAFIKA, PT",2022-07-14,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VEIML04R0-IP,2200161,1,3,2,3000,100,"EXPRESS GRAFIKA, PT",2022-07-14,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VEIML05R0-IP,2200161,1,3,2,3000,100,"EXPRESS GRAFIKA, PT",2022-07-14,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
STIC-VEIML06R0-IP,2200161,1,3,2,3000,100,"EXPRESS GRAFIKA, PT",2022-07-14,,DELIVERED DUTY PAID,PT PARAGON TECHNOLOGY AND INNOVATION
