SKU code;Supplier code;Percentage;Supplier lead time;QC lead time;MOQ;Lot size;Supplier description;No;Material start date;Material end date
STIC-FBTYZBW-BD;2200015;1;3;2;2300;100;Best Label, PT;6905;202210;
STIC-VQLP32R0-IP;2200066;1;3;2;5000;100;Pelita Abadi Jaya, CV;6906;202210;
STIC-VQLP33R0-IP;2200066;1;3;2;5000;100;Pelita Abadi Jaya, CV;6907;202210;
STIC-VQLP43R0-IP;2200066;1;3;2;5000;100;Pelita Abadi Jaya, CV;6908;202210;
STIC-VQLP52R0-IP;2200066;1;3;2;5000;100;Pelita Abadi Jaya, CV;6909;202210;
STIC-VTESBGR0-MO;2200066;1;3;2;5000;100;Pelita Abadi Jaya, CV;6910;202210;
STIC-VTESDCR0-MO;2200066;1;3;2;5000;100;Pelita Abadi Jaya, CV;6911;202210;
STIC-VTESEBR0-MO;2200066;1;3;2;5000;100;Pelita Abadi Jaya, CV;6912;202210;
STIC-VTESESR0-MO;2200066;1;3;2;5000;100;Pelita Abadi Jaya, CV;6913;202210;
STIC-VTESGER0-MO;2200066;1;3;2;5000;100;Pelita Abadi Jaya, CV;6914;202210;
STIC-VTESISR0-MO;2200066;1;3;2;5000;100;Pelita Abadi Jaya, CV;6915;202210;
STIC-VTESLSR0-MO;2200066;1;3;2;5000;100;Pelita Abadi Jaya, CV;6916;202210;
STIC-VTESMTR0-MO;2200066;1;3;2;5000;100;Pelita Abadi Jaya, CV;6917;202210;
STIC-VTESNNR0-MO;2200066;1;3;2;5000;100;Pelita Abadi Jaya, CV;6918;202210;
STIC-VTESSBR0-MO;2200066;1;3;2;5000;100;Pelita Abadi Jaya, CV;6919;202210;
TUBE-TAOCDFW100R1-K;2200076;1;4;2;25000;78;Rapid Plast Indonesia, PT;6920;202210;
BOTO-GAACS15R1-W;2306553;1;9;2;35000;288;Derma Kemas Tejahakara, PT;6921;202211;
BOTO-GBSRS20-L;2302356;1;9;2;20000;700;Ningbo Somewang Packaging Co., Ltd;6922;202211;
BOTO-PSPSSTMR0-MO;2200004;1;2;2;200;100;Albea Rigid Packaging, PT;6923;202211;
CAP-GBSRS20-L;2302356;1;9;2;20000;2000;Ningbo Somewang Packaging Co., Ltd;6924;202211;
CAP-PSPSSTMR0-MO;2200004;1;2;2;200;100;Albea Rigid Packaging, PT;6925;202211;
CUS-PDCCN50R1-MO;2300964;1;12;2;3000;1;Cosmax Indonesia, PT;6926;202211;
CUS-PDCCW30R1-MO;2300964;1;12;2;3000;1;Cosmax Indonesia, PT;6927;202211;
CUS-PDCCW42R1-MO;2300964;1;12;2;3000;1;Cosmax Indonesia, PT;6928;202211;
DUS-BCABER0-W;2306641;1;4;2;20000;100;Adhinata Karya, PT;6929;202211;
DUS-BCSAOCR0-W;2306641;1;4;2;20000;100;Adhinata Karya, PT;6930;202211;
DUS-BCSROSR0-W;2306641;1;4;2;20000;100;Adhinata Karya, PT;6931;202211;
DUS-BCSRRCR0-W;2306641;1;4;2;20000;100;Adhinata Karya, PT;6932;202211;
DUS-CCSAOCR0-W;2306641;1;4;2;20000;100;Adhinata Karya, PT;6933;202211;
DUS-CCSROSR0-W;2306641;1;4;2;20000;100;Adhinata Karya, PT;6934;202211;
DUS-CCSRRCR0-W;2306641;1;4;2;20000;100;Adhinata Karya, PT;6935;202211;
DUS-RYDC9R0-W;2200013;0.3;4;2;50000;100;Asti Indograph, PT;6936;202211;
DUS-RYDC9R0-W;2200126;0.7;4;2;75000;100;DNP Indonesia, PT;6937;202211;
DUS-SCSAOCR0-W;2306641;1;4;2;20000;100;Adhinata Karya, PT;6938;202211;
DUS-SCSROSR0-W;2306641;1;4;2;20000;100;Adhinata Karya, PT;6939;202211;
DUS-SCSRRCR0-W;2306641;1;4;2;20000;100;Adhinata Karya, PT;6940;202211;
GODE-CQEPR0-W;2200054;1;4;2;50000;100;Metalipak Kreasindo, PT;6941;202211;
KB-WONIIR0-WL;2200023;1;4;2;2000;100;Cartonindus Sumber Jaya, PT;6942;202211;
KB-WONIR0-WL;2200007;1;3;2;1000;100;Alpo Sejahtera, PT;6943;202211;
PU-GMUSQB20R0-B;2302356;1;10;2;200;200;Ningbo Somewang Packaging Co., Ltd;6944;202211;
PU-PSPSSTMR0-MO;2200004;1;2;2;200;100;Albea Rigid Packaging, PT;6945;202211;
STIC-BPWLFC31R0-MO;2200055;1;2;2;3000;100;Mitra Abadi Printing;6946;202211;
STIC-IJKLTSR0-OMG;2200161;1;3;2;2000;100;EXPRESS GRAFIKA, PT;6947;202211;
STIC-QCPUDSR0-MO;2200066;1;3;2;15000;100;Pelita Abadi Jaya, CV;6948;202211;
STIC-QREMUR-W;2200066;1;3;2;10000;100;Pelita Abadi Jaya, CV;6949;202211;
STIC-QRPCEDT-W;2200066;1;3;2;10000;100;Pelita Abadi Jaya, CV;6950;202211;
STIC-QTJKLTSR0-OMG;2200161;1;3;2;2000;100;EXPRESS GRAFIKA, PT;6951;202211;
STIC-VQLP22R0-IP;2200066;1;3;2;5000;1000;Pelita Abadi Jaya, CV;6952;202211;
TUBE-LBBCL15R2-W;2200076;1;4;2;50000;357;Rapid Plast Indonesia, PT;6953;202211;
TUBE-LBBCN15R2-W;2200076;1;4;2;50000;357;Rapid Plast Indonesia, PT;6954;202211;
TUBE-MCFF100R1-W2L;2200076;1;4;2;25000;100;Rapid Plast Indonesia, PT;6955;202211;
TUBE-MUNKG8-X;2200076;1;4;2;200;100;Rapid Plast Indonesia, PT;6956;202211;
BOTO-EXBLSR0-W;2200163;1;10;2;10000;1200;HUARUI PACKAGING TECH (HANGZHOU) CO.,LTD.;6957;202212;
BOTO-GAACS15R2-W;2306553;1;9;2;35000;288;Derma Kemas Tejahakara, PT;6958;202212;
BOTO-HFTS1702RX-W;2200028;1;4;2;30000;200;Dynaplast, PT;6959;202212;
BOTO-PET300R0-WL;2305884;1;4;2;30000;112;Natamas Plast, PT;6960;202212;
BOTO-PSFTOR0-B;2200008;1;4;2;200;200;Anugrah Lumei Raya, PT;6961;202212;
BOTO-RYTERV100-W;2200042;1;4;2;10000;270;Jayatama Selaras, PT;6962;202212;
CAPA-EXBLSR0-W;2200163;1;10;2;10000;1360;HUARUI PACKAGING TECH (HANGZHOU) CO.,LTD.;6963;202212;
CSMC-105SR1MO-X;2304792;1;20;2;10000;1;Elegant Best Investment Ltd.;6964;202212;
DUS-ABFSR0-WL;2200070;1;4;2;30000;100;Printindo Utama, PT;6965;202212;
DUS-ABTSR0-WL;2200070;1;4;2;30000;100;Printindo Utama, PT;6966;202212;
DUS-BWMMLPR2-EILD;2200037;1;4;2;5000;100;Indah Kencana, CV;6967;202212;
DUS-CQEP01R0-W;2200037;1;4;2;10000;100;Indah Kencana, CV;6968;202212;
DUS-CQEP02R0-W;2200037;1;4;2;10000;100;Indah Kencana, CV;6969;202212;
DUS-CQEP03R0-W;2200037;1;4;2;10000;100;Indah Kencana, CV;6970;202212;
DUS-DMBC02R0-E;2200152;1;4;2;15000;100;Kalingga Jaya Prima, PT;6971;202212;
DUS-JKLTS01R1-OMG;2200126;1;4;2;30000;100;DNP Indonesia, PT;6972;202212;
DUS-JKLTS02R1-OMG;2200126;1;4;2;30000;100;DNP Indonesia, PT;6973;202212;
DUS-JKLTS03R1-OMG;2200126;1;4;2;30000;100;DNP Indonesia, PT;6974;202212;
DUS-JKLTS04R1-OMG;2200126;1;4;2;30000;100;DNP Indonesia, PT;6975;202212;
DUS-RYDC30RV-W;2200013;1;4;2;50000;100;Asti Indograph, PT;6976;202212;
DUS-RYNC30RV-W;2200013;1;4;2;50000;100;Asti Indograph, PT;6977;202212;
DUS-RYTE100RV-W;2200013;1;4;2;10000;100;Asti Indograph, PT;6978;202212;
DUS-RYTE50RV-W;2200013;1;4;2;10000;100;Asti Indograph, PT;6979;202212;
PLU-EXBLSR0-W;2200163;1;10;2;10000;10000;HUARUI PACKAGING TECH (HANGZHOU) CO.,LTD.;6980;202212;
PLU-RYNC30-WDP;2200093;1;4;2;10000;160;Tigermandiri Pratama, PT;6981;202212;
PU-PSFTOR0-B;2200115;1;8;2;200;200;NINGBO YUNWU PLASTICS CO.,LTD;6982;202212;
STIC-BTGTBW-BD;2200015;1;3;2;2300;100;Best Label, PT;6983;202212;
STIC-BTSSBW-BD;2200015;1;3;2;2300;100;Best Label, PT;6984;202212;
STIC-BTYZBW-BD;2200015;1;3;2;2300;100;Best Label, PT;6985;202212;
STIC-FTGTBW-BD;2200015;1;3;2;2300;100;Best Label, PT;6986;202212;
STIC-FTSSBW-BD;2200015;1;3;2;2300;100;Best Label, PT;6987;202212;
STIC-FTYZBW-BD;2200015;1;3;2;2300;100;Best Label, PT;6988;202212;
STIC-PPBCFBS50-W;2200066;1;3;2;100000;100;Pelita Abadi Jaya, CV;6989;202212;
STIC-VQLP11R0-IP;2200066;1;3;2;5000;100;Pelita Abadi Jaya, CV;6990;202212;
TUBE-GBBRS7-L;2302562;1;12;2;10000;2145;Premier Plus Co., LTD.;6991;202212;
DUS-MTC5R0-E;2200152;1;4;2;5000;100;Kalingga Jaya Prima, PT;6992;202213;
DUS-QLPR0-IP;2200037;1;4;2;10000;100;Indah Kencana, CV;6993;202213;
DUS-SFCF30R0-IP;2200037;1;4;2;10000;100;Indah Kencana, CV;6994;202213;
GODE-PSCHCPRER0-W;2200054;1;2;2;200;200;Metalipak Kreasindo, PT;6995;202213;
GODE-PSCHCPROR0-W;2200054;1;2;2;200;200;Metalipak Kreasindo, PT;6996;202213;
LEAF-CSCSPR0-W;2200070;1;4;2;39000;100;Printindo Utama, PT;6997;202213;
PS-BL300PVC-WL;2200164;1;2;2;50000;7000;UNIFLEX KEMASINDAH, PT;6998;202213;
STIC-PAPBBPOEM-WM;2200066;1;3;2;10000;100;Pelita Abadi Jaya, CV;6999;202213;
STIC-PIHTS170-W;2200066;1;3;2;39000;100;Pelita Abadi Jaya, CV;7000;202213;
STIC-QRBBCSP-W;2200161;1;13;2;5000;100;EXPRESS GRAFIKA, PT;7001;202213;
STIC-VBPCCPGR0-MO;2200066;1;3;2;3000;100;Pelita Abadi Jaya, CV;7002;202213;
STIC-VBPCCPLR0-MO;2200066;1;3;2;3000;100;Pelita Abadi Jaya, CV;7003;202213;
STIC-VBPCCPPR0-MO;2200066;1;3;2;3000;100;Pelita Abadi Jaya, CV;7004;202213;
STIC-VBPCCPYR0-MO;2200066;1;3;2;3000;100;Pelita Abadi Jaya, CV;7005;202213;
BOTO-GBHT30-L;2200004;1;5;2;25000;666;Albea Rigid Packaging, PT;7006;202214;
BOTO-GMUCLT-W;2306553;1;15;2;400;400;Derma Kemas Tejahakara, PT;7007;202214;
BOTO-PSEARTH2502-W;2200042;1;4;2;800;800;Jayatama Selaras, PT;7008;202214;
BOTO-PSFPSSTMR0-MO;2200004;1;2;2;200;100;Albea Rigid Packaging, PT;7009;202214;
CAP-BGMUCLT-W;2306553;1;15;2;400;400;Derma Kemas Tejahakara, PT;7010;202214;
CAP-GBHT30-L;2200089;1;5;2;25000;630;Techpack Asia, PT;7011;202214;
CAP-PSFPSSTMR0-MO;2200004;1;2;2;200;100;Albea Rigid Packaging, PT;7012;202214;
CONT-PSPSBR0-MO;2200089;1;2;2;200;200;Techpack Asia, PT;7013;202214;
CONT-SBLER0-MO;2200089;1;4;2;10000;240;Techpack Asia, PT;7014;202214;
CSMC-101BR1MO-X;2304792;1;20;2;10000;1;Elegant Best Investment Ltd.;7015;202214;
CSMC-102IR1MO-X;2304792;1;20;2;10000;1;Elegant Best Investment Ltd.;7016;202214;
DUS-BCSAOCR0-W;2200072;1;4;2;25000;100;Pura Barutama, PT (Offset);7017;202214;
DUS-CHCL10R2-MO;2200152;1;2;2;5000;100;Kalingga Jaya Prima, PT;7018;202214;
DUS-CHCL11R2-MO;2200152;1;2;2;5000;100;Kalingga Jaya Prima, PT;7019;202214;
DUS-CHCL12R2-MO;2200152;1;2;2;5000;100;Kalingga Jaya Prima, PT;7020;202214;
DUS-CHCL1R2-MO;2200152;1;2;2;5000;100;Kalingga Jaya Prima, PT;7021;202214;
DUS-CHCL2R2-MO;2200152;1;2;2;5000;100;Kalingga Jaya Prima, PT;7022;202214;
DUS-CHCL3R2-MO;2200152;1;2;2;5000;100;Kalingga Jaya Prima, PT;7023;202214;
DUS-CHCL4R2-MO;2200152;1;2;2;5000;100;Kalingga Jaya Prima, PT;7024;202214;
DUS-CHCL5R2-MO;2200152;1;2;2;5000;100;Kalingga Jaya Prima, PT;7025;202214;
DUS-CHCL6R2-MO;2200152;1;2;2;5000;100;Kalingga Jaya Prima, PT;7026;202214;
DUS-CHCL7R2-MO;2200152;1;2;2;5000;100;Kalingga Jaya Prima, PT;7027;202214;
DUS-CHCL8R2-MO;2200152;1;2;2;5000;100;Kalingga Jaya Prima, PT;7028;202214;
DUS-CHCL9R2-MO;2200152;1;2;2;5000;100;Kalingga Jaya Prima, PT;7029;202214;
DUS-CHCP01R0-W;2200037;1;4;2;10000;100;Indah Kencana, CV;7030;202214;
DUS-CHCP02R0-W;2200037;1;4;2;10000;100;Indah Kencana, CV;7031;202214;
DUS-CMABR1-E;2200152;1;4;2;5000;100;Kalingga Jaya Prima, PT;7032;202214;
DUS-CMBBR1-E;2200152;1;4;2;5000;100;Kalingga Jaya Prima, PT;7033;202214;
DUS-CMBFR1-E;2200152;1;4;2;5000;100;Kalingga Jaya Prima, PT;7034;202214;
DUS-CMCCR2-E;2200152;1;4;2;5000;100;Kalingga Jaya Prima, PT;7035;202214;
DUS-CMCPR1-E;2200152;1;4;2;5000;100;Kalingga Jaya Prima, PT;7036;202214;
DUS-CMFBR2-E;2200152;1;4;2;5000;100;Kalingga Jaya Prima, PT;7037;202214;
DUS-CMFMR2-E;2200152;1;4;2;5000;100;Kalingga Jaya Prima, PT;7038;202214;
DUS-CMFWR2-E;2200152;1;4;2;5000;100;Kalingga Jaya Prima, PT;7039;202214;
DUS-CMGAR1-E;2200152;1;4;2;5000;100;Kalingga Jaya Prima, PT;7040;202214;
DUS-CMJBR2-E;2200152;1;4;2;5000;100;Kalingga Jaya Prima, PT;7041;202214;
DUS-CMMVR2-E;2200152;1;4;2;5000;100;Kalingga Jaya Prima, PT;7042;202214;
DUS-CMPPR1-E;2200152;1;4;2;5000;100;Kalingga Jaya Prima, PT;7043;202214;
DUS-CMPSR1-E;2200152;1;4;2;5000;100;Kalingga Jaya Prima, PT;7044;202214;
DUS-CMSFR1-E;2200152;1;4;2;5000;100;Kalingga Jaya Prima, PT;7045;202214;
DUS-IML01R2-W;2200152;1;4;2;10000;100;Kalingga Jaya Prima, PT;7046;202214;
DUS-IML02R2-W;2200152;1;4;2;10000;100;Kalingga Jaya Prima, PT;7047;202214;
DUS-IML03R2-W;2200152;1;4;2;10000;100;Kalingga Jaya Prima, PT;7048;202214;
DUS-IML04R2-W;2200152;1;4;2;10000;100;Kalingga Jaya Prima, PT;7049;202214;
DUS-IML05R2-W;2200152;1;4;2;10000;100;Kalingga Jaya Prima, PT;7050;202214;
DUS-IML06R2-W;2200152;1;4;2;10000;100;Kalingga Jaya Prima, PT;7051;202214;
DUS-IML07R2-W;2200152;1;4;2;10000;100;Kalingga Jaya Prima, PT;7052;202214;
DUS-IML08R2-W;2200152;1;4;2;10000;100;Kalingga Jaya Prima, PT;7053;202214;
DUS-IML09R2-W;2200152;1;4;2;10000;100;Kalingga Jaya Prima, PT;7054;202214;
DUS-IML10R2-W;2200152;1;4;2;10000;100;Kalingga Jaya Prima, PT;7055;202214;
DUS-IML11R2-W;2200152;1;4;2;10000;100;Kalingga Jaya Prima, PT;7056;202214;
DUS-IML12R2-W;2200152;1;4;2;10000;100;Kalingga Jaya Prima, PT;7057;202214;
DUS-LC01PR0-ELD;2200152;1;4;2;10000;100;Kalingga Jaya Prima, PT;7058;202214;
DUS-LC02BR0-ELD;2200152;1;4;2;10000;100;Kalingga Jaya Prima, PT;7059;202214;
DUS-PUDSR1-MO;2200037;1;4;2;10000;100;Indah Kencana, CV;7060;202214;
ELL-EOHBLR3-WPP;2304792;1;20;2;10000;1;Elegant Best Investment Ltd.;7061;202214;
GODE-CPTZ59R1-MO;2200054;1;4;2;100000;2000;Metalipak Kreasindo, PT;7062;202214;
GODE-PSPSBR0-MO;2200054;0;2;2;400;400;Metalipak Kreasindo, PT;7063;202214;
PLU-BGMUCLT-W;2306553;1;15;2;400;400;Derma Kemas Tejahakara, PT;7064;202214;
PU-PSFPSSTMR0-MO;2200004;1;2;2;200;100;Albea Rigid Packaging, PT;7065;202214;
STIC-NFSNPSR0-E;2200161;1;3;2;1900;100;EXPRESS GRAFIKA, PT;7066;202214;
STIC-VCLPF11RR0-W;2200055;1;2;2;1000;100;Mitra Abadi Printing;7067;202214;
STIC-VCLPF12RR0-W;2200055;1;2;2;1000;100;Mitra Abadi Printing;7068;202214;
STIC-VCLPF13RR0-W;2200055;1;2;2;1000;100;Mitra Abadi Printing;7069;202214;
STIC-VCLPF14RR0-W;2200055;1;2;2;1000;100;Mitra Abadi Printing;7070;202214;
TUBE-MUFQBC-X;2200019;1;4;2;200;100;Bumimulia Indah Lestari, PT;7071;202214;
BOTO-PSREPAROR0-MO;2306377;1;2;2;600;600;YU RONG COSMETICS PACKAGING LIMITED;7072;202215;
CAPA-PSREPAROR0-MO;2306377;1;2;2;600;600;YU RONG COSMETICS PACKAGING LIMITED;7073;202215;
CONT-PSFMFPFR0-IP;2200089;1;4;2;200;200;Techpack Asia, PT;7074;202215;
DUS-CMTWR2-E;2200152;1;4;2;5000;100;Kalingga Jaya Prima, PT;7075;202215;
IBOX-BLISER0-E;2200037;1;4;2;3000;100;Indah Kencana, CV;7076;202215;
PLAS-VCEXBLSR0-W;2200084;1;4;2;50000;1200;Sinar Goldsindo, PT;7077;202215;
PU-SAP40-TV;2308665;1;20;2;10000;6000;Silgan Dispensing Systems (Wuxi) Co., Ltd;7078;202215;
STIC-BCPGC11CR1-W;2200055;1;2;2;10000;100;Mitra Abadi Printing;7079;202215;
STIC-BCPGC22NR1-W;2200055;1;2;2;10000;100;Mitra Abadi Printing;7080;202215;
STIC-BCPGC23WR1-W;2200055;1;2;2;10000;100;Mitra Abadi Printing;7081;202215;
STIC-BCPGC33WR1-W;2200055;1;2;2;3000;100;Mitra Abadi Printing;7082;202215;
STIC-BCPGC42NR1-W;2200055;1;2;2;3000;100;Mitra Abadi Printing;7083;202215;
STIC-BCPGC43WR1-W;2200055;1;2;2;3000;100;Mitra Abadi Printing;7084;202215;
STIC-BCPGC52NR1-W;2200055;1;2;2;3000;100;Mitra Abadi Printing;7085;202215;
STIC-BRCPGC11CR1-W;2200055;1;2;2;5000;100;Mitra Abadi Printing;7086;202215;
STIC-BRCPGC22NR1-W;2200055;1;2;2;5000;100;Mitra Abadi Printing;7087;202215;
STIC-BRCPGC23WR1-W;2200055;1;2;2;5000;100;Mitra Abadi Printing;7088;202215;
STIC-BRCPGC32NR1-W;2200055;1;2;2;5000;100;Mitra Abadi Printing;7089;202215;
WIPE-PSREPAROR0-MO;2306377;1;2;2;600;600;YU RONG COSMETICS PACKAGING LIMITED;7090;202215;
BOTO-CSPTE30-W;2200004;1;4;2;25000;666;Albea Rigid Packaging, PT;7091;202217;
BOTO-GPGS20R0-OMG;2306553;1;14;2;100000;288;Derma Kemas Tejahakara, PT;7092;202217;
CAP-GBFM100-X;2200157;1;2;2;200;2000;Sanitya Utama, PT;7093;202217;
CONT-BMLPR2-E;2200004;1;4;2;10000;390;Albea Rigid Packaging, PT;7094;202217;
DUS-AFPR1-WACLG;2200037;1;4;2;10000;100;Indah Kencana, CV;7095;202217;
DUS-BCSRRCR1-W;2200072;1;4;2;25000;100;Pura Barutama, PT (Offset);7096;202217;
DUS-BSAPMCR3-EFSC;2200070;1;4;2;50000;100;Printindo Utama, PT;7097;202217;
DUS-BSTUCR5-EFSC;2200070;1;4;2;50000;100;Printindo Utama, PT;7098;202217;
DUS-BWMMLPR6-E;2200037;1;4;2;5000;100;Indah Kencana, CV;7099;202217;
DUS-CCSRRCR1-W;2200072;1;4;2;25000;100;Pura Barutama, PT (Offset);7100;202217;
DUS-CDMM30-W;2200152;1;4;2;25000;100;Kalingga Jaya Prima, PT;7101;202217;
DUS-CHCL1R0-MO;2200152;1;4;2;5000;100;Kalingga Jaya Prima, PT;7102;202217;
DUS-CSGC5R2-MO;2200152;1;4;2;5000;100;Kalingga Jaya Prima, PT;7103;202217;
DUS-EBO2R0-WRL;2200072;1;4;2;30000;100;Pura Barutama, PT (Offset);7104;202217;
DUS-FCKR1-MO;2200152;1;4;2;5000;100;Kalingga Jaya Prima, PT;7105;202217;
DUS-LMP2R1-W;2200152;1;4;2;30000;100;Kalingga Jaya Prima, PT;7106;202217;
DUS-LMP4R1-W;2200152;1;4;2;30000;100;Kalingga Jaya Prima, PT;7107;202217;
DUS-LPL03R1-W;2200152;1;4;2;20000;100;Kalingga Jaya Prima, PT;7108;202217;
DUS-LPL04R1-W;2200152;1;4;2;20000;100;Kalingga Jaya Prima, PT;7109;202217;
DUS-LPL05R1-W;2200152;1;4;2;20000;100;Kalingga Jaya Prima, PT;7110;202217;
DUS-LPRE01R1-W;2200152;1;4;2;20000;100;Kalingga Jaya Prima, PT;7111;202217;
DUS-LPRE03R1-W;2200152;1;4;2;20000;100;Kalingga Jaya Prima, PT;7112;202217;
DUS-LPRE04R1-W;2200152;1;4;2;20000;100;Kalingga Jaya Prima, PT;7113;202217;
DUS-NPBRT100R1-T;2200037;1;4;2;5000;100;Indah Kencana, CV;7114;202217;
DUS-PSPFR0-W;2200126;1;4;2;10000;100;DNP Indonesia, PT;7115;202217;
DUS-RYAADCCR0-WIMVG;2200072;1;4;2;75000;100;Pura Barutama, PT (Offset);7116;202217;
DUS-RYAAEC10R0-WIMVG;2200072;1;4;2;60000;100;Pura Barutama, PT (Offset);7117;202217;
DUS-RYAANC17CR1-WICV;2200072;1;4;2;100000;100;Pura Barutama, PT (Offset);7118;202217;
DUS-WSPTE50R0-WCCLG;2200072;1;4;2;40000;100;Pura Barutama, PT (Offset);7119;202217;
KB-SATURNUSR0-T;2200007;1;3;2;500;100;Alpo Sejahtera, PT;7120;202217;
PLU-WBPGS20-OMG;2306553;1;14;2;100000;30000;Derma Kemas Tejahakara, PT;7121;202217;
STIC-BBMBLSR0-ELL;2306552;1;4;2;20000;100;Multi Color Jakarta Indonesia, PT;7122;202217;
STIC-BBMBW250R0-ELL;2306552;1;4;2;20000;100;Multi Color Jakarta Indonesia, PT;7123;202217;
STIC-BBMBW450R0-ELL;2306552;1;4;2;20000;100;Multi Color Jakarta Indonesia, PT;7124;202217;
STIC-BFCBGSR0-ELL;2306552;1;4;2;20000;100;Multi Color Jakarta Indonesia, PT;7125;202217;
STIC-BFCBW250R0-ELL;2306552;1;4;2;20000;100;Multi Color Jakarta Indonesia, PT;7126;202217;
STIC-BFCBW450R0-ELL;2306552;1;4;2;20000;100;Multi Color Jakarta Indonesia, PT;7127;202217;
STIC-BLRMBLSR0-ELL;2306552;1;4;2;20000;100;Multi Color Jakarta Indonesia, PT;7128;202217;
STIC-BLRMBW250R0-ELL;2306552;1;4;2;20000;100;Multi Color Jakarta Indonesia, PT;7129;202217;
STIC-BLRMBW450R0-ELL;2306552;1;4;2;20000;100;Multi Color Jakarta Indonesia, PT;7130;202217;
STIC-BMSBLSR0-ELL;2306552;1;4;2;20000;100;Multi Color Jakarta Indonesia, PT;7131;202217;
STIC-BMSBW250R0-ELL;2306552;1;4;2;20000;100;Multi Color Jakarta Indonesia, PT;7132;202217;
STIC-BMSBW450R0-ELL;2306552;1;4;2;20000;100;Multi Color Jakarta Indonesia, PT;7133;202217;
STIC-BNDAHG240-W;2303747;1;3;2;25000;100;Satyamitra Labeljaya P., PT;7134;202217;
STIC-BOTEMLC16R-1WPS;2200055;1;3;2;5000;100;Mitra Abadi Printing;7135;202217;
STIC-BPTMLE1R0-MO;2200066;1;3;2;5000;100;Pelita Abadi Jaya, CV;7136;202217;
STIC-BPTMLE2R0-MO;2200066;1;3;2;5000;100;Pelita Abadi Jaya, CV;7137;202217;
STIC-BPTMLE3R0-MO;2200066;1;3;2;5000;100;Pelita Abadi Jaya, CV;7138;202217;
STIC-BPTMLE4R0-MO;2200066;1;3;2;5000;100;Pelita Abadi Jaya, CV;7139;202217;
STIC-BRVBLSR0-ELL;2306552;1;4;2;20000;100;Multi Color Jakarta Indonesia, PT;7140;202217;
STIC-BRVBW250R0-ELL;2306552;1;4;2;20000;100;Multi Color Jakarta Indonesia, PT;7141;202217;
STIC-BRVBW450R0-ELL;2306552;1;4;2;20000;100;Multi Color Jakarta Indonesia, PT;7142;202217;
STIC-BSBLE10R0-MO;2200161;1;3;2;5000;100;EXPRESS GRAFIKA, PT;7143;202217;
STIC-BSBLE20R0-MO;2200161;1;3;2;5000;100;EXPRESS GRAFIKA, PT;7144;202217;
STIC-FBMBLSR0-ELL;2306552;1;4;2;20000;100;Multi Color Jakarta Indonesia, PT;7145;202217;
STIC-FBMBW250R0-ELL;2306552;1;4;2;20000;100;Multi Color Jakarta Indonesia, PT;7146;202217;
STIC-FBMBW450R0-ELL;2306552;1;4;2;20000;100;Multi Color Jakarta Indonesia, PT;7147;202217;
STIC-FFCBGSR0-ELL;2306552;1;4;2;20000;100;Multi Color Jakarta Indonesia, PT;7148;202217;
STIC-FFCBW250R0-ELL;2306552;1;4;2;20000;100;Multi Color Jakarta Indonesia, PT;7149;202217;
STIC-FFCBW450R0-ELL;2306552;1;4;2;20000;100;Multi Color Jakarta Indonesia, PT;7150;202217;
STIC-FLRMBLSR0-ELL;2306552;1;4;2;20000;100;Multi Color Jakarta Indonesia, PT;7151;202217;
STIC-FLRMBW250R0-ELL;2306552;1;4;2;20000;100;Multi Color Jakarta Indonesia, PT;7152;202217;
STIC-FLRMBW450R0-ELL;2306552;1;4;2;20000;100;Multi Color Jakarta Indonesia, PT;7153;202217;
STIC-FMSBLSR0-ELL;2306552;1;4;2;20000;100;Multi Color Jakarta Indonesia, PT;7154;202217;
STIC-FMSBW250R0-ELL;2306552;1;4;2;20000;100;Multi Color Jakarta Indonesia, PT;7155;202217;
STIC-FMSBW450R0-ELL;2306552;1;4;2;20000;100;Multi Color Jakarta Indonesia, PT;7156;202217;
STIC-FRVBLSR0-ELL;2306552;1;4;2;20000;100;Multi Color Jakarta Indonesia, PT;7157;202217;
STIC-FRVBW250R0-ELL;2306552;1;4;2;20000;100;Multi Color Jakarta Indonesia, PT;7158;202217;
STIC-FRVBW450R0-ELL;2306552;1;4;2;20000;100;Multi Color Jakarta Indonesia, PT;7159;202217;
STIC-VBCPTCLC01-MO;2200066;1;3;2;3000;100;Pelita Abadi Jaya, CV;7160;202217;
STIC-VBCPTCLC02-MO;2200066;1;3;2;3000;100;Pelita Abadi Jaya, CV;7161;202217;
STIC-VBCPTCLC03-MO;2200066;1;3;2;3000;100;Pelita Abadi Jaya, CV;7162;202217;
STIC-VCPGC11CR0-W;2200055;1;3;2;10000;100;Mitra Abadi Printing;7163;202217;
STIC-VCPGC22NR0-W;2200055;1;3;2;10000;100;Mitra Abadi Printing;7164;202217;
STIC-VCPGC23WR0-W;2200055;1;3;2;10000;100;Mitra Abadi Printing;7165;202217;
STIC-VCPGC33WR0-W;2200055;1;3;2;10000;100;Mitra Abadi Printing;7166;202217;
STIC-VCPGC42NR0-W;2200055;1;3;2;10000;100;Mitra Abadi Printing;7167;202217;
STIC-VIEIML8R0-W;2200055;1;3;2;10000;100;Mitra Abadi Printing;7168;202217;
STIC-VSBLE10R0-MO;2200161;1;3;2;5000;100;EXPRESS GRAFIKA, PT;7169;202217;
STIC-VSBLE20R0-MO;2200161;1;3;2;5000;100;EXPRESS GRAFIKA, PT;7170;202217;
