Code/Header;Type;Component code;Type;Coefficient;UOM of Header;UOM of Component;Loos%;No.;Start date;End date
TC-R3LEC01-W;FG;CONT-LTCSR0-WRL;PM;1;Pc(s);Pc(s);0.02986111111;9175;;
TC-R3LEC01-W;FG;DUS-LPE01R3-W;PM;1;Pc(s);Pc(s);0.02986111111;9176;;
TC-R3LEC01-W;FG;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);0.02986111111;9177;;
TC-R3LEC01-W;FG;KB-W12X250R1-W;PM;0.02778;Pc(s);Pc(s);0.02986111111;9178;;
TC-R3LEC01-W;FG;PLAS-DM60R0-W;PM;1;Pc(s);Pc(s);0.02986111111;9179;;
TC-R3LEC01-W;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);0.02986111111;9180;;
TC-R3LEC01-W;FG;STIC-BLPE01R0-W;PM;1;Pc(s);Pc(s);0.02986111111;9181;;
TC-R3LEC02-W;FG;CONT-LTCSR0-WRL;PM;1;Pc(s);Pc(s);0.02998236332;9182;;
TC-R3LEC02-W;FG;CONT-LTCSR0-WRL;PM;1;Pc(s);Pc(s);0.02998236332;9183;;
TC-R3LEC02-W;FG;DUS-LPE02R1-W;PM;1;Pc(s);Pc(s);0.02998236332;9184;;
TC-R3LEC02-W;FG;DUS-LPE02R2-W;PM;1;Pc(s);Pc(s);0.02998236332;9184;;
TC-R3LEC02-W;FG;DUS-LPE02R2-W;PM;1;Pc(s);Pc(s);0.02998236332;9185;;
TC-R3LEC02-W;FG;DUS-LPE02R3-W;PM;1;Pc(s);Pc(s);0.02998236332;9185;;
TC-R3LEC02-W;FG;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);0.02998236332;9186;;
TC-R3LEC02-W;FG;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);0.02998236332;9187;;
TC-R3LEC02-W;FG;KB-W12X250R1-W;PM;0.02778;Pc(s);Pc(s);0.02998236332;9188;;
TC-R3LEC02-W;FG;KB-W12X250R1-W;PM;0.02778;Pc(s);Pc(s);0.02998236332;9189;;
TC-R3LEC02-W;FG;PLAS-DM60R0-W;PM;1;Pc(s);Pc(s);0.02998236332;9190;;
TC-R3LEC02-W;FG;PLAS-DMTWCEWNL-D608M;PM;1;Pc(s);Pc(s);0.02998236332;9191;;
TC-R3LEC02-W;FG;PLAS-DM60R0-W;PM;1;Pc(s);Pc(s);0.02998236332;9191;;
TC-R3LEC02-W;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);0.02998236332;9192;;
TC-R3LEC02-W;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);0.02998236332;9193;;
TC-R3LEC02-W;FG;STIC-BLPE02R0-W;PM;1;Pc(s);Pc(s);0.02998236332;9194;;
TC-R3LEC02-W;FG;STIC-BLPE02R0-W;PM;1;Pc(s);Pc(s);0.02998236332;9195;;
TC-R3LEC03-W;FG;CONT-LTCSR0-WRL;PM;1;Pc(s);Pc(s);0.02991452991;9196;;
TC-R3LEC03-W;FG;DUS-LPE03R3-W;PM;1;Pc(s);Pc(s);0.02991452991;9197;;
TC-R3LEC03-W;FG;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);0.02991452991;9198;;
TC-R3LEC03-W;FG;KB-W12X250R1-W;PM;0.02778;Pc(s);Pc(s);0.02991452991;9199;;
TC-R3LEC03-W;FG;PLAS-DM60R0-W;PM;1;Pc(s);Pc(s);0.02991452991;9200;;
TC-R3LEC03-W;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);0.02991452991;9201;;
TC-R3LEC03-W;FG;STIC-BLPE03R0-W;PM;1;Pc(s);Pc(s);0.02991452991;9202;;
TC-R3LEC04-W;FG;CONT-LTCSR0-WRL;PM;1;Pc(s);Pc(s);0.02986111111;9203;;
TC-R3LEC04-W;FG;DUS-LPE04R2-W;PM;1;Pc(s);Pc(s);0.02986111111;9204;;
TC-R3LEC04-W;FG;DUS-LPE04R3-W;PM;1;Pc(s);Pc(s);0.02986111111;9204;;
TC-R3LEC04-W;FG;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);0.02986111111;9205;;
TC-R3LEC04-W;FG;KB-W12X250R1-W;PM;0.02778;Pc(s);Pc(s);0.02986111111;9206;;
TC-R3LEC04-W;FG;PLAS-DM60R0-W;PM;1;Pc(s);Pc(s);0.02986111111;9207;;
TC-R3LEC04-W;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);0.02986111111;9208;;
TC-R3LEC04-W;FG;STIC-BLPE04R0-W;PM;1;Pc(s);Pc(s);0.02986111111;9209;;
TC-R3LLF01-W;FG;CONT-LTCSR0-WRL;PM;1;Pc(s);Pc(s);0.02991452991;9210;;
TC-R3LLF01-W;FG;DUS-LPL01R0-W;PM;1;Pc(s);Pc(s);0.02991452991;9211;;
TC-R3LLF01-W;FG;DUS-LPL01R1-W;PM;1;Pc(s);Pc(s);0.02991452991;9211;;
TC-R3LLF01-W;FG;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);0.02991452991;9212;;
TC-R3LLF01-W;FG;KB-W12X250R1-W;PM;0.02778;Pc(s);Pc(s);0.02991452991;9213;;
TC-R3LLF01-W;FG;PLAS-DM60R0-W;PM;1;Pc(s);Pc(s);0.02991452991;9214;;
TC-R3LLF01-W;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);0.02991452991;9215;;
TC-R3LLF01-W;FG;STIC-BLPL01R0-W;PM;1;Pc(s);Pc(s);0.02991452991;9216;;
TC-R3LLF02-W;FG;CONT-LTCSR0-WRL;PM;1;Pc(s);Pc(s);0.0299779978;9217;;
TC-R3LLF02-W;FG;DUS-LPL02R1-W;PM;1;Pc(s);Pc(s);0.0299779978;9218;;
TC-R3LLF02-W;FG;DUS-LPL02R2-W;PM;1;Pc(s);Pc(s);0.0299779978;9218;;
TC-R3LLF02-W;FG;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);0.0299779978;9219;;
TC-R3LLF02-W;FG;KB-W12X250R1-W;PM;0.02778;Pc(s);Pc(s);0.0299779978;9220;;
TC-R3LLF02-W;FG;PLAS-DM60R0-W;PM;1;Pc(s);Pc(s);0.0299779978;9221;;
TC-R3LLF02-W;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);0.0299779978;9222;;
TC-R3LLF02-W;FG;STIC-BLPL02R0-W;PM;1;Pc(s);Pc(s);0.0299779978;9223;;
TC-R3LLF03-W;FG;CONT-LTCSR0-WRL;PM;1;Pc(s);Pc(s);0.02989417989;9224;;
TC-R3LLF03-W;FG;DUS-LPL03R2-W;PM;1;Pc(s);Pc(s);0.02989417989;9225;;
TC-R3LLF03-W;FG;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);0.02989417989;9226;;
TC-R3LLF03-W;FG;KB-W12X250R1-W;PM;0.02778;Pc(s);Pc(s);0.02989417989;9227;;
TC-R3LLF03-W;FG;PLAS-DM60R0-W;PM;1;Pc(s);Pc(s);0.02989417989;9228;;
TC-R3LLF03-W;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);0.02989417989;9229;;
TC-R3LLF03-W;FG;STIC-BLPL03R0-W;PM;1;Pc(s);Pc(s);0.02989417989;9230;;
TC-R3LLF04-W;FG;CONT-LTCSR0-WRL;PM;1;Pc(s);Pc(s);0.02991452991;9231;;
TC-R3LLF04-W;FG;DUS-LPL04R2-W;PM;1;Pc(s);Pc(s);0.02991452991;9232;;
TC-R3LLF04-W;FG;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);0.02991452991;9233;;
TC-R3LLF04-W;FG;KB-W12X250R1-W;PM;0.02778;Pc(s);Pc(s);0.02991452991;9234;;
TC-R3LLF04-W;FG;PLAS-DM60R0-W;PM;1;Pc(s);Pc(s);0.02991452991;9235;;
TC-R3LLF04-W;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);0.02991452991;9236;;
TC-R3LLF04-W;FG;STIC-BLPL04R0-W;PM;1;Pc(s);Pc(s);0.02991452991;9237;;
TC-R3LLF05-W;FG;CONT-LTCSR0-WRL;PM;1;Pc(s);Pc(s);0.02987861811;9238;;
TC-R3LLF05-W;FG;DUS-LPL05R2-W;PM;1;Pc(s);Pc(s);0.02987861811;9239;;
TC-R3LLF05-W;FG;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);0.02987861811;9240;;
TC-R3LLF05-W;FG;KB-W12X250R1-W;PM;0.02778;Pc(s);Pc(s);0.02987861811;9241;;
TC-R3LLF05-W;FG;PLAS-DM60R0-W;PM;1;Pc(s);Pc(s);0.02987861811;9242;;
TC-R3LLF05-W;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);0.02987861811;9243;;
TC-R3LLF05-W;FG;STIC-BLPL05R0-W;PM;1;Pc(s);Pc(s);0.02987861811;9244;;
TC-R3LLF06-W;FG;CONT-LTCSR0-WRL;PM;1;Pc(s);Pc(s);0.02986111111;9245;;
TC-R3LLF06-W;FG;DUS-LPL06R2-W;PM;1;Pc(s);Pc(s);0.02986111111;9246;;
TC-R3LLF06-W;FG;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);0.02986111111;9247;;
TC-R3LLF06-W;FG;KB-W12X250R1-W;PM;0.02778;Pc(s);Pc(s);0.02986111111;9248;;
TC-R3LLF06-W;FG;PLAS-DM60R0-W;PM;1;Pc(s);Pc(s);0.02986111111;9249;;
TC-R3LLF06-W;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);0.02986111111;9250;;
TC-R3LLF06-W;FG;STIC-BLPL06R0-W;PM;1;Pc(s);Pc(s);0.02986111111;9251;;
TC-R3LLF07-W;FG;CONT-LTCSR0-WRL;PM;1;Pc(s);Pc(s);0.02983539095;9252;;
TC-R3LLF07-W;FG;DUS-LPL07R0-W;PM;1;Pc(s);Pc(s);0.02983539095;9253;;
TC-R3LLF07-W;FG;DUS-LPL07R1-W;PM;1;Pc(s);Pc(s);0.02983539095;9253;;
TC-R3LLF07-W;FG;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);0.02983539095;9254;;
TC-R3LLF07-W;FG;KB-W12X250R1-W;PM;0.02778;Pc(s);Pc(s);0.02983539095;9255;;
TC-R3LLF07-W;FG;PLAS-DM60R0-W;PM;1;Pc(s);Pc(s);0.02983539095;9256;;
TC-R3LLF07-W;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);0.02983539095;9257;;
TC-R3LLF07-W;FG;STIC-BLPL07R0-W;PM;1;Pc(s);Pc(s);0.02983539095;9258;;
TC-RE01-W;FG;CONT-ETWCRLR0-WASBS;PM;1;Pc(s);Pc(s);0.02004504505;9259;;
TC-RE01-W;FG;DUS-ETWC1R3-W;PM;1;Pc(s);Pc(s);0.02004504505;9260;;
TC-RE01-W;FG;GODE-CPTZB-SMD59A-P;PM;1;Pc(s);Pc(s);0.02004504505;9261;;
TC-RE01-W;FG;GODE-CPTZ59R1-MO;PM;1;Pc(s);Pc(s);0.02004504505;9261;;
TC-RE01-W;FG;KB-W12X250R1-W;PM;0.03333;Pc(s);Pc(s);0.02004504505;9262;;
TC-RE01-W;FG;PLAS-DM60R0-W;PM;1;Pc(s);Pc(s);0.02004504505;9263;;
TC-RE01-W;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);0.02004504505;9264;;
TC-RE01-W;FG;STIC-BTETC1R0-WRL;PM;1;Pc(s);Pc(s);0.02004504505;9265;;
TC-RE02-W;FG;CONT-ETWCRLR0-WASBS;PM;1;Pc(s);Pc(s);0.02;9266;;
TC-RE02-W;FG;DUS-ETWC2R3-W;PM;1;Pc(s);Pc(s);0.02;9267;;
TC-RE02-W;FG;GODE-CPTZB-SMD59A-P;PM;1;Pc(s);Pc(s);0.02;9268;;
TC-RE02-W;FG;GODE-CPTZ59R1-MO;PM;1;Pc(s);Pc(s);0.02;9268;;
TC-RE02-W;FG;KB-W12X250R1-W;PM;0.03333;Pc(s);Pc(s);0.02;9269;;
TC-RE02-W;FG;PLAS-DM60R0-W;PM;1;Pc(s);Pc(s);0.02;9270;;
TC-RE02-W;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);0.02;9271;;
TC-RE02-W;FG;STIC-BTETC2R0-WRL;PM;1;Pc(s);Pc(s);0.02;9272;;
TC-RE03-W;FG;CONT-ETWCRLR0-WASBS;PM;1;Pc(s);Pc(s);0.01990740741;9273;;
TC-RE03-W;FG;DUS-ETWC3R3-W;PM;1;Pc(s);Pc(s);0.01990740741;9274;;
TC-RE03-W;FG;GODE-CPTZB-SMD59A-P;PM;1;Pc(s);Pc(s);0.01990740741;9275;;
TC-RE03-W;FG;GODE-CPTZ59R1-MO;PM;1;Pc(s);Pc(s);0.01990740741;9275;;
TC-RE03-W;FG;KB-W12X250R1-W;PM;0.03333;Pc(s);Pc(s);0.01990740741;9276;;
TC-RE03-W;FG;PLAS-DM60R0-W;PM;1;Pc(s);Pc(s);0.01990740741;9277;;
TC-RE03-W;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);0.01990740741;9278;;
TC-RE03-W;FG;STIC-BTETC3R0-WRL;PM;1;Pc(s);Pc(s);0.01990740741;9279;;
TC-RE04-W;FG;CONT-ETWCRLR0-WASBS;PM;1;Pc(s);Pc(s);0.02988505747;9280;;
TC-RE04-W;FG;DUS-ETWC4R3-W;PM;1;Pc(s);Pc(s);0.02988505747;9281;;
TC-RE04-W;FG;GODE-CPTZB-SMD59A-P;PM;1;Pc(s);Pc(s);0.02988505747;9282;;
TC-RE04-W;FG;GODE-CPTZ59R1-MO;PM;1;Pc(s);Pc(s);0.02988505747;9282;;
TC-RE04-W;FG;KB-W12X250R1-W;PM;0.03333;Pc(s);Pc(s);0.02988505747;9283;;
TC-RE04-W;FG;PLAS-DM60R0-W;PM;1;Pc(s);Pc(s);0.02988505747;9284;;
TC-RE04-W;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);0.02988505747;9285;;
TC-RE04-W;FG;STIC-BTETC4R0-WRL;PM;1;Pc(s);Pc(s);0.02988505747;9286;;
TC-RE05-W;FG;CONT-ETWCRLR0-WASBS;PM;1;Pc(s);Pc(s);0.02857142857;9287;;
TC-RE05-W;FG;DUS-ETWC5R3-W;PM;1;Pc(s);Pc(s);0.02857142857;9288;;
TC-RE05-W;FG;GODE-CPTZB-SMD59A-P;PM;1;Pc(s);Pc(s);0.02857142857;9289;;
TC-RE05-W;FG;GODE-CPTZ59R1-MO;PM;1;Pc(s);Pc(s);0.02857142857;9289;;
TC-RE05-W;FG;KB-W12X250R1-W;PM;0.03333;Pc(s);Pc(s);0.02857142857;9290;;
TC-RE05-W;FG;PLAS-DM60R0-W;PM;1;Pc(s);Pc(s);0.02857142857;9291;;
TC-RE05-W;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);0.02857142857;9292;;
TC-RE05-W;FG;STIC-BTETC5R0-WRL;PM;1;Pc(s);Pc(s);0.02857142857;9293;;
TC-RIPMFPF11-W;FG;CONT-EIMPFR0-WIP;PM;1;Pc(s);Pc(s);0.03012552301;9294;;
TC-RIPMFPF11-W;FG;DUS-RIPFR0-WIP;PM;1;Pc(s);Pc(s);0.03012552301;9295;;
TC-RIPMFPF11-W;FG;GODE-CPTZB-SMD59A-P;PM;1;Pc(s);Pc(s);0.03012552301;9296;;
TC-RIPMFPF11-W;FG;GODE-CPTZ59R1-MO;PM;1;Pc(s);Pc(s);0.03012552301;9296;;
TC-RIPMFPF11-W;FG;IBOX-12RIPFR1-WIP;PM;0.08333;Pc(s);Pc(s);0.03012552301;9297;;
TC-RIPMFPF11-W;FG;KB-GKMK-W;PM;0.01389;Pc(s);Pc(s);0.03012552301;9298;;
TC-RIPMFPF11-W;FG;PLAS-DM60R0-W;PM;1;Pc(s);Pc(s);0.03012552301;9299;;
TC-RIPMFPF11-W;FG;PO-ETWCR-WPE;PM;1;Pc(s);Pc(s);0.03012552301;9300;;
TC-RIPMFPF11-W;FG;PUFF-IMPFR0-WFP;PM;1;Pc(s);Pc(s);0.03012552301;9301;;
TC-RIPMFPF11-W;FG;STIC-BCRIPF1R0-WIP;PM;1;Pc(s);Pc(s);0.03012552301;9302;;
TC-RIPMFPF11-W;FG;STIC-BTRIPF1R0-WIP;PM;1;Pc(s);Pc(s);0.03012552301;9303;;
TC-RIPMFPF12-W;FG;CONT-EIMPFR0-WIP;PM;1;Pc(s);Pc(s);0.03012552301;9304;;
TC-RIPMFPF12-W;FG;DUS-RIPFR0-WIP;PM;1;Pc(s);Pc(s);0.03012552301;9305;;
TC-RIPMFPF12-W;FG;GODE-CPTZB-SMD59A-P;PM;1;Pc(s);Pc(s);0.03012552301;9306;;
TC-RIPMFPF12-W;FG;GODE-CPTZ59R1-MO;PM;1;Pc(s);Pc(s);0.03012552301;9306;;
TC-RIPMFPF12-W;FG;IBOX-12RIPFR1-WIP;PM;0.08333;Pc(s);Pc(s);0.03012552301;9307;;
TC-RIPMFPF12-W;FG;KB-GKMK-W;PM;0.01389;Pc(s);Pc(s);0.03012552301;9308;;
TC-RIPMFPF12-W;FG;PLAS-DM60R0-W;PM;1;Pc(s);Pc(s);0.03012552301;9309;;
TC-RIPMFPF12-W;FG;PO-ETWCR-WPE;PM;1;Pc(s);Pc(s);0.03012552301;9310;;
TC-RIPMFPF12-W;FG;PUFF-IMPFR0-WFP;PM;1;Pc(s);Pc(s);0.03012552301;9311;;
TC-RIPMFPF12-W;FG;STIC-BCRIPF2R0-WIP;PM;1;Pc(s);Pc(s);0.03012552301;9312;;
TC-RIPMFPF12-W;FG;STIC-BTRIPF2R0-WIP;PM;1;Pc(s);Pc(s);0.03012552301;9313;;
TC-RIPMFPF13-W;FG;CONT-EIMPFR0-WIP;PM;1;Pc(s);Pc(s);0.02972651605;9314;;
TC-RIPMFPF13-W;FG;DUS-RIPFR0-WIP;PM;1;Pc(s);Pc(s);0.02972651605;9315;;
TC-RIPMFPF13-W;FG;GODE-CPTZB-SMD59A-P;PM;1;Pc(s);Pc(s);0.02972651605;9316;;
TC-RIPMFPF13-W;FG;GODE-CPTZ59R1-MO;PM;1;Pc(s);Pc(s);0.02972651605;9316;;
TC-RIPMFPF13-W;FG;IBOX-12RIPFR1-WIP;PM;0.08333;Pc(s);Pc(s);0.02972651605;9317;;
TC-RIPMFPF13-W;FG;KB-GKMK-W;PM;0.01389;Pc(s);Pc(s);0.02972651605;9318;;
TC-RIPMFPF13-W;FG;PLAS-DM60R0-W;PM;1;Pc(s);Pc(s);0.02972651605;9319;;
TC-RIPMFPF13-W;FG;PO-ETWCR-WPE;PM;1;Pc(s);Pc(s);0.02972651605;9320;;
TC-RIPMFPF13-W;FG;PUFF-IMPFR0-WFP;PM;1;Pc(s);Pc(s);0.02972651605;9321;;
TC-RIPMFPF13-W;FG;STIC-BCRIPF3R0-WIP;PM;1;Pc(s);Pc(s);0.02972651605;9322;;
TC-RIPMFPF13-W;FG;STIC-BTRIPF3R0-WIP;PM;1;Pc(s);Pc(s);0.02972651605;9323;;
TC-RIPMFPF14-W;FG;CONT-EIMPFR0-WIP;PM;1;Pc(s);Pc(s);0.03012552301;9324;;
TC-RIPMFPF14-W;FG;DUS-RIPFR0-WIP;PM;1;Pc(s);Pc(s);0.03012552301;9325;;
TC-RIPMFPF14-W;FG;GODE-CPTZB-SMD59A-P;PM;1;Pc(s);Pc(s);0.03012552301;9326;;
TC-RIPMFPF14-W;FG;GODE-CPTZ59R1-MO;PM;1;Pc(s);Pc(s);0.03012552301;9326;;
TC-RIPMFPF14-W;FG;IBOX-12RIPFR1-WIP;PM;0.08333;Pc(s);Pc(s);0.03012552301;9327;;
TC-RIPMFPF14-W;FG;KB-GKMK-W;PM;0.01389;Pc(s);Pc(s);0.03012552301;9328;;
TC-RIPMFPF14-W;FG;PLAS-DM60R0-W;PM;1;Pc(s);Pc(s);0.03012552301;9329;;
TC-RIPMFPF14-W;FG;PO-ETWCR-WPE;PM;1;Pc(s);Pc(s);0.03012552301;9330;;
TC-RIPMFPF14-W;FG;PUFF-IMPFR0-WFP;PM;1;Pc(s);Pc(s);0.03012552301;9331;;
TC-RIPMFPF14-W;FG;STIC-BCRIPF4R0-WIP;PM;1;Pc(s);Pc(s);0.03012552301;9332;;
TC-RIPMFPF14-W;FG;STIC-BTRIPF4R0-WIP;PM;1;Pc(s);Pc(s);0.03012552301;9333;;
TC-RPC01-MO12G;FG;CONT-ELPCR0-MO;PM;1;Pc(s);Pc(s);;9334;;
TC-RPC01-MO12G;FG;DUS-PCTWCRR3-MO;PM;1;Pc(s);Pc(s);;9335;;
TC-RPC01-MO12G;FG;GODE-CPTZB-SMD59A-P;PM;1;Pc(s);Pc(s);;9336;;
TC-RPC01-MO12G;FG;GODE-CPTZ59R1-MO;PM;1;Pc(s);Pc(s);;9336;;
TC-RPC01-MO12G;FG;KB-MOLUHM-265K150;PM;0.01389;Pc(s);Pc(s);;9337;;
TC-RPC01-MO12G;FG;PLAS-DM60R0-W;PM;1;Pc(s);Pc(s);;9338;;
TC-RPC01-MO12G;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);;9339;;
TC-RPC01-MO12G;FG;STIC-BPCTWCR01R2-MO;PM;1;Pc(s);Pc(s);;9340;;
TC-RPC01-MO12G;FG;STIC-VPCTWCR01R1-MO;PM;1;Pc(s);Pc(s);;9341;;
TC-RPC02-MO12G;FG;CONT-ELPCR0-MO;PM;1;Pc(s);Pc(s);0.02013888889;9342;;
TC-RPC02-MO12G;FG;DUS-PCTWCRR3-MO;PM;1;Pc(s);Pc(s);0.02013888889;9343;;
TC-RPC02-MO12G;FG;GODE-CPTZB-SMD59A-P;PM;1;Pc(s);Pc(s);0.02013888889;9344;;
TC-RPC02-MO12G;FG;GODE-CPTZ59R1-MO;PM;1;Pc(s);Pc(s);0.02013888889;9344;;
TC-RPC02-MO12G;FG;KB-MOLUHM-265K150;PM;0.01389;Pc(s);Pc(s);0.02013888889;9345;;
TC-RPC02-MO12G;FG;PLAS-DM60R0-W;PM;1;Pc(s);Pc(s);0.02013888889;9346;;
TC-RPC02-MO12G;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);0.02013888889;9347;;
TC-RPC02-MO12G;FG;STIC-BPCTWCR02R2-MO;PM;1;Pc(s);Pc(s);0.02013888889;9348;;
TC-RPC02-MO12G;FG;STIC-VPCTWCR02R1-MO;PM;1;Pc(s);Pc(s);0.02013888889;9349;;
TC-RPC03-MO12G;FG;CONT-ELPCR0-MO;PM;1;Pc(s);Pc(s);0.03000992063;9350;;
TC-RPC03-MO12G;FG;DUS-PCTWCRR3-MO;PM;1;Pc(s);Pc(s);0.03000992063;9351;;
TC-RPC03-MO12G;FG;GODE-CPTZB-SMD59A-P;PM;1;Pc(s);Pc(s);0.03000992063;9352;;
TC-RPC03-MO12G;FG;GODE-CPTZ59R1-MO;PM;1;Pc(s);Pc(s);0.03000992063;9352;;
TC-RPC03-MO12G;FG;KB-MOLUHM-265K150;PM;0.01389;Pc(s);Pc(s);0.03000992063;9353;;
TC-RPC03-MO12G;FG;PLAS-DM60R0-W;PM;1;Pc(s);Pc(s);0.03000992063;9354;;
TC-RPC03-MO12G;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);0.03000992063;9355;;
TC-RPC03-MO12G;FG;STIC-BPCTWCR03R2-MO;PM;1;Pc(s);Pc(s);0.03000992063;9356;;
TC-RPC03-MO12G;FG;STIC-VPCTWCR03R1-MO;PM;1;Pc(s);Pc(s);0.03000992063;9357;;
TC-RPC04-MO12G;FG;CONT-ELPCR0-MO;PM;1;Pc(s);Pc(s);0.02986111111;9358;;
TC-RPC04-MO12G;FG;DUS-PCTWCRR3-MO;PM;1;Pc(s);Pc(s);0.02986111111;9359;;
TC-RPC04-MO12G;FG;GODE-CPTZB-SMD59A-P;PM;1;Pc(s);Pc(s);0.02986111111;9360;;
TC-RPC04-MO12G;FG;GODE-CPTZ59R1-MO;PM;1;Pc(s);Pc(s);0.02986111111;9360;;
TC-RPC04-MO12G;FG;KB-MOLUHM-265K150;PM;0.01389;Pc(s);Pc(s);0.02986111111;9361;;
TC-RPC04-MO12G;FG;PLAS-DM60R0-W;PM;1;Pc(s);Pc(s);0.02986111111;9362;;
TC-RPC04-MO12G;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);0.02986111111;9363;;
TC-RPC04-MO12G;FG;STIC-BPCTWCR04R2-MO;PM;1;Pc(s);Pc(s);0.02986111111;9364;;
TC-RPC04-MO12G;FG;STIC-VPCTWCR04R1-MO;PM;1;Pc(s);Pc(s);0.02986111111;9365;;
TC-RPC05-MO12G;FG;CONT-ELPCR0-MO;PM;1;Pc(s);Pc(s);0.03022875817;9366;;
TC-RPC05-MO12G;FG;DUS-PCTWCRR3-MO;PM;1;Pc(s);Pc(s);0.03022875817;9367;;
TC-RPC05-MO12G;FG;GODE-CPTZB-SMD59A-P;PM;1;Pc(s);Pc(s);0.03022875817;9368;;
TC-RPC05-MO12G;FG;GODE-CPTZ59R1-MO;PM;1;Pc(s);Pc(s);0.03022875817;9368;;
TC-RPC05-MO12G;FG;KB-MOLUHM-265K150;PM;0.01389;Pc(s);Pc(s);0.03022875817;9369;;
TC-RPC05-MO12G;FG;PLAS-DM60R0-W;PM;1;Pc(s);Pc(s);0.03022875817;9370;;
TC-RPC05-MO12G;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);0.03022875817;9371;;
TC-RPC05-MO12G;FG;STIC-BPCTWCR05R2-MO;PM;1;Pc(s);Pc(s);0.03022875817;9372;;
TC-RPC05-MO12G;FG;STIC-VPCTWCR05R1-MO;PM;1;Pc(s);Pc(s);0.03022875817;9373;;
TC-RPC08-MO12G;FG;CONT-ELPCR0-MO;PM;1;Pc(s);Pc(s);0.02986111111;9374;;
TC-RPC08-MO12G;FG;DUS-PCTWCRR3-MO;PM;1;Pc(s);Pc(s);0.02986111111;9375;;
TC-RPC08-MO12G;FG;GODE-CPTZB-SMD59A-P;PM;1;Pc(s);Pc(s);0.02986111111;9376;;
TC-RPC08-MO12G;FG;GODE-CPTZ59R1-MO;PM;1;Pc(s);Pc(s);0.02986111111;9376;;
TC-RPC08-MO12G;FG;KB-MOLUHM-265K150;PM;0.01389;Pc(s);Pc(s);0.02986111111;9377;;
TC-RPC08-MO12G;FG;PLAS-DM60R0-W;PM;1;Pc(s);Pc(s);0.02986111111;9378;;
TC-RPC08-MO12G;FG;PUFF-TWCNBRD545-T;PM;1;Pc(s);Pc(s);0.02986111111;9379;;
TC-RPC08-MO12G;FG;STIC-BPCTWCR08R2-MO;PM;1;Pc(s);Pc(s);0.02986111111;9380;;
TC-RPC08-MO12G;FG;STIC-VPCTWCR08R1-MO;PM;1;Pc(s);Pc(s);0.02986111111;9381;;
TC-RR3LEC01-W;FG;CONT-LRTWCRER1-W;PM;1;Pc(s);Pc(s);0.02994791667;9382;;
TC-RR3LEC01-W;FG;DUS-LPRE01R1-W;PM;1;Pc(s);Pc(s);0.02994791667;9383;;
TC-RR3LEC01-W;FG;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);0.02994791667;9384;;
TC-RR3LEC01-W;FG;IBOX-CR1-W;PM;0.08333;Pc(s);Pc(s);0.02994791667;9385;;
TC-RR3LEC01-W;FG;KB-WBETAR1-W;PM;0.00694;Pc(s);Pc(s);0.02994791667;9386;;
TC-RR3LEC01-W;FG;PLAS-DMCTWCRP-P85;PM;1;Pc(s);Pc(s);0.02994791667;9387;;
