Kode Unik,Product Korporat Code,BoM Lines/Product Template/Korporat Code,BoM Lines/Product Template/Korporat Code
EB-DMLB-MO/EB-DMLB-BULK,EB-DMLB-BULK/FS.RND.M0001.00,CHOL-UNFP-X,0.02
EB-DMLB-MO/EB-DMLB-BULK,EB-DMLB-BULK/FS.RND.M0001.00,TITA-OTS2CR50-,0.005
EB-DMLB-MO/EB-DMLB-BULK,EB-DMLB-BULK/FS.RND.M0001.00,EDT-B--K,0.001
EB-DMLB-MO/EB-DMLB-BULK,EB-DMLB-BULK/FS.RND.M0001.00,WAX-CW--K,0.01
EB-DMLB-MO/EB-DMLB-BULK,EB-DMLB-BULK/FS.RND.M0001.00,WARN-ABIO-X,0.0095
EB-DMLB-MO/EB-DMLB-BULK,EB-DMLB-BULK/FS.RND.M0001.00,EMG-S65PSG-X,0.025
EB-DMLB-MO/EB-DMLB-BULK,EB-DMLB-BULK/FS.RND.M0001.00,WARN-COSG--K,0.001
EB-DMLB-MO/EB-DMLB-BULK,EB-DMLB-BULK/FS.RND.M0001.00,SILC-VM22A-X,0.02
EB-DMLB-MO/EB-DMLB-BULK,EB-DMLB-BULK/FS.RND.M0001.00,PANT--DL-K,0.02
EB-DMLB-MO/EB-DMLB-BULK,EB-DMLB-BULK/FS.RND.M0001.00,POL-TRTRY-X,0.01
EB-DMLB-MO/EB-DMLB-BULK,EB-DMLB-BULK/FS.RND.M0001.00,OIL-ARG-X,0.005
EB-DMLB-MO/EB-DMLB-BULK,EB-DMLB-BULK/FS.RND.M0001.00,PENG-SYM68-X,0.006
EB-DMLB-MO/EB-DMLB-BULK,EB-DMLB-BULK/FS.RND.M0001.00,GARA-RFS-X,0.005
EB-DMLB-MO/EB-DMLB-BULK,EB-DMLB-BULK/FS.RND.M0001.00,MWAX-SP19-X,0.01
EB-DMLB-MO/EB-DMLB-BULK,EB-DMLB-BULK/FS.RND.M0001.00,VITA-DL E-MS,0.005
ES-PRPGI-EM3.3GR/ES-W0L-02 BULK,ES-W0L-02 BULK/56,SERI-790-,0.15067
ES-PRPGI-EM3.3GR/ES-W0L-02 BULK,ES-W0L-02 BULK/56,POLY-M-MP27-K,0.03
ES-PRPGI-EM3.3GR/ES-W0L-02 BULK,ES-W0L-02 BULK/56,PENG-PNX-X,0.008
ES-PRPGI-EM3.3GR/ES-W0L-02 BULK,ES-W0L-02 BULK/56,TIT-CR50HD-X,0.0672
ES-PRPGI-EM3.3GR/ES-W0L-02 BULK,ES-W0L-02 BULK/56,WARN-CSW-9000S-K,0.4472
ES-PRPGI-EM3.3GR/ES-W0L-02 BULK,ES-W0L-02 BULK/56,WARN-TMRD-X,0.0805
ES-PRPGI-EM3.3GR/ES-W0L-02 BULK,ES-W0L-02 BULK/56,WARN-C19011-R7CL-K,0.00674
ES-PRPGI-EM3.3GR/ES-W0L-02 BULK,ES-W0L-02 BULK/56,WARN-C338--K,0.00969
ES-PRPGI-EM3.3GR/ES-W0L-02 BULK,ES-W0L-02 BULK/56,COSM-222--K,0.15
ES-PRPGI-EM3.3GR/ES-W0L-02 BULK,ES-W0L-02 BULK/56,NT---K,0.05
FA-RGH-MO13G/FA-RGH-BULK,FA-RGH-BULK/3,MICA--SIOI2-K,0.0586
FA-RGH-MO13G/FA-RGH-BULK,FA-RGH-BULK/3,ZINC-M-KJZ10-K,0.06
FA-RGH-MO13G/FA-RGH-BULK,FA-RGH-BULK/3,TALK-C-STJADAITO-K,0.06
FA-RGH-MO13G/FA-RGH-BULK,FA-RGH-BULK/3,SERI-790-,0.23446
FA-RGH-MO13G/FA-RGH-BULK,FA-RGH-BULK/3,WARN-S12YL--K,0.00872
FA-RGH-MO13G/FA-RGH-BULK,FA-RGH-BULK/3,WARN-GT0600--K,0.10694
FA-RGH-MO13G/FA-RGH-BULK,FA-RGH-BULK/3,WARN-TOA403-KF,0.00049
FA-RGH-MO13G/FA-RGH-BULK,FA-RGH-BULK/3,WARN-CSW-9000S-K,0.2898
FA-RGH-MO13G/FA-RGH-BULK,FA-RGH-BULK/3,COSM-222--K,0.063
FA-RGH-MO13G/FA-RGH-BULK,FA-RGH-BULK/3,NT---K,0.11
FA-RGH-MO13G/FA-RGH-BULK,FA-RGH-BULK/3,PENG-PNX-X,0.008
HC-P1A2-P2/HC-A2-BULK,HC-A2-BULK/35,CETY---K,0.024
HC-P1A2-P2/HC-A2-BULK,HC-A2-BULK/35,STA--C18-K,0.024
HC-P1A2-P2/HC-A2-BULK,HC-A2-BULK/35,ARQU---K,0.0145
HC-P1A2-P2/HC-A2-BULK,HC-A2-BULK/35,PARF-CAEM1R101-PKG,0.005
HC-P1A2-P2/HC-A2-BULK,HC-A2-BULK/35,ASAM-A-CAAH-K,0.004
HC-P1A2-P2/HC-A2-BULK,HC-A2-BULK/35,KATH---K,0.00031
HC-P1A2-P2/HC-A2-BULK,HC-A2-BULK/35,WARN-K-BULK,0.00094
HC-P1A2-P2/HC-A2-BULK,HC-A2-BULK/35,WARN-B-BULK,0.0004
N-P1P3P-P720/N-P3P-BULK,N-P3P-BULK/21,NIPA-S--K,0.00093
N-P1P3P-P720/N-P3P-BULK,N-P3P-BULK/21,NIPA-G--K,0.00093
N-P1P3P-P720/N-P3P-BULK,N-P3P-BULK/21,EMAL---K,0.00651
N-P1P3P-P720/N-P3P-BULK,N-P3P-BULK/21,H2O2-PO-,0.03
N-P1P3P-P720/N-P3P-BULK,N-P3P-BULK/21,HDRL-GLDWBZ-X,0.002
N-P1P3P-P720/N-P3P-BULK,N-P3P-BULK/21,PARF-L162--K,0.00233
N-P1P3P-P720/N-P3P-BULK,N-P3P-BULK/21,CETY---K,0.03182
N-P1P3P-P720/N-P3P-BULK,N-P3P-BULK/21,STA--C18-K,0.03182
LU-P1-P720/PUS-1P-BULK,PUS-1P-BULK/28,ATG-71-X,0.125
LU-P1-P720/PUS-1P-BULK,PUS-1P-BULK/28,AMON-A-KS,0.032
LU-P1-P720/PUS-1P-BULK,PUS-1P-BULK/28,CETY---K,0.02
LU-P1-P720/PUS-1P-BULK,PUS-1P-BULK/28,STA--C18-K,0.02
LU-P1-P720/PUS-1P-BULK,PUS-1P-BULK/28,"CARB--94022,68-K",0.009
LU-P1-P720/PUS-1P-BULK,PUS-1P-BULK/28,EMAL---K,0.005
LU-P1-P720/PUS-1P-BULK,PUS-1P-BULK/28,PARF-O010-,0.005
LU-P1-P720/PUS-1P-BULK,PUS-1P-BULK/28,EDT-B--K,0.001
FL-P1-P720/PUS-2P-BULK,PUS-2P-BULK/20,CETY---K,0.03182
FL-P1-P720/PUS-2P-BULK,PUS-2P-BULK/20,STA--C18-K,0.03182
FL-P1-P720/PUS-2P-BULK,PUS-2P-BULK/20,H2O2-PO-,0.03
FL-P1-P720/PUS-2P-BULK,PUS-2P-BULK/20,EMAL---K,0.00651
FL-P1-P720/PUS-2P-BULK,PUS-2P-BULK/20,PARF-L162--K,0.00233
FL-P1-P720/PUS-2P-BULK,PUS-2P-BULK/20,NIPA-S--K,0.00093
FL-P1-P720/PUS-2P-BULK,PUS-2P-BULK/20,NIPA-G--K,0.00093
WL-P1-P100/WL--BULK,WL--BULK/39,NIPA-S--K,0.001
WL-P1-P100/WL--BULK,WL--BULK/39,NIPA-G--K,0.001
WL-P1-P100/WL--BULK,WL--BULK/39,OIL-W-GARRC-DRUM,0.12907
WL-P1-P100/WL--BULK,WL--BULK/39,VASE--BP-DRUM,0.06884
WL-P1-P100/WL--BULK,WL--BULK/39,GLYC-MS-CGGMS N/EB25,0.06
WL-P1-P100/WL--BULK,WL--BULK/39,GLYC--ECOS-K,0.04302
WL-P1-P100/WL--BULK,WL--BULK/39,STA--C18-K,0.015
WL-P1-P100/WL--BULK,WL--BULK/39,PARF-L162--K,0.0043
WL-P1-P100/WL--BULK,WL--BULK/39,EMAL---K,0.00387
BO-W1C-W4GR/BO-W1C-01-BULK,BO-W1C-01-BULK/75,SERI-790-,0.54244
BO-W1C-W4GR/BO-W1C-01-BULK,BO-W1C-01-BULK/75,MICA--SIOI2-K,0.28
BO-W1C-W4GR/BO-W1C-01-BULK,BO-W1C-01-BULK/75,SILI-2005-DC-K,0.07
BO-W1C-W4GR/BO-W1C-01-BULK,BO-W1C-01-BULK/75,COSM-222--K,0.06
BO-W1C-W4GR/BO-W1C-01-BULK,BO-W1C-01-BULK/75,POLY-M-MP27-K,0.03
BO-W1C-W4GR/BO-W1C-01-BULK,BO-W1C-01-BULK/75,PENG-PNX-X,0.008
BO-W1C-W4GR/BO-W1C-01-BULK,BO-W1C-01-BULK/75,WARN-7712-,0.0054
BO-W1C-W4GR/BO-W1C-01-BULK,BO-W1C-01-BULK/75,WARN-GZ0075-X,0.00164
BO-W1C-W4GR/BO-W1C-01-BULK,BO-W1C-01-BULK/75,WARN-C338--K,0.00252
B-CPGR01-W/B-CPGR01-BULK,B-CPGR01-BULK/FF.RND.W753.00,POWD-TKLTS-X,0.387492
B-CPGR01-W/B-CPGR01-BULK,B-CPGR01-BULK/FF.RND.W753.00,TIT-CR50HD-X,0.185
B-CPGR01-W/B-CPGR01-BULK,B-CPGR01-BULK/FF.RND.W753.00,POWD-GH52-X,0.12
B-CPGR01-W/B-CPGR01-BULK,B-CPGR01-BULK/FF.RND.W753.00,SILD--SI5H52D-K,0.06
B-CPGR01-W/B-CPGR01-BULK,B-CPGR01-BULK/FF.RND.W753.00,SUNP-170-X,0.05
B-CPGR01-W/B-CPGR01-BULK,B-CPGR01-BULK/FF.RND.W753.00,AMH-LL-X,0.05
B-CPGR01-W/B-CPGR01-BULK,B-CPGR01-BULK/FF.RND.W753.00,WARN-IRGLS-X,0.035
B-CPGR01-W/B-CPGR01-BULK,B-CPGR01-BULK/FF.RND.W753.00,SUN-MP-X,0.02
B-CPGR01-W/B-CPGR01-BULK,B-CPGR01-BULK/FF.RND.W753.00,WARN-FW108S-X,0.02
B-CPGR01-W/B-CPGR01-BULK,B-CPGR01-BULK/FF.RND.W753.00,WARN-A407-X,0.018067
B-CPGR01-W/B-CPGR01-BULK,B-CPGR01-BULK/FF.RND.W753.00,SILI-2005-DC-K,0.015
B-CPGR01-W/B-CPGR01-BULK,B-CPGR01-BULK/FF.RND.W753.00,COSM-222--K,0.01
B-CPGR01-W/B-CPGR01-BULK,B-CPGR01-BULK/FF.RND.W753.00,WARN-A450-X,0.009323
B-CPGR01-W/B-CPGR01-BULK,B-CPGR01-BULK/FF.RND.W753.00,PEN-PRSVPE-X,0.008
B-CPGR01-W/B-CPGR01-BULK,B-CPGR01-BULK/FF.RND.W753.00,SFTC-CCS4-X,0.005
B-CPGR01-W/B-CPGR01-BULK,B-CPGR01-BULK/FF.RND.W753.00,PEN-SENSC50-X,0.004
B-CPGR01-W/B-CPGR01-BULK,B-CPGR01-BULK/FF.RND.W753.00,WARN-BLCK3AS-X,0.001518
B-CPGR01-W/B-CPGR01-BULK,B-CPGR01-BULK/FF.RND.W753.00,ACTI-MGCPW-X,0.001
B-CPGR01-W/B-CPGR01-BULK,B-CPGR01-BULK/FF.RND.W753.00,PARF-A5961-X,0.0005
B-CPGR01-W/B-CPGR01-BULK,B-CPGR01-BULK/FF.RND.W753.00,VITA-DL E-MS,0.0001
MASK-SLA-EM5GR/MASK-SLA-BULK,MASK-SLA-BULK/7,THIC-CMDSP-X,0.0001
MASK-SLA-EM5GR/MASK-SLA-BULK,MASK-SLA-BULK/7,FILM-KOBOHRPC-X,0.1
MASK-SLA-EM5GR/MASK-SLA-BULK,MASK-SLA-BULK/7,FLMR-5760-X,0.1
MASK-SLA-EM5GR/MASK-SLA-BULK,MASK-SLA-BULK/7,WAX-SBWX--X,0.08
MASK-SLA-EM5GR/MASK-SLA-BULK,MASK-SLA-BULK/7,PROP-PPGULD-X,0.08
MASK-SLA-EM5GR/MASK-SLA-BULK,MASK-SLA-BULK/7,WAX-CW--K,0.03
MASK-SLA-EM5GR/MASK-SLA-BULK,MASK-SLA-BULK/7,BAH-LUVIK30P-X,0.03
MASK-SLA-EM5GR/MASK-SLA-BULK,MASK-SLA-BULK/7,STEA-A-EST05M,0.03
MASK-SLA-EM5GR/MASK-SLA-BULK,MASK-SLA-BULK/7,MC3-30-SF,0.02
MASK-SLA-EM5GR/MASK-SLA-BULK,MASK-SLA-BULK/7,ORGA-EXD-ARK,0.01
MASK-SLA-EM5GR/MASK-SLA-BULK,MASK-SLA-BULK/7,CABO-M5-X,0.01
MASK-SLA-EM5GR/MASK-SLA-BULK,MASK-SLA-BULK/7,EMUL-S60-X,0.01
MASK-SLA-EM5GR/MASK-SLA-BULK,MASK-SLA-BULK/7,PEN-EUXK900-X,0.01
MASK-SLA-EM5GR/MASK-SLA-BULK,MASK-SLA-BULK/7,WARN-WDCB2-X,0.08
MASK-SLA-EM5GR/MASK-SLA-BULK,MASK-SLA-BULK/7,FIBR-NFCB-X,0.005
MASK-SLA-EM5GR/MASK-SLA-BULK,MASK-SLA-BULK/7,AMP-95--K,0.004
MASK-SLA-EM5GR/MASK-SLA-BULK,MASK-SLA-BULK/7,PEN-SENSC50-X,0.004
MASK-SLA-EM5GR/MASK-SLA-BULK,MASK-SLA-BULK/7,EMUL-BC20-X,0.003
MASK-SLA-EM5GR/MASK-SLA-BULK,MASK-SLA-BULK/7,BENT-38V-X,0.003
MASK-SLA-EM5GR/MASK-SLA-BULK,MASK-SLA-BULK/7,CRIL---K,0.003
MASK-SLA-EM5GR/MASK-SLA-BULK,MASK-SLA-BULK/7,BHT-CRTL-X,0.002
MASK-SLA-EM5GR/MASK-SLA-BULK,MASK-SLA-BULK/7,GLYC--ECOS-K,0.002
MASK-SLA-EM5GR/MASK-SLA-BULK,MASK-SLA-BULK/7,CELL-HHRP-X,0.002
MASK-SLA-EM5GR/MASK-SLA-BULK,MASK-SLA-BULK/7,EDT-B--K,0.001
MASK-SLA-EM5GR/MASK-SLA-BULK,MASK-SLA-BULK/7,SODA-C-ASA,0.00051
MASK-SLA-EM5GR/MASK-SLA-BULK,MASK-SLA-BULK/7,ACTI-VEAC-X,0.002
ES-PRPCB-EM3.3GR/ES-W0I-01 BULK,ES-W0I-01 BULK/37,MICA--SIOI2-K,0.2
ES-PRPCB-EM3.3GR/ES-W0I-01 BULK,ES-W0I-01 BULK/37,POWD-TDMS-,0.10754
ES-PRPCB-EM3.3GR/ES-W0I-01 BULK,ES-W0I-01 BULK/37,ZINC-M-KJZ10-K,0.04
ES-PRPCB-EM3.3GR/ES-W0I-01 BULK,ES-W0I-01 BULK/37,POLY-M-MP27-K,0.03
ES-PRPCB-EM3.3GR/ES-W0I-01 BULK,ES-W0I-01 BULK/37,PENG-PNX-X,0.008
ES-PRPCB-EM3.3GR/ES-W0I-01 BULK,ES-W0I-01 BULK/37,WARN-TOA403-KF,0.004
ES-PRPCB-EM3.3GR/ES-W0I-01 BULK,ES-W0I-01 BULK/37,WARN-CSW-9000S-K,0.2198
ES-PRPCB-EM3.3GR/ES-W0I-01 BULK,ES-W0I-01 BULK/37,WARN-RED3AS-X,0.01
ES-PRPCB-EM3.3GR/ES-W0I-01 BULK,ES-W0I-01 BULK/37,WARN-C338--K,0.00567
ES-PRPCB-EM3.3GR/ES-W0I-01 BULK,ES-W0I-01 BULK/37,WARN-IRGLS-X,0.04
ES-PRPCB-EM3.3GR/ES-W0I-01 BULK,ES-W0I-01 BULK/37,WARN-GZ0075-X,0.0023
ES-PRPCB-EM3.3GR/ES-W0I-01 BULK,ES-W0I-01 BULK/37,NT---K,0.04
ES-PRPCB-EM3.3GR/ES-W0I-01 BULK,ES-W0I-01 BULK/37,COSM-222--K,0.08
ES-PRPCB-EM3.3GR/ES-W0I-01 BULK,ES-W0I-01 BULK/37,SERI-790-,0.10588
ES-PRPCB-EM3.3GR/ES-W0I-01 BULK,ES-W0I-01 BULK/37,WARN-CLOG222--K,0.105
ES-PRPCB-EM3.3GR/ES-W0I-01 BULK,ES-W0I-01 BULK/37,WARN-RED6LM4-X,0.00182
B-CPGR02-W/B-CPGR02-BULK,B-CPGR02-BULK/FF.RND.W752.00,POWD-TKLTS-X,0.349988
B-CPGR02-W/B-CPGR02-BULK,B-CPGR02-BULK/FF.RND.W752.00,TIT-CR50HD-X,0.185
B-CPGR02-W/B-CPGR02-BULK,B-CPGR02-BULK/FF.RND.W752.00,POWD-GH52-X,0.12
B-CPGR02-W/B-CPGR02-BULK,B-CPGR02-BULK/FF.RND.W752.00,SILD--SI5H52D-K,0.06
B-CPGR02-W/B-CPGR02-BULK,B-CPGR02-BULK/FF.RND.W752.00,SUNP-170-X,0.05
B-CPGR02-W/B-CPGR02-BULK,B-CPGR02-BULK/FF.RND.W752.00,AMH-LL-X,0.05
B-CPGR02-W/B-CPGR02-BULK,B-CPGR02-BULK/FF.RND.W752.00,SUN-MP-X,0.02
B-CPGR02-W/B-CPGR02-BULK,B-CPGR02-BULK/FF.RND.W752.00,SILI-2005-DC-K,0.015
B-CPGR02-W/B-CPGR02-BULK,B-CPGR02-BULK/FF.RND.W752.00,COSM-222--K,0.01
B-CPGR02-W/B-CPGR02-BULK,B-CPGR02-BULK/FF.RND.W752.00,PEN-PRSVPE-X,0.008
B-CPGR02-W/B-CPGR02-BULK,B-CPGR02-BULK/FF.RND.W752.00,SFTC-CCS4-X,0.005
B-CPGR02-W/B-CPGR02-BULK,B-CPGR02-BULK/FF.RND.W752.00,PEN-SENSC50-X,0.004
B-CPGR02-W/B-CPGR02-BULK,B-CPGR02-BULK/FF.RND.W752.00,ACTI-MGCPW-X,0.001
B-CPGR02-W/B-CPGR02-BULK,B-CPGR02-BULK/FF.RND.W752.00,PARF-A5961-X,0.0005
B-CPGR02-W/B-CPGR02-BULK,B-CPGR02-BULK/FF.RND.W752.00,VITA-DL E-MS,0.0001
B-CPGR02-W/B-CPGR02-BULK,B-CPGR02-BULK/FF.RND.W752.00,WARN-BLCK3AS-X,0.00223
B-CPGR02-W/B-CPGR02-BULK,B-CPGR02-BULK/FF.RND.W752.00,WARN-A450-X,0.01269
B-CPGR02-W/B-CPGR02-BULK,B-CPGR02-BULK/FF.RND.W752.00,WARN-FW108S-X,0.02
B-CPGR02-W/B-CPGR02-BULK,B-CPGR02-BULK/FF.RND.W752.00,WARN-IRGLS-X,0.035
B-CPGR02-W/B-CPGR02-BULK,B-CPGR02-BULK/FF.RND.W752.00,WARN-A407-X,0.051492
BP-NFSRHEDT-KA/BP-RHEDT-BULK,BP-RHEDT-BULK/2,EMUL-DERMSOLP-,0.02
BP-NFSRHEDT-KA/BP-RHEDT-BULK,BP-RHEDT-BULK/2,PARF-SGM62-X,0.08
BP-NFSRHEDT-KA/BP-RHEDT-BULK,BP-RHEDT-BULK/2,UVAS-BZP2-X,0.001
BP-NFSRHEDT-KA/BP-RHEDT-BULK,BP-RHEDT-BULK/2,SOLV-DEASB-X,0.6
BP-NFSRHEDT-KA/BP-RHEDT-BULK,BP-RHEDT-BULK/2,PARF-SPFXTV-X,0.002
BP-NFSWSEDT-KA/BP-WSEDT-BULK,BP-WSEDT-BULK/2,UVAS-BZP2-X,0.001
BP-NFSWSEDT-KA/BP-WSEDT-BULK,BP-WSEDT-BULK/2,PARF-SPFXTV-X,0.002
BP-NFSWSEDT-KA/BP-WSEDT-BULK,BP-WSEDT-BULK/2,PARF-NWR77-X,0.08
BP-NFSWSEDT-KA/BP-WSEDT-BULK,BP-WSEDT-BULK/2,EMUL-DERMSOLP-,0.02
BP-NFSWSEDT-KA/BP-WSEDT-BULK,BP-WSEDT-BULK/2,SOLV-DEASB-X,0.6
L-PVW05-MO/L-PVW05-BULK,L-PVW05-BULK/FF.RND.M345.01,STB-TL-X,0.0005
L-PVW05-MO/L-PVW05-BULK,L-PVW05-BULK/FF.RND.M345.01,ACTI-TINTT-X,0.001
L-PVW05-MO/L-PVW05-BULK,L-PVW05-BULK/FF.RND.M345.01,SILI-BDP-X,0.083
L-PVW05-MO/L-PVW05-BULK,L-PVW05-BULK/FF.RND.M345.01,"BUTY--DAI1,3",0.05
L-PVW05-MO/L-PVW05-BULK,L-PVW05-BULK/FF.RND.M345.01,PEN-PRSVPE-X,0.008
L-PVW05-MO/L-PVW05-BULK,L-PVW05-BULK/FF.RND.M345.01,EUTA-G-X,0.0675
L-PVW05-MO/L-PVW05-BULK,L-PVW05-BULK/FF.RND.M345.01,BENT-BGISDV-X,0.075
L-PVW05-MO/L-PVW05-BULK,L-PVW05-BULK/FF.RND.M345.01,EMUL-IS34R-X,0.01
L-PVW05-MO/L-PVW05-BULK,L-PVW05-BULK/FF.RND.M345.01,ABIL-EM90-X,0.03
L-PVW05-MO/L-PVW05-BULK,L-PVW05-BULK/FF.RND.M345.01,PURO-IDD-X,0.0175
L-PVW05-MO/L-PVW05-BULK,L-PVW05-BULK/FF.RND.M345.01,EMUL-G50C-X,0.02
L-PVW05-MO/L-PVW05-BULK,L-PVW05-BULK/FF.RND.M345.01,PARF-VMR-X,0.001
L-PVW05-MO/L-PVW05-BULK,L-PVW05-BULK/FF.RND.M345.01,THIC-RMGSO4-X,0.01
L-PVW05-MO/L-PVW05-BULK,L-PVW05-BULK/FF.RND.M345.01,VITA-DL E-MS,0.001
L-PVW05-MO/L-PVW05-BULK,L-PVW05-BULK/FF.RND.M345.01,SILI-DCF-ID-X,0.05
L-PVW05-MO/L-PVW05-BULK,L-PVW05-BULK/FF.RND.M345.01,PENG-SYM68-X,0.006
L-PVW05-MO/L-PVW05-BULK,L-PVW05-BULK/FF.RND.M345.01,WARN-YLW3AS-X,0.017
L-PVW05-MO/L-PVW05-BULK,L-PVW05-BULK/FF.RND.M345.01,EDT-B--K,0.0005
L-PVW05-MO/L-PVW05-BULK,L-PVW05-BULK/FF.RND.M345.01,CLR-URED3075-X,0.022
L-PVW05-MO/L-PVW05-BULK,L-PVW05-BULK/FF.RND.M345.01,TITA-OTS2CR50-,0.016
L-PVW05-MO/L-PVW05-BULK,L-PVW05-BULK/FF.RND.M345.01,WARN-BLCK3AS-X,0.004
L-PVW05-MO/L-PVW05-BULK,L-PVW05-BULK/FF.RND.M345.01,CLR-URED328-X,0.005
L-PVW05-MO/L-PVW05-BULK,L-PVW05-BULK/FF.RND.M345.01,WARN-RED3AS-X,0.005
L-PVW07-MO/L-PVW07-BULK,L-PVW07-BULK/FF.RND.M347.01,WARN-RED3AS-X,0.012
L-PVW07-MO/L-PVW07-BULK,L-PVW07-BULK/FF.RND.M347.01,"BUTY--DAI1,3",0.05
L-PVW07-MO/L-PVW07-BULK,L-PVW07-BULK/FF.RND.M347.01,WARN-BLCK3AS-X,0.0055
L-PVW07-MO/L-PVW07-BULK,L-PVW07-BULK/FF.RND.M347.01,SILI-DCF-ID-X,0.05
L-PVW07-MO/L-PVW07-BULK,L-PVW07-BULK/FF.RND.M347.01,EUTA-G-X,0.0675
L-PVW07-MO/L-PVW07-BULK,L-PVW07-BULK/FF.RND.M347.01,BENT-BGISDV-X,0.075
L-PVW07-MO/L-PVW07-BULK,L-PVW07-BULK/FF.RND.M347.01,SILI-BDP-X,0.0705
L-PVW07-MO/L-PVW07-BULK,L-PVW07-BULK/FF.RND.M347.01,EMUL-IS34R-X,0.01
L-PVW07-MO/L-PVW07-BULK,L-PVW07-BULK/FF.RND.M347.01,WARN-YLW3AS-X,0.018
L-PVW07-MO/L-PVW07-BULK,L-PVW07-BULK/FF.RND.M347.01,PARF-VMR-X,0.001
L-PVW07-MO/L-PVW07-BULK,L-PVW07-BULK/FF.RND.M347.01,EMUL-G50C-X,0.02
L-PVW07-MO/L-PVW07-BULK,L-PVW07-BULK/FF.RND.M347.01,VITA-DL E-MS,0.001
L-PVW07-MO/L-PVW07-BULK,L-PVW07-BULK/FF.RND.M347.01,THIC-RMGSO4-X,0.01
L-PVW07-MO/L-PVW07-BULK,L-PVW07-BULK/FF.RND.M347.01,ACTI-TINTT-X,0.001
L-PVW07-MO/L-PVW07-BULK,L-PVW07-BULK/FF.RND.M347.01,PEN-PRSVPE-X,0.008
L-PVW07-MO/L-PVW07-BULK,L-PVW07-BULK/FF.RND.M347.01,CLR-URED328-X,0.005
L-PVW07-MO/L-PVW07-BULK,L-PVW07-BULK/FF.RND.M347.01,CLR-URED3075-X,0.015
L-PVW07-MO/L-PVW07-BULK,L-PVW07-BULK/FF.RND.M347.01,EDT-B--K,0.0005
L-PVW07-MO/L-PVW07-BULK,L-PVW07-BULK/FF.RND.M347.01,STB-TL-X,0.0005
L-PVW07-MO/L-PVW07-BULK,L-PVW07-BULK/FF.RND.M347.01,TITA-OTS2CR50-,0.026
L-PVW07-MO/L-PVW07-BULK,L-PVW07-BULK/FF.RND.M347.01,ABIL-EM90-X,0.03
L-PVW07-MO/L-PVW07-BULK,L-PVW07-BULK/FF.RND.M347.01,PENG-SYM68-X,0.006
L-PVW07-MO/L-PVW07-BULK,L-PVW07-BULK/FF.RND.M347.01,PURO-IDD-X,0.0175
BO-SKST09-MO6G/BO-SST09-BULK,BO-SST09-BULK/19,NT---K,0.1
BO-SKST09-MO6G/BO-SST09-BULK,BO-SST09-BULK/19,POWD-TDMS-,0.26006
BO-SKST09-MO6G/BO-SST09-BULK,BO-SST09-BULK/19,PENG-PNX-X,0.008
BO-SKST09-MO6G/BO-SST09-BULK,BO-SST09-BULK/19,MICA--SIOI2-K,0.29369
BO-SKST09-MO6G/BO-SST09-BULK,BO-SST09-BULK/19,TIT-CR50HD-X,0.007
BO-SKST09-MO6G/BO-SST09-BULK,BO-SST09-BULK/19,COSM-222--K,0.07
BO-SKST09-MO6G/BO-SST09-BULK,BO-SST09-BULK/19,WARN-YLW3AS-X,0.00321
BO-SKST09-MO6G/BO-SST09-BULK,BO-SST09-BULK/19,WARN-UPRPL589-X,0.01575
BO-SKST09-MO6G/BO-SST09-BULK,BO-SST09-BULK/19,ZINC-M-KJZ10-K,0.01
BO-SKST09-MO6G/BO-SST09-BULK,BO-SST09-BULK/19,WARN-6000G-,0.018
BO-SKST09-MO6G/BO-SST09-BULK,BO-SST09-BULK/19,WARN-CLOSG--K,0.0715
BO-SKST09-MO6G/BO-SST09-BULK,BO-SST09-BULK/19,SERI-790-,0.09915
BO-SKST09-MO6G/BO-SST09-BULK,BO-SST09-BULK/19,WARN-7712-,0.00143
BO-SKST09-MO6G/BO-SST09-BULK,BO-SST09-BULK/19,WARN-RK416-X,0.04222
CM-CML-EM50ML/CM-CML-BULK,CM-CML-BULK/8,PEN-PRSVPE-X,0.01
CM-CML-EM50ML/CM-CML-BULK,CM-CML-BULK/8,"BUTY--DAI1,3",0.01031
CM-CML-EM50ML/CM-CML-BULK,CM-CML-BULK/8,SQUA-PRT-X,0.03093
CM-CML-EM50ML/CM-CML-BULK,CM-CML-BULK/8,GLYC--ECOS-K,0.03093
CM-CML-EM50ML/CM-CML-BULK,CM-CML-BULK/8,SILI-D2-TSFST-K,0.00515
CM-CML-EM50ML/CM-CML-BULK,CM-CML-BULK/8,EXTR-WTCHPF-X,0.00206
CM-CML-EM50ML/CM-CML-BULK,CM-CML-BULK/8,THIC-NOVEEC1L-,0.00928
CM-CML-EM50ML/CM-CML-BULK,CM-CML-BULK/8,CRO1-GTCC-,0.05155
CM-CML-EM50ML/CM-CML-BULK,CM-CML-BULK/8,TITA--3328EW-K,0.00206
CM-CML-EM50ML/CM-CML-BULK,CM-CML-BULK/8,TRI--DOW-K,0.00324
CM-CML-EM50ML/CM-CML-BULK,CM-CML-BULK/8,"CARB--94022,68-K",0.00206
CM-CML-EM50ML/CM-CML-BULK,CM-CML-BULK/8,THIC-ARAVC-,0.0025
CM-CML-EM50ML/CM-CML-BULK,CM-CML-BULK/8,VITA-B3UPPC-X,0.00103
CM-CML-EM50ML/CM-CML-BULK,CM-CML-BULK/8,EXTR-GS-,0.00103
