Kode Unik,Product Korporat Code,BoM Lines/Product Template/Korporat Code,BoM Lines/Product Template/Material Type,BoM Lines/Quantity,BoM Lines/Product Unit of Measure,Tidak ada BOM,Sediaan,Cek Bundling,Closing Level 1,Closing Level 2,Closing Level 3,Cek Closing Lvl1,Cek Closing Lvl2
F-L06-OMG/4,F-L06-OMG,KB-XENONR0-OMG,Packaging Material,0.02273,Pc(s),STIC-BILSLS03R0-W,Liquid factory,F-L06-OMG,F-L06-OMG,,,DUS-UCLMFMO-I35493LG,
F-L06-OMG/4,F-L06-OMG,PS-CLFR0-OMG,Packaging Material,1,Pc(s),STIC-BILSLS04R0-W,Liquid factory,F-L06-OMG,F-L06-OMG,,,PART-DUCLMFMO-I31WLG,
F-LLF01-W/10',F-LLF01-W,F-LLF01-BULK,Semi Finished Goods,0.025,kg,STIC-BILSLS05R0-W,Liquid factory,F-LLF01-W,F-LLF01-W,,,STIC-BCUCLMF1MO-PW1W,
F-LLF01-W/10',F-LLF01-W,TUBE-LLF01LBR2-W,Packaging Material,1,Pc(s),STIC-BILSLS06R0-W,Liquid factory,F-LLF01-W,F-LLF01-W,,,KB-MOLUHM-265K150,
F-LLF01-W/10',F-LLF01-W,PAP-LLF01LBR2-W,Packaging Material,1,Pc(s),STIC-BIMLC01R1-MOMSF,Liquid factory,F-LLF01-W,F-LLF01-W,,,F-LUC02-BULK,
F-LLF01-W/10',F-LLF01-W,PLAS-VCLLFR0-W,Packaging Material,1,Pc(s),STIC-BIMLC02R1-MOMSF,Liquid factory,F-LLF01-W,F-LLF01-W,,,BOTO-GMOF986FTD-P2W,
F-LLF01-W/10',F-LLF01-W,KB-WLTWCLFR1-KMK125,Packaging Material,0.055556,Pc(s),STIC-BIMLC03R1-MOMSF,Liquid factory,F-LLF01-W,F-LLF01-W,,,PU-LM06MOD224B-ALUM,
F-LLF01-W/10',F-LLF01-W,STIC-PMBE-E,Packaging Material,0.055556,Pc(s),STIC-BIMLC04R1-MOMSF,Liquid factory,F-LLF01-W,F-LLF01-W,,,BAL-BPR1D882B08-WT,
F-LLF02-W/6,F-LLF02-W,F-LLF02-BULK,Semi Finished Goods,0.025,kg,STIC-BIMLC05R1-MOMSF,Liquid factory,F-LLF02-W,F-LLF02-W,,,STIC-UCLMF02R1-MOMSF,
F-LLF02-W/6,F-LLF02-W,TUBE-LLF02BR2-W,Packaging Material,1,Pc(s),STIC-BIMLC06R1-MOMSF,Liquid factory,F-LLF02-W,F-LLF02-W,,,STIC-SBUR1-MSF,
F-LLF02-W/6,F-LLF02-W,PAP-LLF02BR2-W,Packaging Material,1,Pc(s),STIC-BIMLC07R1-MOMSF,Liquid factory,F-LLF02-W,F-LLF02-W,,,DUS-UCLMFMO-I35493LG,
F-LLF02-W/6,F-LLF02-W,PLAS-VCLLFR0-W,Packaging Material,1,Pc(s),STIC-BIMLC08R1-MOMSF,Liquid factory,F-LLF02-W,F-LLF02-W,,,PART-DUCLMFMO-I31WLG,
F-LLF02-W/6,F-LLF02-W,KB-WLTWCLFR1-KMK125,Packaging Material,0.055556,Pc(s),STIC-BIMLC09R1-MOMSF,Liquid factory,F-LLF02-W,F-LLF02-W,,,STIC-BCUCLMF2MO-PW1W,
F-LLF03-W/6,F-LLF03-W,F-LLF03-BULK,Semi Finished Goods,0.025,kg,STIC-BIMLC10R1-MOMSF,Liquid factory,F-LLF03-W,F-LLF03-W,,,KB-MOLUHM-265K150,
F-LLF03-W/6,F-LLF03-W,TUBE-LLF03IR2-W,Packaging Material,1,Pc(s),STIC-BIMLC11R1-MOMSF,Liquid factory,F-LLF03-W,F-LLF03-W,,,F-LUC03-BULK,
F-LLF03-W/6,F-LLF03-W,PAP-LLF03IR2-W,Packaging Material,1,Pc(s),STIC-BIMLC12R1-MOMSF,Liquid factory,F-LLF03-W,F-LLF03-W,,,BOTO-GMOF986FTD-P2W,
F-LLF03-W/6,F-LLF03-W,PLAS-VCLLFR0-W,Packaging Material,1,Pc(s),STIC-BIMLC13R1-MOMSF,Liquid factory,F-LLF03-W,F-LLF03-W,,,PU-LM06MOD224B-ALUM,
F-LLF03-W/6,F-LLF03-W,KB-WLTWCLFR1-KMK125,Packaging Material,0.055556,Pc(s),STIC-BIMLC14R1-MOMSF,Liquid factory,F-LLF03-W,F-LLF03-W,,,BAL-BPR1D882B08-WT,
F-LLF04-W/7,F-LLF04-W,F-LLF04-BULK,Semi Finished Goods,0.025,kg,STIC-BIMLC15R1-MOMSF,Liquid factory,F-LLF04-W,F-LLF04-W,,,STIC-UCLMF03R1-MOMSF,
F-LLF04-W/7,F-LLF04-W,TUBE-LLF04NR2-W,Packaging Material,1,Pc(s),STIC-BIMLC16R1-MOMSF,Liquid factory,F-LLF04-W,F-LLF04-W,,,STIC-SBUR1-MSF,
F-LLF04-W/7,F-LLF04-W,PAP-LLF04NR2-W,Packaging Material,1,Pc(s),STIC-BIMLC17R1-MOMSF,Liquid factory,F-LLF04-W,F-LLF04-W,,,DUS-UCLMFMO-I35493LG,
F-LLF04-W/7,F-LLF04-W,PLAS-VCLLFR0-W,Packaging Material,1,Pc(s),STIC-BIMLC18R1-MOMSF,Liquid factory,F-LLF04-W,F-LLF04-W,,,PART-DUCLMFMO-I31WLG,
F-LLF04-W/7,F-LLF04-W,KB-WLTWCLFR1-KMK125,Packaging Material,0.055556,Pc(s),STIC-BIMLC19R1-MOMSF,Liquid factory,F-LLF04-W,F-LLF04-W,,,STIC-BCUCLMF3MO-PW1W,
F-LLF05-W/1,F-LLF05-W,F-LLF05-BULK,Semi Finished Goods,0.025,kg,STIC-BIMLC20R1-MOMSF,Liquid factory,F-LLF05-W,F-LLF05-W,,,KB-MOLUHM-265K150,
F-LLF06-W/1,F-LLF06-W,F-LLF06-BULK,Semi Finished Goods,0.025,kg,STIC-BJKLTS01R0-OMG,Liquid factory,F-LLF06-W,F-LLF06-W,,,BOTO-GMOF986FTD-P2W,
F-LLFM-W/1,F-LLFM-W,TUBE-LLFM01R0-W,Packaging Material,1,Pc(s),STIC-BJKLTS02R0-OMG,Liquid factory,F-LLFM-W,F-LLFM-W,,,PU-LM06MOD224B-ALUM,
F-LLFM-W/1,F-LLFM-W,STIC-VLLF01LB6R0-W,Packaging Material,1,Pc(s),STIC-BJKLTS03R0-OMG,Liquid factory,F-LLFM-W,F-LLFM-W,,,STIC-SBUR1-MSF,
F-LLFM-W/1,F-LLFM-W,KB-WEMASR1-KMK125CF,Packaging Material,0.01389,Pc(s),STIC-BJKLTS04R0-OMG,Liquid factory,F-LLFM-W,F-LLFM-W,,,DUS-UCLMFMO-I35493LG,
F-LLFM-W/1,F-LLFM-W,IBOX-RRPLLF6R0-W,Packaging Material,0.16667,Pc(s),STIC-BLASSMR0-W,Liquid factory,F-LLFM-W,F-LLFM-W,,,PART-DUCLMFMO-I31WLG,
F-LLFM-W/1,F-LLFM-W,F-LLF01-BULK,Semi Finished Goods,0.006,kg,STIC-BLLC01LR0-W,Liquid factory,F-LLFM-W,F-LLFM-W,,,KB-MOLUHM-265K150,
F-LLFM-W/1,F-LLFM-W,PLAS-SLLF6R0-W,Packaging Material,1,Pc(s),STIC-BLLC02BR0-W,Liquid factory,F-LLFM-W,F-LLFM-W,,,STIC-UCLMF04R1-MOMSF,
F-LLFM2-W/1,F-LLFM2-W,STIC-VLLF02B6R0-W,Packaging Material,1,Pc(s),STIC-BLMP1RR0-W,Liquid factory,F-LLFM2-W,F-LLFM2-W,,,STIC-BCUCLMF4MO-PW1W,
F-LLFM2-W/1,F-LLFM2-W,KB-WEMASR1-KMK125CF,Packaging Material,0.01389,Pc(s),STIC-BLMP2RR0-W,Liquid factory,F-LLFM2-W,F-LLFM2-W,,,F-LUC04-BULK,
F-LLFM2-W/1,F-LLFM2-W,TUBE-LLFM02R0-W,Packaging Material,1,Pc(s),STIC-BLMP3RR0-W,Liquid factory,F-LLFM2-W,F-LLFM2-W,,,BAL-BPR1D882B08-WT,
F-LLFM2-W/1,F-LLFM2-W,PLAS-SLLF6R0-W,Packaging Material,1,Pc(s),STIC-BLMP4RR0-W,Liquid factory,F-LLFM2-W,F-LLFM2-W,,,BOTO-GMOF986FTD-P2W,
F-LLFM2-W/1,F-LLFM2-W,IBOX-RRPLLF6R0-W,Packaging Material,0.16667,Pc(s),STIC-BLMPOIW50R1-W,Liquid factory,F-LLFM2-W,F-LLFM2-W,,,PU-LM06MOD224B-ALUM,
F-LLFM2-W/1,F-LLFM2-W,F-LLF02-BULK,Semi Finished Goods,0.006,kg,STIC-BLPE01R0-W,Liquid factory,F-LLFM2-W,F-LLFM2-W,,,STIC-SBUR1-MSF,
F-LLFM3-W/1,F-LLFM3-W,KB-WEMASR1-KMK125CF,Packaging Material,0.01389,Pc(s),STIC-BLPE02R0-W,Liquid factory,F-LLFM3-W,F-LLFM3-W,,,DUS-UCLMFMO-I35493LG,
F-LLFM3-W/1,F-LLFM3-W,STIC-VLLF03I6R0-W,Packaging Material,1,Pc(s),STIC-BLPE03R0-W,Liquid factory,F-LLFM3-W,F-LLFM3-W,,,PART-DUCLMFMO-I31WLG,
F-LLFM3-W/1,F-LLFM3-W,TUBE-LLFM03R0-W,Packaging Material,1,Pc(s),STIC-BLPE04R0-W,Liquid factory,F-LLFM3-W,F-LLFM3-W,,,KB-MOLUHM-265K150,
F-LLFM3-W/1,F-LLFM3-W,IBOX-RRPLLF6R0-W,Packaging Material,0.16667,Pc(s),STIC-BLPL01R0-W,Liquid factory,F-LLFM3-W,F-LLFM3-W,,,STIC-UCLMF05R1-MOMSF,
F-LLFM3-W/1,F-LLFM3-W,F-LLF03-BULK,Semi Finished Goods,0.006,kg,STIC-BLPL02R0-W,Liquid factory,F-LLFM3-W,F-LLFM3-W,,,STIC-BCUCLMF5MO-PW1W,
F-LLFM3-W/1,F-LLFM3-W,PLAS-SLLF6R0-W,Packaging Material,1,Pc(s),STIC-BLPL03R0-W,Liquid factory,F-LLFM3-W,F-LLFM3-W,,,F-LUC05-BULK,
F-LLFM4-W/1,F-LLFM4-W,KB-WEMASR1-KMK125CF,Packaging Material,0.01389,Pc(s),STIC-BLPL04R0-W,Liquid factory,F-LLFM4-W,F-LLFM4-W,,,BAL-BPR1D882B08-WT,
F-LLFM4-W/1,F-LLFM4-W,IBOX-RRPLLF6R0-W,Packaging Material,0.16667,Pc(s),STIC-BLPL05R0-W,Liquid factory,F-LLFM4-W,F-LLFM4-W,,,BOTO-GMOF986FTD-P2W,
F-LLFM4-W/1,F-LLFM4-W,F-LLF04-BULK,Semi Finished Goods,0.006,kg,STIC-BLPL06R0-W,Liquid factory,F-LLFM4-W,F-LLFM4-W,,,PU-LM06MOD224B-ALUM,
F-LLFM4-W/1,F-LLFM4-W,STIC-VLLF04N6R0-W,Packaging Material,1,Pc(s),STIC-BLPL07R0-W,Liquid factory,F-LLFM4-W,F-LLFM4-W,,,STIC-SBUR1-MSF,
F-LLFM4-W/1,F-LLFM4-W,TUBE-LLFM04R0-W,Packaging Material,1,Pc(s),STIC-BLPRE01R0-W,Liquid factory,F-LLFM4-W,F-LLFM4-W,,,DUS-UCLMFMO-I35493LG,
F-LLFM4-W/1,F-LLFM4-W,PLAS-SLLF6R0-W,Packaging Material,1,Pc(s),STIC-BLPRE02R0-W,Liquid factory,F-LLFM4-W,F-LLFM4-W,,,PART-DUCLMFMO-I31WLG,
F-LLFM5-W/1,F-LLFM5-W,F-LLF05-BULK,Semi Finished Goods,0.006,kg,STIC-BLPRE03R0-W,Liquid factory,F-LLFM5-W,F-LLFM5-W,,,KB-MOLUHM-265K150,
F-LLFM6-W/1,F-LLFM6-W,F-LLF06-BULK,Semi Finished Goods,0.006,kg,STIC-BLPRE04R0-W,Liquid factory,F-LLFM6-W,F-LLFM6-W,,,STIC-UCLMF06R1-MOMSF,
F-LUC01-MO33ML/5,F-LUC01-MO33ML,F-LUC01-BULK,Semi Finished Goods,0.033,kg,STIC-BLPRL01R0-W,Liquid factory,F-LUC01-MO33ML,F-LUC01-MO33ML,,,STIC-BCUCLMF6MO-PW1W,
F-LUC01-MO33ML/5,F-LUC01-MO33ML,BOTO-GMOF986FTD-P2W,Packaging Material,1,Pc(s),STIC-BLPRL02R0-W,Liquid factory,F-LUC01-MO33ML,F-LUC01-MO33ML,,,F-LUC06-BULK,
F-LUC01-MO33ML/5,F-LUC01-MO33ML,PU-LM06MOD224B-ALUM,Packaging Material,1,Pc(s),STIC-BLPRL03R0-W,Liquid factory,F-LUC01-MO33ML,F-LUC01-MO33ML,,,BAL-BPR1D882B08-WT,
F-LUC01-MO33ML/5,F-LUC01-MO33ML,BAL-BPR1D882B08-WT,Packaging Material,2,Pc(s),STIC-BLPRL04R0-W,Liquid factory,F-LUC01-MO33ML,F-LUC01-MO33ML,,,BOTO-GMOF986FTD-P2W,
F-LUC01-MO33ML/5,F-LUC01-MO33ML,STIC-UCLMF01R1-MOMSF,Packaging Material,1,Pc(s),STIC-BLPRL05R0-W,Liquid factory,F-LUC01-MO33ML,F-LUC01-MO33ML,,,PU-LM06MOD224B-ALUM,
F-LUC01-MO33ML/5,F-LUC01-MO33ML,STIC-SBUR1-MSF,Packaging Material,1,Pc(s),STIC-BLPRL06R0-W,Liquid factory,F-LUC01-MO33ML,F-LUC01-MO33ML,,,KB-MOLUHM-265K150,
F-LUC01-MO33ML/5,F-LUC01-MO33ML,DUS-UCLMFMO-I35493LG,Packaging Material,1,Pc(s),STIC-BLPRL07R0-W,Liquid factory,F-LUC01-MO33ML,F-LUC01-MO33ML,,,DUS-UCLMFMO-I35493LG,
F-LUC01-MO33ML/5,F-LUC01-MO33ML,PART-DUCLMFMO-I31WLG,Packaging Material,1,Pc(s),STIC-BLRMBLSR0-ELL,Liquid factory,F-LUC01-MO33ML,F-LUC01-MO33ML,,,PART-DUCLMFMO-I31WLG,
F-LUC01-MO33ML/5,F-LUC01-MO33ML,STIC-BCUCLMF1MO-PW1W,Packaging Material,1,Pc(s),STIC-BLRMBW250R0-ELL,Liquid factory,F-LUC01-MO33ML,F-LUC01-MO33ML,,,STIC-UCLMF07R1-MOMSF,
F-LUC01-MO33ML/5,F-LUC01-MO33ML,KB-MOLUHM-265K150,Packaging Material,0.05,Pc(s),STIC-BLRMBW450R0-ELL,Liquid factory,F-LUC01-MO33ML,F-LUC01-MO33ML,,,STIC-BCUCLMF7MO-PW1W,
F-LUC02-MO33ML/5,F-LUC02-MO33ML,F-LUC02-BULK,Semi Finished Goods,0.033,kg,STIC-BMFPFR11R0-IP,Liquid factory,F-LUC02-MO33ML,F-LUC02-MO33ML,,,STIC-SBUR1-MSF,
F-LUC02-MO33ML/5,F-LUC02-MO33ML,BOTO-GMOF986FTD-P2W,Packaging Material,1,Pc(s),STIC-BMFPFR22R0-IP,Liquid factory,F-LUC02-MO33ML,F-LUC02-MO33ML,,,BAL-BPR1D882B08-WT,
F-LUC02-MO33ML/5,F-LUC02-MO33ML,PU-LM06MOD224B-ALUM,Packaging Material,1,Pc(s),STIC-BMFPFR32R0-IP,Liquid factory,F-LUC02-MO33ML,F-LUC02-MO33ML,,,F-LUC07-BULK,
F-LUC02-MO33ML/5,F-LUC02-MO33ML,BAL-BPR1D882B08-WT,Packaging Material,2,Pc(s),STIC-BMFPFR33R0-IP,Liquid factory,F-LUC02-MO33ML,F-LUC02-MO33ML,,,F-LUC08-BULK,
F-LUC02-MO33ML/5,F-LUC02-MO33ML,STIC-UCLMF02R1-MOMSF,Packaging Material,1,Pc(s),STIC-BMFPFR43R0-IP,Liquid factory,F-LUC02-MO33ML,F-LUC02-MO33ML,,,BAL-BPR1D882B08-WT,
F-LUC02-MO33ML/5,F-LUC02-MO33ML,STIC-SBUR1-MSF,Packaging Material,1,Pc(s),STIC-BMFPFR52R0-IP,Liquid factory,F-LUC02-MO33ML,F-LUC02-MO33ML,,,BOTO-GMOF986FTD-P2W,
F-LUC02-MO33ML/5,F-LUC02-MO33ML,DUS-UCLMFMO-I35493LG,Packaging Material,1,Pc(s),STIC-BMKLC01R2-OMG,Liquid factory,F-LUC02-MO33ML,F-LUC02-MO33ML,,,PU-LM06MOD224B-ALUM,
F-LUC02-MO33ML/5,F-LUC02-MO33ML,PART-DUCLMFMO-I31WLG,Packaging Material,1,Pc(s),STIC-BMKLC02R2-OMG,Liquid factory,F-LUC02-MO33ML,F-LUC02-MO33ML,,,STIC-UCLMF08R1-MOMSF,
F-LUC02-MO33ML/5,F-LUC02-MO33ML,STIC-BCUCLMF2MO-PW1W,Packaging Material,1,Pc(s),STIC-BMKLC03R2-OMG,Liquid factory,F-LUC02-MO33ML,F-LUC02-MO33ML,,,STIC-SBUR1-MSF,
F-LUC02-MO33ML/5,F-LUC02-MO33ML,KB-MOLUHM-265K150,Packaging Material,0.05,Pc(s),STIC-BMKLC04R3-OMG,Liquid factory,F-LUC02-MO33ML,F-LUC02-MO33ML,,,DUS-UCLMFMO-I35493LG,
F-LUC03-MO33ML/3,F-LUC03-MO33ML,F-LUC03-BULK,Semi Finished Goods,0.033,kg,STIC-BMKLC05R2-OMG,Liquid factory,F-LUC03-MO33ML,F-LUC03-MO33ML,,,PART-DUCLMFMO-I31WLG,
F-LUC03-MO33ML/3,F-LUC03-MO33ML,BOTO-GMOF986FTD-P2W,Packaging Material,1,Pc(s),STIC-BMKLC06R2-OMG,Liquid factory,F-LUC03-MO33ML,F-LUC03-MO33ML,,,STIC-BCUCLMF8MO-PW1W,
F-LUC03-MO33ML/3,F-LUC03-MO33ML,PU-LM06MOD224B-ALUM,Packaging Material,1,Pc(s),STIC-BMKLC07R2-OMG,Liquid factory,F-LUC03-MO33ML,F-LUC03-MO33ML,,,KB-MOLUHM-265K150,
F-LUC03-MO33ML/3,F-LUC03-MO33ML,BAL-BPR1D882B08-WT,Packaging Material,2,Pc(s),STIC-BMKLC08R2-OMG,Liquid factory,F-LUC03-MO33ML,F-LUC03-MO33ML,,,F-LUC09-BULK,
F-LUC03-MO33ML/3,F-LUC03-MO33ML,STIC-UCLMF03R1-MOMSF,Packaging Material,1,Pc(s),STIC-BMKLC09R2-OMG,Liquid factory,F-LUC03-MO33ML,F-LUC03-MO33ML,,,BOTO-GMOF986FTD-P2W,
F-LUC03-MO33ML/3,F-LUC03-MO33ML,STIC-SBUR1-MSF,Packaging Material,1,Pc(s),STIC-BMKLC10R2-OMG,Liquid factory,F-LUC03-MO33ML,F-LUC03-MO33ML,,,PU-LM06MOD224B-ALUM,
F-LUC03-MO33ML/3,F-LUC03-MO33ML,DUS-UCLMFMO-I35493LG,Packaging Material,1,Pc(s),STIC-BMKLC11R2-OMG,Liquid factory,F-LUC03-MO33ML,F-LUC03-MO33ML,,,BAL-BPR1D882B08-WT,
F-LUC03-MO33ML/3,F-LUC03-MO33ML,PART-DUCLMFMO-I31WLG,Packaging Material,1,Pc(s),STIC-BMKLC12R3-OMG,Liquid factory,F-LUC03-MO33ML,F-LUC03-MO33ML,,,STIC-UCLMF09R1-MOMSF,
F-LUC03-MO33ML/3,F-LUC03-MO33ML,STIC-BCUCLMF3MO-PW1W,Packaging Material,1,Pc(s),STIC-BMKLCCE13R1-OMG,Liquid factory,F-LUC03-MO33ML,F-LUC03-MO33ML,,,STIC-SBUR1-MSF,
F-LUC03-MO33ML/3,F-LUC03-MO33ML,KB-MOLUHM-265K150,Packaging Material,0.05,Pc(s),STIC-BMKLCCE14R1-OMG,Liquid factory,F-LUC03-MO33ML,F-LUC03-MO33ML,,,DUS-UCLMFMO-I35493LG,
F-LUC04-MO33ML/3,F-LUC04-MO33ML,BOTO-GMOF986FTD-P2W,Packaging Material,1,Pc(s),STIC-BMKLCCE15R1-OMG,Liquid factory,F-LUC04-MO33ML,F-LUC04-MO33ML,,,PART-DUCLMFMO-I31WLG,
F-LUC04-MO33ML/3,F-LUC04-MO33ML,PU-LM06MOD224B-ALUM,Packaging Material,1,Pc(s),STIC-BMLMP1R0-IP,Liquid factory,F-LUC04-MO33ML,F-LUC04-MO33ML,,,STIC-BCUCLMF9MO-PW1W,
F-LUC04-MO33ML/3,F-LUC04-MO33ML,STIC-SBUR1-MSF,Packaging Material,1,Pc(s),STIC-BMLMP2R0-IP,Liquid factory,F-LUC04-MO33ML,F-LUC04-MO33ML,,,KB-MOLUHM-265K150,
F-LUC04-MO33ML/3,F-LUC04-MO33ML,DUS-UCLMFMO-I35493LG,Packaging Material,1,Pc(s),STIC-BMLMP3R0-IP,Liquid factory,F-LUC04-MO33ML,F-LUC04-MO33ML,,,F-PTCMCC62-BULK,
F-LUC04-MO33ML/3,F-LUC04-MO33ML,PART-DUCLMFMO-I31WLG,Packaging Material,1,Pc(s),STIC-BMLMP4R0-IP,Liquid factory,F-LUC04-MO33ML,F-LUC04-MO33ML,,,GODE-CPTZ59R1-MO,
F-LUC04-MO33ML/3,F-LUC04-MO33ML,KB-MOLUHM-265K150,Packaging Material,0.05,Pc(s),STIC-BMLMP5R0-IP,Liquid factory,F-LUC04-MO33ML,F-LUC04-MO33ML,,,CONT-PCFR0-MO,
F-LUC04-MO33ML/3,F-LUC04-MO33ML,STIC-UCLMF04R1-MOMSF,Packaging Material,1,Pc(s),STIC-BMLMP6R0-IP,Liquid factory,F-LUC04-MO33ML,F-LUC04-MO33ML,,,PUFF-TWCNBRR1-W,
F-LUC04-MO33ML/3,F-LUC04-MO33ML,STIC-BCUCLMF4MO-PW1W,Packaging Material,1,Pc(s),STIC-BMLMP7R0-IP,Liquid factory,F-LUC04-MO33ML,F-LUC04-MO33ML,,,STIC-BPCFC62R0-MO,
F-LUC04-MO33ML/3,F-LUC04-MO33ML,F-LUC04-BULK,Semi Finished Goods,0.033,kg,STIC-BMLMP8R0-IP,Liquid factory,F-LUC04-MO33ML,F-LUC04-MO33ML,,,DUS-PCFC62R2-MO,
F-LUC04-MO33ML/3,F-LUC04-MO33ML,BAL-BPR1D882B08-WT,Packaging Material,2,Pc(s),STIC-BMLMP9R0-IP,Liquid factory,F-LUC04-MO33ML,F-LUC04-MO33ML,,,KB-MOTWC3252-K150M12,
F-LUC05-MO33ML/3,F-LUC05-MO33ML,BOTO-GMOF986FTD-P2W,Packaging Material,1,Pc(s),STIC-BMMB01-MO,Liquid factory,F-LUC05-MO33ML,F-LUC05-MO33ML,,,F-PTCMCN10-BULK,
F-LUC05-MO33ML/3,F-LUC05-MO33ML,PU-LM06MOD224B-ALUM,Packaging Material,1,Pc(s),STIC-BMMB02-MO,Liquid factory,F-LUC05-MO33ML,F-LUC05-MO33ML,,,CONT-PCFR0-MO,
F-LUC05-MO33ML/3,F-LUC05-MO33ML,STIC-SBUR1-MSF,Packaging Material,1,Pc(s),STIC-BMMB03-MO,Liquid factory,F-LUC05-MO33ML,F-LUC05-MO33ML,,,GODE-CPTZ59R1-MO,
F-LUC05-MO33ML/3,F-LUC05-MO33ML,DUS-UCLMFMO-I35493LG,Packaging Material,1,Pc(s),STIC-BMMB04-MO,Liquid factory,F-LUC05-MO33ML,F-LUC05-MO33ML,,,PUFF-TWCNBRR1-W,
F-LUC05-MO33ML/3,F-LUC05-MO33ML,PART-DUCLMFMO-I31WLG,Packaging Material,1,Pc(s),STIC-BMMB05-MO,Liquid factory,F-LUC05-MO33ML,F-LUC05-MO33ML,,,STIC-BPCFN10R0-MO,
F-LUC05-MO33ML/3,F-LUC05-MO33ML,KB-MOLUHM-265K150,Packaging Material,0.05,Pc(s),STIC-BMSBLSR0-ELL,Liquid factory,F-LUC05-MO33ML,F-LUC05-MO33ML,,,DUS-PCFN10R2-MO,
F-LUC05-MO33ML/3,F-LUC05-MO33ML,STIC-UCLMF05R1-MOMSF,Packaging Material,1,Pc(s),STIC-BMSBW250R0-ELL,Liquid factory,F-LUC05-MO33ML,F-LUC05-MO33ML,,,KB-MOTWC3252-K150M12,
F-LUC05-MO33ML/3,F-LUC05-MO33ML,STIC-BCUCLMF5MO-PW1W,Packaging Material,1,Pc(s),STIC-BMSBW450R0-ELL,Liquid factory,F-LUC05-MO33ML,F-LUC05-MO33ML,,,F-PTCMCN30-BULK,
F-LUC05-MO33ML/3,F-LUC05-MO33ML,F-LUC05-BULK,Semi Finished Goods,0.033,kg,STIC-BNDAACMR2-W,Liquid factory,F-LUC05-MO33ML,F-LUC05-MO33ML,,,GODE-CPTZ59R1-MO,
F-LUC05-MO33ML/3,F-LUC05-MO33ML,BAL-BPR1D882B08-WT,Packaging Material,2,Pc(s),STIC-BNDABCMR1-W,Liquid factory,F-LUC05-MO33ML,F-LUC05-MO33ML,,,CONT-PCFR0-MO,
F-LUC06-MO33ML/4,F-LUC06-MO33ML,BOTO-GMOF986FTD-P2W,Packaging Material,1,Pc(s),STIC-BNDAHET100-W,Liquid factory,F-LUC06-MO33ML,F-LUC06-MO33ML,,,PUFF-TWCNBRR1-W,
F-LUC06-MO33ML/4,F-LUC06-MO33ML,PU-LM06MOD224B-ALUM,Packaging Material,1,Pc(s),STIC-BNDAHHW250R1-W,Liquid factory,F-LUC06-MO33ML,F-LUC06-MO33ML,,,STIC-BPCFN30R0-MO,
F-LUC06-MO33ML/4,F-LUC06-MO33ML,STIC-SBUR1-MSF,Packaging Material,1,Pc(s),STIC-BNDMCP02R0-E,Liquid factory,F-LUC06-MO33ML,F-LUC06-MO33ML,,,DUS-PCFN30R2-MO,
F-LUC06-MO33ML/4,F-LUC06-MO33ML,DUS-UCLMFMO-I35493LG,Packaging Material,1,Pc(s),STIC-BNDMOCMR1-W,Liquid factory,F-LUC06-MO33ML,F-LUC06-MO33ML,,,KB-MOTWC3252-K150M12,
F-LUC06-MO33ML/4,F-LUC06-MO33ML,PART-DUCLMFMO-I31WLG,Packaging Material,1,Pc(s),STIC-BNDOPCMR1-W,Liquid factory,F-LUC06-MO33ML,F-LUC06-MO33ML,,,F-PTCMCN50-BULK,
F-LUC06-MO33ML/4,F-LUC06-MO33ML,KB-MOLUHM-265K150,Packaging Material,0.05,Pc(s),STIC-BNDTTCMR1-W,Liquid factory,F-LUC06-MO33ML,F-LUC06-MO33ML,,,GODE-CPTZ59R1-MO,
F-LUC06-MO33ML/4,F-LUC06-MO33ML,STIC-UCLMF06R1-MOMSF,Packaging Material,1,Pc(s),STIC-BOCBBLG50-R2PP,Liquid factory,F-LUC06-MO33ML,F-LUC06-MO33ML,,,CONT-PCFR0-MO,
F-LUC06-MO33ML/4,F-LUC06-MO33ML,STIC-BCUCLMF6MO-PW1W,Packaging Material,1,Pc(s),STIC-BOCBBMP50-R2PP,Liquid factory,F-LUC06-MO33ML,F-LUC06-MO33ML,,,PUFF-TWCNBRR1-W,
F-LUC06-MO33ML/4,F-LUC06-MO33ML,F-LUC06-BULK,Semi Finished Goods,0.033,kg,STIC-BOCBBOL50-R2PP,Liquid factory,F-LUC06-MO33ML,F-LUC06-MO33ML,,,STIC-BPCFN50R0-MO,
F-LUC06-MO33ML/4,F-LUC06-MO33ML,BAL-BPR1D882B08-WT,Packaging Material,2,Pc(s),STIC-BOCBBPF50-R2PP,Liquid factory,F-LUC06-MO33ML,F-LUC06-MO33ML,,,DUS-PCFN50R2-MO,
F-LUC07-MO33ML/4,F-LUC07-MO33ML,BOTO-GMOF986FTD-P2W,Packaging Material,1,Pc(s),STIC-BOCBBR50-R2PP,Liquid factory,F-LUC07-MO33ML,F-LUC07-MO33ML,,,KB-MOTWC3252-K150M12,
F-LUC07-MO33ML/4,F-LUC07-MO33ML,PU-LM06MOD224B-ALUM,Packaging Material,1,Pc(s),STIC-BOCBBST50-R2PP,Liquid factory,F-LUC07-MO33ML,F-LUC07-MO33ML,,,F-PTCMCW22-BULK,
