Product Korporat Code,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52,W01,W02,W03,W04,W05,W06,W07,W08,W09,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34
SAMP-OXYWTRL-X,0,0,0,0,0,0,0,0,0.009949944744,0,0.02984983423,0.009949944744,0.009949944744,0.009949944744,0.009949944744,0.009949944744,0.009949944744,0,0.009949944744,0.009949944744,0.009949944744,0.009949944744,0.009949944744,0.009949944744,0.009949944744,0.009949944744,0.009949944744,0.009949944744,0,0.009949944744,0.009949944744,0.009949944744,0,0.009949944744,0.009949944744,0.009949944744,0.009949944744,0.009949944744,0.01989988949,0.009949944744,0.009949944744,0,0.009949944744,0.009949944744,0.009949944744,0,0.009949944744,0.009949944744,0,0.009949944744,0.009949944744,0.009949944744,0.009949944744,0.009949944744,0.009949944744,0.009949944744,0.009949944744,0.009949944744,0,0.009949944744,0.009949944744,0.009949944744,0.009949944744,0.009949944744,0.009949944744,0.009949944744,0.009949944744,0
SAMP-RCLRP-X,0,0,0,0,2.3,2.35180433,0,2.35180433,1.3,0,0,0,0,0,1.05180433,0,0,0,1.05180433,0,0,0,0,0,1.05180433,0,0,0,0,1.05180433,0,0,0,0,0,1.05180433,0,0,0,1.05180433,0,0,1.05180433,0,0,0,0,1.05180433,0,0,0,1.05180433,0,0,1.05180433,0,0,1.05180433,0,0,0,1.05180433,0,0,0,1.05180433,0,0
SAMP-RWSSII-X,9.429359908,9.429359908,0,0,9.429359908,0,0,9.429359908,0,0,9.429359908,0,0,9.429359908,0,0,9.429359908,0,0,9.429359908,0,0,9.429359908,0,0,0,9.429359908,0,0,9.429359908,0,0,9.429359908,0,0,9.429359908,0,0,9.429359908,0,0,9.429359908,0,0,9.429359908,0,0,9.429359908,0,0,9.429359908,0,0,9.429359908,0,0,9.429359908,0,0,9.429359908,0,0,9.429359908,0,0,0,0,0
SAMP-SMBCLA-X,0,0,0,0,0.23,0.235180433,0,0.235180433,0.13,0,0,0,0,0,0.105180433,0,0,0,0.105180433,0,0,0,0,0,0.105180433,0,0,0,0,0.105180433,0,0,0,0,0,0.105180433,0,0,0,0.105180433,0,0,0.105180433,0,0,0,0,0.105180433,0,0,0,0.105180433,0,0,0.105180433,0,0,0.105180433,0,0,0,0.105180433,0,0,0,0.105180433,0,0
SAMP-SUNCMTA-X,0,0,0,0,0,0,0,0,344.8853197,266.9169751,796.5058319,790.910661,494.0294907,286.2334463,375.7876294,434.9085601,483.0666554,443.8107097,345.9331148,483.0666554,347.0603663,373.6125828,375.7876294,552.6813641,432.7335134,406.181297,522.2876965,404.0458353,443.8107097,227.1125156,404.0458353,404.0458353,356.4315733,404.0458353,404.0062503,513.4603229,434.9085601,542.187586,631.1583509,365.2542664,463.1667659,413.4170422,426.0811865,373.6125828,316.6666988,315.0750704,404.0458353,227.1125156,354.2961115,483.0666554,493.5604334,454.8084496,463.1667659,393.5124722,375.7876294,463.1667659,513.4603229,373.6125828,266.9169751,334.3915416,463.1667659,316.6666988,452.6334029,463.1667659,572.5812536,463.1667659,286.2334463,433.3169317
SAMP-THICLM-X,0,0.007073863636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007073863636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007073863636,0,0,0,0,0,0,0,0,0,0
SAMP-VITB12C-X,0,0,0,0,0.0023,0.00235180433,0,0.00235180433,0.0013,0,0,0,0,0,0.00105180433,0,0,0,0.00105180433,0,0,0,0,0,0.00105180433,0,0,0,0,0.00105180433,0,0,0,0,0,0.00105180433,0,0,0,0.00105180433,0,0,0.00105180433,0,0,0,0,0.00105180433,0,0,0,0.00105180433,0,0,0.00105180433,0,0,0.00105180433,0,0,0,0.00105180433,0,0,0,0.00105180433,0,0
SAMP-WSST1-X,0,0,0,0,0,0,0,0,0,0,0,7.768007484,2.317036118,2.317036118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.317036118,0,0,0,0,0,0,2.317036118,0,0,0,0,0,0,0,0,2.317036118,0,0,0,0,0,0,0,2.317036118,0,0,0,0,0,0,0,0,2.317036118,0,0,0,0
SCRU-BMBMV-X,0,0,0,0,0,0,0,1084.322882,0,0,1084.322882,0,0,0,1084.322882,0,0,1084.322882,0,1084.322882,1084.322882,0,0,1084.322882,0,0,1084.322882,0,0,1084.322882,0,0,1084.322882,0,0,1084.322882,0,1084.322882,1084.322882,0,0,0,1084.322882,0,0,1084.322882,0,0,1084.322882,0,0,1084.322882,0,0,1084.322882,1084.322882,0,1084.322882,0,0,1084.322882,0,0,1084.322882,0,0,0,0
SCRU-ECBTS-X,23.3,23.3,0,0,23.3,0,0,0,0,23.3,0,0,23.3,0,0,23.3,0,0,0,23.3,0,0,0,23.3,0,0,23.3,0,0,0,23.3,0,0,0,23.3,0,0,0,23.3,0,0,0,23.3,0,0,0,23.3,0,0,0,23.3,0,0,23.3,0,0,0,23.3,0,0,0,23.3,0,0,0,0,0,0
SCRU-FJSJ-X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.12030693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.12030693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.12030693,0,0,0,0,0
SCRU-LPAPS4060-X,17.47508691,0.3915207373,0.199078341,0.199078341,0.199078341,0.199078341,0.199078341,0.199078341,17.67416525,0.199078341,0.199078341,0.398156682,0.199078341,0.199078341,0.199078341,17.67416525,0.199078341,0.199078341,0.398156682,0.199078341,0.199078341,0.199078341,0.199078341,17.67416525,0.199078341,0.398156682,0.199078341,0.199078341,0.199078341,0.199078341,0.199078341,17.67416525,0.398156682,0.199078341,0.199078341,0.199078341,0.199078341,0.199078341,0.199078341,17.87324359,0.199078341,0.199078341,0.199078341,0.199078341,0.199078341,0.199078341,17.87324359,0.199078341,0.199078341,0.199078341,0.199078341,0.199078341,0.199078341,0.398156682,17.67416525,0.199078341,0.199078341,0.199078341,0.199078341,0.199078341,0.199078341,0.199078341,17.67416525,0.199078341,0.199078341,0,0.199078341,0
SCRU-MP220-X,78.38709677,0,0,0,79.031477,78.70928689,118.2250254,78.70928689,78.70928689,118.2250254,78.70928689,117.9028353,118.2250254,78.70928689,117.9028353,118.2250254,78.70928689,117.9028353,118.2250254,78.70928689,78.70928689,118.2250254,78.70928689,78.70928689,118.2250254,78.70928689,78.70928689,157.4185738,78.70928689,79.031477,78.70928689,78.70928689,157.4185738,78.70928689,78.70928689,118.2250254,78.70928689,39.5157385,157.4185738,78.70928689,78.70928689,118.2250254,78.70928689,117.9028353,118.2250254,78.70928689,39.5157385,118.2250254,117.9028353,118.2250254,78.70928689,78.70928689,118.2250254,117.9028353,39.5157385,118.2250254,78.70928689,78.70928689,117.9028353,78.70928689,78.70928689,118.2250254,117.9028353,39.5157385,78.70928689,0,39.5157385,0
SCRU-OATP1-X,0,0,0,0,0,0,0,2.426645519,0,0,0,0,0,0,0,0,0,0,0,0,2.426645519,0,0,0,0,0,0,0,0,0,0,0,2.426645519,0,0,0,0,0,0,0,0,0,0,0,2.426645519,0,0,0,0,0,0,0,0,0,0,0,0,2.426645519,0,0,0,0,0,0,0,0,0,0
SCRU-SPN22-X,64.99887088,4441.744801,28.22399187,12.64404722,85.45680971,39.68168668,36.9153266,12.64404722,60.04590512,4491.134638,36.74578924,80.43336818,75.57912258,12.64404722,83.37314883,98.87923845,4449.365407,36.74578924,49.38983646,75.74865993,46.45393902,46.45393902,73.66111584,4477.519427,70.7252184,12.64404722,78.51890322,80.43336818,36.74578924,80.43336818,4457.155209,60.04590512,46.62347637,36.74578924,122.202599,36.74578924,46.45393902,4439.657257,54.41716119,69.7540549,70.7252184,46.45393902,112.4944492,46.45393902,2.935897436,4449.365407,111.5232857,70.7252184,46.45393902,36.74578924,85.46069292,39.68168668,4449.365407,75.57912258,69.7540549,83.36926562,36.74578924,51.47738055,70.7252184,4418.321875,36.74578924,75.57912258,69.75793811,5.871794872,46.45393902,0,36.9153266,33.80989181
SCRU-SRB51-X,0,3.883363332,0,0,3.883363332,3.863987635,3.883363332,0,3.863987635,7.747350968,3.863987635,7.747350968,3.863987635,0,7.747350968,3.863987635,7.747350968,3.863987635,3.863987635,3.883363332,3.863987635,3.863987635,7.747350968,3.863987635,7.747350968,0,3.863987635,7.747350968,3.863987635,7.747350968,3.863987635,3.863987635,3.883363332,3.863987635,7.747350968,3.863987635,3.863987635,7.747350968,0,3.863987635,7.747350968,3.863987635,7.747350968,3.863987635,0,7.747350968,3.863987635,7.747350968,3.863987635,3.863987635,3.883363332,3.863987635,7.747350968,3.863987635,3.863987635,7.747350968,3.863987635,0,7.747350968,3.863987635,3.863987635,3.863987635,3.863987635,0,3.863987635,0,3.883363332,3.863987635
SCRU-SRB52-X,0,582.8155149,0,0,0,0,0,0,0,582.8155149,0,0,0,0.2912430305,0,0,582.8155149,0,0,0,0.2912430305,0,0,582.8155149,0,0,0,0.2912430305,0,0,582.8155149,0,0,0,0.2912430305,0,0,582.8155149,0,0,0,0.2912430305,0,0,0.2912430305,582.5242718,0,0,0.2912430305,0,0,0.2912430305,582.5242718,0,0,0.2912430305,0,0,0.2912430305,582.5242718,0,0,0.2912430305,0,0,0,0,0
SCRU-SRBB50-X,2949.871119,77.66909385,82.49668417,48.54368932,7167.650206,58.25242718,11.06832298,63.1034749,69.90248512,2912.0352,2805.514432,4329.762537,67.96035599,2902.327271,2797.747298,89.31915179,83.85626929,2795.805694,7148.233539,67.96035599,83.61686128,2820.049951,2892.618533,89.31915179,4294.449957,2831.118274,2913.976804,58.25242718,58.25242718,2795.805694,2947.34778,4306.100015,2805.538699,58.25242718,67.96035599,2927.931113,2795.805694,58.25242718,4325.516965,85.79758936,2805.514432,2892.618533,91.94093851,2805.514432,74.17179788,4304.158695,2923.685258,2805.514432,58.25242718,74.14753143,79.61069761,5639.880538,4304.158695,92.20461298,71.26207024,2805.514432,2892.618533,77.69336031,7077.024542,48.54368932,58.25242718,2912.0352,2819.106094,83.85626929,48.54368932,19.41747573,23.98058252,19.41747573
SCRU-STRPD-X,0.2329892892,5.825223102,11.6504462,0.2329892892,11.6504462,11.6504462,400.2314316,11.6504462,17.4756693,11.6504462,11.88343549,11.6504462,11.6504462,405.8236654,11.88343549,11.6504462,11.6504462,11.88343549,11.6504462,394.1732192,11.6504462,11.88343549,11.6504462,11.6504462,11.88343549,11.6504462,399.9984423,5.825223102,11.88343549,11.6504462,11.6504462,11.88343549,399.9984423,11.6504462,11.6504462,6.058212391,11.6504462,11.6504462,11.6504462,400.2314316,11.6504462,11.6504462,11.88343549,5.825223102,11.6504462,11.6504462,400.2314316,11.6504462,11.6504462,11.88343549,5.825223102,11.6504462,399.9984423,11.88343549,11.6504462,11.6504462,11.6504462,11.88343549,5.825223102,399.9984423,11.88343549,11.6504462,5.825223102,11.6504462,11.88343549,0,5.825223102,5.825223102
SCRU-SYSCBLS-X,3.815384615,0,11.74358974,3.914529915,3.914529915,7.829059829,3.914529915,3.914529915,3.914529915,7.829059829,3.914529915,3.914529915,3.914529915,3.914529915,7.829059829,3.914529915,3.914529915,3.914529915,7.829059829,3.914529915,3.914529915,3.914529915,7.829059829,3.914529915,3.914529915,3.914529915,7.829059829,3.914529915,3.914529915,3.914529915,7.829059829,3.914529915,3.914529915,3.914529915,7.829059829,3.914529915,3.914529915,3.914529915,7.829059829,3.914529915,3.914529915,3.914529915,7.829059829,3.914529915,3.914529915,3.914529915,7.829059829,3.914529915,3.914529915,3.914529915,3.914529915,7.829059829,3.914529915,3.914529915,3.914529915,7.829059829,3.914529915,3.914529915,3.914529915,7.829059829,3.914529915,3.914529915,3.914529915,7.829059829,3.914529915,0,3.914529915,0
SCRUB-SBBF-X,0,0,0,0,0,0,1.844720497,0,0,0,0,1.844720497,0,0,0,0,1.844720497,0,0,0,1.844720497,0,0,0,0,1.844720497,0,0,0,0,1.844720497,0,0,0,0,1.844720497,0,0,0,1.844720497,0,0,0,0,1.844720497,0,0,0,0,1.844720497,0,0,0,0,1.844720497,0,0,0,1.844720497,0,0,0,0,1.844720497,0,0,0,0
SEPI-305-SF-K,134888.1866,80952.70204,216357.9773,33213.46977,64454.81876,81006.19636,49787.34622,64921.46502,14773.84187,5604.535552,14776.46893,89828.93999,14812.81143,20197.64283,102.6223609,20227.4844,135.3846358,20232.72692,14812.62886,99.32165612,14778.38767,14793.20331,84417.26677,15494.83209,4763.807558,84372.70392,129.8315011,102.6221438,167.8054115,84353.32021,149.2152065,125.9229437,81.71289485,125.922819,84417.20273,166.8342498,40.93684599,84414.14017,123.9808372,85055.27612,166.593403,108.4476776,63.00305635,188.184765,107.212871,127.8901633,131.5396447,122.0393746,4794.49821,60.35379178,125.9229437,140.8847553,195.7363298,61.03596152,125.2157117,85.17194001,802.7001991,125.2071746,211.4140352,103.8566086,62.97770909,125.2411837,63.78777466,84.3367614,149.1182048,1.967219563,61.03576889,22.06599327
SEPI-SPCA5-X,12.76991032,9.78243843,2.983717488,5.97118938,31.17897471,16.57551743,19.52879269,7.874936703,31.21300626,21.47049105,7.878691107,22.51251018,29.27147299,4.891219215,24.45420853,5.97118938,42.8290763,10.86240859,24.45420853,1.941533277,34.1626922,22.51251018,4.929170244,22.51251018,31.17897471,17.62129097,9.816635055,19.52879269,34.1626922,5.97118938,21.47032597,12.80410695,14.63381907,31.01017154,22.51251018,9.820389459,5.97118938,22.51251018,7.878691107,16.57551743,10.86240859,19.52879269,7.912722657,12.80410695,19.52879269,10.86240859,11.65010159,10.86240859,24.45420853,2.987471892,22.51251018,10.86240859,6.832917567,19.56282424,10.86240859,19.52879269,7.912887732,19.52879269,10.86240859,7.874936703,16.57927183,10.86240859,10.86240859,14.63757348,10.86240859,0,1.941698352,0
SEPI-SPMXZ-X,189.7826414,193.7497448,0,9.473482836,9.873673812,33.73757619,26.29435534,189.4742599,18.21108919,8.73757619,1.44444894,198.5491239,9.045987834,26.49471092,197.3841501,0.3083814815,18.91963148,188.6465739,9.902549964,10.91793178,212.9609594,8.73757619,1.44444894,9.045957672,206.8576631,9.902549964,6.29876655,208.1066116,9.045987834,10.60955029,197.3841501,0.3083814815,10.18202513,203.3401704,19.76841921,10.91793178,188.6465739,9.045957672,1.44444894,8.73757619,199.2850305,20.90448667,0.3083814815,188.6465739,10.18202513,9.781864317,197.3841501,13.33188425,9.045957672,188.6465739,10.18202513,9.781864317,0.616762963,198.2118361,12.19581679,9.045957672,199.2561242,9.045957672,0.3083814815,189.7826414,9.045957672,11.03084302,2.609422714,206.8576329,0.616762963,0.3083814815,0.3083814815,0.3083814815
SEPP-S400-,46.53791255,24.51350272,45.91907361,9.780031236,159.253081,31.80438906,147.8151525,26.24276908,36.09015535,151.9621426,133.6817487,31.06977094,135.9523026,141.7121929,25.64877969,135.9523026,139.7704659,20.69533944,139.7704659,20.69533944,141.7121929,21.28932883,139.1764765,11.32738343,121.3456804,114.6629738,123.2874074,114.6629738,7.817983577,115.2569632,120.751691,115.2569632,6.682706609,117.7399778,6.682706609,114.6629738,6.682706609,120.2104034,114.6629738,6.682706609,116.3922401,120.751691,116.3922401,120.751691,117.5275171,236.0086541,116.9335277,236.0086541,116.3922401,120.751691,116.3922401,4.953440248,116.3922401,120.2104034,1.135276968,121.3456804,0.593989393,120.751691,0.593989393,120.751691,5.547429641,116.3922401,120.751691,116.3922401,119.0751264,2.270553936,115.7982507,113.5276968
SERI-202LL-X,27.91981237,25.71380453,23.09293389,45.2315927,34.12645192,45.19392581,45.2315927,24.35168682,42.19200507,40.92971591,25.51769783,42.07011564,32.81279396,45.11958029,43.72447728,23.30131319,11.65068493,0,0,0,0,11.65126833,11.65068493,23.30125651,29.12662732,11.65062826,23.30131319,5.825314128,17.47658245,11.65062826,11.65068493,11.65068493,29.12657064,0,11.65068493,23.30131319,23.30189658,11.65062826,11.65062826,40.77731225,11.65068493,29.12657064,5.825954198,11.65062826,23.30131319,29.12662732,11.65062826,11.65068493,0,46.6031531,11.65068493,11.65068493,17.47594238,11.65062826,34.95194144,17.47599906,5.825954198,34.95194144,17.47594238,11.65068493,11.65062826,0,17.47594238,52.42858057,11.65068493,5.825314128,23.30125651,0
SERI-790-,8000.331504,7498.942479,211.7168012,56.89297373,142.8679485,520.714339,3776.496611,687.1782622,3990.235302,4161.926938,4025.913621,4170.045773,425.776182,4215.688126,4250.279759,3968.147305,598.8605003,7663.201505,3988.080923,370.6068404,4218.30823,4197.013913,4068.40408,625.1226622,3992.482257,4169.254375,4143.973542,4023.285615,4075.820538,4156.760914,284.6216652,4194.423814,3967.887055,4044.224642,665.3605964,7531.566023,606.0567722,4006.977179,4028.072791,4191.611396,3999.866997,640.0746913,7388.734896,507.1364399,4173.352015,414.7259808,7747.715992,4039.17306,509.1309057,4179.567122,3989.155707,4188.783846,424.2830757,7560.767508,521.2624095,3971.999386,4212.721799,3976.564573,3936.473017,707.0469267,7546.3482,624.980873,4034.211716,452.347713,7786.177675,1.4544,14.59382002,40.87664581
SERI-8310-X,0,5.729479769,0,0,0,0,5.729479769,0,5.729479769,5.729479769,5.729479769,5.729479769,0,5.729479769,11.45895954,5.729479769,5.729479769,5.729479769,5.729479769,0,5.729479769,5.729479769,5.729479769,5.729479769,5.729479769,0,5.729479769,5.729479769,5.729479769,5.729479769,0,5.729479769,5.729479769,5.729479769,5.729479769,5.729479769,0,5.729479769,5.729479769,5.729479769,5.729479769,5.729479769,0,5.729479769,5.729479769,5.729479769,5.729479769,5.729479769,0,5.729479769,5.729479769,5.729479769,5.729479769,5.729479769,0,5.729479769,5.729479769,5.729479769,5.729479769,5.729479769,0,5.729479769,5.729479769,5.729479769,5.729479769,0,0,0
SERI-A790TS-X,146.5399169,196.2262406,49.68632371,149.4748743,149.4748743,249.2542552,149.4748743,199.161198,149.4748743,199.161198,149.4748743,99.77938096,199.161198,149.4748743,199.161198,149.4748743,199.161198,149.4748743,199.161198,149.4748743,149.4657047,149.4748743,199.161198,149.4748743,199.161198,149.4748743,199.161198,149.4748743,199.161198,199.5679315,149.4657047,149.4748743,199.161198,149.4748743,149.4748743,199.161198,149.4748743,199.161198,149.4748743,149.4657047,149.4748743,199.161198,149.4748743,199.161198,149.4748743,199.161198,149.4748743,199.161198,99.77938096,199.161198,149.4748743,199.161198,149.4748743,199.161198,199.5679315,149.4748743,199.161198,99.77938096,199.161198,149.4748743,199.161198,149.4748743,199.161198,149.4748743,199.161198,0,50.09305725,0
SERI-C-SI013S200-K,4360.992647,325.8088605,150.7171413,423.6892492,395.527286,379.7001187,1055.934434,491.1932651,364.2236588,1042.138522,359.0762149,514.9644721,618.5829662,1065.327344,1074.577026,655.2798505,980.7571186,576.7884376,961.3489607,399.8965019,1150.523117,566.4355387,1548.028255,1034.237653,541.2105345,1211.643929,1324.351131,517.9521836,1338.812472,605.1102872,1214.55606,572.8257535,1206.291867,1034.889338,881.8508558,1183.553831,625.2099037,1342.57073,1157.74844,551.1451014,1209.252405,1490.578899,412.2296308,998.5512224,1384.687919,852.0457929,491.910231,1648.644969,723.4908871,758.0328232,1075.194021,1177.587814,588.6590834,862.8800465,1704.010759,702.7745643,699.4983236,1768.072716,371.2104454,708.4527719,2084.462589,509.0112362,422.7492613,629.8430366,2035.569724,133.887548,116.9446981,161.1664256
SERI-CSF-X,163.3387211,34.18754919,30.71734514,60.15341035,45.38124653,60.09027634,186.3597091,32.3902684,56.10062684,54.40998625,33.93999056,56.00077963,43.7225556,60.15944038,436.9055258,31.06841758,15.53424658,126.2062988,0,0,0,141.7413232,267.9468441,31.06834202,38.83550309,15.53417101,157.2747163,7.767085504,23.30210994,15.53417101,15.53424658,141.7405453,38.83542752,126.2062988,141.7405453,31.06841758,31.06919544,141.7404698,15.53417101,180.5760484,15.53424658,38.83542752,133.9742377,141.7404698,31.06841758,38.83550309,15.53417101,15.53424658,126.2062988,62.13753746,15.53424658,141.7405453,149.5075553,141.7404698,46.60258859,23.30133208,133.9742377,172.8088873,23.30125651,15.53424658,15.53417101,0,23.30125651,196.1110729,15.53424658,7.767085504,31.06834202,0
SERI-GH202-X,156.2197667,88.68139249,418.1810761,302.5885158,301.6101677,243.5246393,302.5885158,303.3748639,241.951943,303.3748639,302.5885158,242.7382911,303.3748639,302.5885158,241.951943,364.0114367,241.951943,242.7382911,363.0330886,182.8880665,243.5246393,362.4387405,244.3109874,243.5246393,363.2250886,242.7382911,244.3109874,615.2250886,243.5246393,243.5246393,364.0114367,242.5462911,303.3748639,303.3748639,243.5246393,303.3748639,303.3748639,244.3109874,304.1612121,243.5246393,304.1612121,303.3748639,242.7382911,304.3532121,304.1612121,244.3109874,303.3748639,303.5668639,244.3109874,556.1612121,303.3748639,243.7166393,364.0114367,243.5246393,243.5246393,364.2034367,244.3109874,243.5246393,362.4387405,243.5246393,242.7382911,363.2250886,241.951943,244.3109874,364.0114367,59.85022466,121.2731456,120.4867974
SERI-OT2SFSE-,5236.277764,116.053052,37.40232799,115.3662104,755.8190602,2939.489217,1297.061354,788.1827582,2938.880221,1285.940993,791.1048133,3386.124948,1216.691242,3014.048681,1233.770255,3429.137105,799.0557518,1170.293483,3399.208176,889.405873,3097.781151,1104.433644,3102.413166,829.462707,3282.44442,972.8098317,3020.036682,1545.931891,788.1617684,3036.642023,868.2408655,3088.420149,1460.764024,3124.190737,849.1154836,3360.466732,789.5361458,2789.895389,1551.756873,727.8576681,3101.919596,1222.621357,2949.926023,1260.421045,3383.042291,817.5189693,2794.897237,1110.704487,3472.360556,1190.043668,2959.972577,911.5677589,1181.267609,3305.863569,554.0781808,3398.732474,901.0866938,2926.404584,1258.321447,3103.133676,750.251285,1155.765148,3459.595054,412.4661408,3169.959066,40.31130566,324.4242131,96.12828682
SERI-S-D-K,324626.0018,124.0128669,114.5213117,160.2987488,132.2992477,167.7359835,142.5346261,207.4937298,107.1413371,138.5184643,184.0217946,145.3942587,168.8534224,130.0815641,187.7947853,118.7431242,179.1897241,153.4125565,184.4062775,107.9104841,190.786085,149.5427601,203.3360055,110.010865,193.9266495,135.1356857,169.7621097,136.5561233,188.118936,136.950432,172.7377154,133.1426494,190.7727857,109.6779468,181.8331043,176.3573185,184.6968336,108.8893294,189.9353843,147.6816245,158.4695753,138.2476294,181.6475473,142.9538315,168.9502976,137.1081236,139.8257586,190.8614676,123.8489818,201.1931268,136.9794253,159.1433474,139.2226982,194.3227586,139.7305854,160.7259458,132.6920561,186.4295044,126.4181039,184.8203074,134.2763565,185.5260416,112.9866724,204.3340673,148.3806339,49.68632371,0.2493422819,11.92718447
SERI-SERFHS-X,254.9275387,104.149588,48.12932103,96.25809051,138.7200019,107.2507831,130.1649435,126.1474602,130.9570967,123.9844955,123.1820685,106.5557036,137.1983585,146.3748149,413.1596191,120.4364537,95.43025391,142.6711548,296.3009578,98.16069687,138.6888474,108.5516753,314.3847031,110.7643728,128.1205862,98.78069575,241.1731976,171.3938359,121.9659657,128.7829831,243.9176842,159.5469409,112.1851037,118.2552296,266.3098314,112.7748783,147.0245442,264.8602811,100.9111523,141.4631445,116.2920969,292.0026899,102.330658,116.3654158,130.9393,294.0564256,105.942552,121.8276886,134.470192,252.9619023,152.5718824,104.4619331,112.8532503,266.1510127,114.1946097,172.8520185,250.8245005,122.6070778,98.82376854,151.2323083,279.4628094,114.1668892,122.6073958,110.050546,302.4640894,21.62259947,39.08806861,46.74730274
SERI-TAS-KSP-X,4400.519716,4387.691851,6761.922728,2873.961376,7691.867161,5862.579287,7699.167863,5040.170781,4640.754576,7650.67189,4312.221476,6553.385352,1758.959776,6303.887098,4699.047507,6289.227738,3907.043154,3911.784637,6432.261548,3895.131256,6274.341795,1510.843773,7094.179953,3908.939476,6282.343739,3895.131256,3900.139045,7087.275843,3908.939476,6220.749615,1519.644203,7094.366421,3879.240248,6298.234748,3886.647782,3909.125943,7066.563515,3886.144358,6267.437685,1503.688039,7057.763084,3888.227147,6261.631411,3888.227147,4677.268243,5629.598701,3864.334194,6277.522419,1483.040867,7066.563515,3879.426716,6277.522419,3888.227147,4661.377234,6284.612996,3864.334194,6261.631411,2264.080018,6261.631411,3895.317724,6277.522419,3872.336139,4677.268243,6277.522419,3855.533763,0,0,0
SFT-CERA847-X,54199.63702,73.18900602,80.15972245,66.11095523,73.87071756,54.18246852,68.57734186,68.99180064,78.18578022,86.41641722,89.14273215,77.41256371,89.23631853,83.95628481,78.97783145,96.59454986,79.32331326,82.84760964,100.6056581,42.66975508,78.24323273,96.75795952,84.43064296,80.7096503,95.74469574,56.03312271,80.73483273,146.6421154,71.64445614,74.88978453,91.97738312,61.21820903,92.10941682,83.05095862,71.85956173,90.18198479,90.28981748,73.49415289,70.00207094,75.32002705,91.40582379,89.7363754,72.30349559,88.09689823,85.31032083,57.88736228,91.27764972,80.22958719,82.56038706,131.2372689,86.65442533,55.05711208,103.343512,75.14599836,74.82343692,94.91682902,73.20833192,80.83577589,79.46137837,78.75663924,79.17956561,88.94559532,82.39965167,77.14647248,102.4673657,9.975037444,19.95007489,21.93793897
SFT-S649-X,3229.876102,519.8694496,336.4032083,189.3717397,3557.886273,456.2022628,414.4923193,571.410899,759.9151683,1884.656236,1946.902375,2517.960386,781.1798934,1809.618203,2830.650976,587.3066942,994.8358562,1662.710621,3876.549742,898.874075,632.4603485,1921.236224,1971.661337,618.1671827,2708.47309,1935.438391,1987.213478,597.9501585,683.0536082,1847.965786,2191.828395,2602.820271,1869.778963,683.3388938,878.0809156,1821.306719,1922.947466,861.2009719,2467.426141,791.1306019,1706.624977,2124.994303,779.0272693,1764.717906,791.8279425,2688.956717,1830.391979,1926.683347,860.4826823,543.862103,886.3016161,3194.228094,2669.88494,656.4651278,809.0849461,1768.337977,1746.576099,996.3228857,3788.39386,762.8394338,432.1867268,2157.19782,1850.643413,802.1491174,666.8251358,15.17715057,166.9023082,4.778887017
SFTC-CC60-X,2162.62765,1222.292368,108.2101405,2.264773681,6.533845924,1339.228056,127.4000665,140.0326881,1105.378222,529.0799874,344.6081701,1517.181426,431.3247758,862.1190108,1486.848619,790.0763504,622.133228,1551.001071,396.1212269,978.2999009,846.8867554,420.755279,469.7374571,1918.677742,922.4042228,584.1760468,522.8620667,522.2368991,556.5696179,1453.822859,1418.61347,349.5735132,575.5063438,629.3385575,415.2992331,2508.232384,328.3904202,800.9250645,519.9882835,553.7164133,410.1565106,2236.985091,451.7031943,423.0075724,1225.418472,255.5862667,910.0684235,1795.114642,579.2681517,450.9219279,657.7134167,733.5849301,948.1617333,1728.822232,724.9243437,284.280312,369.5371052,581.9270426,935.9779302,2239.223295,308.3084875,761.2181509,463.9673439,765.4120312,693.7098358,14.55317981,0,96.25046869
