Kode Item,UOM,W23/2023,W24/2023,W25/2023,W26/2023,W27/2023,W28/2023,W29/2023,W30/2023,W31/2023,W32/2023,W33/2023,W34/2023,W35/2023,W36/2023,W37/2023,W38/2023,W39/2023,W40/2023,W41/2023,W42/2023,W43/2023,W44/2023,W45/2023,W46/2023,W47/2023,W48/2023,W49/2023,W50/2023,W51/2023,W52/2023,W01/2024,W02/2024,W03/2024,W04/2024,W05/2024,W06/2024,W07/2024,W08/2024,W09/2024,W10/2024,W11/2024,W12/2024,W13/2024,W14/2024,W15/2024,W16/2024,W17/2024,W18/2024,W19/2024,W20/2024,W21/2024,W22/2024,W23/2024,W24/2024,W25/2024,W26/2024,W27/2024,W28/2024,W29/2024,W30/2024,W31/2024,W32/2024,W33/2024,W34/2024,W35/2024,W36/2024,W37/2024,W38/2024,W39/2024
CAPC-EFSLST-W,Pc(s),38480,0,0,19240,19240,19240,19240,19240,19240,19240,19240,19240,19240,19240,19240,19240,19240,19240,19240,19240,19240,19240,19240,19240,9620,19240,19240,19240,19240,19240,19240,19240,19240,19240,19240,19240,19240,19240,19240,19240,19240,19240,9620,19240,19240,19240,19240,19240,19240,19240,19240,19240,19240,19240,19240,19240,19240,19240,9620,19240,19240,19240,19240,9620,19240,9620,9620,9620,0
CAPC-ELRLR0-WASBS,Pc(s),4772,9544,15488,3516,4772,21432,11888,5944,4688,10716,17832,11888,2344,11888,19004,5944,8288,11888,17832,1172,13060,13060,10716,3516,21432,7116,13060,13060,0,15404,14316,13060,2344,8288,20260,9460,1172,17832,17832,5944,8288,7116,16660,7116,13060,7116,17832,5944,4688,15488,22604,2344,2344,17832,16660,1172,4688,21432,10716,9460,11888,11888,3516,20260,8288,0,0,4772,4772
CAPC-EMLNGT-W,Pc(s),4484,0,0,0,4484,4484,4484,4484,4484,4484,0,4484,4484,4484,4484,4484,0,4484,4484,4484,4484,4484,4484,0,4484,4484,4484,4484,4484,0,4484,4484,4484,4484,4484,0,4484,4484,4484,4484,4484,4484,0,4484,4484,4484,4484,4484,0,4484,4484,4484,4484,4484,0,4484,4484,4484,4484,0,4484,4484,0,4484,4484,0,0,4484,0
CAPC-EMLNHT-W,Pc(s),4484,4484,0,4484,4484,4484,8968,4484,4484,8968,4484,4484,4484,8968,4484,4484,4484,4484,8968,4484,4484,4484,8968,4484,4484,4484,8968,4484,4484,4484,8968,4484,4484,4484,4484,8968,4484,4484,4484,8968,4484,4484,4484,8968,4484,4484,4484,4484,8968,4484,4484,4484,8968,4484,4484,4484,8968,4484,4484,4484,4484,4484,4484,4484,4484,4484,0,4484,0
CAPC-EMLRLR0-WRL,Pc(s),20240,15180,30360,0,5060,5060,15180,5060,10120,20240,10120,25300,10120,10120,5060,15180,5060,20240,10120,10120,10120,30360,0,5060,15180,15180,20240,5060,0,20240,20240,5060,10120,20240,15180,5060,5060,20240,10120,15180,0,20240,25300,5060,5060,20240,5060,5060,20240,20240,20240,0,10120,15180,5060,15180,10120,25300,5060,5060,20240,20240,0,5060,15180,0,0,15180,0
CAPC-IGCL2R0-WSM,Pc(s),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0
CAPC-IGCL3R0-WSM,Pc(s),356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,356,0,0,0,0,0,0,356,0,356,0,0,0,0,0,356,0,0,0,356,0,0,356,0,0,0,0,0,356,0,356,0,0,0,0,0,0,356,356,0,0,0,0,0,0,356,0,356,0,0,0,0
CAPC-IMCL1R0-WSM,Pc(s),404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,0,0
CAPC-IMCL2R0-WSM,Pc(s),404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAPC-IMCL3R0-WSM,Pc(s),404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0
CAPC-IMCL4R0-WSM,Pc(s),404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0
CAPC-IMCL5R0-WSM,Pc(s),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0
CAPC-IMCL6R0-WSM,Pc(s),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0
CAPC-IMSLR0-WSM,Pc(s),1288,2576,0,2576,1288,1288,1932,1932,644,2576,644,1932,1932,1288,1932,1288,1288,2576,644,2576,1288,644,2576,1932,0,3220,1288,1288,1932,1288,1288,2576,1288,1288,1932,1288,1288,2576,644,1932,2576,644,1288,3220,0,2576,644,1932,1932,1288,1932,1932,1288,1932,1932,644,2576,1288,1288,1932,1288,1932,1932,0,3220,0,0,0,0
CAPC-LLPR0-WASBS,Pc(s),19232,33656,14424,28848,24040,23956,5202,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAPC-LLR3-WMS,Pc(s),9800,3920,0,4900,1960,1960,4900,2940,5880,980,4900,3920,1960,4900,3920,3920,1960,4900,3920,3920,1960,5880,980,4900,2940,3920,3920,4900,980,4900,3920,2940,3920,4900,2940,2940,2940,5880,1960,4900,2940,3920,2940,4900,1960,5880,2940,1960,4900,3920,3920,2940,4900,2940,2940,3920,4900,1960,4900,2940,2940,3920,3920,2940,4900,0,0,0,1960
CAPC-LMMMR0-E,Pc(s),4408,0,15452,4408,4408,4408,2180,4408,4408,4408,4408,4408,4408,4408,4408,4408,4408,2180,4408,4408,4408,4408,2228,4408,4408,4408,4408,2180,4408,4408,4408,4408,4408,4408,4408,4408,4408,4408,2180,4408,4408,4408,4408,4408,4408,4408,4408,4408,2180,4408,4408,4408,4408,4408,4408,4408,4408,4408,0,2180,4408,2180,2180,4408,4408,2180,2228,0,0
CAPC-LMOSR0-E,Pc(s),3072,0,4388,2180,2208,2180,2180,0,4388,2180,0,2180,2180,2208,2180,0,2180,4388,0,2180,2180,2208,2180,2180,0,2180,4388,0,2180,0,4388,2180,0,2180,2180,2208,2180,2180,0,4388,0,2180,2180,2208,2180,2180,0,2180,4388,0,2180,0,4388,2180,0,2180,2180,2208,2180,2180,0,2180,2180,0,2180,0,2208,0,0
CAPC-LMPR0-W,Pc(s),0,0,0,0,28724,28724,57448,57448,28724,0,0,0,43086,43086,28724,14362,57448,0,43086,43086,28724,28724,43086,28724,28724,14362,14362,43086,14362,43086,28724,28724,43086,43086,28724,43086,43086,28724,43086,28724,28724,43086,14362,28724,28724,28724,57448,28724,28724,43086,28724,43086,28724,28724,43086,14362,43086,14362,43086,28724,43086,43086,28724,14362,43086,14362,28724,43086,43086
CAPC-LMR1-E,Pc(s),40902,10268,31305,10435,10435,20870,10435,10435,20870,10435,20870,20703,10435,20870,20703,10435,20870,20703,10435,20870,10435,20703,20870,10435,20703,20870,10435,20703,20870,10435,10435,31138,10435,10435,31138,10435,10435,31138,10435,20870,20703,10435,20870,10435,20703,20870,10435,20703,20870,10435,20703,20870,10435,10435,31138,10435,10435,31138,10435,10435,20870,10435,10435,20870,20703,10435,0,10435,0
CAPC-LMVPR0-E,Pc(s),8324,0,6596,2180,4388,2180,2180,2208,2180,2180,4388,2180,2180,2208,2180,4388,2180,2180,4388,0,2180,4388,2180,2180,4388,0,4388,2180,2180,4388,2180,0,4388,2180,2180,4388,2180,2208,2180,2180,4388,2180,2180,2208,2180,2180,4388,2180,4388,0,2180,4388,2180,2180,4388,0,2180,4388,2180,2180,2180,0,2180,4388,2180,0,0,0,0
CAPC-SFLPR1-E,Pc(s),956,0,956,956,956,956,956,956,956,956,956,956,956,956,956,956,956,956,956,956,956,956,956,956,956,956,956,956,956,956,956,956,956,956,956,956,956,956,956,956,956,956,956,956,956,956,0,956,956,956,956,956,956,956,956,956,956,956,956,956,956,956,956,956,956,0,0,0,0
CAPC-SPRR1-MOSBS,Pc(s),232,0,0,0,0,0,0,0,116,116,116,116,232,232,464,116,348,464,232,464,116,348,348,348,232,348,348,348,232,232,464,232,348,348,232,464,116,464,232,348,348,232,464,232,232,348,464,116,348,348,348,464,0,464,232,464,232,232,464,348,232,232,348,348,348,0,116,0,0
CAPP-2IN1SMR0-E,Pc(s),0,0,0,0,0,0,0,0,0,0,7021,0,0,0,0,0,0,0,0,0,0,7021,0,0,0,0,0,0,0,0,0,0,0,7021,0,0,0,0,0,0,0,0,0,0,0,7021,0,0,0,0,0,0,0,0,0,0,0,7021,0,0,0,0,0,0,0,0,0,0,0
CAPP-CMPR0-W,Pc(s),7360,6464,4016,6360,4688,4016,6360,5188,6360,5188,5860,5188,7532,5188,6360,7532,6860,6360,6360,7532,7532,6360,5188,7532,6860,7532,6360,5188,7532,6360,7532,13474,5188,7532,6360,7532,6360,5188,7532,6360,8032,6360,5188,7532,6360,7532,6360,5688,7532,7532,5188,7532,5188,7532,7532,5688,7532,5188,7532,5188,6360,5188,5188,6360,6360,2344,2344,2344,2344
CAPP-CSAHG50R0-W,Pc(s),0,0,0,0,0,0,0,0,0,0,2684,0,0,0,0,0,0,0,0,0,0,2684,0,0,0,0,0,0,0,0,0,0,2684,0,0,0,0,0,0,0,0,0,0,2684,0,0,0,0,0,0,0,0,0,0,0,2684,0,0,0,0,0,0,0,0,0,0,0,0,0
CAPP-CSAOC50R0-W,Pc(s),0,0,0,0,0,0,0,5562,0,0,0,0,0,0,0,0,0,5562,0,0,0,0,0,0,0,0,0,5562,0,0,0,0,0,0,0,0,0,5562,0,0,0,0,0,0,0,0,5562,0,0,0,0,0,0,0,0,0,5562,0,0,0,0,0,0,0,0,0,0,0,0
CAPP-CSRRC50R0-W,Pc(s),0,0,0,3692,0,0,0,0,0,3692,0,0,0,0,3692,0,0,0,0,0,3692,0,0,0,0,3692,0,0,0,0,0,3692,0,0,0,0,3692,0,0,0,0,0,3692,0,0,0,0,0,3692,0,0,0,0,3692,0,0,0,0,0,3692,0,0,0,0,3692,0,0,0,0
CAPP-DSMALL-MOAS,Pc(s),0,0,164,164,492,780,492,328,492,492,328,492,616,944,492,328,492,164,944,492,328,492,328,492,492,1232,492,328,492,492,328,944,328,328,492,328,492,328,1396,492,328,328,328,492,492,780,492,328,492,328,328,1396,492,328,492,328,492,492,780,492,328,492,492,328,1396,0,0,0,0
CAPP-GGCUVCM20R0-BL,Pc(s),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3214,0,0,0,0,0,0,0,0,0,0,0,0,3214,0,0,0,0,0,0,0,0,0,0,0,0,3214,0,0,0,0,0,0,0,0,0,0,0,0,3214,0,0,0,0,0,0,0,0,0,0,0,0,0
CAPP-HRDADGR0-W,Pc(s),0,0,0,0,0,0,0,0,6631,0,0,0,6631,0,0,3291,3340,0,3291,0,3340,3291,0,0,3340,3291,0,0,3291,3340,0,0,3291,3340,0,0,3291,3340,0,0,3291,3340,0,3291,0,3340,0,3291,0,0,3340,3291,0,0,6631,0,0,0,3340,3291,0,0,3340,0,0,0,3291,0,0
CAPP-HRMRNGR0-W,Pc(s),0,0,0,0,0,2627,0,0,0,2627,0,0,3503,0,2627,0,3503,0,2627,0,0,0,3503,2627,0,0,0,3503,2627,0,0,0,2627,3503,0,0,0,2627,0,3503,0,0,2627,0,3503,0,2627,0,0,0,3503,2627,0,0,0,3503,2627,0,0,0,2627,0,0,0,0,3503,2627,0,0
CAPP-HSRFPR0-MO,Pc(s),1172,0,0,1172,1172,1172,1172,0,1172,1172,1172,0,1172,1172,0,1172,1172,1172,0,1172,1172,0,1172,1172,1172,0,1172,1172,0,1172,1172,1172,0,1172,1172,0,1172,1172,1172,0,1172,1172,1172,0,1172,1172,0,1172,1172,1172,0,1172,1172,0,1172,1172,1172,0,1172,1172,0,1172,1172,1172,0,0,0,0,0
CAPP-LDC30RLR0-W,Pc(s),0,31939,0,31939,31939,31939,31939,31939,0,31939,31939,64183,31939,0,31939,31939,64183,31939,31939,0,31939,64183,31939,31939,0,64183,31939,31939,31939,31939,32244,31939,31939,31939,31939,64183,0,31939,31939,31939,64183,0,31939,31939,31939,64183,31939,0,31939,64183,31939,31939,31939,0,64183,31939,31939,31939,0,31939,31939,31939,31939,31939,0,64183,0,0,0
CAPP-LDG30RLR0-W,Pc(s),0,0,0,6053,0,0,6053,0,0,11936,0,5883,6053,5883,5883,0,11936,5883,0,11936,5883,0,11936,5883,0,11936,0,5883,5883,6053,5883,0,11936,5883,0,11936,0,5883,11936,0,5883,0,11936,5883,0,11936,5883,0,11936,0,5883,11936,0,5883,6053,5883,5883,0,6053,5883,0,6053,0,5883,6053,5883,0,0,0
CAPP-LNC30RLTM-W,Pc(s),0,32301,0,32301,0,32301,32301,32500,32301,32301,0,32301,64801,0,32301,0,32301,64801,0,32301,32301,32500,32301,32301,0,32301,32500,32301,32301,0,32301,64801,0,32301,32301,32500,32301,0,32301,32301,32500,32301,32301,0,32301,64801,0,32301,0,32301,64801,0,32301,32301,32500,32301,0,32301,32301,0,32301,32301,0,32301,64801,0,0,0,0
CAPP-MUQB30-B,Pc(s),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1073,0,1073,0,0,0,0,1073,0,0,1073,0,1073,0,1073,0,1073,0,1073,0,0,1073,0,1073,1073,0,1073,1073,1073,0,1073,1073,0,1073,0,0,0,0,0,0,0,0,0,0,0,0
CAPP-PGSMR0-W,Pc(s),32334,50936,0,0,0,32334,32136,32334,0,32136,32334,0,64470,0,0,32334,32136,32334,0,32136,32334,0,51134,32136,0,32334,32136,32334,0,32136,32334,0,32334,32136,0,32334,32136,0,32334,0,64470,0,0,64470,18800,32334,0,32136,32334,0,64470,0,0,64470,0,32334,0,32136,32334,0,32136,32334,0,32334,32136,0,18800,0,0
CAPP-QLPR0-IP,Pc(s),1096,548,0,1096,2192,2192,1644,1644,1644,2740,1644,2192,1644,2192,1644,1644,2740,1096,3288,1096,1644,2192,1644,2192,1096,2192,1644,2192,548,2740,2192,1096,2192,1096,2192,1644,1096,2740,1644,1096,2740,1096,1096,2192,1644,2192,1096,2192,1096,2740,548,1644,3288,548,2192,1644,2192,548,1644,1096,1644,1096,1644,1644,1644,0,0,0,0
CAPP-R100GREENO-PP,Pc(s),0,0,0,0,0,0,0,3626,0,0,0,0,0,0,0,3626,0,0,0,0,0,0,0,3626,0,0,0,0,0,0,3626,0,0,0,0,0,0,0,3626,0,0,0,0,0,0,3626,0,0,0,0,0,0,0,3626,0,0,0,0,0,0,0,3626,0,0,0,0,0,0,0
CAPP-R100PEACHS-PP,Pc(s),0,3791,0,0,0,0,0,0,0,0,3791,0,0,0,0,0,0,3791,0,0,0,0,0,3791,0,0,0,0,0,0,3791,0,0,0,0,0,0,3791,0,0,0,0,0,3791,0,0,0,0,0,0,3791,0,0,0,0,0,3791,0,0,0,0,0,0,3791,0,0,0,0,0
CAPP-R100PINKR-PP,Pc(s),0,0,0,2756,0,0,0,0,0,2756,0,0,0,0,0,0,2756,0,0,0,0,0,0,2756,0,0,0,0,0,0,2756,0,0,0,0,0,0,2756,0,0,0,0,0,0,2756,0,0,0,0,0,0,2756,0,0,0,0,0,0,2756,0,0,0,0,0,0,2756,0,0,0
CAPP-R100VIOLET-PP,Pc(s),0,0,0,0,0,0,0,0,0,0,0,0,0,0,3890,0,0,0,0,0,0,0,0,0,3890,0,0,0,0,0,0,0,0,0,3890,0,0,0,0,0,0,0,0,0,3890,0,0,0,0,0,0,0,0,0,3890,0,0,0,0,0,0,0,0,0,3890,0,0,0,0
CAPP-R100WHITEM-PP,Pc(s),0,3890,0,0,0,0,0,0,0,3890,0,0,0,0,3890,0,0,0,0,0,3890,0,0,0,0,0,3890,0,0,0,0,0,3890,0,0,0,0,0,3890,0,0,0,0,0,0,3890,0,0,0,0,0,3890,0,0,0,0,0,3890,0,0,0,0,0,0,3890,0,0,0,0
CAPP-R150BRR1-PP,Pc(s),2502,0,0,476,0,1176,3302,0,0,1344,812,868,0,1321,476,1598,868,2434,875,366,922,2182,0,0,1605,476,1736,0,376,3675,1368,868,868,366,364,875,1344,868,1188,0,1321,3778,0,1598,0,875,922,1610,0,868,446,875,4144,364,1314,0,875,2086,0,0,1314,366,2107,922,2434,0,0,0,0
CAPP-R150GRR1-PP,Pc(s),1924,1924,0,0,0,0,1924,0,0,0,0,1924,0,0,0,1924,0,0,0,1924,0,0,0,1924,0,0,0,0,1924,0,0,0,0,1924,0,0,0,0,1924,0,0,0,0,1924,0,0,0,0,0,1924,0,0,0,0,1924,0,0,0,0,1924,0,0,0,0,1924,0,0,0,0
CAPP-R150PCR1-PP,Pc(s),0,0,1288,0,0,0,0,1288,0,0,0,0,1288,0,0,0,1288,0,0,0,0,1288,0,0,0,0,1288,0,0,0,0,1288,0,0,0,1288,0,0,0,0,1288,0,0,0,0,1288,0,0,0,0,1288,0,0,0,1288,0,0,0,0,1288,0,0,0,0,1288,0,0,0,0
CAPP-R150VIR1-PP,Pc(s),1771,0,0,0,0,0,0,0,0,1771,0,0,0,0,0,1771,0,0,0,0,0,0,1771,0,0,0,0,0,0,1771,0,0,0,0,0,0,1771,0,0,0,0,0,0,1771,0,0,0,0,0,1771,0,0,0,0,0,0,1771,0,0,0,0,0,0,1771,0,0,0,0,0
CAPP-R250BLACK-PP,Pc(s),1374,329,0,658,1703,329,1703,658,1374,658,1703,329,1703,658,1374,658,1703,329,1703,329,1703,658,1374,658,1703,329,1703,658,1374,658,1703,329,1703,329,1703,658,1374,658,1703,329,1703,658,1374,658,1703,329,1703,658,1374,658,1374,658,1703,329,1703,658,1374,658,1703,329,1703,658,1374,658,1703,0,329,0,329
CAPP-R250GRR1-PP,Pc(s),0,0,0,0,0,0,0,1187,0,0,0,1187,0,0,0,1187,0,0,0,1187,0,0,1187,0,0,0,1187,0,0,0,1187,0,0,1187,0,0,0,1187,0,0,0,1187,0,0,1187,0,0,0,1187,0,0,0,1187,0,0,0,1187,0,0,1187,0,0,0,1187,0,0,0,0,0
CAPP-R250SILVER-PP,Pc(s),2262,2952,2262,2590,1312,2590,2918,3056,1312,2918,2590,1312,3056,2918,2918,984,2918,3056,2918,984,2918,2918,1450,2918,2590,2918,984,3384,2918,2590,1312,2590,2918,1450,2918,2918,2590,1312,3056,2918,2590,1312,2918,3056,1312,2590,2918,2590,1778,2918,2590,2918,984,2918,3056,1312,2918,2590,2918,1450,2918,2918,2590,1312,3056,328,656,1934,328
CAPP-SLBR0-EAS,Pc(s),0,0,492,492,492,492,492,656,492,656,492,492,492,492,492,492,492,492,492,820,492,492,492,492,492,492,492,492,492,656,492,656,492,492,492,492,492,492,656,492,492,492,492,656,492,492,492,492,656,492,492,492,492,492,492,656,492,656,492,492,492,492,492,492,492,164,328,0,164
CAPP-SRLSR0-EASABS,Pc(s),13020,0,34720,8680,8680,13020,8680,13020,8680,13020,8680,13020,8680,13020,8680,8680,13020,8680,13020,8680,13020,8680,13020,8680,8680,13020,8680,13020,8680,13020,8680,13020,8680,13020,8680,8680,13020,8680,13020,8680,13020,8680,13020,8680,8680,13020,8680,13020,8680,13020,8680,13020,8680,13020,8680,8680,13020,8680,13020,8680,8680,13020,8680,8680,13020,0,4340,0,4340
CAPS-BSLPR2-EM,Pc(s),37184,37184,21248,31872,31872,37184,31872,31872,37184,31872,31872,31872,37184,31872,31872,31872,37184,31872,31872,31872,37184,22549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CMLS-201ECMOR0-X,Pc(s),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,20,19,20,19
CMLS-202HWMOR1-X,Pc(s),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,143,144,143,144
CMLS-203CSMOR1-X,Pc(s),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,110,109,110,110
CMLS-205JSMOR1-X,Pc(s),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,62,62,62,62
CMLS-209ROMOR1-X,Pc(s),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,143,143,143,143,143,143,143,143,143,143,143,17,16,17,16
CMLS-210HOMOR0-X,Pc(s),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,241,241,241,241,241,241,241,49,48,49,49
CONT-ABPCB-WASABS,Pc(s),1940,0,1960,3920,5860,5860,3920,2940,4880,2940,4880,2940,4880,2940,4880,1960,4880,2940,4880,2940,4880,2940,4880,1960,4880,2940,4880,2940,4880,2940,4880,1960,4880,2940,4880,2940,4880,2940,3900,2940,4880,2940,4880,2940,4880,2940,3900,2940,4880,2940,4880,2940,4880,1960,4880,2940,4880,2940,1940,0,1940,0,1940,1960,3900,980,980,0,0
CONT-AFP-WASN,Pc(s),2804,2804,0,2804,2804,0,2804,2804,0,2804,2804,0,2804,2804,2804,0,2804,2804,0,2804,2804,2804,0,2804,2804,0,2804,2804,2804,0,2804,2804,0,2804,2804,2804,0,2804,2804,0,2804,2804,2804,0,2804,2804,0,2804,2804,0,2804,2804,2804,0,2804,2804,0,2804,2804,2804,0,2804,2804,0,2804,0,0,0,0
CONT-BAREXPPLR0-W,Pc(s),0,0,0,0,35719,0,0,0,0,35719,0,0,0,0,35719,0,0,0,0,35719,0,0,0,0,35719,0,0,0,0,35719,0,0,0,35719,0,0,0,0,35719,0,0,0,0,35719,0,0,0,35719,0,0,0,0,35719,0,0,0,0,35719,0,0,0,0,35719,0,0,0,0,0,0
CONT-BARTEPLR0-E,Pc(s),0,14980,0,0,0,0,0,0,0,0,0,0,0,14980,0,0,0,0,0,0,0,0,0,0,0,14980,0,0,0,0,0,0,0,0,0,0,14980,0,0,0,0,0,0,0,0,0,0,0,14980,0,0,0,0,0,0,0,0,0,0,14980,0,0,0,0,0,0,0,0,0
CONT-BMLPR2-E,Pc(s),10773,0,1496,450,2096,3648,2692,3052,1496,3367,2452,3888,1856,2692,3648,2096,3573,1871,1196,3948,1346,1796,3498,1871,2227,3588,600,3498,1946,3348,600,2392,2827,1196,3067,2152,1871,3423,1796,1196,3948,1196,1871,3573,600,4544,600,2392,2752,2467,2227,2992,1271,2752,2467,600,2827,2467,1196,1702,0,2392,150,1927,1571,300,225,75,0
CONT-BOEW-SAN,Pc(s),2420,2420,0,4840,2420,4840,4840,2420,4840,4840,2420,4840,4840,2420,4840,2420,4840,4840,2420,4840,4840,2420,4840,4840,2420,4840,4840,2420,4840,2420,4840,4840,2420,4840,4840,2420,4840,4840,2420,4840,2420,4840,4840,2420,4840,4840,2420,4840,4840,2420,4840,4840,2420,4840,2420,4840,4840,2420,2420,2420,4840,4840,2420,4840,2420,0,0,2420,0
CONT-BOLB1MOASA-2PSC,Pc(s),1764,3316,0,0,1708,2936,3816,2936,4700,1708,4700,2936,2816,5528,2088,4320,3316,3436,4200,3092,3316,3436,4200,2208,4200,4320,2432,4320,2972,3436,3316,4320,3316,3092,4200,2552,4200,2936,3472,3820,3816,2936,3816,3476,3816,2936,4700,2088,4320,2816,3436,4200,3092,3316,3436,4200,2552,3856,4320,2432,3820,3816,2592,4700,2936,0,1208,1384,0
CONT-CCC02R0-W,Pc(s),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONT-CCMB01R0-W,Pc(s),2900,2900,5800,2900,2900,2900,0,2900,2900,2900,2900,2900,2900,2900,5800,2900,2900,2900,5800,2900,2900,5800,2900,2900,2900,5800,2900,2900,5800,2900,2900,5800,2900,2900,2900,5800,2900,2900,5800,2900,2900,5800,2900,2900,2900,5800,2900,2900,5800,2900,2900,2900,5800,2900,2900,5800,2900,2900,2900,2900,2900,2900,2900,5800,2900,0,2900,0,2900
CONT-CCMB02R0-W,Pc(s),4340,0,8680,0,4340,4340,4340,4340,4340,4340,0,4340,4340,4340,4340,8680,4340,4340,4340,4340,4340,4340,4340,4340,4340,4340,4340,4340,4340,8680,4340,4340,4340,4340,4340,4340,4340,4340,4340,4340,4340,4340,4340,8680,4340,4340,4340,4340,4340,4340,4340,4340,4340,4340,4340,4340,4340,8680,4340,0,4340,4340,4340,4340,4340,4340,0,0,4340
CONT-CCMB03R0-W,Pc(s),2900,2900,0,0,2900,2900,0,2900,2900,2900,0,2900,2900,2900,0,2900,2900,2900,0,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,0,2900,2900,2900,2900,0,0,2900,0
CONT-CGRPR0-W,Pc(s),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,0,0,260,260,0,0,260,260,0,260,0,260,260,0,0,520,0,0,260,260,0,260,0,260,0,260,0,260,260,0,0,520,0,0,520,0,0,260,260,0,260,0,260,0,260,0,260,260,0,0,0,0
