Kode Unik,Product Korporat Code,BoM Lines/Product Template/Korporat Code,BoM Lines/Product Template/Material Type,BoM Lines/Quantity,BoM Lines/Product Unit of Measure
ES-EP02-W-01-BULK/4,ES-EP02-W-01-BULK,WARN-RED3AS-X,Raw Material,0.000950,kg
FW-BS-BULK/25,FW-BS-BULK,PANT--DL-K,Raw Material,0.001000,kg
FW-BS-BULK/25,FW-BS-BULK,KAOL-JP100-X,Raw Material,0.001000,kg
FW-BS-BULK/25,FW-BS-BULK,CABO-M5-X,Raw Material,0.005000,kg
FW-BS-BULK/25,FW-BS-BULK,OIL-OLV300-X,Raw Material,0.010000,kg
FW-BS-BULK/25,FW-BS-BULK,VITA-B3UPPC-X,Raw Material,0.005000,kg
FW-BS-BULK/25,FW-BS-BULK,MYRI-SOCI-X,Raw Material,0.225000,kg
FW-BS-BULK/25,FW-BS-BULK,PEN-PRSVPE-X,Raw Material,0.005000,kg
FW-BS-BULK/25,FW-BS-BULK,MERQ-MQ550PP-X,Raw Material,0.005000,kg
FW-BS-BULK/25,FW-BS-BULK,EMUL-GMSNSE-X,Raw Material,0.025000,kg
FW-BS-BULK/25,FW-BS-BULK,EM-E3201M-X,Raw Material,0.030000,kg
FW-BS-BULK/25,FW-BS-BULK,EMUL-PLUP-X,Raw Material,0.040000,kg
FW-BS-BULK/25,FW-BS-BULK,STEA-A-EST05M,Raw Material,0.070000,kg
FW-BS-BULK/25,FW-BS-BULK,KOH--PH-K,Raw Material,0.076290,kg
FW-BS-BULK/25,FW-BS-BULK,PROP-PGESK-X,Raw Material,0.090000,kg
FW-BS-BULK/25,FW-BS-BULK,GLYC--ECOS-K,Raw Material,0.220000,kg
FW-BS-BULK/25,FW-BS-BULK,EDT-B--K,Raw Material,0.001000,kg
FW-BS-BULK/25,FW-BS-BULK,PARF-AVHR15-X,Raw Material,0.004000,kg
FW-BS-BULK/25,FW-BS-BULK,EXTR-SILVBG30-X,Raw Material,0.000500,kg
FW-BS-BULK/25,FW-BS-BULK,EXTR-LCRG-X,Raw Material,0.000100,kg
FW-BS-BULK/25,FW-BS-BULK,EMUL-WLALA99-X,Raw Material,0.030000,kg
PRM-RRIPSP-BULK/2,PRM-RRIPSP-BULK,PURO-IDD-X,Raw Material,3.000000,kg
PRM-RRIPSP-BULK/2,PRM-RRIPSP-BULK,SILI-DC-PSFCS-X,Raw Material,7.000000,kg
PRM-RRIPSP-BULK/2,PRM-RRIPSP-BULK,SILI-SFE-GE,Raw Material,20.000000,kg
PRM-RRIPSP-BULK/2,PRM-RRIPSP-BULK,SILI-BELEG5-X,Raw Material,67.360000,kg
PRM-RRIPSP-BULK/2,PRM-RRIPSP-BULK,WARN-YLW3AS-X,Raw Material,0.060000,kg
PRM-RRIPSP-BULK/2,PRM-RRIPSP-BULK,TITA-OTS2CR50-,Raw Material,0.450000,kg
PRM-RRIPSP-BULK/2,PRM-RRIPSP-BULK,SILI-DCMQ1600-X,Raw Material,1.000000,kg
PRM-RRIPSP-BULK/2,PRM-RRIPSP-BULK,PEN-PRSVPE-X,Raw Material,0.800000,kg
PRM-RRIPSP-BULK/2,PRM-RRIPSP-BULK,WARN-RED3AS-X,Raw Material,0.020000,kg
PRM-RRIPSP-BULK/2,PRM-RRIPSP-BULK,WARN-BLCK3AS-X,Raw Material,0.010000,kg
PRM-RRIPSP-BULK/2,PRM-RRIPSP-BULK,ACTI-ECTNOL-X,Raw Material,0.300000,kg
ES-W1D-02 BULK/36,ES-W1D-02 BULK,MICA--SIOI2-K,Raw Material,0.134000,kg
ES-W1D-02 BULK/36,ES-W1D-02 BULK,ZINC-M-KJZ10-K,Raw Material,0.060000,kg
ES-W1D-02 BULK/36,ES-W1D-02 BULK,WARN-TOA403-KF,Raw Material,0.001500,kg
ES-W1D-02 BULK/36,ES-W1D-02 BULK,NT---K,Raw Material,0.120000,kg
ES-W1D-02 BULK/36,ES-W1D-02 BULK,PENG-PNX-X,Raw Material,0.008000,kg
ES-W1D-02 BULK/36,ES-W1D-02 BULK,TIT-CR50HD-X,Raw Material,0.050000,kg
ES-W1D-02 BULK/36,ES-W1D-02 BULK,WARN-CCCLOC--K,Raw Material,0.050270,kg
ES-W1D-02 BULK/36,ES-W1D-02 BULK,WARN-RK416-X,Raw Material,0.044290,kg
ES-W1D-02 BULK/36,ES-W1D-02 BULK,SERI-C-SI013S200-K,Raw Material,0.086000,kg
ES-W1D-02 BULK/36,ES-W1D-02 BULK,WARN-FW108S-X,Raw Material,0.098460,kg
ES-W1D-02 BULK/36,ES-W1D-02 BULK,POWD-TDMS-,Raw Material,0.278750,kg
ES-W1D-02 BULK/36,ES-W1D-02 BULK,WARN-COGO--K,Raw Material,0.002400,kg
ES-W1D-02 BULK/36,ES-W1D-02 BULK,WARN-TMRD-X,Raw Material,0.066330,kg
L-RIPEI01-BULK/1,L-RIPEI01-BULK,BENT-BGISDV-X,Raw Material,0.237479,kg
L-RIPEI01-BULK/1,L-RIPEI01-BULK,SILI-AXU3-X,Raw Material,0.162827,kg
L-RIPEI01-BULK/1,L-RIPEI01-BULK,SILI-DC-PSFCS-X,Raw Material,0.112351,kg
L-RIPEI01-BULK/1,L-RIPEI01-BULK,SILI-BEL803-X,Raw Material,0.102349,kg
L-RIPEI01-BULK/1,L-RIPEI01-BULK,PURO-IDD-X,Raw Material,0.121460,kg
L-RIPEI01-BULK/1,L-RIPEI01-BULK,SILC-SP500LS-X,Raw Material,0.066640,kg
L-RIPEI01-BULK/1,L-RIPEI01-BULK,COSM-222--K,Raw Material,0.040000,kg
L-RIPEI01-BULK/1,L-RIPEI01-BULK,SILI-1202-,Raw Material,0.018609,kg
L-RIPEI01-BULK/1,L-RIPEI01-BULK,ALUM-MN10D-X,Raw Material,0.009304,kg
L-RIPEI01-BULK/1,L-RIPEI01-BULK,PEN-PRSVPE-X,Raw Material,0.007444,kg
L-RIPEI01-BULK/1,L-RIPEI01-BULK,PEN-SENSC50-X,Raw Material,0.003722,kg
L-RIPEI01-BULK/1,L-RIPEI01-BULK,ACTI-ECTNOL-X,Raw Material,0.003000,kg
L-RIPEI01-BULK/1,L-RIPEI01-BULK,VIT-ATCAT-X,Raw Material,0.000930,kg
L-RIPEI01-BULK/1,L-RIPEI01-BULK,PARF-VMR-X,Raw Material,0.000093,kg
L-RIPEI01-BULK/1,L-RIPEI01-BULK,WARN-C338--K,Raw Material,0.052372,kg
L-RIPEI01-BULK/1,L-RIPEI01-BULK,TITA-OTS2CR50-,Raw Material,0.035598,kg
L-RIPEI01-BULK/1,L-RIPEI01-BULK,WARN-C19012-DCR6-K,Raw Material,0.012516,kg
L-RIPEI01-BULK/1,L-RIPEI01-BULK,WARN-TOA403-KF,Raw Material,0.008556,kg
L-RIPEI01-BULK/1,L-RIPEI01-BULK,WARN-ABIO-X,Raw Material,0.004000,kg
L-RIPEI01-BULK/1,L-RIPEI01-BULK,WARN-UNK753-X,Raw Material,0.000750,kg
SRM-RRYUMS-BULK/3,SRM-RRYUMS-BULK,GLYC--ECOS-K,Raw Material,0.035000,kg
SRM-RRYUMS-BULK/3,SRM-RRYUMS-BULK,VITA-B3PC-X,Raw Material,0.050000,kg
SRM-RRYUMS-BULK/3,SRM-RRYUMS-BULK,PENG-PHC-X,Raw Material,0.008000,kg
SRM-RRYUMS-BULK/3,SRM-RRYUMS-BULK,SILI-TSF3-,Raw Material,0.012500,kg
SRM-RRYUMS-BULK/3,SRM-RRYUMS-BULK,MOIS-RHH15P-X,Raw Material,0.005000,kg
SRM-RRYUMS-BULK/3,SRM-RRYUMS-BULK,EMU-CTB-X,Raw Material,0.015000,kg
SRM-RRYUMS-BULK/3,SRM-RRYUMS-BULK,THIC-SPVE10-X,Raw Material,0.010000,kg
SRM-RRYUMS-BULK/3,SRM-RRYUMS-BULK,ACTI-CSR10S-X,Raw Material,0.010000,kg
SRM-RRYUMS-BULK/3,SRM-RRYUMS-BULK,PR-ZPRDL-X,Raw Material,0.020000,kg
SRM-RRYUMS-BULK/3,SRM-RRYUMS-BULK,SAMP-ACE06-X,Raw Material,0.030000,kg
SRM-RRYUMS-BULK/3,SRM-RRYUMS-BULK,PARF-CWGT-X,Raw Material,0.000100,kg
SRM-RRYUMS-BULK/3,SRM-RRYUMS-BULK,MATR-3000-X,Raw Material,0.000100,kg
SRM-RRYUMS-BULK/3,SRM-RRYUMS-BULK,SAMP-SYTNLA-X,Raw Material,0.000100,kg
SRM-RRYUMS-BULK/3,SRM-RRYUMS-BULK,SILI-KSPO-X,Raw Material,0.007500,kg
SRM-RRYUMS-BULK/3,SRM-RRYUMS-BULK,BIO-HYAL-BIL,Raw Material,0.000100,kg
SRM-RRYUMS-BULK/3,SRM-RRYUMS-BULK,ALAN--AK-K,Raw Material,0.005000,kg
SRM-RRYUMS-BULK/3,SRM-RRYUMS-BULK,EDT-B--K,Raw Material,0.001000,kg
L-RRIPLMP04-BULK/1,L-RRIPLMP04-BULK,TITA-OTS2CR50-,Raw Material,0.001232,kg
L-RRIPLMP04-BULK/1,L-RRIPLMP04-BULK,SUN-MP-X,Raw Material,0.030000,kg
L-RRIPLMP04-BULK/1,L-RRIPLMP04-BULK,WARN-ABIO-X,Raw Material,0.014387,kg
L-RRIPLMP04-BULK/1,L-RRIPLMP04-BULK,WAX-PFRMSW-X,Raw Material,0.020000,kg
L-RRIPLMP04-BULK/1,L-RRIPLMP04-BULK,EMU-HP30-X,Raw Material,0.026000,kg
L-RRIPLMP04-BULK/1,L-RRIPLMP04-BULK,SILI-BEL803-X,Raw Material,0.030000,kg
L-RRIPLMP04-BULK/1,L-RRIPLMP04-BULK,HAIM-DIS-X,Raw Material,0.045000,kg
L-RRIPLMP04-BULK/1,L-RRIPLMP04-BULK,CREA-01HPB-X,Raw Material,0.190000,kg
L-RRIPLMP04-BULK/1,L-RRIPLMP04-BULK,SILI-ECDC-X,Raw Material,0.240000,kg
L-RRIPLMP04-BULK/1,L-RRIPLMP04-BULK,PURO-IDD-X,Raw Material,0.161599,kg
L-RRIPLMP04-BULK/1,L-RRIPLMP04-BULK,WARN-C338--K,Raw Material,0.058279,kg
L-RRIPLMP04-BULK/1,L-RRIPLMP04-BULK,BENT-BGVS5PC-X,Raw Material,0.085000,kg
L-RRIPLMP04-BULK/1,L-RRIPLMP04-BULK,EMU-ACT-X,Raw Material,0.011000,kg
L-RRIPLMP04-BULK/1,L-RRIPLMP04-BULK,WARN-TPA502-X,Raw Material,0.032639,kg
L-RRIPLMP04-BULK/1,L-RRIPLMP04-BULK,PARF-VMR-X,Raw Material,0.000100,kg
L-RRIPLMP04-BULK/1,L-RRIPLMP04-BULK,ACTI-ECTC-X,Raw Material,0.000300,kg
L-RRIPLMP04-BULK/1,L-RRIPLMP04-BULK,EKS-GTLE-X,Raw Material,0.001000,kg
L-RRIPLMP04-BULK/1,L-RRIPLMP04-BULK,ALUM-MN10D-X,Raw Material,0.001000,kg
L-RRIPLMP04-BULK/1,L-RRIPLMP04-BULK,VITA-DL E-MS,Raw Material,0.002000,kg
L-RRIPLMP04-BULK/1,L-RRIPLMP04-BULK,OIL-OJJBIII-X,Raw Material,0.005000,kg
L-RRIPLMP04-BULK/1,L-RRIPLMP04-BULK,SILS-034-X,Raw Material,0.010000,kg
L-RRIPLMP04-BULK/1,L-RRIPLMP04-BULK,PEN-SENSC50-X,Raw Material,0.004000,kg
L-RRIPLMP04-BULK/1,L-RRIPLMP04-BULK,MICA-SYR1F-X,Raw Material,0.004000,kg
L-RRIPLMP04-BULK/1,L-RRIPLMP04-BULK,EXTR-KFGLYEX-X,Raw Material,0.001000,kg
L-RRIPLMP04-BULK/1,L-RRIPLMP04-BULK,OIL-AVSB-X,Raw Material,0.001000,kg
L-RRIPLMP04-BULK/1,L-RRIPLMP04-BULK,PENG-NPGEHP-X,Raw Material,0.008000,kg
L-RRIPLMP04-BULK/1,L-RRIPLMP04-BULK,WARN-C196619-R6-K,Raw Material,0.006464,kg
L-RRIPLMP04-BULK/1,L-RRIPLMP04-BULK,ARMO-HD--K,Raw Material,0.010000,kg
L-RRIPLMP04-BULK/1,L-RRIPLMP04-BULK,WARN-UNK753-X,Raw Material,0.001000,kg
CUS-IPA-BULK/3,CUS-IPA-BULK,UVIN-MC80-BASF,Raw Material,0.090000,kg
CUS-IPA-BULK/3,CUS-IPA-BULK,PR-ZPRDL-X,Raw Material,0.050000,kg
CUS-IPA-BULK/3,CUS-IPA-BULK,SILI-KFFA-X,Raw Material,0.045000,kg
CUS-IPA-BULK/3,CUS-IPA-BULK,BENT-BGVS5PC-X,Raw Material,0.040000,kg
CUS-IPA-BULK/3,CUS-IPA-BULK,SUNS-PEHS-X,Raw Material,0.040000,kg
CUS-IPA-BULK/3,CUS-IPA-BULK,EMUL-KF68-X,Raw Material,0.037500,kg
CUS-IPA-BULK/3,CUS-IPA-BULK,SILI-BDP-X,Raw Material,0.034100,kg
CUS-IPA-BULK/3,CUS-IPA-BULK,TIT-T85-X,Raw Material,0.030000,kg
CUS-IPA-BULK/3,CUS-IPA-BULK,CRO1-ML-,Raw Material,0.020000,kg
CUS-IPA-BULK/3,CUS-IPA-BULK,EMU-LEX7-X,Raw Material,0.020000,kg
CUS-IPA-BULK/3,CUS-IPA-BULK,GLYC--ECOS-K,Raw Material,0.020000,kg
CUS-IPA-BULK/3,CUS-IPA-BULK,SILI-MCMA-X,Raw Material,0.020000,kg
CUS-IPA-BULK/3,CUS-IPA-BULK,SILI-BEL803-X,Raw Material,0.016000,kg
CUS-IPA-BULK/3,CUS-IPA-BULK,MOIS-TR100-X,Raw Material,0.015000,kg
CUS-IPA-BULK/3,CUS-IPA-BULK,SILI-AXU3-X,Raw Material,0.013000,kg
CUS-IPA-BULK/3,CUS-IPA-BULK,ORGA-EXD-ARK,Raw Material,0.012000,kg
CUS-IPA-BULK/3,CUS-IPA-BULK,SILI-KF54HV-X,Raw Material,0.010000,kg
CUS-IPA-BULK/3,CUS-IPA-BULK,PWD-SYS-X,Raw Material,0.010000,kg
CUS-IPA-BULK/3,CUS-IPA-BULK,THIC-RMGSO4-X,Raw Material,0.010000,kg
CUS-IPA-BULK/3,CUS-IPA-BULK,EMUL-KF6017-X,Raw Material,0.009000,kg
CUS-IPA-BULK/3,CUS-IPA-BULK,SILC-SP500LS-X,Raw Material,0.009000,kg
CUS-IPA-BULK/3,CUS-IPA-BULK,PEN-PRSVPE-X,Raw Material,0.008000,kg
CUS-IPA-BULK/3,CUS-IPA-BULK,STEA-DSP300-X,Raw Material,0.005000,kg
CUS-IPA-BULK/3,CUS-IPA-BULK,VITA-DL E-MS,Raw Material,0.005000,kg
CUS-IPA-BULK/3,CUS-IPA-BULK,PEN-SENSC50-X,Raw Material,0.004000,kg
CUS-IPA-BULK/3,CUS-IPA-BULK,PENG-SYM68-X,Raw Material,0.003000,kg
CUS-IPA-BULK/3,CUS-IPA-BULK,SILD--SI5H52D-K,Raw Material,0.003000,kg
CUS-IPA-BULK/3,CUS-IPA-BULK,ALAN--AK-K,Raw Material,0.001000,kg
CUS-IPA-BULK/3,CUS-IPA-BULK,EDT-B--K,Raw Material,0.001000,kg
CUS-IPA-BULK/3,CUS-IPA-BULK,ACTI-ECTC-X,Raw Material,0.000300,kg
CUS-IPA-BULK/3,CUS-IPA-BULK,BIO-HYAL-BIL,Raw Material,0.000200,kg
CUS-IPA-BULK/3,CUS-IPA-BULK,TITA-CROTS-X,Raw Material,0.113000,kg
CUS-IPA-BULK/3,CUS-IPA-BULK,WARN-RED3AS-X,Raw Material,0.003800,kg
CUS-IPA-BULK/3,CUS-IPA-BULK,WARN-YLW3AS-X,Raw Material,0.011500,kg
CUS-IPA-BULK/3,CUS-IPA-BULK,WARN-BLCK3AS-X,Raw Material,0.000600,kg
CUS-IPD-BULK/1,CUS-IPD-BULK,UVIN-MC80-BASF,Raw Material,0.090000,kg
CUS-IPD-BULK/1,CUS-IPD-BULK,PR-ZPRDL-X,Raw Material,0.050000,kg
CUS-IPD-BULK/1,CUS-IPD-BULK,SILI-KFFA-X,Raw Material,0.045000,kg
CUS-IPD-BULK/1,CUS-IPD-BULK,BENT-BGVS5PC-X,Raw Material,0.040000,kg
CUS-IPD-BULK/1,CUS-IPD-BULK,SUNS-PEHS-X,Raw Material,0.040000,kg
CUS-IPD-BULK/1,CUS-IPD-BULK,EMUL-KF68-X,Raw Material,0.037500,kg
CUS-IPD-BULK/1,CUS-IPD-BULK,SILI-BDP-X,Raw Material,0.056500,kg
CUS-IPD-BULK/1,CUS-IPD-BULK,TIT-T85-X,Raw Material,0.030000,kg
CUS-IPD-BULK/1,CUS-IPD-BULK,CRO1-ML-,Raw Material,0.020000,kg
CUS-IPD-BULK/1,CUS-IPD-BULK,EMU-LEX7-X,Raw Material,0.020000,kg
CUS-IPD-BULK/1,CUS-IPD-BULK,GLYC--ECOS-K,Raw Material,0.020000,kg
CUS-IPD-BULK/1,CUS-IPD-BULK,SILI-MCMA-X,Raw Material,0.020000,kg
CUS-IPD-BULK/1,CUS-IPD-BULK,SILI-BEL803-X,Raw Material,0.016000,kg
CUS-IPD-BULK/1,CUS-IPD-BULK,MOIS-TR100-X,Raw Material,0.015000,kg
CUS-IPD-BULK/1,CUS-IPD-BULK,SILI-AXU3-X,Raw Material,0.013000,kg
CUS-IPD-BULK/1,CUS-IPD-BULK,ORGA-EXD-ARK,Raw Material,0.012000,kg
CUS-IPD-BULK/1,CUS-IPD-BULK,SILI-KF54HV-X,Raw Material,0.010000,kg
CUS-IPD-BULK/1,CUS-IPD-BULK,PWD-SYS-X,Raw Material,0.010000,kg
CUS-IPD-BULK/1,CUS-IPD-BULK,THIC-RMGSO4-X,Raw Material,0.010000,kg
CUS-IPD-BULK/1,CUS-IPD-BULK,EMUL-KF6017-X,Raw Material,0.009000,kg
CUS-IPD-BULK/1,CUS-IPD-BULK,SILC-SP500LS-X,Raw Material,0.009000,kg
CUS-IPD-BULK/1,CUS-IPD-BULK,PEN-PRSVPE-X,Raw Material,0.008000,kg
CUS-IPD-BULK/1,CUS-IPD-BULK,STEA-DSP300-X,Raw Material,0.005000,kg
CUS-IPD-BULK/1,CUS-IPD-BULK,VITA-DL E-MS,Raw Material,0.005000,kg
CUS-IPD-BULK/1,CUS-IPD-BULK,PEN-SENSC50-X,Raw Material,0.004000,kg
CUS-IPD-BULK/1,CUS-IPD-BULK,PENG-SYM68-X,Raw Material,0.003000,kg
CUS-IPD-BULK/1,CUS-IPD-BULK,SILD--SI5H52D-K,Raw Material,0.003000,kg
CUS-IPD-BULK/1,CUS-IPD-BULK,ALAN--AK-K,Raw Material,0.001000,kg
CUS-IPD-BULK/1,CUS-IPD-BULK,EDT-B--K,Raw Material,0.001000,kg
CUS-IPD-BULK/1,CUS-IPD-BULK,ACTI-ECTC-X,Raw Material,0.000300,kg
CUS-IPD-BULK/1,CUS-IPD-BULK,BIO-HYAL-BIL,Raw Material,0.000200,kg
CUS-IPD-BULK/1,CUS-IPD-BULK,TITA-CROTS-X,Raw Material,0.078000,kg
CUS-IPD-BULK/1,CUS-IPD-BULK,WARN-RED3AS-X,Raw Material,0.005000,kg
CUS-IPD-BULK/1,CUS-IPD-BULK,WARN-YLW3AS-X,Raw Material,0.020000,kg
CUS-IPD-BULK/1,CUS-IPD-BULK,WARN-BLCK3AS-X,Raw Material,0.003500,kg
L-CUSH01-BULK/11,L-CUSH01-BULK,SILI-BELEG5-X,Raw Material,0.285750,kg
L-CUSH01-BULK/11,L-CUSH01-BULK,BENT-BGVS5PC-X,Raw Material,0.220000,kg
L-CUSH01-BULK/11,L-CUSH01-BULK,HAIM-DIS-X,Raw Material,0.118900,kg
L-CUSH01-BULK/11,L-CUSH01-BULK,KAOL-JP100-X,Raw Material,0.087500,kg
L-CUSH01-BULK/11,L-CUSH01-BULK,SILI-556-DC-K,Raw Material,0.045000,kg
L-CUSH01-BULK/11,L-CUSH01-BULK,SFT-S649-X,Raw Material,0.046000,kg
L-CUSH01-BULK/11,L-CUSH01-BULK,SILI-SP105-X,Raw Material,0.020000,kg
L-CUSH01-BULK/11,L-CUSH01-BULK,SUNP-EPU-2X-X,Raw Material,0.020000,kg
L-CUSH01-BULK/11,L-CUSH01-BULK,MC3-300-SF,Raw Material,0.020000,kg
L-CUSH01-BULK/11,L-CUSH01-BULK,SILC-MKOL-X,Raw Material,0.020000,kg
L-CUSH01-BULK/11,L-CUSH01-BULK,TITA-OTS2CR50-,Raw Material,0.031840,kg
L-CUSH01-BULK/11,L-CUSH01-BULK,WARN-C338--K,Raw Material,0.061190,kg
L-CUSH01-BULK/11,L-CUSH01-BULK,PEN-PRSVPE-X,Raw Material,0.005000,kg
L-CUSH01-BULK/11,L-CUSH01-BULK,WARN-C19012-DCR6-K,Raw Material,0.004280,kg
L-CUSH01-BULK/11,L-CUSH01-BULK,WARN-C19011-R7CL-K,Raw Material,0.005500,kg
L-CUSH01-BULK/11,L-CUSH01-BULK,WARN-ABIO-X,Raw Material,0.001540,kg
L-CUSH01-BULK/11,L-CUSH01-BULK,PERF-PL-,Raw Material,0.003000,kg
L-CUSH01-BULK/11,L-CUSH01-BULK,BHT-CRTL-X,Raw Material,0.001000,kg
L-CUSH01-BULK/11,L-CUSH01-BULK,PEN-SENSC50-X,Raw Material,0.002000,kg
L-CUSH01-BULK/11,L-CUSH01-BULK,VITA-DL E-MS,Raw Material,0.001000,kg
L-CUSH01-BULK/11,L-CUSH01-BULK,PARF-VMR-X,Raw Material,0.000500,kg
L-RRIPLMP07-BULK/1,L-RRIPLMP07-BULK,ACTI-ECTC-X,Raw Material,0.000300,kg
L-RRIPLMP07-BULK/1,L-RRIPLMP07-BULK,EXTR-KFGLYEX-X,Raw Material,0.001000,kg
L-RRIPLMP07-BULK/1,L-RRIPLMP07-BULK,OIL-AVSB-X,Raw Material,0.001000,kg
L-RRIPLMP07-BULK/1,L-RRIPLMP07-BULK,WAX-PFRMSW-X,Raw Material,0.020000,kg
L-RRIPLMP07-BULK/1,L-RRIPLMP07-BULK,ALUM-MN10D-X,Raw Material,0.001000,kg
L-RRIPLMP07-BULK/1,L-RRIPLMP07-BULK,EKS-GTLE-X,Raw Material,0.001000,kg
L-RRIPLMP07-BULK/1,L-RRIPLMP07-BULK,MICA-SYR1F-X,Raw Material,0.004000,kg
L-RRIPLMP07-BULK/1,L-RRIPLMP07-BULK,OIL-OJJBIII-X,Raw Material,0.005000,kg
L-RRIPLMP07-BULK/1,L-RRIPLMP07-BULK,PEN-SENSC50-X,Raw Material,0.004000,kg
L-RRIPLMP07-BULK/1,L-RRIPLMP07-BULK,SUN-MP-X,Raw Material,0.030000,kg
L-RRIPLMP07-BULK/1,L-RRIPLMP07-BULK,WARN-C338--K,Raw Material,0.038729,kg
L-RRIPLMP07-BULK/1,L-RRIPLMP07-BULK,PARF-VMR-X,Raw Material,0.000100,kg
L-RRIPLMP07-BULK/1,L-RRIPLMP07-BULK,WARN-C19011-R7CL-K,Raw Material,0.001577,kg
L-RRIPLMP07-BULK/1,L-RRIPLMP07-BULK,WARN-C19012-DCR6-K,Raw Material,0.010513,kg
L-RRIPLMP07-BULK/1,L-RRIPLMP07-BULK,PENG-NPGEHP-X,Raw Material,0.008000,kg
L-RRIPLMP07-BULK/1,L-RRIPLMP07-BULK,TITA-OTS2CR50-,Raw Material,0.043205,kg
L-RRIPLMP07-BULK/1,L-RRIPLMP07-BULK,BENT-BGVS5PC-X,Raw Material,0.085000,kg
L-RRIPLMP07-BULK/1,L-RRIPLMP07-BULK,CREA-01HPB-X,Raw Material,0.190000,kg
L-RRIPLMP07-BULK/1,L-RRIPLMP07-BULK,SILI-ECDC-X,Raw Material,0.240000,kg
L-RRIPLMP07-BULK/1,L-RRIPLMP07-BULK,HAIM-DIS-X,Raw Material,0.045000,kg
L-RRIPLMP07-BULK/1,L-RRIPLMP07-BULK,PURO-IDD-X,Raw Material,0.176010,kg
L-RRIPLMP07-BULK/1,L-RRIPLMP07-BULK,SILI-BEL803-X,Raw Material,0.030000,kg
L-RRIPLMP07-BULK/1,L-RRIPLMP07-BULK,SILS-034-X,Raw Material,0.010000,kg
L-RRIPLMP07-BULK/1,L-RRIPLMP07-BULK,WARN-ABIO-X,Raw Material,0.005450,kg
L-RRIPLMP07-BULK/1,L-RRIPLMP07-BULK,ARMO-HD--K,Raw Material,0.010000,kg
L-RRIPLMP07-BULK/1,L-RRIPLMP07-BULK,EMU-ACT-X,Raw Material,0.011000,kg
L-RRIPLMP07-BULK/1,L-RRIPLMP07-BULK,EMU-HP30-X,Raw Material,0.026000,kg
L-RRIPLMP07-BULK/1,L-RRIPLMP07-BULK,VITA-DL E-MS,Raw Material,0.002000,kg
L-RRIPLMP07-BULK/1,L-RRIPLMP07-BULK,WARN-UNK753-X,Raw Material,0.000120,kg
L-CHC02-BULK/8,L-CHC02-BULK,TITA-OTS2CR50-,Raw Material,0.147338,kg
L-CHC02-BULK/8,L-CHC02-BULK,PENG-SYM68-X,Raw Material,0.006000,kg
L-CHC02-BULK/8,L-CHC02-BULK,PEN-PRSVPE-X,Raw Material,0.008000,kg
L-CHC02-BULK/8,L-CHC02-BULK,WARN-C338--K,Raw Material,0.030241,kg
L-CHC02-BULK/8,L-CHC02-BULK,SERI-S-D-K,Raw Material,0.050000,kg
L-CHC02-BULK/8,L-CHC02-BULK,SILD--SI5H52D-K,Raw Material,0.052000,kg
L-CHC02-BULK/8,L-CHC02-BULK,WARN-C19011-R7CL-K,Raw Material,0.007116,kg
L-CHC02-BULK/8,L-CHC02-BULK,SALA-99--K,Raw Material,0.168300,kg
L-CHC02-BULK/8,L-CHC02-BULK,PERF-PL-,Raw Material,0.065000,kg
L-CHC02-BULK/8,L-CHC02-BULK,CERE-810-,Raw Material,0.040000,kg
L-CHC02-BULK/8,L-CHC02-BULK,COSM-222--K,Raw Material,0.040000,kg
L-CHC02-BULK/8,L-CHC02-BULK,PEN-SENSC50-X,Raw Material,0.004000,kg
L-CHC02-BULK/8,L-CHC02-BULK,WARN-C196619-R6-K,Raw Material,0.010979,kg
L-CHC02-BULK/8,L-CHC02-BULK,PARF-VMR-X,Raw Material,0.000500,kg
L-CHC02-BULK/8,L-CHC02-BULK,EMU-PS-,Raw Material,0.108700,kg
L-CHC02-BULK/8,L-CHC02-BULK,VITA-DL E-MS,Raw Material,0.002000,kg
L-CHC02-BULK/8,L-CHC02-BULK,SFT-S649-X,Raw Material,0.030000,kg
L-CHC02-BULK/8,L-CHC02-BULK,WARN-TOA403-KF,Raw Material,0.024632,kg
L-CHC02-BULK/8,L-CHC02-BULK,COSM-43V--K,Raw Material,0.020000,kg
L-CHC02-BULK/8,L-CHC02-BULK,WARN-C43001-MV-K,Raw Material,0.007692,kg
L-CHC02-BULK/8,L-CHC02-BULK,NT---K,Raw Material,0.157500,kg
L-CHC02-BULK/8,L-CHC02-BULK,WAX-SBWX--X,Raw Material,0.020000,kg
B-DMLP02-BULK/15,B-DMLP02-BULK,CORN---K,Raw Material,0.200000,kg
B-DMLP02-BULK/15,B-DMLP02-BULK,WARN-CLRG-X,Raw Material,0.001463,kg
B-DMLP02-BULK/15,B-DMLP02-BULK,WARN-ABIO-X,Raw Material,0.000427,kg
B-DMLP02-BULK/15,B-DMLP02-BULK,ZINC-STW-X,Raw Material,0.010000,kg
B-DMLP02-BULK/15,B-DMLP02-BULK,TALC-OSBRTPD-X,Raw Material,0.765150,kg
B-DMLP02-BULK/15,B-DMLP02-BULK,TITA--3328EW-K,Raw Material,0.010000,kg
B-DMLP02-BULK/15,B-DMLP02-BULK,EXTR-CNDWLHB-X,Raw Material,0.010000,kg
B-DMLP02-BULK/15,B-DMLP02-BULK,WARN-COGO--K,Raw Material,0.002860,kg
