Kode Unik,Product Korporat Code,BoM Lines/Product Template/Korporat Code,BoM Lines/Product Template/Material Type,BoM Lines/Quantity,BoM Lines/Product Unit of Measure
F-BWMM01-BULK/FS.RND.T0055.00,F-BWMM01-BULK,EDT-B--K,Raw Material,0.00050,kg
F-BWMM01-BULK/FS.RND.T0055.00,F-BWMM01-BULK,"BUTY--DAI1,3",Raw Material,0.03000,kg
F-BWMM01-BULK/FS.RND.T0055.00,F-BWMM01-BULK,SILI-BELEG5-X,Raw Material,0.01650,kg
F-BWMM01-BULK/FS.RND.T0055.00,F-BWMM01-BULK,WARN-BBO12-X,Raw Material,0.00010,kg
F-BWMM02-BULK/FS.RND.T0056.00,F-BWMM02-BULK,EDT-B--K,Raw Material,0.00050,kg
F-BWMM02-BULK/FS.RND.T0056.00,F-BWMM02-BULK,VITA-DL E-MS,Raw Material,0.00500,kg
F-BWMM02-BULK/FS.RND.T0056.00,F-BWMM02-BULK,"BUTY--DAI1,3",Raw Material,0.03000,kg
F-BWMM02-BULK/FS.RND.T0056.00,F-BWMM02-BULK,WARN-BBO12-X,Raw Material,0.00100,kg
F-BWMM02-BULK/FS.RND.T0056.00,F-BWMM02-BULK,SILC-SP500LS-X,Raw Material,0.00200,kg
F-BWMM02-BULK/FS.RND.T0056.00,F-BWMM02-BULK,GLYC--ECOS-K,Raw Material,0.03000,kg
F-BWMM02-BULK/FS.RND.T0056.00,F-BWMM02-BULK,SILI-DCF-ID-X,Raw Material,0.02000,kg
F-BWMM02-BULK/FS.RND.T0056.00,F-BWMM02-BULK,UVIN-MC80-BASF,Raw Material,0.05000,kg
F-BWMM02-BULK/FS.RND.T0056.00,F-BWMM02-BULK,ALAN--AK-K,Raw Material,0.00100,kg
F-BWMM02-BULK/FS.RND.T0056.00,F-BWMM02-BULK,POLY-M-MP27-K,Raw Material,0.02000,kg
F-BWMM02-BULK/FS.RND.T0056.00,F-BWMM02-BULK,PEN-PRSVPE-X,Raw Material,0.00800,kg
F-BWMM02-BULK/FS.RND.T0056.00,F-BWMM02-BULK,STEA-DSP300-X,Raw Material,0.00500,kg
F-BWMM02-BULK/FS.RND.T0056.00,F-BWMM02-BULK,SILI-BELEG5-X,Raw Material,0.01650,kg
F-BWMM02-BULK/FS.RND.T0056.00,F-BWMM02-BULK,WARN-BYO12-X,Raw Material,0.02250,kg
F-BWMM02-BULK/FS.RND.T0056.00,F-BWMM02-BULK,WARN-BRO12-X,Raw Material,0.00440,kg
F-BWMM02-BULK/FS.RND.T0056.00,F-BWMM02-BULK,FUCO-15PSLB-X,Raw Material,0.00100,kg
F-BWMM02-BULK/FS.RND.T0056.00,F-BWMM02-BULK,TITA-CROTS-X,Raw Material,0.09500,kg
F-BWMM02-BULK/FS.RND.T0056.00,F-BWMM02-BULK,BRB-CPLM-X,Raw Material,0.07868,kg
F-BWMM02-BULK/FS.RND.T0056.00,F-BWMM02-BULK,BENT-BGISDV-X,Raw Material,0.05000,kg
F-BWMM02-BULK/FS.RND.T0056.00,F-BWMM02-BULK,BIO-HYAL-BIL,Raw Material,0.00010,kg
F-BWMM02-BULK/FS.RND.T0056.00,F-BWMM02-BULK,EMUL-KF6017-X,Raw Material,0.03000,kg
F-BWMM02-BULK/FS.RND.T0056.00,F-BWMM02-BULK,SILI-SP105-X,Raw Material,0.01000,kg
F-BWMM02-BULK/FS.RND.T0056.00,F-BWMM02-BULK,PURO-IDD-X,Raw Material,0.10650,kg
F-BWMM02-BULK/FS.RND.T0056.00,F-BWMM02-BULK,SILI-1202-,Raw Material,0.07182,kg
F-BWMM02-BULK/FS.RND.T0056.00,F-BWMM02-BULK,TIT-T85-X,Raw Material,0.03100,kg
F-BWMM02-BULK/FS.RND.T0056.00,F-BWMM02-BULK,GARA-RFS-X,Raw Material,0.01000,kg
F-BWMM03-BULK/FS.RND.T0057.00,F-BWMM03-BULK,TITA-CROTS-X,Raw Material,0.08200,kg
F-BWMM03-BULK/FS.RND.T0057.00,F-BWMM03-BULK,SILI-SP105-X,Raw Material,0.01000,kg
F-BWMM03-BULK/FS.RND.T0057.00,F-BWMM03-BULK,BRB-CPLM-X,Raw Material,0.08200,kg
F-BWMM03-BULK/FS.RND.T0057.00,F-BWMM03-BULK,SILI-1202-,Raw Material,0.07068,kg
F-BWMM03-BULK/FS.RND.T0057.00,F-BWMM03-BULK,SILI-BELEG5-X,Raw Material,0.01650,kg
F-BWMM03-BULK/FS.RND.T0057.00,F-BWMM03-BULK,PURO-IDD-X,Raw Material,0.10797,kg
F-BWMM03-BULK/FS.RND.T0057.00,F-BWMM03-BULK,STEA-DSP300-X,Raw Material,0.00500,kg
F-BWMM03-BULK/FS.RND.T0057.00,F-BWMM03-BULK,PEN-PRSVPE-X,Raw Material,0.00800,kg
F-BWMM03-BULK/FS.RND.T0057.00,F-BWMM03-BULK,BIO-HYAL-BIL,Raw Material,0.00010,kg
F-BWMM03-BULK/FS.RND.T0057.00,F-BWMM03-BULK,BENT-BGISDV-X,Raw Material,0.05000,kg
F-BWMM03-BULK/FS.RND.T0057.00,F-BWMM03-BULK,VITA-DL E-MS,Raw Material,0.00500,kg
F-BWMM03-BULK/FS.RND.T0057.00,F-BWMM03-BULK,SILC-SP500LS-X,Raw Material,0.00200,kg
F-BWMM03-BULK/FS.RND.T0057.00,F-BWMM03-BULK,SILI-DCF-ID-X,Raw Material,0.02000,kg
F-BWMM03-BULK/FS.RND.T0057.00,F-BWMM03-BULK,EDT-B--K,Raw Material,0.00050,kg
F-BWMM03-BULK/FS.RND.T0057.00,F-BWMM03-BULK,WARN-BYO12-X,Raw Material,0.02950,kg
F-BWMM03-BULK/FS.RND.T0057.00,F-BWMM03-BULK,FUCO-15PSLB-X,Raw Material,0.00100,kg
F-BWMM03-BULK/FS.RND.T0057.00,F-BWMM03-BULK,"BUTY--DAI1,3",Raw Material,0.03000,kg
F-BWMM03-BULK/FS.RND.T0057.00,F-BWMM03-BULK,EMUL-KF6017-X,Raw Material,0.03000,kg
F-BWMM03-BULK/FS.RND.T0057.00,F-BWMM03-BULK,ALAN--AK-K,Raw Material,0.00100,kg
F-BWMM03-BULK/FS.RND.T0057.00,F-BWMM03-BULK,WARN-BRO12-X,Raw Material,0.00516,kg
F-BWMM03-BULK/FS.RND.T0057.00,F-BWMM03-BULK,POLY-M-MP27-K,Raw Material,0.02000,kg
F-BWMM03-BULK/FS.RND.T0057.00,F-BWMM03-BULK,GARA-RFS-X,Raw Material,0.01000,kg
F-BWMM03-BULK/FS.RND.T0057.00,F-BWMM03-BULK,WARN-BBO12-X,Raw Material,0.00259,kg
F-BWMM03-BULK/FS.RND.T0057.00,F-BWMM03-BULK,UVIN-MC80-BASF,Raw Material,0.05000,kg
F-BWMM03-BULK/FS.RND.T0057.00,F-BWMM03-BULK,GLYC--ECOS-K,Raw Material,0.03000,kg
F-BWMM03-BULK/FS.RND.T0057.00,F-BWMM03-BULK,TIT-T85-X,Raw Material,0.03100,kg
F-BWMM04-BULK/FS.RND.T0058.00,F-BWMM04-BULK,BIO-HYAL-BIL,Raw Material,0.00010,kg
F-BWMM04-BULK/FS.RND.T0058.00,F-BWMM04-BULK,WARN-BBO12-X,Raw Material,0.00400,kg
F-BWMM04-BULK/FS.RND.T0058.00,F-BWMM04-BULK,GLYC--ECOS-K,Raw Material,0.03000,kg
F-BWMM04-BULK/FS.RND.T0058.00,F-BWMM04-BULK,GARA-RFS-X,Raw Material,0.01000,kg
F-BWMM04-BULK/FS.RND.T0058.00,F-BWMM04-BULK,WARN-BYO12-X,Raw Material,0.03154,kg
F-BWMM04-BULK/FS.RND.T0058.00,F-BWMM04-BULK,SILI-BELEG5-X,Raw Material,0.01650,kg
F-BWMM04-BULK/FS.RND.T0058.00,F-BWMM04-BULK,WARN-BRO12-X,Raw Material,0.00650,kg
F-BWMM04-BULK/FS.RND.T0058.00,F-BWMM04-BULK,SILI-DCF-ID-X,Raw Material,0.02000,kg
F-BWMM04-BULK/FS.RND.T0058.00,F-BWMM04-BULK,BENT-BGISDV-X,Raw Material,0.05000,kg
F-BWMM04-BULK/FS.RND.T0058.00,F-BWMM04-BULK,POLY-M-MP27-K,Raw Material,0.02000,kg
F-BWMM04-BULK/FS.RND.T0058.00,F-BWMM04-BULK,"BUTY--DAI1,3",Raw Material,0.03000,kg
F-BWMM04-BULK/FS.RND.T0058.00,F-BWMM04-BULK,VITA-DL E-MS,Raw Material,0.00500,kg
F-BWMM04-BULK/FS.RND.T0058.00,F-BWMM04-BULK,SILC-SP500LS-X,Raw Material,0.00200,kg
F-BWMM04-BULK/FS.RND.T0058.00,F-BWMM04-BULK,EDT-B--K,Raw Material,0.00050,kg
F-BWMM04-BULK/FS.RND.T0058.00,F-BWMM04-BULK,UVIN-MC80-BASF,Raw Material,0.05000,kg
F-BWMM04-BULK/FS.RND.T0058.00,F-BWMM04-BULK,EMUL-KF6017-X,Raw Material,0.03000,kg
F-BWMM04-BULK/FS.RND.T0058.00,F-BWMM04-BULK,SILI-1202-,Raw Material,0.09975,kg
F-BWMM04-BULK/FS.RND.T0058.00,F-BWMM04-BULK,PURO-IDD-X,Raw Material,0.08882,kg
F-BWMM04-BULK/FS.RND.T0058.00,F-BWMM04-BULK,TIT-T85-X,Raw Material,0.03100,kg
F-BWMM04-BULK/FS.RND.T0058.00,F-BWMM04-BULK,SILI-SP105-X,Raw Material,0.01500,kg
F-BWMM04-BULK/FS.RND.T0058.00,F-BWMM04-BULK,STEA-DSP300-X,Raw Material,0.00500,kg
F-BWMM04-BULK/FS.RND.T0058.00,F-BWMM04-BULK,ALAN--AK-K,Raw Material,0.00100,kg
F-BWMM04-BULK/FS.RND.T0058.00,F-BWMM04-BULK,PEN-PRSVPE-X,Raw Material,0.00800,kg
F-BWMM04-BULK/FS.RND.T0058.00,F-BWMM04-BULK,BRB-CPLM-X,Raw Material,0.07329,kg
F-BWMM04-BULK/FS.RND.T0058.00,F-BWMM04-BULK,FUCO-15PSLB-X,Raw Material,0.00100,kg
F-BWMM04-BULK/FS.RND.T0058.00,F-BWMM04-BULK,TITA-CROTS-X,Raw Material,0.07100,kg
FM-NDAAB-BULK/FF.RND.W646.04,FM-NDAAB-BULK,EXTR-SILVBG30-X,Raw Material,0.00100,kg
FM-NDAAB-BULK/FF.RND.W646.04,FM-NDAAB-BULK,PENG-CLRP-X,Raw Material,0.00300,kg
FM-NDAAB-BULK/FF.RND.W646.04,FM-NDAAB-BULK,PENG-PNX-X,Raw Material,0.00500,kg
FM-NDAAB-BULK/FF.RND.W646.04,FM-NDAAB-BULK,LAR-KOH30%-BULK,Intermediate,0.00430,kg
FM-NDAAB-BULK/FF.RND.W646.04,FM-NDAAB-BULK,"CARB--94022,68-K",Raw Material,0.00150,kg
FM-NDAAB-BULK/FF.RND.W646.04,FM-NDAAB-BULK,ACTI-VEAC-X,Raw Material,0.01000,kg
FM-NDAAB-BULK/FF.RND.W646.04,FM-NDAAB-BULK,EDT-B--K,Raw Material,0.00100,kg
FM-NDAAB-BULK/FF.RND.W646.04,FM-NDAAB-BULK,ALAN--AK-K,Raw Material,0.00100,kg
FM-NDAAB-BULK/FF.RND.W646.04,FM-NDAAB-BULK,LAR-WMHTG-BULK,Intermediate,0.00021,kg
FM-NDAAB-BULK/FF.RND.W646.04,FM-NDAAB-BULK,WARN-K-BULK,Intermediate,0.00000,kg
FM-NDAAB-BULK/FF.RND.W646.04,FM-NDAAB-BULK,EKS-FLAC-X,Raw Material,0.02000,kg
FM-NDAAB-BULK/FF.RND.W646.04,FM-NDAAB-BULK,"BUTY--DAI1,3",Raw Material,0.05000,kg
FM-NDAAB-BULK/FF.RND.W646.04,FM-NDAAB-BULK,SILI-MCMA-X,Raw Material,0.04000,kg
FM-NDAAB-BULK/FF.RND.W646.04,FM-NDAAB-BULK,MOIS-TR100-X,Raw Material,0.02000,kg
FM-NDAAB-BULK/FF.RND.W646.04,FM-NDAAB-BULK,GLYC--ECOS-K,Raw Material,0.02000,kg
FM-NDAAB-BULK/FF.RND.W646.04,FM-NDAAB-BULK,GLUC--MC,Raw Material,0.01500,kg
FM-NDAAB-BULK/FF.RND.W646.04,FM-NDAAB-BULK,FUCO-15PSLB-X,Raw Material,0.01000,kg
FM-NDAAB-BULK/FF.RND.W646.04,FM-NDAAB-BULK,THIC-ARAVC-,Raw Material,0.00800,kg
FM-NDAAB-BULK/FF.RND.W646.04,FM-NDAAB-BULK,SILI-SFE-GE,Raw Material,0.00600,kg
FM-NDAAB-BULK/FF.RND.W646.04,FM-NDAAB-BULK,SILI-2005-DC-K,Raw Material,0.00500,kg
FM-NDAAB-BULK/FF.RND.W646.04,FM-NDAAB-BULK,EMG-450-X,Raw Material,0.00300,kg
FM-NDAAB-BULK/FF.RND.W646.04,FM-NDAAB-BULK,PARF-SSL-R0701530,Raw Material,0.00004,kg
FM-NDAAB-BULK/FF.RND.W646.04,FM-NDAAB-BULK,SCRU-FJSJ-X,Raw Material,0.00300,kg
FM-NDAAB-BULK/FF.RND.W646.04,FM-NDAAB-BULK,LAR-BE-BULK,Intermediate,0.00293,kg
FM-NDAAB-BULK/FF.RND.W646.04,FM-NDAAB-BULK,PARF-R1616102-X,Raw Material,0.00004,kg
FM-NDASR-BULK/FF.RND.W647.04,FM-NDASR-BULK,CRIL-C1-CRO,Raw Material,0.00200,kg
FM-NDASR-BULK/FF.RND.W647.04,FM-NDASR-BULK,ALAN--AK-K,Raw Material,0.00100,kg
FM-NDASR-BULK/FF.RND.W647.04,FM-NDASR-BULK,EDT-B--K,Raw Material,0.00100,kg
FM-NDASR-BULK/FF.RND.W647.04,FM-NDASR-BULK,ACTI-VEAC-X,Raw Material,0.00100,kg
FM-NDASR-BULK/FF.RND.W647.04,FM-NDASR-BULK,"CARB--94022,68-K",Raw Material,0.00150,kg
FM-NDASR-BULK/FF.RND.W647.04,FM-NDASR-BULK,LAR-KOH30%-BULK,Intermediate,0.00180,kg
FM-NDASR-BULK/FF.RND.W647.04,FM-NDASR-BULK,PENG-PHC-X,Raw Material,0.00800,kg
FM-NDASR-BULK/FF.RND.W647.04,FM-NDASR-BULK,EMG-450-X,Raw Material,0.00300,kg
FM-NDASR-BULK/FF.RND.W647.04,FM-NDASR-BULK,SILI-2005-DC-K,Raw Material,0.00500,kg
FM-NDASR-BULK/FF.RND.W647.04,FM-NDASR-BULK,SILI-SFE-GE,Raw Material,0.00600,kg
FM-NDASR-BULK/FF.RND.W647.04,FM-NDASR-BULK,THIC-ARAVC-,Raw Material,0.00800,kg
FM-NDASR-BULK/FF.RND.W647.04,FM-NDASR-BULK,FUCO-15PSLB-X,Raw Material,0.01000,kg
FM-NDASR-BULK/FF.RND.W647.04,FM-NDASR-BULK,GLUC--MC,Raw Material,0.01500,kg
FM-NDASR-BULK/FF.RND.W647.04,FM-NDASR-BULK,GLYC--ECOS-K,Raw Material,0.02000,kg
FM-NDASR-BULK/FF.RND.W647.04,FM-NDASR-BULK,MOIS-TR100-X,Raw Material,0.02000,kg
FM-NDASR-BULK/FF.RND.W647.04,FM-NDASR-BULK,OIL-PAAP-X,Raw Material,0.02000,kg
FM-NDASR-BULK/FF.RND.W647.04,FM-NDASR-BULK,SILI-MCMA-X,Raw Material,0.04000,kg
FM-NDASR-BULK/FF.RND.W647.04,FM-NDASR-BULK,"BUTY--DAI1,3",Raw Material,0.05000,kg
FM-NDASR-BULK/FF.RND.W647.04,FM-NDASR-BULK,PARF-FUN819-X,Raw Material,0.00050,kg
FM-NDASR-BULK/FF.RND.W647.04,FM-NDASR-BULK,BIO-HYAL-BIL,Raw Material,0.00010,kg
FM-NDASR-BULK/FF.RND.W647.04,FM-NDASR-BULK,LAR-WMHTG-BULK,Intermediate,0.00018,kg
FM-NDASR-BULK/FF.RND.W647.04,FM-NDASR-BULK,WARN-K-BULK,Intermediate,0.00009,kg
FM-NDOES-BULK/FF.RND.W648.03,FM-NDOES-BULK,GLYC--ECOS-K,Raw Material,0.09000,kg
FM-NDOES-BULK/FF.RND.W648.03,FM-NDOES-BULK,ACTI-HFG-X,Raw Material,0.01000,kg
FM-NDOES-BULK/FF.RND.W648.03,FM-NDOES-BULK,ACTI-HDR-X,Raw Material,0.01000,kg
FM-NDOES-BULK/FF.RND.W648.03,FM-NDOES-BULK,SCRU-OATP1-X,Raw Material,0.05000,kg
FM-NDOES-BULK/FF.RND.W648.03,FM-NDOES-BULK,MOIS-TR100-X,Raw Material,0.03000,kg
FM-NDOES-BULK/FF.RND.W648.03,FM-NDOES-BULK,THIC-SPVE10-X,Raw Material,0.01500,kg
FM-NDOES-BULK/FF.RND.W648.03,FM-NDOES-BULK,PARF-MSJ841-X,Raw Material,0.00040,kg
FM-NDOES-BULK/FF.RND.W648.03,FM-NDOES-BULK,TITA--3328EW-K,Raw Material,0.00100,kg
FM-NDOES-BULK/FF.RND.W648.03,FM-NDOES-BULK,PENG-GL-LON,Raw Material,0.00600,kg
FM-NDOES-BULK/FF.RND.W648.03,FM-NDOES-BULK,THIC-ARAVC-,Raw Material,0.00250,kg
FM-NDOES-BULK/FF.RND.W648.03,FM-NDOES-BULK,LBRJ-IIXD-X,Raw Material,0.00500,kg
FM-NDOES-BULK/FF.RND.W648.03,FM-NDOES-BULK,SCRU-SRBB50-X,Raw Material,0.00050,kg
FM-NDOES-BULK/FF.RND.W648.03,FM-NDOES-BULK,EDT-B--K,Raw Material,0.00100,kg
FM-NDOES-BULK/FF.RND.W648.03,FM-NDOES-BULK,ALAN--AK-K,Raw Material,0.00100,kg
FM-NDOES-BULK/FF.RND.W648.03,FM-NDOES-BULK,KELT-CG-X,Raw Material,0.00100,kg
FM-NDOPB-BULK/FF.RND.W649.05,FM-NDOPB-BULK,PARF-OL-R 0714768,Raw Material,0.00018,kg
FM-NDOPB-BULK/FF.RND.W649.05,FM-NDOPB-BULK,LAR-WMHTG-BULK,Intermediate,0.00027,kg
FM-NDOPB-BULK/FF.RND.W649.05,FM-NDOPB-BULK,WARN-K-BULK,Intermediate,0.00120,kg
FM-NDOPB-BULK/FF.RND.W649.05,FM-NDOPB-BULK,OIL-OLV300-X,Raw Material,0.00750,kg
FM-NDOPB-BULK/FF.RND.W649.05,FM-NDOPB-BULK,ACTI-HFG-X,Raw Material,0.01000,kg
FM-NDOPB-BULK/FF.RND.W649.05,FM-NDOPB-BULK,ACTI-HDR-X,Raw Material,0.01000,kg
FM-NDOPB-BULK/FF.RND.W649.05,FM-NDOPB-BULK,PR-ZPRDL-X,Raw Material,0.01000,kg
FM-NDOPB-BULK/FF.RND.W649.05,FM-NDOPB-BULK,EMUL-DERMSOLP-,Raw Material,0.01000,kg
FM-NDOPB-BULK/FF.RND.W649.05,FM-NDOPB-BULK,THIC-SPVE10-X,Raw Material,0.02200,kg
FM-NDOPB-BULK/FF.RND.W649.05,FM-NDOPB-BULK,EKS-PPEC-X,Raw Material,0.03000,kg
FM-NDOPB-BULK/FF.RND.W649.05,FM-NDOPB-BULK,LBRJ-IIXD-X,Raw Material,0.03000,kg
FM-NDOPB-BULK/FF.RND.W649.05,FM-NDOPB-BULK,GLYC--ECOS-K,Raw Material,0.03000,kg
FM-NDOPB-BULK/FF.RND.W649.05,FM-NDOPB-BULK,PARF-SC2R151972-X,Raw Material,0.00072,kg
FM-NDOPB-BULK/FF.RND.W649.05,FM-NDOPB-BULK,ALAN--AK-K,Raw Material,0.00100,kg
FM-NDOPB-BULK/FF.RND.W649.05,FM-NDOPB-BULK,EDT-B--K,Raw Material,0.00100,kg
FM-NDOPB-BULK/FF.RND.W649.05,FM-NDOPB-BULK,STAY--DSMR-K,Raw Material,0.00250,kg
FM-NDOPB-BULK/FF.RND.W649.05,FM-NDOPB-BULK,CELL-HHRP-X,Raw Material,0.00300,kg
FM-NDOPB-BULK/FF.RND.W649.05,FM-NDOPB-BULK,PENG-PHC-X,Raw Material,0.00500,kg
FM-NDOPB-BULK/FF.RND.W649.05,FM-NDOPB-BULK,FLMR-DSTY-X,Raw Material,0.00500,kg
FM-NDOPB-BULK/FF.RND.W649.05,FM-NDOPB-BULK,CRIL-C1-CRO,Raw Material,0.00500,kg
FM-NDOPB-BULK/FF.RND.W649.05,FM-NDOPB-BULK,MOIS-TR100-X,Raw Material,0.01000,kg
FM-NDTOC-BULK/FF.RND.W651.03,FM-NDTOC-BULK,EDT-B--K,Raw Material,0.00100,kg
FM-NDTOC-BULK/FF.RND.W651.03,FM-NDTOC-BULK,PARF-GTR090-X,Raw Material,0.00100,kg
FM-NDTOC-BULK/FF.RND.W651.03,FM-NDTOC-BULK,ASAM-A-CAAH-K,Raw Material,0.00210,kg
FM-NDTOC-BULK/FF.RND.W651.03,FM-NDTOC-BULK,PEN-PRSVPE-X,Raw Material,0.00500,kg
FM-NDTOC-BULK/FF.RND.W651.03,FM-NDTOC-BULK,EMAL---K,Raw Material,0.00500,kg
FM-NDTOC-BULK/FF.RND.W651.03,FM-NDTOC-BULK,EXTR-CNDWLHB-X,Raw Material,0.01000,kg
FM-NDTOC-BULK/FF.RND.W651.03,FM-NDTOC-BULK,CRIL---K,Raw Material,0.01000,kg
FM-NDTOC-BULK/FF.RND.W651.03,FM-NDTOC-BULK,OIL-BLWHMO-X,Raw Material,0.01500,kg
FM-NDTOC-BULK/FF.RND.W651.03,FM-NDTOC-BULK,CMC--2000F-K,Raw Material,0.01500,kg
FM-NDTOC-BULK/FF.RND.W651.03,FM-NDTOC-BULK,ACTI-HDR-X,Raw Material,0.02000,kg
FM-NDTOC-BULK/FF.RND.W651.03,FM-NDTOC-BULK,GLYC--ECOS-K,Raw Material,0.05000,kg
FM-NDTOC-BULK/FF.RND.W651.03,FM-NDTOC-BULK,TITA--3328EW-K,Raw Material,0.05000,kg
FM-NDTOC-BULK/FF.RND.W651.03,FM-NDTOC-BULK,BAH-LUVIK30P-X,Raw Material,0.06000,kg
FM-NDTOC-BULK/FF.RND.W651.03,FM-NDTOC-BULK,THIC-SPVE10-X,Raw Material,0.00300,kg
FM-NDTOC-BULK/FF.RND.W651.03,FM-NDTOC-BULK,WARN-COSG--K,Raw Material,0.00500,kg
FM-NDTOC-BULK/FF.RND.W651.03,FM-NDTOC-BULK,VITA-DL E-MS,Raw Material,0.00050,kg
FM-NDTOC-BULK/FF.RND.W651.03,FM-NDTOC-BULK,WARN-C338--K,Raw Material,0.00100,kg
FM-NDTOC-BULK/FF.RND.W651.03,FM-NDTOC-BULK,OIL-TTOIDS-X,Raw Material,0.00100,kg
FM-NDTOC-BULK/FF.RND.W651.03,FM-NDTOC-BULK,BEN-BEN-WT,Raw Material,0.07000,kg
FM-NDTOC-BULK/FF.RND.W651.03,FM-NDTOC-BULK,KAOL-JP100-X,Raw Material,0.10000,kg
FM-CTWOGT-BULK/FF.RND.T263.01,FM-CTWOGT-BULK,CRIL-C1-CRO,Raw Material,0.00500,kg
FM-CTWOGT-BULK/FF.RND.T263.01,FM-CTWOGT-BULK,OIL-OLV300-X,Raw Material,0.00750,kg
FM-CTWOGT-BULK/FF.RND.T263.01,FM-CTWOGT-BULK,PENG-PHC-X,Raw Material,0.00800,kg
FM-CTWOGT-BULK/FF.RND.T263.01,FM-CTWOGT-BULK,PR-ZPRDL-X,Raw Material,0.01000,kg
FM-CTWOGT-BULK/FF.RND.T263.01,FM-CTWOGT-BULK,MOIS-TR100-X,Raw Material,0.01000,kg
FM-CTWOGT-BULK/FF.RND.T263.01,FM-CTWOGT-BULK,EKS-GTLE-X,Raw Material,0.01000,kg
FM-CTWOGT-BULK/FF.RND.T263.01,FM-CTWOGT-BULK,EMUL-DERMSOLP-,Raw Material,0.01000,kg
FM-CTWOGT-BULK/FF.RND.T263.01,FM-CTWOGT-BULK,THIC-SPVE10-X,Raw Material,0.02000,kg
FM-CTWOGT-BULK/FF.RND.T263.01,FM-CTWOGT-BULK,HUM-DGCRS-X,Raw Material,0.03000,kg
FM-CTWOGT-BULK/FF.RND.T263.01,FM-CTWOGT-BULK,GLYC--ECOS-K,Raw Material,0.03000,kg
FM-CTWOGT-BULK/FF.RND.T263.01,FM-CTWOGT-BULK,LBRJ-IIXD-X,Raw Material,0.03000,kg
FM-CTWOGT-BULK/FF.RND.T263.01,FM-CTWOGT-BULK,GOHS-GS40C-X,Raw Material,0.04000,kg
FM-CTWOGT-BULK/FF.RND.T263.01,FM-CTWOGT-BULK,LAR-LTE-BULK,Intermediate,0.00100,kg
FM-CTWOGT-BULK/FF.RND.T263.01,FM-CTWOGT-BULK,WARN-K-BULK,Intermediate,0.00082,kg
FM-CTWOGT-BULK/FF.RND.T263.01,FM-CTWOGT-BULK,ALAN--AK-K,Raw Material,0.00100,kg
FM-CTWOGT-BULK/FF.RND.T263.01,FM-CTWOGT-BULK,EDT-B--K,Raw Material,0.00100,kg
FM-CTWOGT-BULK/FF.RND.T263.01,FM-CTWOGT-BULK,STAY--DSMR-K,Raw Material,0.00100,kg
FM-CTWOGT-BULK/FF.RND.T263.01,FM-CTWOGT-BULK,LAR-BE-BULK,Intermediate,0.01600,kg
FM-CTWOGT-BULK/FF.RND.T263.01,FM-CTWOGT-BULK,PARF-GTR090-X,Raw Material,0.00150,kg
FM-CTWOH-BULK/FF.RND.T258.03,FM-CTWOH-BULK,ALAN--AK-K,Raw Material,0.00100,kg
FM-CTWOH-BULK/FF.RND.T258.03,FM-CTWOH-BULK,PARF-DVHNYE-X,Raw Material,0.00020,kg
FM-CTWOH-BULK/FF.RND.T258.03,FM-CTWOH-BULK,BIO-HYAL-BIL,Raw Material,0.00020,kg
FM-CTWOH-BULK/FF.RND.T258.03,FM-CTWOH-BULK,GLYC--ECOS-K,Raw Material,0.43168,kg
FM-CTWOH-BULK/FF.RND.T258.03,FM-CTWOH-BULK,HUM-DGCRS-X,Raw Material,0.15000,kg
FM-CTWOH-BULK/FF.RND.T258.03,FM-CTWOH-BULK,MOIS-TR100-X,Raw Material,0.03000,kg
FM-CTWOH-BULK/FF.RND.T258.03,FM-CTWOH-BULK,ACTI-HDR-X,Raw Material,0.01000,kg
FM-CTWOH-BULK/FF.RND.T258.03,FM-CTWOH-BULK,ACTI-HFG-X,Raw Material,0.01000,kg
FM-CTWOH-BULK/FF.RND.T258.03,FM-CTWOH-BULK,PENG-PHC-X,Raw Material,0.00500,kg
FM-CTWOH-BULK/FF.RND.T258.03,FM-CTWOH-BULK,PEN-SENSC50-X,Raw Material,0.00500,kg
FM-CTWOH-BULK/FF.RND.T258.03,FM-CTWOH-BULK,"CARB--94022,68-K",Raw Material,0.00380,kg
FM-CTWOH-BULK/FF.RND.T258.03,FM-CTWOH-BULK,AMP-95--K,Raw Material,0.00150,kg
FM-CTWOH-BULK/FF.RND.T258.03,FM-CTWOH-BULK,EDT-B--K,Raw Material,0.00100,kg
FM-CTWOH-BULK/FF.RND.T258.03,FM-CTWOH-BULK,WARN-K-BULK,Intermediate,0.00020,kg
FM-CTWOH-BULK/FF.RND.T258.03,FM-CTWOH-BULK,LAR-LTE-BULK,Intermediate,0.00032,kg
FM-CTWOH-BULK/FF.RND.T258.03,FM-CTWOH-BULK,EKS-HLE-X,Raw Material,0.00010,kg
FM-CTGMC-BULK/Normal (Odoo ref 2),FM-CTGMC-BULK,THIC-ARAVC-,Raw Material,0.02000,kg
FM-CTGMC-BULK/Normal (Odoo ref 2),FM-CTGMC-BULK,GLYC--ECOS-K,Raw Material,0.02000,kg
FM-CTGMC-BULK/Normal (Odoo ref 2),FM-CTGMC-BULK,"BUTY--DAI1,3",Raw Material,0.05000,kg
FM-CTGMC-BULK/Normal (Odoo ref 2),FM-CTGMC-BULK,CRIL-C1-CRO,Raw Material,0.00200,kg
FM-CTGMC-BULK/Normal (Odoo ref 2),FM-CTGMC-BULK,KOH--PH-K,Raw Material,0.00075,kg
