"kode_odoo";"scm_koitem";"brand";"product";"scm_dc";koli;list_price;quantity_dc;quantity_dc_transit;quantity_dc_transit_sjb;quantity_assigned;quantity_assigned_cross_dock;quantity_dc_transit_cross_dock;quantity_waiting;quantity_quarantine;quantity_idmsat;qtytotal;write_date;dailyforecast;std_stock;stock_ndc;stock_rdc;qo;qop;qop1;qop2;qop_final;"klasifikasi_order";"flag"
"80010";"L-MLCJ-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 10 Shell 3.5 G";"Padang";3.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2023/01/17 00:00:00.000;0.0;0.0;0.0;519.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80010";"L-MLCJ-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 10 Shell 3.5 G";"Palangkaraya";144.0;20018.02;97.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;97.0;2023/01/17 00:00:00.000;22.22;132.0;0.0;25.0;35.0;25;0;144;0;"URGENT";"odoo"
"80010";"L-MLCJ-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 10 Shell 3.5 G";"Palembang";144.0;20018.02;2809.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2809.0;2023/01/17 00:00:00.000;242.94;2592.0;12.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80010";"L-MLCJ-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 10 Shell 3.5 G";"Palu";144.0;20018.02;0.0;0.0;864.0;0.0;0.0;0.0;0.0;0.0;0.0;864.0;2023/01/17 00:00:00.000;36.6;864.0;0.0;1764.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80010";"L-MLCJ-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 10 Shell 3.5 G";"Pekanbaru";144.0;20018.02;944.0;432.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1376.0;2023/01/17 00:00:00.000;126.22;1296.0;12.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80010";"L-MLCJ-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 10 Shell 3.5 G";"Pontianak";144.0;20018.02;1641.0;144.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1785.0;2023/01/17 00:00:00.000;78.36;1440.0;12.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80010";"L-MLCJ-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 10 Shell 3.5 G";"Purwokerto";144.0;20018.02;102.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;102.0;2023/01/17 00:00:00.000;25.63;432.0;0.0;647.0;330.0;647;288;432;432;"URGENT";"odoo"
"80010";"L-MLCJ-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 10 Shell 3.5 G";"Rantau Prapat";144.0;20018.02;680.0;1584.0;0.0;0.0;0.0;0.0;288.0;0.0;0.0;2552.0;2023/01/17 00:00:00.000;52.37;2448.0;12.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80010";"L-MLCJ-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 10 Shell 3.5 G";"Samarinda";144.0;20018.02;578.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;578.0;2023/01/17 00:00:00.000;41.16;576.0;0.0;25.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80010";"L-MLCJ-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 10 Shell 3.5 G";"Semarang";144.0;20018.02;1934.0;0.0;0.0;0.0;0.0;0.0;1008.0;0.0;0.0;2942.0;2023/01/17 00:00:00.000;662.58;2880.0;12.0;;0.0;0;0;0;0;"URGENT";"odoo"
"80010";"L-MLCJ-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 10 Shell 3.5 G";"Serang";3.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2023/01/17 00:00:00.000;0.0;0.0;12.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80010";"L-MLCJ-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 10 Shell 3.5 G";"Solo";144.0;20018.02;557.0;0.0;0.0;432.0;0.0;0.0;0.0;0.0;0.0;989.0;2023/01/17 00:00:00.000;149.46;1008.0;12.0;;19.0;0.37874;0;144;0;"URGENT";"odoo"
"80010";"L-MLCJ-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 10 Shell 3.5 G";"Sukabumi";144.0;20018.02;59.0;0.0;0.0;228.0;0.0;0.0;0.0;0.0;0.0;287.0;2023/01/17 00:00:00.000;19.54;288.0;0.0;1303.0;1.0;54.29167;0;144;144;"NORMAL";"odoo"
"80010";"L-MLCJ-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 10 Shell 3.5 G";"Surabaya";144.0;20018.02;2441.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2441.0;2023/01/17 00:00:00.000;371.63;2016.0;0.0;4022.0;0.0;0;0;0;0;"URGENT";"odoo"
"80010";"L-MLCJ-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 10 Shell 3.5 G";"Tasikmalaya";144.0;20018.02;237.0;0.0;0.0;172.0;0.0;0.0;0.0;0.0;0.0;409.0;2023/01/17 00:00:00.000;48.67;432.0;0.0;1303.0;23.0;1248.70833;0;144;144;"NORMAL";"odoo"
"80010";"L-MLCJ-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 10 Shell 3.5 G";"Tegal";3.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2023/01/17 00:00:00.000;0.0;0.0;0.0;647.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80010";"L-MLCJ-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 10 Shell 3.5 G";"Ternate";3.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2023/01/17 00:00:00.000;0.0;0.0;0.0;1764.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80010";"L-MLCJ-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 10 Shell 3.5 G";"Yogyakarta";3.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2023/01/17 00:00:00.000;0.0;0.0;0.0;279.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80011";"L-MLCK-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 11 Bumble 3.5 G";"Aceh";144.0;20018.02;784.0;0.0;144.0;144.0;0.0;0.0;0.0;0.0;0.0;1072.0;2023/01/17 00:00:00.000;46.67;981.0;0.0;1247.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80011";"L-MLCK-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 11 Bumble 3.5 G";"Ambon";12.0;20018.02;38.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.0;2023/01/17 00:00:00.000;1.17;36.0;0.0;2661.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80011";"L-MLCK-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 11 Bumble 3.5 G";"Bali";144.0;20018.02;35.0;0.0;144.0;0.0;0.0;0.0;0.0;29.0;0.0;208.0;2023/01/17 00:00:00.000;21.63;144.0;0.0;734.0;0.0;0;0;0;0;"URGENT";"odoo"
"80011";"L-MLCK-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 11 Bumble 3.5 G";"Bandung";144.0;20018.02;2170.0;288.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2458.0;2023/01/17 00:00:00.000;254.92;1872.0;5472.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80011";"L-MLCK-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 11 Bumble 3.5 G";"Bangka";144.0;20018.02;376.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;376.0;2023/01/17 00:00:00.000;7.46;132.0;0.0;813.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80011";"L-MLCK-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 11 Bumble 3.5 G";"Banjarmasin";144.0;20018.02;4642.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4642.0;2023/01/17 00:00:00.000;114.75;2736.0;5472.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80011";"L-MLCK-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 11 Bumble 3.5 G";"Banten";144.0;20018.02;1273.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1273.0;2023/01/17 00:00:00.000;252.5;1236.0;5472.0;;0.0;0;0;0;0;"URGENT";"odoo"
"80011";"L-MLCK-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 11 Bumble 3.5 G";"Batam";144.0;20018.02;803.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;0.0;834.0;2023/01/17 00:00:00.000;6.38;84.0;5472.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80011";"L-MLCK-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 11 Bumble 3.5 G";"Bekasi";3.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2023/01/17 00:00:00.000;0.0;0.0;5472.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80011";"L-MLCK-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 11 Bumble 3.5 G";"Bengkulu";144.0;20018.02;236.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;236.0;2023/01/17 00:00:00.000;6.88;120.0;0.0;813.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80011";"L-MLCK-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 11 Bumble 3.5 G";"Bogor";144.0;20018.02;763.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;763.0;2023/01/17 00:00:00.000;99.08;720.0;5472.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80011";"L-MLCK-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 11 Bumble 3.5 G";"Bukittinggi";144.0;20018.02;870.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;870.0;2023/01/17 00:00:00.000;34.5;864.0;0.0;1302.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80011";"L-MLCK-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 11 Bumble 3.5 G";"Cirebon";144.0;20018.02;606.0;0.0;0.0;0.0;0.0;0.0;144.0;0.0;0.0;750.0;2023/01/17 00:00:00.000;68.25;720.0;5472.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80011";"L-MLCK-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 11 Bumble 3.5 G";"Ecommerce Tegal";12.0;20018.02;274.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;274.0;2023/01/17 00:00:00.000;48.29;17.0;5472.0;;0.0;0;0;0;0;"URGENT";"odoo"
"80011";"L-MLCK-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 11 Bumble 3.5 G";"Jakarta";3.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2023/01/17 00:00:00.000;0.0;0.0;5472.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80011";"L-MLCK-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 11 Bumble 3.5 G";"Jambi";144.0;20018.02;561.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;561.0;2023/01/17 00:00:00.000;13.63;432.0;0.0;813.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80011";"L-MLCK-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 11 Bumble 3.5 G";"Jember";144.0;20018.02;1223.0;0.0;0.0;0.0;0.0;0.0;1152.0;291.0;0.0;2666.0;2023/01/17 00:00:00.000;90.88;2592.0;5472.0;;217.0;485.8527;144;288;288;"NORMAL";"odoo"
"80011";"L-MLCK-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 11 Bumble 3.5 G";"Kediri";144.0;20018.02;1695.0;0.0;0.0;0.0;0.0;0.0;864.0;0.0;0.0;2559.0;2023/01/17 00:00:00.000;305.5;2500.0;5472.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80011";"L-MLCK-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 11 Bumble 3.5 G";"Kendari";144.0;20018.02;172.0;0.0;432.0;0.0;0.0;0.0;0.0;0.0;0.0;604.0;2023/01/17 00:00:00.000;25.17;576.0;0.0;2661.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80011";"L-MLCK-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 11 Bumble 3.5 G";"Lampung";144.0;20018.02;755.0;576.0;0.0;0.0;0.0;0.0;0.0;119.0;0.0;1450.0;2023/01/17 00:00:00.000;81.79;1296.0;0.0;813.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80011";"L-MLCK-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 11 Bumble 3.5 G";"Makassar";144.0;20018.02;7602.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7602.0;2023/01/17 00:00:00.000;172.08;4608.0;5472.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80011";"L-MLCK-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 11 Bumble 3.5 G";"Malang";3.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2023/01/17 00:00:00.000;0.0;0.0;0.0;1187.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80011";"L-MLCK-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 11 Bumble 3.5 G";"Manado";144.0;20018.02;476.0;0.0;144.0;0.0;0.0;0.0;0.0;0.0;0.0;620.0;2023/01/17 00:00:00.000;18.17;576.0;0.0;2661.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80011";"L-MLCK-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 11 Bumble 3.5 G";"Mataram";144.0;20018.02;559.0;0.0;288.0;0.0;0.0;0.0;0.0;0.0;0.0;847.0;2023/01/17 00:00:00.000;27.96;720.0;0.0;734.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80011";"L-MLCK-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 11 Bumble 3.5 G";"Medan";144.0;20018.02;1126.0;0.0;0.0;144.0;0.0;0.0;0.0;78.0;0.0;1348.0;2023/01/17 00:00:00.000;81.96;1184.0;0.0;1247.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80011";"L-MLCK-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 11 Bumble 3.5 G";"Padang";3.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2023/01/17 00:00:00.000;0.0;0.0;0.0;1302.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80011";"L-MLCK-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 11 Bumble 3.5 G";"Palangkaraya";144.0;20018.02;174.0;0.0;0.0;0.0;0.0;0.0;0.0;297.0;0.0;471.0;2023/01/17 00:00:00.000;24.79;180.0;0.0;2785.0;6.0;2785;0;144;144;"URGENT";"odoo"
"80011";"L-MLCK-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 11 Bumble 3.5 G";"Palembang";144.0;20018.02;1250.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1250.0;2023/01/17 00:00:00.000;151.67;3456.0;5472.0;;2206.0;4939.1293;2160;2304;2304;"URGENT";"odoo"
"80011";"L-MLCK-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 11 Bumble 3.5 G";"Palu";144.0;20018.02;323.0;0.0;288.0;0.0;0.0;0.0;0.0;0.0;0.0;611.0;2023/01/17 00:00:00.000;42.67;864.0;0.0;2661.0;253.0;2661;144;288;288;"NORMAL";"odoo"
"80011";"L-MLCK-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 11 Bumble 3.5 G";"Pekanbaru";144.0;20018.02;2367.0;432.0;0.0;0.0;0.0;0.0;0.0;595.0;0.0;3394.0;2023/01/17 00:00:00.000;84.67;2736.0;5472.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80011";"L-MLCK-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 11 Bumble 3.5 G";"Pontianak";144.0;20018.02;1956.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1956.0;2023/01/17 00:00:00.000;53.88;1296.0;5472.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80011";"L-MLCK-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 11 Bumble 3.5 G";"Purwokerto";144.0;20018.02;339.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;339.0;2023/01/17 00:00:00.000;25.92;288.0;0.0;394.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80011";"L-MLCK-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 11 Bumble 3.5 G";"Rantau Prapat";144.0;20018.02;1782.0;0.0;0.0;0.0;0.0;0.0;0.0;930.0;0.0;2712.0;2023/01/17 00:00:00.000;59.75;1728.0;5472.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80011";"L-MLCK-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 11 Bumble 3.5 G";"Samarinda";144.0;20018.02;558.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;558.0;2023/01/17 00:00:00.000;30.42;432.0;0.0;2785.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80011";"L-MLCK-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 11 Bumble 3.5 G";"Semarang";144.0;20018.02;843.0;0.0;0.0;0.0;0.0;0.0;2304.0;139.0;0.0;3286.0;2023/01/17 00:00:00.000;186.58;3024.0;5472.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80011";"L-MLCK-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 11 Bumble 3.5 G";"Serang";3.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2023/01/17 00:00:00.000;0.0;0.0;5472.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80011";"L-MLCK-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 11 Bumble 3.5 G";"Solo";144.0;20018.02;411.0;0.0;0.0;432.0;0.0;0.0;0.0;584.0;0.0;1427.0;2023/01/17 00:00:00.000;127.63;864.0;5472.0;;21.0;47.018;0;144;144;"URGENT";"odoo"
"80011";"L-MLCK-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 11 Bumble 3.5 G";"Sukabumi";144.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3007.0;0.0;3007.0;2023/01/17 00:00:00.000;18.0;288.0;0.0;1085.0;288.0;508.09756;288;288;288;"URGENT";"odoo"
"80011";"L-MLCK-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 11 Bumble 3.5 G";"Surabaya";144.0;20018.02;849.0;0.0;0.0;432.0;0.0;0.0;0.0;0.0;0.0;1281.0;2023/01/17 00:00:00.000;239.54;1296.0;0.0;1187.0;15.0;1187;0;144;144;"URGENT";"odoo"
"80011";"L-MLCK-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 11 Bumble 3.5 G";"Tasikmalaya";144.0;20018.02;105.0;0.0;0.0;0.0;0.0;0.0;0.0;301.0;0.0;406.0;2023/01/17 00:00:00.000;38.79;432.0;0.0;1085.0;327.0;576.90244;288;432;432;"URGENT";"odoo"
"80011";"L-MLCK-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 11 Bumble 3.5 G";"Tegal";3.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2023/01/17 00:00:00.000;0.0;0.0;0.0;394.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80011";"L-MLCK-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 11 Bumble 3.5 G";"Ternate";3.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2023/01/17 00:00:00.000;0.0;0.0;0.0;2661.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80011";"L-MLCK-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 11 Bumble 3.5 G";"Yogyakarta";3.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2023/01/17 00:00:00.000;0.0;0.0;0.0;206.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80012";"L-MLCL-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 12 Scarlet 3.5 G";"Aceh";144.0;20018.02;1101.0;0.0;288.0;0.0;0.0;0.0;0.0;0.0;0.0;1389.0;2023/01/17 00:00:00.000;70.35;1667.0;0.0;900.0;278.0;463.33333;144;288;288;"NORMAL";"odoo"
"80012";"L-MLCL-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 12 Scarlet 3.5 G";"Ambon";12.0;20018.02;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;2023/01/17 00:00:00.000;1.29;36.0;0.0;1.0;29.0;0.00572;0;12;0;"URGENT";"odoo"
"80012";"L-MLCL-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 12 Scarlet 3.5 G";"Bali";144.0;20018.02;624.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;624.0;2023/01/17 00:00:00.000;40.88;288.0;0.0;1520.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80012";"L-MLCL-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 12 Scarlet 3.5 G";"Bandung";144.0;20018.02;246.0;1872.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2118.0;2023/01/17 00:00:00.000;521.06;3168.0;19392.0;;1050.0;8551.70097;1008;1152;1152;"URGENT";"odoo"
"80012";"L-MLCL-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 12 Scarlet 3.5 G";"Bangka";144.0;20018.02;291.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;291.0;2023/01/17 00:00:00.000;16.54;288.0;0.0;1243.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80012";"L-MLCL-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 12 Scarlet 3.5 G";"Banjarmasin";144.0;20018.02;0.0;6192.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6192.0;2023/01/17 00:00:00.000;264.25;4896.0;19392.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80012";"L-MLCL-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 12 Scarlet 3.5 G";"Banten";144.0;20018.02;4652.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4652.0;2023/01/17 00:00:00.000;916.88;4668.0;19392.0;;16.0;130.31163;0;144;144;"URGENT";"odoo"
"80012";"L-MLCL-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 12 Scarlet 3.5 G";"Batam";144.0;20018.02;280.0;144.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;424.0;2023/01/17 00:00:00.000;14.58;288.0;19392.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80012";"L-MLCL-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 12 Scarlet 3.5 G";"Bekasi";3.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2023/01/17 00:00:00.000;0.0;0.0;19392.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80012";"L-MLCL-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 12 Scarlet 3.5 G";"Bengkulu";144.0;20018.02;290.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;290.0;2023/01/17 00:00:00.000;15.25;288.0;0.0;1243.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80012";"L-MLCL-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 12 Scarlet 3.5 G";"Bogor";144.0;20018.02;2569.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2569.0;2023/01/17 00:00:00.000;348.65;2736.0;19392.0;;167.0;1360.12768;144;288;288;"NORMAL";"odoo"
"80012";"L-MLCL-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 12 Scarlet 3.5 G";"Bukittinggi";144.0;20018.02;873.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;873.0;2023/01/17 00:00:00.000;77.21;1008.0;0.0;580.0;135.0;580;0;144;144;"NORMAL";"odoo"
"80012";"L-MLCL-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 12 Scarlet 3.5 G";"Cirebon";144.0;20018.02;2343.0;0.0;0.0;0.0;0.0;0.0;144.0;0.0;0.0;2487.0;2023/01/17 00:00:00.000;235.02;1872.0;19392.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80012";"L-MLCL-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 12 Scarlet 3.5 G";"Ecommerce Tegal";144.0;20018.02;541.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;541.0;2023/01/17 00:00:00.000;164.04;537.0;19392.0;;0.0;0;0;0;0;"URGENT";"odoo"
"80012";"L-MLCL-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 12 Scarlet 3.5 G";"Jakarta";3.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2023/01/17 00:00:00.000;0.0;0.0;19392.0;;0.0;0;0;0;0;"NORMAL";"odoo"
"80012";"L-MLCL-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 12 Scarlet 3.5 G";"Jambi";144.0;20018.02;533.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;533.0;2023/01/17 00:00:00.000;33.29;432.0;0.0;1243.0;0.0;0;0;0;0;"NORMAL";"odoo"
"80012";"L-MLCL-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 12 Scarlet 3.5 G";"Jember";144.0;20018.02;2534.0;144.0;0.0;0.0;0.0;0.0;864.0;0.0;0.0;3542.0;2023/01/17 00:00:00.000;236.53;3600.0;19392.0;;58.0;472.37967;0;144;144;"NORMAL";"odoo"
"80012";"L-MLCL-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 12 Scarlet 3.5 G";"Kediri";144.0;20018.02;5870.0;576.0;0.0;0.0;0.0;0.0;1008.0;0.0;0.0;7454.0;2023/01/17 00:00:00.000;902.21;7500.0;19392.0;;46.0;374.64595;0;144;144;"NORMAL";"odoo"
"80012";"L-MLCL-OMG";"Omg";"Omg Oh My Glam Matte Kiss Lip Cream 12 Scarlet 3.5 G";"Kendari";144.0;20018.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2023/01/17 00:00:00.000;65.43;1440.0;0.0;1.0;1440.0;0.28408;0;144;0;"URGENT";"odoo"
