Code,Product,Quantity on Hand,Reserved,Available
02739,Malaysia Wardah Instaperfect BROWFESSIONAL 3D Brow Mascara 01. BROWN 5.5 g,1137.0,50.0,1087.0
02740,Malaysia Wardah Instaperfect BROWFESSIONAL 3D Brow Mascara 02. DEEP GREY 5.5 g,1140.0,50.0,1090.0
02741,"Malaysia Wardah Everyday Cheek and Lip Tint 01 Red, Set, Glow! 5.5 g",28529.0,180.0,28349.0
02742,Malaysia Wardah Everyday Cheek and Lip Tint 02 My Baerry! 5.5 g,11049.0,0.0,11049.0
02743,Malaysia Wardah Everyday Cheek and Lip Tint 03 Pink on Point! 5.5 g,9063.0,66.0,8997.0
02750,Malaysia Wardah Exclusive Moist Lipstick 43 Magnificent Red 3.5 g,144.0,0.0,144.0
02752,Malaysia Wardah Exclusive Matte Lipstick 02 Magenta 3.5 g,144.0,0.0,144.0
02758,Malaysia Wardah Exclusive Matte Lipstick 17 Gorgeous Pink 3.5 g,144.0,0.0,144.0
02759,Malaysia Wardah Exclusive Matte Lipstick 18 Rosy Pink 3.5 g,144.0,0.0,144.0
02760,Malaysia Wardah Exclusive Liquid Foundation 01 Light Beige 20 ml,7766.0,767.0,6999.0
02761,Malaysia Wardah Exclusive Liquid Foundation 02 Sheer Pink 20 ml,1141.0,4.0,1137.0
02762,Malaysia Wardah Exclusive Liquid Foundation 03 Sandy Beige 20 ml,3271.0,1.0,3270.0
02763,Malaysia Wardah Exclusive Liquid Foundation 04 Natural 20 ml,399.0,10.0,389.0
02765,Malaysia Wardah Exclusive Two Way Cake 01 Sheer Pink 12 g,6638.0,43.0,6595.0
02766,Malaysia Wardah Exclusive Two Way Cake 02 Light Beige 12 g,3098.0,68.0,3030.0
02767,Malaysia Wardah Exclusive Two Way Cake 03 Sandy Beige 12 g,3502.0,35.0,3467.0
02768,Malaysia Wardah Exclusive Two Way Cake 04 Natural 12 g,2667.0,1515.0,1152.0
02770,Malaysia Wardah Exclusive Eyeshadow Palette 01 Sunset Brown 10 g,4836.0,124.0,4712.0
02771,Malaysia Wardah Exclusive Eyeshadow Palette 02 Rose Glow 10 g,6575.0,67.0,6508.0
02772,Malaysia Wardah Exclusive Blush On 01 Rosy Pink 6.5 g,2889.0,51.0,2838.0
02773,Malaysia Wardah Exclusive Blush On 02 Coral Peach 6.5 g,5787.0,150.0,5637.0
02774,Malaysia Wardah Exclusive Flawless Cover Cushion 01 Light Beige 15 g,6789.0,63.0,6726.0
02775,Malaysia Wardah Exclusive Flawless Cover Cushion 02 Honey Beige 15 g,2424.0,240.0,2184.0
02776,Malaysia Wardah Exclusive Flawless Cover Cushion 03 Sandy Beige 15 g,7116.0,66.0,7050.0
02777,Malaysia Wardah Exclusive Flawless Cover Cushion 04 Natural 15 g,3516.0,171.0,3345.0
02800,Malaysia Wardah Crystallure Supreme Revitalizing Rich Cream 50 g,10.0,10.0,0.0
02802,Malaysia Wardah Crystallure Supreme Advanced Eye Serum 15 ml,1050.0,10.0,1040.0
02803,Malaysia Wardah Crystallure Supreme Activating Booster Essence 30 ml,10.0,10.0,0.0
02804,Malaysia Wardah Crystallure Supreme Double Action Micellar Gel 150 ml,10.0,10.0,0.0
02805,Malaysia Wardah Crystallure Supreme Revitalizing Oil Serum 30 ml,1181.0,76.0,1105.0
02806,Malaysia Wardah Crystallure Supreme Advanced Hydra Gel 50 g,130.0,10.0,120.0
02807,Malaysia Wardah Crystallure Essential Skin Care Routine,43.0,0.0,43.0
02820,Malaysia Wardah UV Shield Essential Sunscreen Gel SPF 30 40 ml,104185.0,16.0,104169.0
02880,Malaysia Wardah Hydra Rose Micro Gel Serum 30 ml,5772.0,17.0,5755.0
02881,Malaysia Wardah Hydra Rose Dewy Aqua Day Gel 40 g,9166.0,565.0,8601.0
02882,Malaysia Wardah Hydra Rose Moisture Rich Night Gel 40 g,8409.0,0.0,8409.0
02883,Malaysia Wardah Hydra Rose Gel to Foam Cleanser 100 ml,31875.0,785.0,31090.0
02884,Malaysia Wardah Hydra Rose Petal Infused Toner 100 ml,10574.0,0.0,10574.0
02885,Malaysia Wardah UV Shield Aqua Fresh Essence SPF 50 30 ml,97712.0,16.0,97696.0
02886,Malaysia Wardah UV Shield Active Protection Serum SPF 50 35 ml,34935.0,372.0,34563.0
02887,Malaysia Wardah Lightening Blue Clay Mask 50 g,27098.0,3412.0,23686.0
02894,Malaysia Wardah Instaperfect Everlast Intense Matte Liquid 07 EFFORTLESS 4.2 g,9.0,0.0,9.0
02896,Malaysia Wardah Lightening Day Gel 30 g,31516.0,5.0,31511.0
02969,Malaysia Wardah Colorfit Velvet Powder Foundation 11C Pink Fair 11 g,2183.0,709.0,1474.0
02970,Malaysia Wardah Colorfit Velvet Powder Foundation 22N Light Ivory 11 g,4822.0,4.0,4818.0
02971,Malaysia Wardah Colorfit Velvet Powder Foundation 23W Warm Ivory 11 g,8376.0,1681.0,6695.0
02972,Malaysia Wardah Colorfit Velvet Powder Foundation 32N Neutral Beige 11 g,9862.0,1682.0,8180.0
