Code,Product,Quantity on Hand,Reserved,Available
02606,Malaysia Wardah Instaperfect MATTE FIT Powder Foundation 12 IVORY 13 g,340.0,0.0,340.0
02607,Malaysia Wardah Instaperfect MATTE FIT Powder Foundation 13 BEIGE 13 g,6.0,0.0,6.0
02608,Malaysia Wardah Instaperfect MATTE FIT Powder Foundation 14 CRÉME13 g,21.0,0.0,21.0
02609,Malaysia Wardah Instaperfect MATTECENTRIC Lip Crayon 01 Pace 3 g,28.0,0.0,28.0
02610,Malaysia Wardah Instaperfect MATTECENTRIC Lip Crayon 02 Morale 3 g,31.0,0.0,31.0
02611,Malaysia Wardah Instaperfect MATTECENTRIC Lip Crayon 03 Honor 3 g,9.0,0.0,9.0
02612,Malaysia Wardah Instaperfect MATTECENTRIC Lip Crayon 04 Joy 3 g,16.0,0.0,16.0
02613,Malaysia Wardah Instaperfect MATTECENTRIC Lip Crayon 05 Sense 3 g,7.0,0.0,7.0
02614,Malaysia Wardah Instaperfect MATTECENTRIC Lip Crayon 06 Soul 3 g,23.0,0.0,23.0
02615,Malaysia Wardah Instaperfect MATTESETTER Lip Matte Paint 01. GLEE 5.5 g,15.0,0.0,15.0
02616,Malaysia Wardah Instaperfect MATTESETTER Lip Matte Paint 02. DEAR 5.5 g,7.0,0.0,7.0
02617,Malaysia Wardah Instaperfect MATTESETTER Lip Matte Paint 03. CHIC 5.5 g,24.0,0.0,24.0
02618,Malaysia Wardah Instaperfect MATTESETTER Lip Matte Paint 04. VIBE 5.5 g,6.0,0.0,6.0
02619,Malaysia Wardah Instaperfect MATTESETTER Lip Matte Paint 05. HYPE 5.5 g,17.0,0.0,17.0
02620,Malaysia Wardah Instaperfect MATTESETTER Lip Matte Paint 06. FLAIR 5.5 g,16.0,0.0,16.0
02624,Malaysia Wardah Instaperfect MATTETITUDE Matte Stain Lipstick 01. SWING 3.5 g,12.0,0.0,12.0
02625,Malaysia Wardah Instaperfect MATTETITUDE Matte Stain Lipstick 02. NOBLE 3.5 g,19.0,0.0,19.0
02626,Malaysia Wardah Instaperfect MATTETITUDE Matte Stain Lipstick 03. FEMME 3.5 g,7.0,0.0,7.0
02627,Malaysia Wardah Instaperfect MATTETITUDE Matte Stain Lipstick 04. BUZZ 3.5 g,13.0,0.0,13.0
