DC,BRAND,CAT1,CAT4,ODOO CODE,CORPORATE CODE,BARCODE,ITEM NAME,GT PRICE,QOH,RESERVED (QTY),AVAILABLE (QTY),QOH (Rp),RESERVED (Rp),AVAILABLE (Rp),EXPIRED DATE
DC MATARAM,MAKE OVER,LIP MAKE UP,MAKE OVER ULTRA HI-MATTE LIPSTICK,01149,L-UHA019-MO2.3G,8993137694575,MAKE OVER ULTRA HI-MATTE LIPSTICK 019 AUDACIOUS 2.3 G (PC(S)),83783.78,3,0,3,251351.34,0,251351.34,
DC MATARAM,MAKE OVER,FACE MAKE UP,MAKE OVER LIQUID FOUNDATION,00527,F-LUC02-MO33ML,8993137681704,MAKE OVER ULTRA COVER LIQUID MATT FOUNDATION 02 PINK SHADE 33 ML (PC(S)),127027.03,4,0,4,508108.12,0,508108.12,
DC MATARAM,MAKE OVER,LIP MAKE UP,MAKE OVER CREAMY LIPMATTE,02196,L-CHC01-MO,8993137706131,MAKE OVER COLOR HYPNOSE CREAMY LIPMATTE 01 CHARM 4.3 G,72972.97,1,0,1,72972.97,0,72972.97,
DC MATARAM,MAKE OVER,EYE MAKE UP,MAKE OVER EYE SHADOW REFILL,00601,"ES-BV-MOR3,5G",8993137682312,"MAKE OVER SGES BROWN VEGAS REFILL PACK 3,5 G (PC(S))",45045.05,3,0,3,135135.15,0,135135.15,
DC MATARAM,MAKE OVER,LIP MAKE UP,MAKE OVER POWERSTAY LIP STAIN,02104,L-PVW01-MO,8993137705462,MAKE OVER POWERSTAY VIVID WATERLITE LIP STAIN A01 BUMBLE 5.5 G,93693.69,3,0,3,281081.07,0,281081.07,
DC MATARAM,MAKE OVER,FACE MAKE UP,MAKE OVER LIQUID FOUNDATION,00526,F-LUC01-MO33ML,8993137681698,MAKE OVER ULTRA COVER LIQUID MATT FOUNDATION 01 OCHRE 33 ML (PC(S)),127027.03,2,0,2,254054.06,0,254054.06,
DC MATARAM,MAKE OVER,LIP MAKE UP,MAKE OVER LIQUID LIP COLOR,00906,L-LRB-MO5ML,8993137693400,MAKE OVER LIQUID LIP COLOR RED BABYDOLL 5 ML (PC(S)),69369.37,3,0,3,208108.11,0,208108.11,
DC MATARAM,OMG,LIP MAKE UP,OMG OH MY GLAM MATTE KISS LIP CREAM,80002,L-MLCB-OMG,8993137710299,OMG OH MY GLAM MATTE KISS LIP CREAM 02 JUICY 3.5 G,18198.2,3,0,3,54594.6,0,54594.6,
DC MATARAM,OMG,LIP MAKE UP,OMG OH MY GLAM MATTE KISS LIP CREAM,80001,L-MLCA-OMG,8993137710282,OMG OH MY GLAM MATTE KISS LIP CREAM 01 DREAMY 3.5 G,18198.2,3,0,3,54594.6,0,54594.6,
DC MATARAM,OMG,LIP MAKE UP,OMG OH MY GLAM MATTE KISS LIP CREAM,80005,L-MLCE-OMG,8993137710329,OMG OH MY GLAM MATTE KISS LIP CREAM 05 PUNCH 3.5 G,18198.2,3,0,3,54594.6,0,54594.6,
DC MATARAM,OMG,LIP MAKE UP,OMG OH MY GLAM MATTE KISS LIP CREAM,80006,L-MLCF-OMG,8993137710336,OMG OH MY GLAM MATTE KISS LIP CREAM 06 SPARKLE 3.5 G,18198.2,3,0,3,54594.6,0,54594.6,
DC MATARAM,WARDAH,LIP MAKE UP,WARDAH EXCLUSIVE LIP CREAM,00944,L-EMC03-W4GR,8993137693783,WARDAH EXCLUSIVE MATTE LIP CREAM 03 SEE YOU LATTE 4 GR (PC(S)),54954.96,1,0,1,54954.96,0,54954.96,
DC MATARAM,WARDAH,FACE MOISTURIZER,WARDAH PERFECT BRIGHT TONE UP CREAM,01894,M-PBTUC-W,8993137702294,WARDAH PERFECT BRIGHT TONE UP CREAM 20 ML,23693.7,1,0,1,23693.7,0,23693.7,
DC MATARAM,WARDAH,FACE CLEANSER,WARDAH EYEXPERT EYE & LIP MAKE UP REMOVER,01522,REM-EELM-W50ML,8993137694070,WARDAH EYEXPERT EYE & LIP MAKEUP REMOVER 50 ML,23636.36,2,0,2,47272.72,0,47272.72,
DC MATARAM,WARDAH,FACE MOISTURIZER,WARDAH LIGHTENING BB CREAM,00080,BBC-LL-W15ML,8993137690836,WARDAH LIGHTENING BB CREAM LIGHT 15 ML (PC(S)),28828.83,4,0,4,115315.32,0,115315.32,
DC MATARAM,WARDAH,FACE MOISTURIZER,WARDAH RENEW YOU DAY CREAM,03886,M-RRYDCN3-W,8993137718585,WARDAH RENEW YOU DAY CREAM 9 G (PC(S)),26576.58,7,0,7,186036.06,0,186036.06,
DC MATARAM,WARDAH,FACE MAKE UP,WARDAH EXCLUSIVE TWC,02039,TC-RE01-W,8993137678902,WARDAH EXCLUSIVE TWO WAY CAKE 01 SHEER PINK 12 G,81981.98,1,0,1,81981.98,0,81981.98,
DC MATARAM,WARDAH,FACE MOISTURIZER,WARDAH CRYSTAL SECRET DAY CREAM,00289,M-WSDC-W17ML,8993137692526,WARDAH WHITE SECRET DAY CREAM 17 ML (PC(S)),43693.69,8,0,8,349549.52,0,349549.52,
DC MATARAM,WARDAH,FACE MOISTURIZER,WARDAH CRYSTAL SECRET NIGHT CREAM,00297,M-WSNC-W30GR,8993137692304,WARDAH WHITE SECRET NIGHT CREAM 30 GR (PC(S)),90090.1,1,0,1,90090.1,0,90090.1,
DC MATARAM,WARDAH,FACE MAKE UP,WARDAH EVERYDAY TWC,00148,TC-W3ELI3-W12G,8993137680332,WARDAH EVD LUM TWO WAY CAKE 03 IVORY 12 G (PC(S)),43243.25,1,0,1,43243.25,0,43243.25,
DC MATARAM,WARDAH,FACE MAKE UP,WARDAH LIGHTENING LIQUID CONCEALER,02403,CON-LBBL01-W,8993137705257,WARDAH LIGHTENING LIQUID CONCEALER 01 LIGHT 7 G (BLISTER),36036.04,2,0,2,72072.08,0,72072.08,
DC MATARAM,WARDAH,FACE MAKE UP,WARDAH LIGHTENING REFILL TWC LIGHT FEEL,02381,TC-RR3LLF02-W,8993137685702,WARDAH REFILL LIGHTENING POWDER FOUNDATION LIGHT FEEL 02 GOLDEN BEIGE 12 G,31531.54,1,0,1,31531.54,0,31531.54,
DC MATARAM,WARDAH,LIP MAKE UP,WARDAH LIPSTICK INTENSE MATTE,01437,L-IM14-W2.3G,8993137698580,WARDAH INTENSE MATTE LIPSTICK 14 ACTIVE CERISE 2.3 G (PC(S)),42792.79,1,0,1,42792.79,0,42792.79,
DC MATARAM,WARDAH,LIP MAKE UP,WARDAH LIPSTICK INTENSE MATTE,01130,L-IM12-W2.3G,8993137694872,WARDAH INTENSE MATTE LIPSTICK 12 LADY BURGUNDY 2.3 G (PC(S)),42792.79,1,0,1,42792.79,0,42792.79,
DC MATARAM,WARDAH,LIP MAKE UP,WARDAH LIPSTICK INTENSE MATTE,01129,L-IM11-W2.3G,8993137694865,WARDAH INTENSE MATTE LIPSTICK 11 CHOCO TOWN 2.3 G (PC(S)),42792.79,1,0,1,42792.79,0,42792.79,
DC MATARAM,WARDAH,LIP MAKE UP,WARDAH LIPSTICK INTENSE MATTE,01121,L-IM03-W2.3G,8993137694780,WARDAH INTENSE MATTE LIPSTICK 03 PEACH PERFECT 2.3 G (PC(S)),42792.79,1,0,1,42792.79,0,42792.79,
DC MATARAM,WARDAH,LIP MAKE UP,WARDAH LIPSTICK INTENSE MATTE,01119,L-IM01-W2.3G,8993137694766,WARDAH INTENSE MATTE LIPSTICK 01 SOCIALITE PEACH 2.3 G (PC(S)),42792.79,2,0,2,85585.58,0,85585.58,
DC MATARAM,WARDAH,FACE MAKE UP,WARDAH LIGHTENING LIQUID FOUNDATION,02421,F-LLF04-W,8993137707725,WARDAH LIGHTENING LIQUID FOUNDATION 04. NATURAL 25 ML (BLISTER),45045.05,2,0,2,90090.1,0,90090.1,
DC MATARAM,WARDAH,FACE CLEANSER,WARDAH CRYSTAL SECRET EXFOLIATING LOTION,00291,FT-WSEL-W150ML,8993137684606,WARDAH WHITE SECRET EXFOLIATING LOTION 150 ML (PC(S)),65454.55,1,0,1,65454.55,0,65454.55,
DC MATARAM,WARDAH,LIP MAKE UP,WARDAH EVERYDAY LIP TINT,01534,L-EVCL03-W5.5G,8993137699532,WARDAH EVERYDAY CHEEK AND LIP TINT 03 PINK ON POINT! 5.5 G,40540.54,1,0,1,40540.54,0,40540.54,
DC MATARAM,WARDAH,FACE MAKE UP,WARDAH LIGHTENING LIQUID FOUNDATION,02420,F-LLF03-W,8993137707718,WARDAH LIGHTENING LIQUID FOUNDATION 03. IVORY 25 ML (BLISTER),45045.05,3,0,3,135135.15,0,135135.15,
DC MATARAM,WARDAH,LIP MAKE UP,WARDAH EVERYDAY LIP TINT,01533,L-EVCL02-W5.5G,8993137699525,WARDAH EVERYDAY CHEEK AND LIP TINT 02 MY BAERRY! 5.5 G,40540.54,1,0,1,40540.54,0,40540.54,
DC MATARAM,WARDAH,FACE MAKE UP,WARDAH LIGHTENING BB CAKE,01245,TC-LPGBB02-W11GR,8993137693950,WARDAH LIGHTENING BB CAKE POWDER 02 SHEER PINK 11 GR (PC(S)),50900.91,1,0,1,50900.91,0,50900.91,
DC MATARAM,WARDAH,FACE MAKE UP,WARDAH LIGHTENING BB CAKE,01244,TC-LPGBB01-W11GR,8993137693943,WARDAH LIGHTENING BB CAKE POWDER 01 LIGHT 11 GR (PC(S)),50900.91,1,0,1,50900.91,0,50900.91,
DC MATARAM,WARDAH,EYE MAKE UP,WARDAH EYEXPERT EYE LINER PENCIL,00948,EL-W1B-WTA,8993137574853,WARDAH EYE LINER BLACK,36936.94,2,0,2,73873.88,0,73873.88,
DC MATARAM,WARDAH,LIP MAKE UP,WARDAH EXCLUSIVE LIP CREAM,04710,L-EMC11DP-W,8993137694490,WARDAH EXCLUSIVE MATTE LIP CREAM 11 OH SO NUDE ! 4G,54954.96,2,0,2,109909.92,0,109909.92,
DC MATARAM,WARDAH,FACE MOISTURIZER,WARDAH UV SHIELD SUNSCREEN GEL BLISTER,03098,SS-UVSDSPB-W,8993137708319,WARDAH UV SHIELD ESSENTIAL SUNSCREEN GEL SPF 30 (NEW BLISTER),30180.19,4,0,4,120720.76,0,120720.76,
DC MATARAM,WARDAH,FACE MOISTURIZER,WARDAH RENEW YOU DAY CREAM,00245,M-AGDC-W30GR,8993137691086,WARDAH RENEW YOU ANTI AGING DAY CREAM 30 GR (PC(S)),91891.89,2,0,2,183783.78,0,183783.78,
DC MATARAM,WARDAH,LIP MAKE UP,WARDAH EXCLUSIVE LIP CREAM BLISTER,02158,L-EMC08MM-W,8993137694469,WARDAH EXCLUSIVE MATTE LIP CREAM BLISTER 08 PINKCREDIBLE 4 G,54954.96,2,0,2,109909.92,0,109909.92,
DC MATARAM,WARDAH,FACE MOISTURIZER,WARDAH NATURE DAILY MINERAL+ CLARIFYING CLAY MASK,01525,FM-MCC-W60ML,8993137699549,WARDAH NATURE DAILY MINERAL+ CLARIFYING CLAY MASK 60 ML,16666.67,2,0,2,33333.34,0,33333.34,
DC MATARAM,WARDAH,FACE MAKE UP,WARDAH LIGHTENING LIQUID FOUNDATION,02419,F-LLF02-W,8993137707701,WARDAH LIGHTENING LIQUID FOUNDATION 02. BEIGE 25 ML (BLISTER),45045.05,1,0,1,45045.05,0,45045.05,
DC MATARAM,WARDAH,FACE MAKE UP,WARDAH EVERYDAY REFILL TWC,00217,TC-W3RELLB1-W12G,8993137680394,WARDAH REFILL EVD LUM TWO WAY CAKE 01 LIGHT BEIGE 12 G (PC(S)),30180.19,4,0,4,120720.76,0,120720.76,
DC MATARAM,WARDAH,FACE MOISTURIZER,WARDAH RENEW YOU NIGHT CREAM,00247,M-AGNC-W17ML,8993137692724,WARDAH RENEW YOU ANTI AGING NIGHT CREAM 17 ML (PC(S)),45045.05,1,0,1,45045.05,0,45045.05,
DC MATARAM,WARDAH,FACE MOISTURIZER,WARDAH CRYSTAL SECRET SLEEPING MASK,01630,FM-WSHG-W30G,8993137699938,WARDAH WHITE SECRET HYDRAGLOW SLEEPING MASK 30 G,93693.7,1,0,1,93693.7,0,93693.7,
DC MATARAM,WARDAH,FACE MOISTURIZER,WARDAH RENEW YOU NIGHT CREAM,00248,M-AGNC-W30GR,8993137691093,WARDAH RENEW YOU ANTI AGING NIGHT CREAM 30 GR (PC(S)),94594.6,1,0,1,94594.6,0,94594.6,
DC MATARAM,WARDAH,LIP MAKE UP,WARDAH EXCLUSIVE LIP CREAM,00946,L-EMC05-W4GR,8993137693806,WARDAH EXCLUSIVE MATTE LIP CREAM 05 SPEACHLESS 4 GR (PC(S)),54954.96,1,0,1,54954.96,0,54954.96,
DC MATARAM,WARDAH,BODY LOTION,WARDAH NATURE DAILY HBL ALOE,01617,HBL-AHMG-W100ML,8993137695138,WARDAH NATURE DAILY ALOE HYDRAMILD MULTIFUNCTION GEL 100 ML,33333.34,1,0,1,33333.34,0,33333.34,
DC MATARAM,WARDAH,FACE MOISTURIZER,WARDAH LIGHTENING DAY CREAM,02416,M-LDCN1-W,8993137688628,WARDAH LIGHTENING DAY CREAM ADVANCED NIACINAMIDE 20 ML,26576.58,1,0,1,26576.58,0,26576.58,
DC MATARAM,WARDAH,FACE MAKE UP,WARDAH EXCLUSIVE REFILL TWC,02046,TC-RRE03-W,8993137679077,WARDAH REFILL EXCLUSIVE TWO WAY CAKE 03 SANDY BEIGE 12 G,49549.55,2,0,2,99099.1,0,99099.1,
DC MATARAM,WARDAH,FACE MOISTURIZER,WARDAH ACNEDERM NIGHT MOISTURIZER,01578,A-NTM-W40ML,8993137698832,WARDAH ACNEDERM NIGHT TREATMENT MOISTURIZER 40 ML (PC(S)),33333.33,1,0,1,33333.33,0,33333.33,
DC MATARAM,WARDAH,LIP MAKE UP,WARDAH COLORFIT LIP MOUSSE,02359,L-CVM014-W,8993137707831,WARDAH COLORFIT VELVET MATTE LIP MOUSSE 14 DAINTY CARAMEL 4 G,64864.87,1,0,1,64864.87,0,64864.87,
DC MATARAM,WARDAH,LIP MAKE UP,WARDAH COLORFIT LIP MOUSSE,02355,L-CVM010-W,8993137707794,WARDAH COLORFIT VELVET MATTE LIP MOUSSE 10 LIVELY CORAL 4 G,64864.87,2,0,2,129729.74,0,129729.74,
DC MATARAM,WARDAH,LIP MAKE UP,WARDAH COLORFIT ULTRALIGHT MATTE LIPSTICK,02168,L-CUM08-W,8993137705974,WARDAH COLORFIT ULTRALIGHT MATTE LIPSTICK 08 WOODSY BROWN 3.6 G,39639.64,2,0,2,79279.28,0,79279.28,
DC MATARAM,WARDAH,LIP MAKE UP,WARDAH COLORFIT ULTRALIGHT MATTE LIPSTICK,02165,L-CUM05-W,8993137705943,WARDAH COLORFIT ULTRALIGHT MATTE LIPSTICK 05 BLOSSOM PINK 3.6 G,39639.64,2,0,2,79279.28,0,79279.28,
DC MEDAN,CRYSTALLURE,FACE MAKE UP,CRYSTALLURE CONCEALER,02432,CON-CPADC01-W,8993137704564,WARDAH CRYSTALLURE PRECIOUS ALL DAY CORRECTIVE CONCEALER 11 LIGHT 1.9 ML,103603.6,3,0,3,310810.8,0,310810.8,
DC MEDAN,EMINA,LIP MAKE UP,EMINA CREAMATTE,02446,L-CM16-EM5.5GR,8993137708357,EMINA CREAMATTE 16 SODA GEMBIRA 5.5 GR,41441.45,2,0,2,82882.9,0,82882.9,
DC MEDAN,EMINA,LIP MAKE UP,EMINA CREAMATTE,01100,L-CM01-EM5.5GR,8993137694308,EMINA CREAMATTE 01 CHOCOLAVA 5.5 GR (PC(S)),41441.45,13,0,13,538738.85,0,538738.85,
DC MEDAN,EMINA,HAND CLEANSING,EMINA ALOE VERA HAND SPRAY,02445,HS-AVHS-EM,8993137710251,EMINA ALOE VERA HAND SPRAY 80 ML,22522.53,7,0,7,157657.71,0,157657.71,
DC MEDAN,EMINA,HAND CLEANSING,EMINA ALOE VERA HAND GEL,02468,HS-AVHGN2-EM,8993137710404,EMINA ALOE VERA HAND GEL 50 ML,14864.87,217,0,217,3225676.79,0,3225676.79,
DC MEDAN,EMINA,HAND CLEANSING,EMINA ALOE VERA HAND GEL,02450,HS-AVHG-EM,8993137710268,EMINA ALOE VERA HAND GEL 60 ML,15765.77,7,0,7,110360.39,0,110360.39,
DC MEDAN,EMINA,LIP MAKE UP,EMINA CREAMATTE METALLIC,01925,L-CMME01-EM,8993137702676,EMINA CREAMATTE METALLIC EDITION 01 BERRY STARDUST 5.5 G,45045.05,1,0,1,45045.05,0,45045.05,
DC MEDAN,EMINA,FACE MOISTURIZER,EMINA BEAUTY BLISS BB CREAM,00774,BBC-BBN-EM20ML,8993137691314,EMINA BEAUTY BLISS BB CREAM NATURAL 20 ML (PC(S)),30180.18,1,0,1,30180.18,0,30180.18,
DC MEDAN,EMINA,FACE MAKE UP,EMINA BARE WITH ME MINERAL MILD FOUNDATION,02454,F-BWMM04-EM,8993137707879,EMINA BARE WITH ME MINERAL MILD FOUNDATION 04 MOCCA 30 ML,68918.92,9,0,9,620270.28,0,620270.28,
DC MEDAN,EMINA,LIP MAKE UP,EMINA LIQUID LIP SHINE,00794,L-LSWB-EM4.5ML,8993137692021,EMINA LIQUID LIP SHINE WINEBERRY 4.5 ML (PC(S)),34234.24,11,0,11,376576.64,0,376576.64,
DC MEDAN,EMINA,FACE CLEANSER,EMINA DOT BURST FACE WASH,01276,FW-DBR-EM60ML,8993137692809,EMINA DOT BURST FACE WASH 60 ML (PC(S)),16216.22,1,0,1,16216.22,0,16216.22,
DC MEDAN,EMINA,EYE MAKE UP,EMINA POP ROUGE PRESSED EYE SHADOW,00813,ES-PRPCB-EM3.3GR,8993137691536,EMINA POP ROUGE PRESSED EYE SHADOW COLORFUL 3.3 GR (PC(S)),38738.74,4,0,4,154954.96,0,154954.96,
DC MEDAN,EMINA,FACE CLEANSER,EMINA BRIGHT STUFF WHIP FACE WASH,02520,FW-BSW-EM,8993137708883,EMINA BRIGHT STUFF WHIP FACE WASH 50 ML,18018.02,44,0,44,792792.88,0,792792.88,
DC MEDAN,EMINA,FACE CLEANSER,EMINA BRIGHT STUFF FACE TONER,00963,FT-TBS-EM50ML,8993137692731,EMINA THE BRIGHT STUFF FACE TONER 50 ML (PC(S)),23636.36,4,0,4,94545.44,0,94545.44,
DC MEDAN,EMINA,FACE CLEANSER,EMINA DOUBLE THE MOIST FACE TONER,00826,FT-DTM-EM50ML,8993137692755,EMINA DOUBLE THE MOIST FACE TONER 50 ML (PC(S)),23873.88,1,0,1,23873.88,0,23873.88,
DC MEDAN,EMINA,LIP MAKE UP,EMINA SUGAR RUSH LIP SCRUB,00957,LB-SR-EM4.2GR,8993137693165,EMINA SUGAR RUSH LIP SCRUB 4.2 GR (PC(S)),33783.78,681,0,681,23006754.18,0,23006754.18,
DC MEDAN,EMINA,LIP MAKE UP,EMINA SMOOCHIES LIP BALM,01043,LB-SLN-EM3.7GR,8993137691765,EMINA SMOOCHIES LIP BALM LEMONADE 3.7 GR (PC(S)),26576.58,1,0,1,26576.58,0,26576.58,
DC MEDAN,EMINA,LIP MAKE UP,EMINA LIQUID LIP SHINE,00796,L-LSBN-EM4.5ML,8993137692045,EMINA LIQUID LIP SHINE BUTTERY NUDE 4.5 ML (PC(S)),34234.24,2,0,2,68468.48,0,68468.48,
DC MEDAN,INSTAPERFECT,LIP MAKE UP,INSTAPERFECT LIP CREAM LONGLASTING,02461,L-IPEI03-W,8993137707633,WARDAH INSTAPERFECT EVERLAST INTENSE MATTE LIQUID 03 SURREAL 4.2 G,86486.49,2,0,2,172972.98,0,172972.98,
DC MEDAN,INSTAPERFECT,LIP MAKE UP,INSTAPERFECT LIPSTICK MATTETITUDE,01856,L-IPMMS02-W3.5G,8993137701273,WARDAH INSTAPERFECT MATTETITUDE MATTE STAIN LIPSTICK 02. NOBLE 3.5 G,67567.57,1,0,1,67567.57,0,67567.57,
DC MEDAN,INSTAPERFECT,FACE MAKE UP,INSTAPERFECT TWC,01689,TC-IPMFPF13-W13G,8993137700641,WARDAH INSTAPERFECT MATTE FIT POWDER FOUNDATION 13. BEIGE 13 G,109009.01,1,0,1,109009.01,0,109009.01,
DC MEDAN,KAHF,BEARD CARE,KAHF ADVANCING BEARD SERUM,02814,SRM-ABS-KA,8993137710558,KAHF ADVANCING BEARD SERUM 30 ML,115315.32,1,0,1,115315.32,0,115315.32,
DC MEDAN,KAHF,BODY WASH,KAHF HAIR AND BODY WASH,02816,HBW-EHB-KA,8993137710534,KAHF ENERGIZING HAIR AND BODY WASH 200 ML,31981.99,1,0,1,31981.99,0,31981.99,
DC MEDAN,MAKE OVER,FACE MAKE UP,MAKE OVER LIQUID FOUNDATION,00528,F-LUC03-MO33ML,8993137681711,MAKE OVER ULTRA COVER LIQUID MATT FOUNDATION 03 NUDE SILK 33 ML (PC(S)),127027.03,1,0,1,127027.03,0,127027.03,
DC MEDAN,MAKE OVER,EYE MAKE UP,MAKE OVER EYE SHADOW TRIVIA,00635,ES-TDOC-MO6G,8993137690959,MAKE OVER TRIVIA EYE SHADOW DOLLY CRUSH 6 G (PC(S)),80180.18,1,0,1,80180.18,0,80180.18,
DC MEDAN,MAKE OVER,LIP MAKE UP,MAKE OVER LIQUID LIP COLOR,00704,L-LDP-MO5ML,8993137683302,MAKE OVER LIQUID LIP COLOR DROP-DEAD PINK 5 ML (PC(S)),69369.37,3,0,3,208108.11,0,208108.11,
DC MEDAN,MAKE OVER,FACE MAKE UP,MAKE OVER POWERSTAY TWC,01594,TC-PMC62-MO12G,8993137699785,MAKE OVER POWERSTAY MATTE POWDER FOUNDATION C62 RICH COCOA 12 G,167567.57,7,0,7,1172972.99,0,1172972.99,
DC MEDAN,PUTRI,HAIR SPRAY,PUTRI HAIR SPRAY,00395,HSP-P1N1G1S-P200,8993137683951,PUTRI HAIR SPRAY NON AEROSOL STRONG (HIJAU) 200 ML (PC(S)),28828.83,5,0,5,144144.15,0,144144.15,
DC MEDAN,PUTRI,HAIR MASK,PUTRI SPA HAIR MASK,00376,HM-P1SPA-P720,8993137683821,PUTRI SPA SERIES HAIR MASK 720 ML (PC(S)),84234.23,1,0,1,84234.23,0,84234.23,
DC MEDAN,PUTRI,BODY SCRUB,PUTRI SPA BODY SCRUB,00382,LW-P1-P150,8993137683906,PUTRI OLIVE BODY SCRUB 150 ML (PC(S)),19819.82,35,0,35,693693.7,0,693693.7,
DC MEDAN,PUTRI,HAIR TEXTURE,PUTRI PLATINUM NEUTRALIZER,00334,N-P1P3P-P720,8993137683760,PUTRI PLATINUM NEUTRALIZER STEP 2 720 ML (PC(S)),40540.54,3,0,3,121621.62,0,121621.62,
DC MEDAN,PUTRI,SHAMPOO,PUTRI SHAMPOO,00367,S-P1L-P2,8993137180528,PUTRI PURE CLEAN SHAMPOO LEMON 2 L (PC(S)),70270.27,4,0,4,281081.08,0,281081.08,
DC MEDAN,PUTRI,BODY SCRUB,PUTRI SPA BODY SCRUB,00383,LW-P1-P240,8993137242509,PUTRI OLIVE BODY SCRUB 240 ML (PC(S)),19099.1,8,0,8,152792.8,0,152792.8,
DC MEDAN,PUTRI,SHAMPOO,PUTRI SHAMPOO,00362,S-P1A2-P2,8993137180429,PUTRI PURE CLEAN SHAMPOO APPLE 2 L (PC(S)),70270.27,4,0,4,281081.08,0,281081.08,
DC MEDAN,WARDAH,EYE MAKE UP,WARDAH EYEXPERT EYE SHADOW,00941,"ES-EPS-W3,3GR",8993137692366,"WARDAH EYEXPERT EYESHADOW PASSIONATE 3,3 GR",42792.79,2,0,2,85585.58,0,85585.58,
DC MEDAN,WARDAH,FACE MAKE UP,WARDAH EVERYDAY REFILL TWC,00219,TC-W3RELI3-W12G,8993137680417,WARDAH REFILL EVD LUM TWO WAY CAKE 03 IVORY 12 G (PC(S)),30180.19,8,0,8,241441.52,0,241441.52,
DC MEDAN,WARDAH,FACE MAKE UP,WARDAH EXCLUSIVE LIQUID FOUNDATION,02035,F-RELF02-W,8993137678865,WARDAH EXCLUSIVE LIQUID FOUNDATION 02 SHEER PINK 20 ML,75675.68,1,0,1,75675.68,0,75675.68,
DC MEDAN,WARDAH,FACE MAKE UP,WARDAH EXCLUSIVE REFILL TWC,02048,TC-RRE05-W,8993137679091,WARDAH REFILL EXCLUSIVE TWO WAY CAKE 05 COFFEE BEIGE 12 G,49549.55,1,0,1,49549.55,0,49549.55,
DC MEDAN,WARDAH,FACE MOISTURIZER,WARDAH NATURE DAILY MINERAL+ CLARIFYING CLAY MASK,01525,FM-MCC-W60ML,8993137699549,WARDAH NATURE DAILY MINERAL+ CLARIFYING CLAY MASK 60 ML,16666.67,9,0,9,150000.03,0,150000.03,
DC MEDAN,WARDAH,FACE MAKE UP,WARDAH EXCLUSIVE REFILL TWC,02044,TC-RRE01-W,8993137679053,WARDAH REFILL EXCLUSIVE TWO WAY CAKE 01 SHEER PINK 12 G,49549.55,2,0,2,99099.1,0,99099.1,
DC MEDAN,WARDAH,FACE MAKE UP,WARDAH LIGHTENING REFILL TWC LIGHT FEEL,02385,TC-RR3LLF06-W,8993137704922,WARDAH REFILL LIGHTENING POWDER FOUNDATION LIGHT FEEL 06 IVORY 12 G,31531.54,6,0,6,189189.24,0,189189.24,
DC MEDAN,WARDAH,FACE MOISTURIZER,WARDAH NATURE DAILY CAPSULE MASK,02326,FM-NDAAB-W,8993137706667,WARDAH NATURE DAILY AMAZONIAN ACAI BERRY ANTIOXIDANT CAPSULE MASK 10 ML,18468.47,2,0,2,36936.94,0,36936.94,
DC MEDAN,WARDAH,FACE MOISTURIZER,WARDAH NATURE DAILY CAPSULE MASK,02333,FM-NDASR-W,8993137706704,WARDAH NATURE DAILY ALPINE APPLE NUTRITIVE GEL CAPSULE MASK 10 ML,18468.47,8,0,8,147747.76,0,147747.76,
DC MEDAN,WARDAH,FACE MOISTURIZER,WARDAH NATURE DAILY CAPSULE MASK,02331,FM-NDOES-W,8993137706698,WARDAH NATURE DAILY MILKY OAT EXFOLIATING SCRUB CAPSULE MASK 10 ML,18468.47,8,0,8,147747.76,0,147747.76,
DC MEDAN,WARDAH,FACE MOISTURIZER,WARDAH NATURE DAILY CAPSULE MASK,02320,FM-NDOPB-W,8993137706674,WARDAH NATURE DAILY ORANGE POMELO BRIGHTENING WASH OFF CAPSULE MASK 10 ML,18468.47,3,0,3,55405.41,0,55405.41,
DC MEDAN,WARDAH,FACE MAKE UP,WARDAH LIGHTENING REFILL BB CAKE,01655,TC-RLPGBB03-W11GR,8993137700221,WARDAH REFILL LIGHTENING BB CAKE POWDER 03 NATURAL 11 GR,35135.14,4,0,4,140540.56,0,140540.56,
DC MEDAN,WARDAH,FACE MOISTURIZER,WARDAH PERFECT BRIGHT PEEL OFF MASK,01524,FM-PBPO-W60ML,8993137699556,WARDAH PERFECT BRIGHT PEEL OFF MASK 60 ML,29639.64,2,0,2,59279.28,0,59279.28,
DC MEDAN,WARDAH,FACE MOISTURIZER,WARDAH LIGHTENING FACIAL MASK,02426,FM-RLN2-W,8993137708456,WARDAH LIGHTENING BLUE CLAY MASK 50 G,17567.57,3,0,3,52702.71,0,52702.71,
DC MEDAN,WARDAH,FACE MAKE UP,WARDAH EXCLUSIVE LIQUID FOUNDATION,02034,F-RELF01-W,8993137678858,WARDAH EXCLUSIVE LIQUID FOUNDATION 01 LIGHT BEIGE 20 ML,75675.68,1,0,1,75675.68,0,75675.68,
DC MEDAN,WARDAH,FACE MAKE UP,WARDAH LIGHTENING REFILL BB CAKE,01653,TC-RLPGBB01-W11GR,8993137700207,WARDAH REFILL LIGHTENING BB CAKE POWDER 01 LIGHT 11 GR,35135.14,1,0,1,35135.14,0,35135.14,
DC MEDAN,WARDAH,FACE MOISTURIZER,WARDAH CRYSTAL SECRET SLEEPING MASK,01630,FM-WSHG-W30G,8993137699938,WARDAH WHITE SECRET HYDRAGLOW SLEEPING MASK 30 G,93693.7,5,0,5,468468.5,0,468468.5,
