product_tmpl_id/default_code,product_tmpl_id/old_koitem,product_tmpl_id/internal_name,product_id/categ_id/display_name,location_id/display_name,lot_id/name,quantity,product_uom_id/name,PUP May,Total Price @PUP,,,Stock 1 Jun 23,Total Price PUP May,"8,231,812,842.00",Qty in pcs,"19,728,415.28"
BOTO-MKLCR0-OMG,BOTO-MKLCR0-OMG,Bottle Matte KLC OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AA-06C1,GBMJTK4/KC173222,0,pc(s),1474.8493267543,0,,,,,,,
BOTO-MKLCR0-OMG,BOTO-MKLCR0-OMG,Bottle Matte KLC OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AA-07B2,GBMJTK4/KC173222,0,pc(s),1474.8493267543,0,,,,,,,
CAP-SPGS75-OMG,CAP-SPGS75-OMG,Cap Sachet Peach Glowing Serum 7.5 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-09A1,GBMJTK4/KC213245,23992,Pc(s),0,0,,,,,,,
SACH-PGS75-OMG,SACH-PGS75-OMG,Sachet Peach Glowing Serum 7.5 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-09A1,GBMJTK4/KC213244,23992,Pc(s),690,16554480,,,,,,,
KB-BERYLR0-OMG,KB-BERYLR0-OMG,Karton Box Beryl OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KC083145,4,Pc(s),2891.23991132187,11564.9596452875,,,,,,,
STIC-BCLF41WSR1-OMG,STIC-BCLF41WSR1-OMG,Sticker Back Coverlast Liquid Foundation 25 mL 41 W Sand R1 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KB253033,58,Pc(s),126.518811111831,7338.09104448618,,,,,,,
STIC-FCLF41WSR0-OMG,STIC-FCLF41WSR0-OMG,Sticker Front Coverlast Liquid Foundation 25 mL 41 W Sand OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KC023075,4,Pc(s),122.887814303788,491.551257215151,,,,,,,
STIC-VMKLCCE15R0-OMG,STIC-VMKLCCE15R0-OMG,Sticker Varian Matte KLC Coffee Edition 15 OMG,Packaging Material,JTK 4/Stock/Release/PKG,GBMJTK4/KC253294,15,Pc(s),31.6151688773473,474.227533160209,,,,,,,
STIC-MMAS20R1-OMG,STIC-MMAS20R1-OMG,Sticker Melingkar Mugwort Acne Serum 20 R1 OMG,Packaging Material,JTK 4/Stock/Release/PKG,GBMJTK4/KC253303,89985,Pc(s),162.032013681978,14580450.7511728,,,,,,,
STIC-BCLF31WBR0-OMG,STIC-BCLF31WBR0-OMG,Sticker Back Coverlast Liquid Foundation 25 mL 31 W Beige OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AD-01A1,GPMJT6C/JF24205,325,Pc(s),185.006457241495,60127.0986034858,,,,,,,
CAPA-WLWMR0-OMG,CAPA-WLWMR0-OMG,Cap Applicator + Wiper Lashtention Waterproof Mascara OMG,Packaging Material,JTK 4/Stock/Release/PKG,GBMJTK4/KC273316,54987,Pc(s),1859.42174490975,102244023.487353,,,,,,,
BOTO-LWMR0-OMG,BOTO-LWMR0-OMG,Bottle Lashtention Waterproof Mascara OMG,Packaging Material,JTK 4/Stock/Release/PKG,GBMJTK4/KC273315,54987,Pc(s),1079.55672626903,59361585.7073553,,,,,,,
STIC-BMKLC08R2-OMG,STIC-BMKLC08R2-OMG,Sticker Bottom Matte KLC 08 R2 OMG,Packaging Material,JTK 4/Stock/PKG,GBMJTK4/KB092802,200,Pc(s),28.2160078222681,5643.20156445362,,,,,,,
STIC-VMKLC08R2-OMG,STIC-VMKLC08R2-OMG,Sticker Varian Matte Kiss Lip Cream 08 R2 OMG,Packaging Material,JTK 4/Stock/PKG,GBMJTK4/KB062732,51,Pc(s),34.5311100512976,1761.08661261618,,,,,,,
STIC-VMKLC03R2-OMG,STIC-VMKLC03R2-OMG,Sticker Varian Matte Kiss Lip Cream 03 R2 OMG,Packaging Material,JTK 4/Stock/PKG,GBMJTK4/KB062741,37,Pc(s),33.1858267806796,1227.87559088514,,,,,,,
STIC-MPGS20-OMG,STIC-MPGS20-OMG,Sticker Melingkar Peach Glowing Serum 20 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D6-A3,GBMJTK4/JK112033,1800,Pc(s),150,270000,,,,,,,
CAP-SPGS75-OMG,CAP-SPGS75-OMG,Cap Sachet Peach Glowing Serum 7.5 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-04A1,GBMJTK4/KC283318,23992,Pc(s),0,0,,,,,,,
SACH-PGS75-OMG,SACH-PGS75-OMG,Sachet Peach Glowing Serum 7.5 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-04A1,GBMJTK4/KC283317,23992,Pc(s),690,16554480,,,,,,,
KB-RNR0-OMG,KB-RNR0-OMG,Karton Box Rhadon OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-04D1,GBMJTK4/KC083144,1000,Pc(s),1862.91080500718,1862910.80500718,,,,,,,
KB-RNR0-OMG,KB-RNR0-OMG,Karton Box Rhadon OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-04D2,GBMJTK4/KC083144,1000,Pc(s),1862.91080500718,1862910.80500718,,,,,,,
KB-RNR0-OMG,KB-RNR0-OMG,Karton Box Rhadon OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-05D2,GBMJTK4/KC083144,1000,Pc(s),1862.91080500718,1862910.80500718,,,,,,,
STIC-BMKLCCE15R1-OMG,STIC-BMKLCCE15R1-OMG,Sticker Bottom Matte KLC Coffee Edition 15 R1 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D7-E5,GBMJTK4/KB232979,5248,Pc(s),26.0762474672735,136848.146708252,,,,,,,
KB-NEONR0-OMG,KB-NEONR0-OMG,Karton Box Neon OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KC083143,7,pc(s),2508.24391048484,17557.7073733939,,,,,,,
STIC-VMKLC12R2-OMG,STIC-VMKLC12R2-OMG,Sticker Varian Matte Kiss Lip Cream 12 R2 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KB232980,96,Pc(s),30,2880,,,,,,,
STIC-VMKLC08R2-OMG,STIC-VMKLC08R2-OMG,Sticker Varian Matte Kiss Lip Cream 08 R2 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KB062732,129,Pc(s),34.5311100512976,4454.51319661739,,,,,,,
TUBE-PGFW50R1-OMG,TUBE-PGFW50R1-OMG,Tube Peach Glowing Face Wash 50 R1 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AD-01C2,GBMJTK4/KC293332,7200,Pc(s),1270.07491939124,9144539.41961691,,,,,,,
TUBE-PGFW50R1-OMG,TUBE-PGFW50R1-OMG,Tube Peach Glowing Face Wash 50 R1 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AD-01D2,GBMJTK4/KC293332,7200,Pc(s),1270.07491939124,9144539.41961691,,,,,,,
TUBE-PGFW50R1-OMG,TUBE-PGFW50R1-OMG,Tube Peach Glowing Face Wash 50 R1 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AD-01C1,GBMJTK4/KC293332,7200,Pc(s),1270.07491939124,9144539.41961691,,,,,,,
TUBE-PGFW50R1-OMG,TUBE-PGFW50R1-OMG,Tube Peach Glowing Face Wash 50 R1 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AD-07C2,GBMJTK4/KC293332,6827,Pc(s),1270.07491939124,8670801.47468398,,,,,,,
STIC-FCLF13CIR0-OMG,STIC-FCLF13CIR0-OMG,Sticker Front Coverlast Liquid Foundation 25 mL 13 C Ivory OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D7-A1,GBMJTK4/KC173228,131,Pc(s),130.326670174965,17072.7937929204,,,,,,,
DUS-MKLCR2-OMG,DUS-MKLCR2-OMG,Dus Matte Kiss Lip Cream R2 OMG,Packaging Material,JTK 4/Stock/PKG,GBMJTK4/KC163191,53,Pc(s),335,17755,,,,,,,
STIC-VMKLCCE15R0-OMG,STIC-VMKLCCE15R0-OMG,Sticker Varian Matte KLC Coffee Edition 15 OMG,Packaging Material,JTK 4/Stock/PKG,GBMJTK4/KB273056,80,Pc(s),31.6151688773473,2529.21351018778,,,,,,,
STIC-VMKLC10R2-OMG,STIC-VMKLC10R2-OMG,Sticker Varian Matte Kiss Lip Cream 10 R2 OMG,Packaging Material,JTK 4/Stock/PKG,GBMJTK4/KB273061,365,Pc(s),30,10950,,,,,,,
BOTO-MKLCCEKIMR0-OMG,BOTO-MKLCCEKIMR0-OMG,Bottle Matte KLC KIM Coffee Edition OMG,Packaging Material,JTK 4/Stock/PKG,GBMJTK4/KB242993,77,Pc(s),1666.00600996671,128282.462767436,,,,,,,
CAPA-MKLCCEKIMR0-OMG,CAPA-MKLCCEKIMR0-OMG,Cap+Applicator+Wiper Matte KLC KIM Coffee Edition OMG,Packaging Material,JTK 4/Stock/PKG,GBMJTK4/KB242994,77,Pc(s),1141.59604876036,87902.8957545476,,,,,,,
CAP-SPGFW9-OMG,CAP-SPGFW9-OMG,Cap Sachet Peach Glowing Face Wash 9 OMG,Packaging Material,JTK 4/Stock/PKG,GBMJTK4/JC151158,800,Pc(s),0,0,,,,,,,
STIC-BMKLC04R3-OMG,STIC-BMKLC04R3-OMG,Sticker Bottom Matte KLC 04 R3 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D6-E4,GBMJTK4/KB202933,19090,Pc(s),26.8003742916094,511619.145226824,,,,,,,
STIC-BMKLC06R3-OMG,STIC-BMKLC06R3-OMG,Sticker Bottom Matte KLC 06 R3 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D6-E6,GBMJTK4/KB202930,29990,Pc(s),30,899700,,,,,,,
STIC-BMKLC09R3-OMG,STIC-BMKLC09R3-OMG,Sticker Bottom Matte KLC 09 R3 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D6-E9,GBMJTK4/KB202934,29990,Pc(s),31.6,947684,,,,,,,
STIC-BMKLC11R3-OMG,STIC-BMKLC11R3-OMG,Sticker Bottom Matte KLC 11 R3 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D7-E1,GBMJTK4/KC253301,67425,Pc(s),26.9230769230769,1815288.46153846,,,,,,,
STIC-BMKLC10R3-OMG,STIC-BMKLC10R3-OMG,Sticker Bottom Matte KLC 10 R3 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D6-E9,GBMJTK4/KC253296,98497,Pc(s),27.4721277152578,2705922.16356975,,,,,,,
STIC-BMKLC08R3-OMG,STIC-BMKLC08R3-OMG,Sticker Bottom Matte KLC 08 R3 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D6-E8,GBMJTK4/KB202931,29990,Pc(s),30,899700,,,,,,,
STIC-BMKLC03R3-OMG,STIC-BMKLC03R3-OMG,Sticker Bottom Matte KLC 03 R3 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D6-E3,GBMJTK4/KB202932,29990,Pc(s),28,839720,,,,,,,
STIC-FCLF52NCR0-OMG,STIC-FCLF52NCR0-OMG,Sticker Front Coverlast Liquid Foundation 25 mL 52 N Caramel OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D6-A2,GBMJTK4/KC253305,3660,Pc(s),155.131837270877,567782.52441141,,,,,,,
STIC-VMKLC07R2-OMG,STIC-VMKLC07R2-OMG,Sticker Varian Matte Kiss Lip Cream 07 R2 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D7-C7,GBMJTK4/KB273052,2870,Pc(s),35.0900702503909,100708.501618622,,,,,,,
STIC-FCLF52NCR0-OMG,STIC-FCLF52NCR0-OMG,Sticker Front Coverlast Liquid Foundation 25 mL 52 N Caramel OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D6-A2,GBMJTK4/KB253023,18341,Pc(s),155.131837270877,2845273.02738515,,,,,,,
STIC-BCLF52NCR1-OMG,STIC-BCLF52NCR1-OMG,Sticker Back Coverlast Liquid Foundation 25 mL 52 N Caramel R1 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D6-A2,GBMJTK4/KC253306,3218,Pc(s),165.172259528955,531524.331164177,,,,,,,
STIC-BCLF41WSR1-OMG,STIC-BCLF41WSR1-OMG,Sticker Back Coverlast Liquid Foundation 25 mL 41 W Sand R1 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D6-A5,GBMJTK4/KC203240,8900,Pc(s),126.518811111831,1126017.41889529,,,,,,,
STIC-BCLF13CIR1-OMG,STIC-BCLF13CIR1-OMG,Sticker Back Coverlast Liquid Foundation 25 mL 13 C Ivory R1 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D7-A1,GBMJTK4/KC203239,9971,Pc(s),126.965706256024,1265975.05707882,,,,,,,
STIC-MMAS20-OMG,STIC-MMAS20-OMG,Sticker Melingkar Mugwort Acne Serum 20 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D6-A4,GBMJTK4/JK041989,3000,Pc(s),190,570000,,,,,,,
STIC-MPGS20R1-OMG,STIC-MPGS20R1-OMG,Sticker Melingkar Peach Glowing Serum 20 R1 OMG,Packaging Material,JTK 4/Stock/Release/PKG,GBMJTK4/KC253304,79985,Pc(s),147.080203361625,11764210.0658796,,,,,,,
STIC-BMKLCCOLSPPR0-OMG,STIC-BMKLCCOLSPPR0-OMG,Sticker Bottom Matte KLC COL SPP OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D7-B6,GBMJTK4/JL262367,2780,Pc(s),40,111200,,,,,,,
STIC-VMKLCCOLSPMR0-OMG,STIC-VMKLCCOLSPMR0-OMG,Sticker Varian Matte KLC COL SPM OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D7-B7,GBMJTK4/JL262366,1219,Pc(s),100,121900,,,,,,,
STIC-BMKLCCOLSPMR0-OMG,STIC-BMKLCCOLSPMR0-OMG,Sticker Bottom Matte KLC COL SPM OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D7-B7,GBMJTK4/JL262361,1013,Pc(s),110,111430,,,,,,,
DUS-MKLCR2-OMG,DUS-MKLCR2-OMG,Dus Matte Kiss Lip Cream R2 OMG,Packaging Material,JTK 4/Stock/Release/PKG,GBMJTK4/KC303349,3784,Pc(s),335,1267640,,,,,,,
STIC-VMKLC02R2-OMG,STIC-VMKLC02R2-OMG,Sticker Varian Matte Kiss Lip Cream 02 R2 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D7-C2,GBMJTK4/KB273051,25849,Pc(s),36.0167268545967,930996.372464471,,,,,,,
STIC-VMKLC01R2-OMG,STIC-VMKLC01R2-OMG,Sticker Varian Matte Kiss Lip Cream 01 R2 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D7-C1,GBMJTK4/KB273057,34838,Pc(s),31.9541420160708,1113218.39955588,,,,,,,
STIC-BMKLCCOLSPAR0-OMG,STIC-BMKLCCOLSPAR0-OMG,Sticker Bottom Matte KLC COL SPA OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D7-B10,GBMJTK4/JL262362,7296,Pc(s),110,802560,,,,,,,
BOTO-MKLCR0-OMG,BOTO-MKLCR0-OMG,Bottle Matte KLC OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AA-04C1,GBMJTK4/KC243274,0,pc(s),1474.8493267543,0,,,,,,,
BOTO-MKLCR0-OMG,BOTO-MKLCR0-OMG,Bottle Matte KLC OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AA-07D2,GBMJTK4/KC303345,0,pc(s),1474.8493267543,0,,,,,,,
PLU-WBPGS20R1-OMG,PLU-WBPGS20R1-OMG,Plug Wiper Botol Peach Glowing Serum 20 R1 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AD-10A1,GBMJTK4/KC313366,3000,Pc(s),57.4400658138209,172320.197441463,,,,,,,
KB-NEONR0-OMG,KB-NEONR0-OMG,Karton Box Neon OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KC133174,5,pc(s),2508.24391048484,12541.2195524242,,,,,,,
STIC-BMKLC02R3-OMG,STIC-BMKLC02R3-OMG,Sticker Bottom Matte KLC 02 R3 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D6-E2,GBMJTK4/KB062743,25790,Pc(s),27.9996666111019,722111.401900317,,,,,,,
STIC-BMKLC03R3-OMG,STIC-BMKLC03R3-OMG,Sticker Bottom Matte KLC 03 R3 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D6-E3,GBMJTK4/KB062745,29990,Pc(s),28,839720,,,,,,,
STIC-BMKLC06R3-OMG,STIC-BMKLC06R3-OMG,Sticker Bottom Matte KLC 06 R3 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D6-E6,GBMJTK4/KB092805,29990,Pc(s),30,899700,,,,,,,
STIC-BMKLC09R3-OMG,STIC-BMKLC09R3-OMG,Sticker Bottom Matte KLC 09 R3 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D6-E9,GBMJTK4/KB062740,39985,Pc(s),31.6,1263526,,,,,,,
STIC-BMKLC09R3-OMG,STIC-BMKLC09R3-OMG,Sticker Bottom Matte KLC 09 R3 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D6-E9,GBMJTK4/KA262630,28107,Pc(s),31.6,888181.2,,,,,,,
KB-NEONR0-OMG,KB-NEONR0-OMG,Karton Box Neon OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KC153181,9,pc(s),2508.24391048484,22574.1951943635,,,,,,,
STIC-VMKLCCE14R0-OMG,STIC-VMKLCCE14R0-OMG,Sticker Varian Matte KLC Coffee Edition 14 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KC253298,48,Pc(s),30.0566119800116,1442.71737504056,,,,,,,
IBOX-RRPMKLCR2-OMG,IBOX-RRPMKLCR2-OMG,Inner Box RRP Matte Kiss Lip Cream R2 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KC113169,2,Pc(s),1037.44740322979,2074.89480645959,,,,,,,
STIC-VMKLC09R2-OMG,STIC-VMKLC09R2-OMG,Sticker Varian Matte Kiss Lip Cream 09 R2 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KB062735,54,Pc(s),36.6819164864415,1980.82349026784,,,,,,,
STIC-BMKLC06R2-OMG,STIC-BMKLC06R2-OMG,Sticker Bottom Matte KLC 06 R2 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KB062748,203,Pc(s),29.1462431208043,5916.68735352327,,,,,,,
STIC-FCLF41WSR0-OMG,STIC-FCLF41WSR0-OMG,Sticker Front Coverlast Liquid Foundation 25 mL 41 W Sand OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D6-A5,GBMJTK4/KB253030,10000,Pc(s),122.887814303788,1228878.14303788,,,,,,,
STIC-VMKLC12R2-OMG,STIC-VMKLC12R2-OMG,Sticker Varian Matte Kiss Lip Cream 12 R2 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KC253292,115,Pc(s),30,3450,,,,,,,
IBOX-RRPMKLCR0-OMG,IBOX-RRPMKLCR0-OMG,Inner Box RRP Matte Kiss Lip Cream OMG,Packaging Material,JTK 4/Reject-Internal/PKG/JTK 6,GBMJTK4/JB231129,138,pc(s),1298.23103259403,179155.882497976,,,,,,,
KB-XENONR0-OMG,KB-XENONR0-OMG,Karton Box Xenon OMG,Packaging Material,JTK 4/Reject/PKG,GPMJT6C/KC15015,50,Pc(s),2094.38260254765,104719.130127383,,,,,,,
DUS-CTWC41WR0-OMG,DUS-CTWC41WR0-OMG,Dus Coverlast Two Way Cake 41W OMG,Packaging Material,JTK 4/Stock/Release/PKG,GBMJTK4/KC313363,13684,Pc(s),595.231823028832,8145152.26632654,,,,,,,
CAPA-MKLCR0-OMG,CAPA-MKLCR0-OMG,Cap+Applicator+Wiper Matte KLC OMG,Packaging Material,JTK 4/Stock/Release/PKG,GBMJTK4/KD033388,8,pc(s),1373.85154831625,10990.81238653,,,,,,,
STIC-VMKLC09R2-OMG,STIC-VMKLC09R2-OMG,Sticker Varian Matte Kiss Lip Cream 09 R2 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KB273050,187,Pc(s),36.6819164864415,6859.51838296457,,,,,,,
STIC-VMKLCCOLSPLR0-OMG,STIC-VMKLCCOLSPLR0-OMG,Sticker Varian Matte KLC COL SPL OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D7-B8,GBMJTK4/JL262363,15750,Pc(s),45,708750,,,,,,,
STIC-BMKLCCOLSPLR0-OMG,STIC-BMKLCCOLSPLR0-OMG,Sticker Bottom Matte KLC COL SPL OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D7-B8,GBMJTK4/JL262359,15904,Pc(s),40,636160,,,,,,,
STIC-VMKLC11R2-OMG,STIC-VMKLC11R2-OMG,Sticker Varian Matte Kiss Lip Cream 11 R2 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D7-B1,GBMJTK4/JK112037,123,Pc(s),30.7566307837935,3783.0655864066,,,,,,,
STIC-BMKLC03R2-OMG,STIC-BMKLC03R2-OMG,Sticker Bottom Matte KLC 03 R2 OMG,Packaging Material,JTK 4/Stock/PKG,GBMJTK4/KB062752,318,Pc(s),25.3611291258598,8064.83906202343,,,,,,,
CAPA-MKLCR0-OMG,CAPA-MKLCR0-OMG,Cap+Applicator+Wiper Matte KLC OMG,Packaging Material,JTK 4/Stock/Release/PKG,GBMJTK4/KD043427,8,pc(s),1373.85154831625,10990.81238653,,,,,,,
STIC-BCLF21WLR1-OMG,STIC-BCLF21WLR1-OMG,Sticker Back Coverlast Liquid Foundation 25 mL 21 W Light R1 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D6-A1,GBMJTK4/KB253022,215,Pc(s),117.056752015724,25167.2016833807,,,,,,,
STIC-BMKLC06R2-OMG,STIC-BMKLC06R2-OMG,Sticker Bottom Matte KLC 06 R2 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D6-C10,GBMJTK4/KC163211,5509,Pc(s),29.1462431208043,160566.653352511,,,,,,,
KB-BERYLR0-OMG,KB-BERYLR0-OMG,Karton Box Beryl OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KC103168,17,Pc(s),2891.23991132187,49151.0784924718,,,,,,,
STIC-BMKLC07R2-OMG,STIC-BMKLC07R2-OMG,Sticker Bottom Matte KLC 07 R2 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/JJ071857,167,Pc(s),29.8093721044382,4978.16514144118,,,,,,,
IBOX-AR0-OMG,IBOX-AR0-OMG,Inner Box A OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AD-05A2,GBMJTK4/KC133175,2730,Pc(s),1200,3276000,,,,,,,
CONT-CTWCR0-OMG,CONT-CTWCR0-OMG,Container Coverlast Two Way Cake OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AD-08C1,GBMJTK4/KD033412,7056,Pc(s),2978.17463195559,21014000.2030787,,,,,,,
CONT-CTWCR0-OMG,CONT-CTWCR0-OMG,Container Coverlast Two Way Cake OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AD-14D3,GBMJTK4/KD033412,4024,Pc(s),2978.17463195559,11984174.7189893,,,,,,,
CAP-SPGS75-OMG,CAP-SPGS75-OMG,Cap Sachet Peach Glowing Serum 7.5 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-04C1,GBMJTK4/KD043416,24000,Pc(s),0,0,,,,,,,
SACH-PGS75-OMG,SACH-PGS75-OMG,Sachet Peach Glowing Serum 7.5 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-04C1,GBMJTK4/KD043415,24000,Pc(s),690,16560000,,,,,,,
BOTO-MKLCR0-OMG,BOTO-MKLCR0-OMG,Bottle Matte KLC OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-07D1,GBMJTK4/KD043426,0,pc(s),1474.8493267543,0,,,,,,,
BOTO-MKLCR0-OMG,BOTO-MKLCR0-OMG,Bottle Matte KLC OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-07C2,GBMJTK4/KD043426,0,pc(s),1474.8493267543,0,,,,,,,
BOTO-MKLCR0-OMG,BOTO-MKLCR0-OMG,Bottle Matte KLC OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-08D2,GBMJTK4/KD033387,0,pc(s),1474.8493267543,0,,,,,,,
CAP-SPGS75-OMG,CAP-SPGS75-OMG,Cap Sachet Peach Glowing Serum 7.5 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-10B1,GBMJTK4/KD043416,23987,Pc(s),0,0,,,,,,,
SACH-PGS75-OMG,SACH-PGS75-OMG,Sachet Peach Glowing Serum 7.5 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AE-10B1,GBMJTK4/KD043415,23987,Pc(s),690,16551030,,,,,,,
BOTO-MKLCR0-OMG,BOTO-MKLCR0-OMG,Bottle Matte KLC OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/AA-11A2,GBMJTK4/KC013072,0,pc(s),1474.8493267543,0,,,,,,,
TUBE-PGFW50R1-OMG,TUBE-PGFW50R1-OMG,Tube Peach Glowing Face Wash 50 R1 OMG,Packaging Material,JTK 4/Stock/Release/PKG,GBMJTK4/KD083474,3052,Pc(s),1270.07491939124,3876268.65398206,,,,,,,
STIC-BMKLCCE14R0-OMG,STIC-BMKLCCE14R0-OMG,Sticker Bottom Matte KLC Coffee Edition 14 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D7-E5,GBMJTK4/KB062750,442,Pc(s),25.0840597050982,11087.1543896534,,,,,,,
STIC-FCLF41WSR0-OMG,STIC-FCLF41WSR0-OMG,Sticker Front Coverlast Liquid Foundation 25 mL 41 W Sand OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D6-A5,GBMJTK4/KB253019,469,Pc(s),122.887814303788,57634.3849084764,,,,,,,
STIC-BCLF41WSR1-OMG,STIC-BCLF41WSR1-OMG,Sticker Back Coverlast Liquid Foundation 25 mL 41 W Sand R1 OMG,Packaging Material,JTK 4/Stock/PKG/JTK 6/Gedung B/D6-A5,GBMJTK4/KB253033,325,Pc(s),126.518811111831,41118.613611345,,,,,,,
STIC-VMKLCCE15R0-OMG,STIC-VMKLCCE15R0-OMG,Sticker Varian Matte KLC Coffee Edition 15 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KC253294,99,Pc(s),31.6151688773473,3129.90171885738,,,,,,,
STIC-VMKLC02R2-OMG,STIC-VMKLC02R2-OMG,Sticker Varian Matte Kiss Lip Cream 02 R2 OMG,Packaging Material,JTK 4/Reject/PKG,GBMJTK4/KB062734,91,Pc(s),36.0167268545967,3277.5221437683,,,,,,,
