Kode Item,May 23,Jun 23,Jul 23,Aug 23,Sep 23,Oct 23,Nov 23,Dec 23,Jan 24,Feb 24,Mar 24,Apr 24,May 24,Jun 24,Jul 24,Aug 24,Sep 24
STIC-BTEMO43R1-WCNF,5060,5060,5060,5060,5060,5060,10120,0,10120,5060,5060,5060,5060,5060,10120,5060,
STIC-BTEMO46R1-WCNF,0,5060,5060,5060,5060,5060,5060,5060,5060,5060,5060,5060,5060,5060,5060,5060,
STIC-BTESBGR1-MOMSF,0,0,236,236,236,236,236,236,236,236,236,236,236,236,236,236,
STIC-BTESDCR1-MOMSF,0,236,0,236,0,236,236,0,236,236,236,0,236,236,236,0,
STIC-BTESEBR1-MOMSF,992,992,2976,2976,2976,2976,2976,1984,2976,2976,2976,2976,2976,2976,2976,2976,
STIC-BTESENR1-MOMSF,0,524,1048,524,524,1048,524,524,1048,524,524,1048,524,1048,524,1048,
STIC-BTESGER1-MOMSF,524,524,1572,1048,1048,1572,1048,524,1572,1048,1048,1572,1048,1048,1572,1048,
STIC-BTESISR1-MOMSF,0,2432,4864,4864,4864,4864,4864,2432,4864,4864,2432,7296,2432,4864,4864,4864,
STIC-BTESLAR1-MOMSF,0,236,236,0,236,236,236,0,236,236,236,0,236,236,236,236,
STIC-BTESMFR1-MOMSF,0,0,236,0,236,236,0,236,236,0,236,236,0,236,236,0,
STIC-BTESNNR1-MOMSF,0,524,1048,524,1048,1048,1048,524,1048,524,1048,1048,1048,524,1048,1048,
STIC-BTETC1R0-WRL,0,4460,13260,13260,8920,13260,13260,4460,13260,13260,13260,13260,8920,8800,13380,8800,
STIC-BTETC2R0-WRL,4340,23350,32690,27690,27690,37030,27690,18680,36700,28020,27690,37030,27690,27690,37030,23350,
STIC-BTETC3R0-WRL,4370,4370,17360,13110,17360,17480,17360,12990,17480,17360,12990,17480,17360,13110,21730,13110,
STIC-BTETC4R0-WRL,11920,14980,26900,26900,26900,26900,26900,19410,26900,22470,26900,26900,26900,26900,22470,26900,
STIC-BTETC5R0-WRL,650,650,2600,2720,1950,2720,2720,2070,3370,2720,1300,3370,2720,2720,2720,1950,
STIC-BTETCR1R0-WRL,7220,7220,28880,21660,28880,28880,28880,14440,36100,21660,21660,36100,21660,28880,28880,21660,
STIC-BTETCR2R0-WRL,15340,30680,53690,53690,53690,61360,53690,38350,61360,53690,46020,69030,46020,53690,61360,53690,
STIC-BTETCR3R0-WRL,7490,14980,44940,29960,37450,44940,29960,29960,44940,29960,37450,44940,29960,37450,44940,29960,
STIC-BTETCR4R0-WRL,14890,29780,52115,44670,52115,52115,52115,29780,59560,52115,44670,59560,44670,44670,59560,52115,
STIC-BTETCR5R0-WRL,650,650,2600,3250,3250,3900,3250,2600,3900,3250,3250,3900,3250,3250,3900,3250,
STIC-BTIGCL1R0-WPPT,356,0,0,0,356,0,356,0,356,0,356,356,0,356,0,356,
STIC-BTIGCL2R0-WPPT,0,0,0,0,0,356,0,356,0,356,0,356,0,0,356,0,
STIC-BTIGCL3R0-WPPT,0,0,0,0,356,0,356,0,0,356,0,356,0,356,0,356,
STIC-BTIMCL1R0-WPPT,404,0,0,0,0,0,0,0,404,0,0,404,0,0,404,0,
STIC-BTIMCL2R0-WPPT,404,0,0,0,0,0,0,404,0,0,404,0,0,404,0,0,
STIC-BTIMCL3R0-WPPT,404,0,0,0,0,404,0,404,0,0,404,0,404,0,404,0,
STIC-BTIMCL4R0-WPPT,404,0,0,0,0,0,404,0,0,404,0,0,404,0,404,0,
STIC-BTIMCL5R0-WPPT,0,0,0,0,0,404,0,0,404,0,404,0,0,404,0,404,
STIC-BTIMCL6R0-WPPT,0,0,0,0,0,404,0,0,0,404,0,0,404,0,0,404,
STIC-BTIMSL1R0-WPNF,0,1288,1932,1288,1288,1288,1288,1288,1288,1288,1288,1932,1288,1288,1932,1288,
STIC-BTIMSL2R0-WPNF,0,1932,1932,1288,1932,1932,1932,1288,1932,1288,1932,1932,1932,1288,1932,1932,
STIC-BTIMSL3R0-WPNF,644,1288,2576,1288,1932,1932,1932,644,2576,1288,1932,1932,1932,1288,2576,1288,
STIC-BTIMSL4R0-WPNF,644,644,644,1288,644,1288,644,644,1288,644,644,1288,644,1288,644,1288,
STIC-BTIMSL5R0-WPNF,0,1288,1288,644,1288,1288,644,644,1288,1288,644,1288,1288,644,1288,1288,
STIC-BTISCEPR1-WPPSM,0,788,1576,1576,1576,1576,788,788,1576,1576,1576,1576,788,1576,1576,788,
STIC-BTLL10R2-W,0,1960,2940,2940,2940,2940,2940,1960,3920,1960,2940,2940,2940,2940,2940,2940,
STIC-BTLL17R2-W,980,1960,1960,1960,1960,1960,1960,1960,1960,1960,1960,2940,1960,1960,1960,1960,
STIC-BTLL1R2-W,0,980,1960,1960,1960,1960,1960,980,2940,980,1960,1960,1960,1960,1960,1960,
STIC-BTLL3R2-W,980,980,2940,1960,1960,1960,1960,1960,1960,1960,1960,2940,1960,1960,2940,1960,
STIC-BTLL8R2-W,3920,1960,3920,3920,2940,3920,3920,1960,3920,3920,2940,3920,3920,2940,3920,3920,
STIC-BTLL9R2-W,3920,2940,2940,2940,2940,3920,2940,1960,3920,2940,2940,2940,2940,2940,3920,2940,
STIC-BTPEPR0-MOPSM,308,308,616,308,616,616,308,616,616,308,616,616,308,616,616,616,
STIC-BTPLTCR0-MO,2132,0,4264,4264,2132,4264,4264,2132,4264,4264,2132,4264,4264,4264,4264,2132,
STIC-BTPMPFC21R-MOSC,1484,1484,2968,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BTPMPFC62R-MOSC,0,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BTPMPFN10R-MOSC,1484,7420,5085,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BTPMPFN30R-MOSC,4484,4484,13452,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BTPMPFW22R-MOSC,1488,5292,8876,6657,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BTPMPFW33R-MOSC,2968,2968,7420,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BTPMPFW41R-MOSC,0,2440,2880,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BTPMPFW42R-MOSC,1268,2536,1268,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-BTPMTPR0-MOPPWD,692,2076,3460,2076,2076,3460,2076,1384,2768,2768,2076,2768,2768,2076,2768,2768,
STIC-BTPRTM10L-MOSM,0,554,554,554,554,1108,554,554,554,554,554,1108,554,554,554,554,
STIC-BTPRTM20LB-MOSM,0,0,665,665,0,665,665,665,0,665,665,665,665,0,665,665,
STIC-BTPRTM30B-MOSM,0,0,645,1290,645,645,645,645,1290,645,645,1290,645,645,645,1290,
STIC-BTPRTM40MB-MOSM,0,645,0,0,645,645,0,645,0,645,645,0,645,645,0,645,
STIC-BTPUGHR0-MOSCD,0,0,1700,1020,1360,1360,1020,680,1360,1020,1360,1360,1020,1020,1360,1020,
STIC-BTPVLS1R0-MO,0,9493,0,0,0,0,0,0,0,0,0,0,0,0,9493,0,
STIC-BTPVLS3R0-MO,0,0,9493,0,0,0,9493,0,0,0,0,0,9493,0,0,0,
STIC-BTPVLS4R0-MO,0,0,0,0,0,0,0,0,0,0,0,0,0,9493,0,0,
STIC-BTPVLS5R0-MO,0,0,0,0,0,0,0,0,0,0,9493,0,0,0,0,0,
STIC-BTPVLS6R0-MO,0,0,0,1846,0,0,1846,0,1846,0,0,1846,0,1846,0,0,
STIC-BTPVLS7R0-MO,0,0,0,9493,0,0,0,0,0,0,0,0,9493,0,0,0,
STIC-BTPVLS8R0-MO,0,2225,0,2225,0,2225,0,0,2225,0,2225,0,0,2225,0,2225,
STIC-BTSBSO2R2-W240,0,0,1187,1187,1187,2374,1187,0,2374,1187,1187,1187,1187,1187,2374,1187,
STIC-BTSBSOR2-W150,1924,1924,1924,1924,1924,1924,1924,1924,1924,1924,0,1924,1924,1924,1924,1924,
STIC-BTSBSPFR2-W150,1771,0,1771,0,1771,1771,0,1771,0,1771,0,1771,1771,0,1771,1771,
STIC-BTSBSSR2-W150,0,1288,1288,1288,1288,1288,1288,0,1288,1288,1288,1288,1288,1288,1288,1288,
STIC-BTSFLPRR1-E,956,2868,4780,3824,3824,4780,3824,2868,4780,3824,3824,3824,3824,3824,4780,3824,
STIC-BTSPBRR2-MOPSM,116,0,0,232,348,464,348,232,464,348,348,464,348,348,348,348,
STIC-BTSPCRR2-MOPSM,0,0,232,348,348,464,348,232,464,348,464,348,464,348,464,348,
STIC-BTSPGRR2-MOPSM,0,0,0,116,348,348,232,232,348,348,232,348,348,232,348,348,
STIC-BTSPQRR2-MOPSM,116,0,0,0,348,232,348,116,348,232,348,232,348,232,348,232,
STIC-BTTBSPBR0-ECNF,4424,15484,22120,15484,17696,22120,17696,11060,22120,17696,15484,22120,17696,17696,19908,15484,
STIC-BTTBSPCR0-ECNF,4424,26544,28756,24332,24332,30968,22120,17696,30968,22120,24332,30968,22120,24332,28756,24332,
STIC-BWLS01R0-E,6356,108244,76132,17596,23360,16856,16116,101000,22768,15524,9168,22768,15524,9316,14636,13896,
STIC-BWLS02R0-E,0,107504,67852,28976,22028,15968,21732,100556,22028,15228,15080,22028,15080,15080,14340,13748,
STIC-BWLS03R0-E,12712,18040,18040,17004,16412,23212,15968,8724,16412,15672,15672,16412,15672,15672,14784,14044,
STIC-BWLS04R0-E,4360,13080,17440,13080,13080,15260,10900,10900,13080,13080,10900,15260,10900,13080,10900,10900,
STIC-CNDAACMR1-W,0,0,0,3650,0,0,0,3650,0,0,0,3650,0,0,0,0,
STIC-CNDABCMR0-W,0,0,0,3649,0,0,0,0,3649,0,0,0,0,3649,0,0,
STIC-CNDMOCMR0-W,0,0,3783,0,3783,0,0,3783,0,0,3783,0,3783,0,0,3783,
STIC-CNDOPCMR0-W,0,0,0,3650,0,0,0,3650,0,0,3650,0,0,0,3650,0,
STIC-CNDTTCMR0-W,0,0,0,2943,0,2943,0,0,2943,0,2943,0,2943,0,2943,0,
STIC-COCBBR50-R2PP,0,2756,2756,0,2756,0,2756,0,2756,2756,0,2756,2756,0,2756,0,
STIC-COVCBBMP50-R1PP,0,3890,3890,0,3890,3890,3890,0,3890,3890,0,3890,3890,0,3890,3890,
STIC-COVCBBOL50-R1PP,0,0,3626,0,3626,0,3626,0,3626,3626,0,3626,0,3626,0,3626,
STIC-COVCBBPF50-R1PP,0,0,0,0,3890,0,3890,0,3890,0,0,3890,0,3890,0,3890,
STIC-COVCBBST50-R1PP,0,3791,0,3791,3791,0,3791,0,3791,3791,0,3791,3791,0,3791,3791,
STIC-COVSBSOL15-R1PP,1924,1924,1924,1924,1924,1924,1924,1924,1924,1924,0,1924,1924,1924,1924,1924,
STIC-COVSBSOL24-R1PP,0,0,1187,1187,1187,2374,1187,0,2374,1187,1187,1187,1187,1187,2374,1187,
STIC-COVSBSPF15-R1PP,1771,0,1771,0,1771,1771,0,1771,0,1771,0,1771,1771,0,1771,1771,
STIC-CSBSSR2-W150,0,1288,1288,1288,1288,1288,1288,0,1288,1288,1288,1288,1288,1288,1288,1288,
STIC-EAHMG100RV-W,29274,29274,58548,58548,58548,87822,58548,58548,58548,58548,58548,87822,58548,58548,87822,58548,
STIC-ECCABE30-W,0,0,6103,0,6103,0,6103,0,6103,0,6103,0,0,6103,0,6103,
STIC-ECCSROS30-W,1871,0,3742,1871,1871,1871,1871,1871,1871,3742,1871,1871,1871,1871,3742,1871,
STIC-ECLIR0-W,0,5478,10956,19173,21912,19173,19173,8217,32868,10956,19173,24651,16434,19173,21912,21912,
STIC-ECLVMR0-E,0,6896,6896,6896,6896,6896,6896,3448,6896,6896,6896,10344,3448,6896,10344,3448,
STIC-ELGE50-W,58230,77640,77640,77640,77640,77640,77640,58230,97050,58230,77640,97050,77640,58230,97050,77640,
STIC-ESTSBMO-PSM1W42,0,0,0,0,236,236,0,236,236,0,236,236,236,0,236,236,
STIC-FAPRT100-WGCE,8170,24510,47832,32086,44044,44044,35874,32086,44044,35874,40256,47832,32086,35874,44638,28298,
STIC-FAPSR1-MO,0,0,0,1745,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-FBBLA-WL,0,0,3250,0,3250,0,3250,0,3250,0,3250,0,3250,0,3250,0,
STIC-FBBLF-WL,0,3250,0,3250,3250,0,3250,0,3250,3250,0,3250,0,3250,3250,0,
STIC-FBBLM-WL,0,2991,0,3250,3250,0,3250,0,3250,0,3250,3250,0,3250,0,3250,
STIC-FBBLR-WL,0,0,0,3250,0,3250,0,0,3250,0,3250,0,3250,0,3250,0,
STIC-FBBLV-WL,0,0,0,3250,0,3250,0,3250,0,3250,0,3250,0,3250,0,3250,
STIC-FBMBLSR0-ELL,0,0,0,0,0,0,686,1372,1372,1372,686,3430,1372,1372,1372,686,
STIC-FBMBW250R0-ELL,0,0,0,0,0,688,1376,688,1376,1376,1376,2752,2064,1376,1376,1376,
STIC-FBMBW450R0-ELL,0,0,0,0,0,0,1528,1528,1528,0,1528,3056,1528,1528,1528,1528,
STIC-FBSMW100-E,9995,39980,59970,39980,39980,0,0,0,0,0,0,0,0,0,0,0,
STIC-FBSMW50-E,19404,0,27822,27822,3422,0,0,0,0,0,0,0,0,0,0,0,
STIC-FBWGT550-BD,0,0,0,0,5324,0,0,5324,0,5324,0,5324,5324,0,5324,0,
STIC-FBWMGTR0-BD,0,0,0,3417,0,3417,0,3417,0,3417,0,3417,3417,0,3417,0,
STIC-FBWMSSR0-BD,0,3490,0,0,0,0,0,0,0,0,0,0,3490,0,3490,0,
STIC-FBWMYZR0-BD,0,3475,0,3475,0,3475,3475,0,3475,0,3475,0,3475,0,3475,3475,
STIC-FBWSS550-BD,0,0,0,1776,1776,1776,1776,1776,3552,3552,1776,3552,3552,1776,3552,1776,
STIC-FBWYZ550-BD,0,0,0,0,5324,0,0,5324,0,5324,0,5324,0,0,5324,0,
STIC-FCAD50PH-K,0,5190,1591,1591,3941,1591,3941,0,1591,3941,1591,1591,0,1591,1591,1591,
STIC-FCLF13CIR0-OMG,9790,9790,19580,10540,9790,19580,9790,10540,19580,9790,9790,20330,9790,19580,9790,10540,
STIC-FCLF21WLR0-OMG,14495,43485,28990,29740,28990,43485,28990,15245,43485,28990,28990,29740,28990,28990,43485,29740,
STIC-FCLF31WBR0-OMG,28990,14495,57980,44985,28990,57980,43485,30490,57980,43485,43485,44985,43485,43485,57980,30490,
STIC-FCLF32NNR0-OMG,28990,43485,72475,59480,57980,72475,43485,44985,72475,57980,57980,59480,57980,57980,72475,59480,
STIC-FCLF41WSR0-OMG,11090,22180,22180,22930,22180,22180,22180,11840,33270,22180,11090,34020,22180,11090,33270,22930,
STIC-FCLF52NCR0-OMG,5310,5310,10620,11370,10620,10620,5310,6060,10620,10620,10620,11370,5310,10620,10620,11370,
STIC-FCSMCGR1-W,0,10230,0,10230,10230,0,10230,0,10230,10230,0,10230,10230,0,10230,10230,
STIC-FDROR1-K,10937,54685,43748,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-FELFR0-W,6870,55922,56330,44094,69134,47956,42138,35220,80680,44666,72710,46988,66622,28020,91678,32342,
STIC-FELM01FR0-W,25414,25414,25414,25414,50828,25414,25414,25414,25414,25414,50828,25414,25414,25414,50828,25414,
STIC-FELM02FR0-W,25420,25420,50840,25420,50840,25420,50840,25420,50840,25420,50840,25420,50840,25420,50840,25420,
STIC-FELM03FR0-W,0,25241,25241,25241,25241,25241,25241,25241,25241,25241,25241,25241,25241,25241,25241,25241,
STIC-FELM04FR0-W,0,16100,16100,16100,16100,16100,16100,0,16100,16100,16100,16100,16100,16100,16100,16100,
STIC-FEMRSR1-K,821,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,1642,2463,1642,
STIC-FFCBGSR0-ELL,0,0,0,0,0,0,686,1372,1372,1372,686,3430,1372,1372,1372,686,
STIC-FFCBW250R0-ELL,0,0,0,0,0,0,1372,686,2058,686,1372,3430,1372,1372,2058,686,
STIC-FFCBW450R0-ELL,0,0,0,0,0,0,1199,1199,1199,1199,1199,3597,1199,1199,1199,2398,
STIC-FGBMC100R0-L,0,5418,0,0,5418,0,0,0,5418,0,0,5418,0,0,0,5418,
STIC-FHWMGTR0-BD,0,0,3866,0,0,3866,0,3866,0,0,3866,0,3866,0,3866,0,
STIC-FHWMYZR0-BD,0,0,3870,0,0,3870,0,0,3870,0,3870,0,0,3870,0,0,
STIC-FLRMBLSR0-ELL,0,0,0,0,0,0,686,1372,1372,1372,686,3430,1372,1372,1372,686,
STIC-FLRMBW250R0-ELL,0,0,0,0,0,0,1372,686,1372,1372,1372,2744,2058,1372,1372,1372,
STIC-FLRMBW450R0-ELL,0,0,0,0,0,0,1199,1199,1199,1199,1199,3597,1199,1199,1199,2398,
STIC-FMSBLSR0-ELL,0,0,0,0,0,0,686,1372,1372,686,1372,3430,1372,1372,686,1372,
STIC-FMSBW250R0-ELL,0,0,0,0,0,688,688,1376,1376,1376,1376,2752,2064,1376,1376,1376,
STIC-FMSBW450R0-ELL,0,0,0,0,0,0,0,0,0,0,0,1199,2398,1199,1199,1199,
STIC-FMURR3-MO,0,0,2872,1436,2872,1436,2872,0,2872,1436,2872,1436,2872,1436,1436,2872,
STIC-FNDAHET100-W,9811,29433,39244,39244,39244,49055,29433,29433,49055,39244,39244,39244,39244,39244,39244,39244,
STIC-FNDAHHW250R1-W,0,0,0,0,0,11879,0,0,0,0,0,0,0,0,0,0,
STIC-FNFSBWGT25-BD,0,61293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-FNFSBWSS25-BD,0,63126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-FNFSBWYZ25-BD,0,60600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-FRLOIMWN1-W,0,24200,24200,24200,24200,24200,24200,24200,48400,24200,24200,24200,24200,24200,24200,24200,
STIC-FRLOIMWN2-W,21564,21564,43128,43128,21564,43128,21564,21564,43128,43128,21564,43128,21564,43128,43128,21564,
STIC-FROFHER5-W,16501,33002,49503,33002,49503,49503,33002,33002,49503,49503,33002,49503,33002,49503,49503,33002,
STIC-FRVBLSR0-ELL,0,0,0,0,0,0,686,1372,1372,1372,1372,2744,2058,686,1372,1372,
STIC-FRVBW250R0-ELL,0,0,0,0,0,688,688,1376,1376,1376,1376,2752,2064,1376,1376,1376,
STIC-FRVBW450R0-ELL,0,0,0,0,0,0,1199,1199,1199,1199,1199,2398,2398,1199,1199,1199,
STIC-FRVPBMW100-W,60869,119196,94479,0,9933,9933,0,0,0,0,0,0,0,0,0,0,
STIC-FSBMW100-E,0,9381,9381,0,9381,9381,9381,0,9381,9381,0,9381,9381,9381,0,9381,
STIC-FSBMW50-E,0,0,9274,0,9274,0,0,9274,0,9274,0,0,9274,0,9274,0,
STIC-FSCMW100R5-W,9806,39224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-FSCMW240R5-W,8262,28596,3810,427,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-GBMC225R1-L,0,0,0,4372,0,0,0,4372,0,0,4372,0,0,0,4372,0,
STIC-HEMLCR1-W,35400,348982,493924,388976,634828,534011,445196,299804,588594,392596,459666,553988,459458,403024,555284,476902,
STIC-HOLOR0-OMG,0,137160,45720,45720,45720,91440,45720,45720,91440,45720,91440,45720,91440,45720,91440,45720,
STIC-HSWR0-WL,0,6241,3250,13000,9750,6500,9750,3250,13000,6500,9750,9750,6500,9750,9750,6500,
STIC-IMHC20-W,3960,2410,3872,3384,3384,4230,3384,2538,1418,0,0,0,0,0,0,0,
STIC-LBLNMCR1-MOMSF,0,164,820,656,492,820,656,492,656,656,656,820,492,656,820,656,
STIC-LBLNOCR1-MOMSF,0,492,820,492,656,820,656,492,820,656,492,820,656,656,820,656,
STIC-LBLNVLR1-MOMSF,0,164,492,328,328,492,492,328,492,328,328,492,492,328,492,492,
STIC-MAGNIR0-EPSM,1910,0,3820,1910,1910,3820,1910,1910,3820,1910,1910,3820,1910,1910,1910,3820,
STIC-MBSET100R0-E,0,525,3100,2475,2475,7821,10385,8178,12592,10360,10385,12592,10385,10385,9835,9260,
STIC-MMAS20R1-OMG,0,0,25020,37530,37530,50040,25020,12510,12510,25020,12510,12510,25020,12510,12510,12510,
STIC-MOR0-MO,8342,11037,37291,27505,20337,37242,23574,21000,30714,28739,26303,29899,24869,30714,31375,29329,
STIC-MPGS20R1-OMG,0,0,93680,46840,93680,46840,46840,46840,46840,46840,46840,46840,46840,46840,46840,46840,
STIC-MS100-W,3960,2410,3872,3384,3384,4230,3384,2538,1418,0,0,0,0,0,0,0,
STIC-NFSMPAOC-E,0,22800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-NFSPBR0-L,0,10327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-NFSPMO12R0-MO,0,0,50712,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-NFSRPHAS-E,0,29934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-PAAOEMR0-MOM,49,0,0,0,49,49,98,147,98,98,98,343,147,196,147,49,
STIC-PAAR2-WM,74218,40454,166444,174530,154917,204333,176178,122170,194183,190192,163766,210191,146400,177335,109854,60655,
STIC-PABHS30-K,0,1180,2950,2360,2360,3540,2360,1770,2950,2360,2950,2950,2360,2360,2950,2360,
STIC-PABR0-MOM,0,403,9742,507,507,624,507,1360,3437,2059,1186,1620,1865,1477,1353,764,
STIC-PABR2-WM,14024,9427,58752,98094,106647,110544,93914,22215,101633,94696,94708,102168,94751,94743,23214,48557,
STIC-PACESR2-WM,304,978,4120,18685,9349,21103,9233,16407,21718,9731,19563,12813,19863,19652,7447,4427,
STIC-PACMGR2-WM,0,703,28968,41528,26844,35757,31315,22160,35202,20864,34653,22946,25644,15243,15930,8462,
STIC-PACR2-EM,5458,17299,29009,34734,25154,28055,22177,15016,35168,21805,19899,34512,23018,26381,16015,8569,
STIC-PACUMLR1OEM-WM,73,6518,10909,7613,8755,10752,7394,6393,10606,7321,8463,9167,8760,8051,4693,2211,
STIC-PACUMLR2-WM,13135,37951,57958,67147,70881,87254,68009,65621,100659,82969,83435,84437,67568,83237,47155,32087,
STIC-PAEAR2-WM,956,15457,16632,13050,13460,16861,13487,10054,16972,13642,13180,16693,13263,13341,10435,7473,
STIC-PAEBR2-WM,3776,3510,17345,11784,10801,2457,12334,1493,5043,3319,12507,3058,2625,2371,14772,2776,
STIC-PAELR2-WM,4227,21682,41174,45459,31811,53346,30718,22998,52471,30611,44813,38269,44844,30611,18706,25760,
STIC-PAER2-EM,0,0,76218,48408,18428,48408,46238,48408,48408,18428,48408,46238,48408,18428,29980,18428,
STIC-PAFR2-EM,1297,10289,16369,6419,16652,9986,14106,16042,16239,8058,24125,16145,7903,24378,5509,10061,
STIC-PAGR2-EM,693,131735,60686,48713,37439,57280,45859,24230,56785,45389,35501,56454,45487,45200,23165,11980,
STIC-PAGR2-WM,16124,86532,138303,122255,146093,200228,126836,117826,187923,156666,149351,197402,127966,158545,94893,66043,
STIC-PAHR2-EM,2074,29285,22109,11208,9678,11472,9870,7641,12213,9180,9485,11327,9120,8575,7177,5452,
STIC-PAIMLR2-WM,992,2183,7902,9936,9310,13650,11110,8347,15449,14086,14485,16852,13560,12011,12028,8338,
STIC-PALCDSMR2-WM,0,0,0,0,0,0,0,0,0,3654,0,0,3654,0,0,0,
STIC-PALFT125R2-WM,0,30241,138962,96541,112819,149770,108853,97514,139095,117967,108739,148323,118005,118566,71246,51488,
STIC-PALLCOEMR1-WM,6534,9830,21012,22276,24058,30608,24681,18652,31163,26557,26929,34144,26992,27281,19980,13447,
STIC-PALLCR2-WM,23692,54366,80900,108862,92523,125375,64639,59266,107218,73478,74173,119381,68248,76158,81390,25153,
STIC-PALLFR2-WM,0,4164,7239,13718,15447,190,0,0,185,74,74,74,74,74,37,111,
STIC-PALR2-EM,16902,51681,53198,44249,40896,47062,37829,28109,45703,36596,36729,46356,37667,37970,27752,18984,
STIC-PAMR2-EM,7372,14849,22255,11211,8993,9593,5854,4479,10920,10390,9286,11503,9286,8120,7533,5572,
STIC-PANR2-EM,3952,4269,4264,376,376,188,188,188,188,188,188,340,644,606,304,152,
STIC-PAOR2-EM,31476,35092,17436,29401,32840,28645,26392,17459,36963,24361,24295,39171,24264,24331,21995,17387,
STIC-PAPBBPR2-WM,979,7823,2310,10559,16868,20671,16328,12220,20418,14889,13276,16563,13542,13549,8013,4600,
STIC-PAPHMPR2-WM,3690,3790,29019,47224,37932,54020,33832,19299,37674,11944,5970,5630,4218,4348,2304,1245,
STIC-PAPHUR2-WM,70,11837,33154,31566,21724,39854,22009,4789,42333,24144,23124,26072,25243,23871,24930,5879,
STIC-PAPR1-EM,0,0,7379,0,0,0,7379,0,0,0,0,7379,0,0,0,0,
STIC-PAQR1-EM,1491,945,2058,1638,1638,2037,1638,1239,2037,1638,1638,2058,1638,1638,1281,882,
STIC-PBCLOCR0-CL,0,0,5562,0,5562,0,0,5562,0,5562,0,5562,0,0,5562,0,
STIC-PBPHPG-W,0,2410,2410,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-PBPOMW200R0-MO,0,32699,18931,8605,10326,17210,0,0,3442,3442,3442,3442,3442,3442,5163,3442,
STIC-PCO190R0-MO,0,0,0,0,5280,0,0,0,5280,0,0,5280,0,0,0,5280,
STIC-PHLTHTGLHG-88SV,0,0,620,496,620,744,496,496,744,496,620,744,496,620,744,496,
STIC-PHLTHTHLR1-88SV,814,2442,3256,2442,3256,3256,3256,1628,4070,2442,2442,4070,2442,3256,3256,2442,
STIC-PHLTHTKLR1-88SV,0,0,868,744,620,868,620,496,868,620,744,744,744,620,868,620,
STIC-PHPLG-W,0,2410,2410,0,0,0,0,0,0,0,0,0,0,0,0,0,
STIC-PIBR0-EM,396,374,500,375,375,500,375,275,450,400,375,475,350,375,275,175,
STIC-PICLPFR0-W,0,164,0,328,656,820,492,820,1148,820,984,984,656,984,1148,820,
STIC-PIEBDKR0-MO,992,0,6944,2976,4960,4960,3968,3968,4960,3968,4960,4960,2976,3968,4960,4960,
STIC-PIIMCLR0-W,1616,0,0,0,0,1212,404,808,808,808,1212,404,1212,808,1212,808,
STIC-PINGDGTO1C100-T,0,0,0,0,0,2290,0,0,0,0,2290,0,0,0,2290,0,
STIC-PNACTWCR0-OMG,0,64096,88132,80120,80120,96144,80120,56084,104156,72108,80120,96144,80120,80120,88132,80120,
STIC-PNAHRNG-W,0,7832,5254,7832,2627,10459,2627,10459,2627,10459,2627,10459,10459,0,13086,0,
STIC-PNAJKLTR0-OMG,3540,17700,17700,17700,14160,24780,10620,7080,7080,7080,0,0,0,0,0,0,
STIC-PNAOCR0-CL,0,0,5562,0,5562,0,0,5562,0,5562,0,5562,0,0,5562,0,
STIC-PNBHO30-K,690,0,2070,1380,1380,2070,1380,1380,1380,1380,2070,1380,2070,1380,1380,1380,
STIC-PNCA240CHG-D78S,0,0,2434,0,2434,0,0,2434,0,0,2434,0,0,2434,0,2434,
STIC-PNCA240SHG-1652,0,0,2434,0,2434,0,0,2434,0,0,2434,0,0,2434,0,2434,
STIC-PNCA720HGP-1158,752,0,0,0,0,0,0,376,0,376,0,376,0,0,376,0,
STIC-PNCAV240CH-D78S,1750,0,0,875,0,875,875,875,0,875,875,875,875,0,875,875,
STIC-PNCAV240SH-1652,1750,0,0,875,0,875,875,875,0,875,875,875,875,0,875,875,
STIC-PNCAV720HG-1158,0,0,0,446,0,446,0,0,446,0,446,0,446,0,446,0,
STIC-PNCCN240CH-D78S,0,0,868,0,868,868,868,0,868,868,0,868,868,868,868,0,
