internal_name,qty_done,internal_category
"[STIC-BPCTWCR03R2-MO] Sticker Bottom Perfect Cover TWCR 03 REV-2 Make Over,PET Silver Matte,1W,d=25mm,No Finishing",10000.0,Packaging Material
[STIC-BCBWMMLP03R1-E] Sticker Barcode Bare With Me Mineral Loose Powder 03 Amber REV-1 Emina. Chromo.1W.50x15mm.No Finishing,5000.0,Packaging Material
"[STIC-PACMGR2-WM] Sticker Penutup Alamat Crystallure Supreme Double Action Micellar Gel 150 R2 WM, Chromo, 1W No Finishing, 20x10mm. Update Alamat Pharmacore",15000.0,Packaging Material
"[STIC-BTCSGC4R1-MO] Sticker Bottom Color Stick Gloss Crayon 104 Chloe REV-1 Make Over,PP White,2W,d=10mm,Var Doff",3000.0,Packaging Material
"[STIC-PANR2-EM] Sticker Penutup Alamat N REV-2 EM, Chromo, 1W, No Finishing, 15x17mm, Pharmacore",15000.0,Packaging Material
"[STIC-BOELF01R1-WRL] Sticker Bottom Exclusive Liquid Foundation 01 RL REV-1 Wardah,PET Silver Matte,1W,D=18mm,NoFinishing",30000.0,Packaging Material
[BOTO-WLSR0-E] Bottle Watercolor Lip Serum Emina. AS/ABS. LC004. Bottle Injection Clear. Collar Injection Pink. 1 Pass Printing White . No Finishing,10395.0,Packaging Material
[CAPA-WLSR0-E] Cap + Applicator + Wiper Watercolor Lip Serum Emina. ABS/PP. CL003 Aplikator Pipih. Wiper LDPE Natural. Injection Color Pink. 1 Pass Printing. No Finishing,10395.0,Packaging Material
"[CONT-LPFRR0-W] Container Lightening Powder Foundation Revamp Wardah,CM-316,AS:ABS,InjectionColor,Cover:1PassPrinting+SprayMatteClear",3000.0,Packaging Material
"[CONT-ICPGCR0-W] Container Inner Case Colorfit PGC Wardah,Albea,CM-290,PP,InjectionColorBeige,NoFinishing",5040.0,Packaging Material
"[CONT-CPGCR0-W] Container Colorfit PGC Wardah,Albea,CM-290,PET,InjectionColorBeige,1PassPrint,SprayMatte on Cover, NoFinishing on Base",5040.0,Packaging Material
"[CONT-RCPGCR0-W] Container Ring Colorfit PGC Wardah,Albea,CM-290,PP,InjectionColorBeige,NoFinishing",5040.0,Packaging Material
[CONT-CQEPR0-W] Container Colorfit Quad Eye Palette Wardah. CM099 ES. AS/ABS. Injection Color. 1Pass Printing .Spray Matte Cover. No Finishing Base,5220.0,Packaging Material
"[TUBE-PCEBFWR1-K] Tube PCEB FW 100 REV-1 KAHF, (D50x141(total height),3 layers, 2pass, BLUE, Varnish Matte) + CapFTBlackMatte, NEW INGRED",20280.0,Packaging Material
"[TUBE-GEFS100R1-K] Tube Gentle Exfoliating Face Scrub 100 ml REV-1 Kahf, (D50, TotalH141, 3L, 2pass, BROWN, Varnish Matte) + CapFTBlackMatte, NEW CLAIM",29640.0,Packaging Material
"[TUBE-PCSAFWR1-K] Tube PCSA FW 100 REV-1 KAHF,(D50x141(total height),3 layers, 2pass, GREEN, Varnish Matte) + CapFTBlackMatte, NEW INGRED",30420.0,Packaging Material
"[VITA-B3UPPC-X] Niacinamide USP PC ex. Lonza Guangzhou Pharmaceutical Ltd., China",400.0,Raw Material
"[RSN-PTMX-X] Reshine PTM ex. Guangzhou Reachin Chemical Co., Ltd., China",200.0,Raw Material
"[SILC-SP500LS-X] Sipernat 500 LS ex. Evonik Corporation USA, USA",18.14,Raw Material
"[SILC-SP500LS-X] Sipernat 500 LS ex. Evonik Corporation USA, USA",9.07,Raw Material
"[EMUL-WLALA99-X] Wilfarin LA-1299 Lauric Acid 99 % ex Natural Oleochemical Sdn. Bhd., Malaysia",600.0,Raw Material
"[KB-WT100R1-KMM125BF] Karton Box Wardah Tube 100 ml,Uk Box Dalam 235x210x170mm,K125/M150/K125,B/F,GLUE",7200.0,Packaging Material
"[KB-GKMK-W] Karton Box Wardah Grand,Ukuran Box Dalam 290x218x140mm,K125/M150/K125,C/F",2500.0,Packaging Material
"[KB-WW2430R2-W] Karton Box Wardah White 24x30 ml REV-2, 242x182x92mm, K125/M125/K125 C/F 1 Pass, Glue",3000.0,Packaging Material
"[KB-EBR1-KMK125CF] Karton Box Emina B Rev 1,Uk Box Dalam 201x152x168mm,K125/M125/K125, C/F, No finishing, Glue",1350.0,Packaging Material
"[KB-W6040R2-W] Karton Box Wardah 60 ml x 40 REV-2,Uk Box Dalam 217x217x105mm,K125/M125/K125 C/F, 1 Pass, Glue",1050.0,Packaging Material
"[KB-EAR0-KMM125] Karton Box Emina A,Uk Box Dalam 256x170x136mm,K125/M150/M125,B/F",1200.0,Packaging Material
"[KB-W12X250R1-W] Karton Box Wardah 12x250 ml REV-1, 254x168x140 mm, K125/M125/K125 C/F, 1 Pass, Glue",900.0,Packaging Material
"[TUBE-PBCFBSGRV100R1-W] Tube Perfect Bright CF Bright Smooth Glow 100ml REV-1 Wardah,OpenEnd,PabloD40,PBL 350/15 White,HSleeve145mm,7W+SilverFoil,VarMatte+CapFTWhiteTrans,NEW QRNA",30184.0,Packaging Material
"[TUBE-PBCFBOCRV100R1-W] Tube Perfect Bright CF Bright Oil Control 100ml REV-1 Wardah,OpenEnd,PabloD40,PBL 350/15 White,HSleeve145mm,7W+SilverFoil,VarMatte+CapFTWhiteTrans,NEW QRNA",43890.0,Packaging Material
"[BOTO-GLSA30R1-W] Botol Glass Lighetning Serum Ampoule 30 ml R1 Wardah,Printing 3W,SprayMatte + Blue Color. New Plug PE, DMJY-X22-PLUG",27200.0,Packaging Material
"[PIP-DB30SR0-X] Pipet Dropper Botol 30 ml Serum, Collar(PP, White), Bulb(Rubber, White), Dropper(Glass)",27200.0,Packaging Material
[DUS-CMABR1-E] Dus Creamatte 11 Amazeballs REV-1 Emina.Ivory 250gsm.6W.20x20x90mm.Lam Doff,1925.0,Packaging Material
[DUS-CMABR1-E] Dus Creamatte 11 Amazeballs REV-1 Emina.Ivory 250gsm.6W.20x20x90mm.Lam Doff,17350.0,Packaging Material
"[ENV-NFSBLFR1-WL] Envelope NFS Body Lotion Fearless 10 R1 Wonderly, Ivory 300 gsm, CMYK/CMYK, 277 x 75 mm (ukuran terbuka), Laminating Doff, No Glueing (logo halal baru dan penambahan website)",3900.0,Packaging Material
[DUS-CMCCR2-E] Dus Creamatte 01 Chocolava REV-2 Emina.CRT.Ivory 250gsm.6W.20x20x90mm.LamDoff,3150.0,Packaging Material
[DUS-CMCCR2-E] Dus Creamatte 01 Chocolava REV-2 Emina.CRT.Ivory 250gsm.6W.20x20x90mm.LamDoff,15000.0,Packaging Material
"[DUS-EMLCR01R1-W] Dus Exclusive Matte Lip Cream Revamp 01 R1 Wardah,Ivory 250gsm,2W,22x22x113mm,LamDoff,Emboss",4000.0,Packaging Material
"[DUS-LNC20RLR1-W] Dus Lightening Night Cream 20 ml Relaunch REV-1 Wardah, I300,40x25x115,4W,HS,VarGlos,Cartoning + QR",38600.0,Packaging Material
"[DUS-MKLCR2-OMG] Dus Matte Kiss Lip Cream REV-2 OMG,Ivory 300gsm,2W,30x20x120mm,Partisi,Window,LamDoff",200000.0,Packaging Material
[DPG-LO-] Dipropylene Glycol LO+ ex. Dow Chemical Pasific Singapore,215.0,Raw Material
"[ACTI-RBN-X] Ronacare Bisabolol nat ex Merck KgaA, Germany",60.0,Raw Material
"[PEN-RCCB-X] RonaCare Cetrimonium Bromide ex. Merck Performance Materials Germany GmbH, Germany",25.0,Raw Material
[DUS-QLPR0-IP] Dus QUICKMATTE Loose Powder Instaperfect. Ivory 300gsm. 71x32x71mm. 3/2. Hot Stamp Rose Gold. LamMatte,15000.0,Packaging Material
[DUS-CHCP01R0-W] Dus Colorfit Highlight Contour Palette 01 Wardah. Ivory 300gsm. 6W. 92x73x15 .Varnish Matte. UVSpot,10000.0,Packaging Material
"[IBOX-12EB-WD31] Inner Box 12 Emina B,Duplex 310,2W,85x65x113mm,No Finishing",10000.0,Packaging Material
"[IBOX-12EH-EDNF] Inner Box 12 Emina H,Duplex 310,2W,96x73x100mm,No Finishing",5000.0,Packaging Material
"[IBOX-CR1-W] Inner Box C Rev-1 Wardah,Duplex 310gsm,128x67x115mm,NoFinishing",25600.0,Packaging Material
"[PU-LBADS30R0-K] Pump Lotion Brightening and Texture Refining Face Serum 30ml Kahf, Cream Pump Dosage 0.2 ml EP-X207 SL 20/410, Black, Finishing Matte for collar only",29533.0,Packaging Material
"[TUBE-PCEBFWR1-K] Tube PCEB FW 100 REV-1 KAHF, (D50x141(total height),3 layers, 2pass, BLUE, Varnish Matte) + CapFTBlackMatte, NEW INGRED",23400.0,Packaging Material
"[TUBE-GEFS100R1-K] Tube Gentle Exfoliating Face Scrub 100 ml REV-1 Kahf, (D50, TotalH141, 3L, 2pass, BROWN, Varnish Matte) + CapFTBlackMatte, NEW CLAIM",2574.0,Packaging Material
"[TUBE-CMBR1-E] Tube Clay Mask Brightening 60ml REV-1 Emina, Emina(Open,5L,White,Doff,35x115mm)+CapFTTransWhite, New Ingred",1800.0,Packaging Material
"[TUBE-CMBR1-E] Tube Clay Mask Brightening 60ml REV-1 Emina, Emina(Open,5L,White,Doff,35x115mm)+CapFTTransWhite, New Ingred",14400.0,Packaging Material
"[TUBE-PCSAFWR1-K] Tube PCSA FW 100 REV-1 KAHF,(D50x141(total height),3 layers, 2pass, GREEN, Varnish Matte) + CapFTBlackMatte, NEW INGRED",546.0,Packaging Material
"[TALC-OSBRTPD-X] Osmanthus Brand talc Powder ex.Guangxi Longguang Talc Development Co.,Ltd. Chinese",1150.0,Raw Material
"[TALC-OSBRTPD-X] Osmanthus Brand talc Powder ex.Guangxi Longguang Talc Development Co.,Ltd. Chinese",50.0,Raw Material
"[TUBE-PCEBFWR1-K] Tube PCEB FW 100 REV-1 KAHF, (D50x141(total height),3 layers, 2pass, BLUE, Varnish Matte) + CapFTBlackMatte, NEW INGRED",24882.0,Packaging Material
"[TUBE-PCEBFWR1-K] Tube PCEB FW 100 REV-1 KAHF, (D50x141(total height),3 layers, 2pass, BLUE, Varnish Matte) + CapFTBlackMatte, NEW INGRED",6318.0,Packaging Material
"[BOTO-MKLCR0-OMG] Bottle Matte KLC OMG,LC-002,AS,Injection Clear,1PassPrinting,NoFinishing",25200.0,Packaging Material
"[CAPA-MKLCR0-OMG] Cap+Applicator+Wiper Matte KLC OMG,LC-002,Cap:ABS/AS-ABS,Applicator:PP+FlockTip,Wiper:LDPE,InjectionBlack,NoFinishing",25200.0,Packaging Material
[CAPA-WCVML14R1-W] Cap Applicator+Wiper CVM Lip Mousse 14 REV-1 Wardah.ABS/AS-ABS.LDPE.Injection Solid Color.SprayMatte,9450.0,Packaging Material
"[BOTO-CVML14R1-W] Bottle CVM Lip Mousse 14 REV-1 Wardah.AS.Injection Solid Color.1PassPrinting.SprayMatte,PenambahanBarmark",9450.0,Packaging Material
"[CONT-DPETWCRR0-W] Container Digital Printing Exclusive Two Way Cake Revamp Wardah,CM-133,InjectionGreen,SprayMetallicGreen,HotstampingSilver,DigitalPrinting",5040.0,Packaging Material
"[CONT-MOCM10R2AS-C2PP] Container Make Over CM-105 REV-2 AS/ABS,Cvr clear coatg,2 pass printing",5040.0,Packaging Material
"[PLAS-VCBSS-EPET] Vacuum Forming Bright Stuff Serum 7.5 ml Emina, PET,46x103mm,NoFinishing",100800.0,Packaging Material
"[PLAS-VCUVST3I1R1-W] Vacuum Forming UV Shield Tube 3in1 REV-1 Wardah, PET,64x26.5x136.5mm,NoFinishing, KOREA",299000.0,Packaging Material
[TEXA---K] Texapon N 70 ex. BASF Indonesia,800.0,Raw Material
[TEXA---K] Texapon N 70 ex. BASF Indonesia,1600.0,Raw Material
"[PLAS-VCEXLWMR0-W] Plastic Vacuum Forming Blister EyeXpert Liftlasting Waterproof Mascara Wardah.PET Clear 350mic.52x25x152mm,NoFinishing",75000.0,Packaging Material
"[PLAS-VCLIPM-EPET] Vacuum Forming Blister Lip Mask 9gr Emina,PET,60x50x43mm,NoFinishing",69000.0,Packaging Material
[ARMO-HD--K] Arlamol HD ex. Croda UK,640.0,Raw Material
[AMP-95--K] AMP 95 ex. Angus Chemical USA,25.0,Raw Material
[AMP-95--K] AMP 95 ex. Angus Chemical USA,75.0,Raw Material
"[SERI-CSF-X] Sericite CS (F) ex Bo Kwang Chemical Co.Ltd, Korea",20.0,Raw Material
"[A-BGSA200-X] BioGenic SA 200 ex.BioGenics, Inc. Korea",20.0,Raw Material
"[MOIS-LPBGCR-X] Lipobelle Glacier Ex. Mibelle Biochemistry Group, Switzerland",2.0,Raw Material
"[GLYC--ECOS-K] Ecocerol (Refined Glycerin) ex. Ecogreen Oleochemicals, Indonesia",2000.0,Raw Material
"[CONT-BOLB1MOASA-2PSC] Container Blush On Lubang 1 Make Over,AS/ABS,2 pass silk screen, Shiny Black",7980.0,Packaging Material
"[CONT-BOLB1MOASA-2PSC] Container Blush On Lubang 1 Make Over,AS/ABS,2 pass silk screen, Shiny Black",4200.0,Packaging Material
"[CONT-LUMTWCWR1C-HTHS] Container Luminous TWC Wardah REV-1,CM-205,AS:ABS,Hijau tosca,Hot Stamp Logo&Ring",3168.0,Packaging Material
"[CAP-PGRY30R1-WTMP] Cap Pot Renew You 30g REV-1 Wardah, ABS+PP, Purple Vacuum Metallize,PE Liner,TMP,NewNanoPigment",20160.0,Packaging Material
"[CAPC-CULML11TR0-W] Cap Container CUL Matte Lipstick 11 Sunkissed Jeju T Wardah,LS-206,AS/ABS,InjectionSolidColor,1PassPrinting,SprayMatte",10164.0,Packaging Material
"[CONT-CULML11TR0-W] Container CUL Matte Lipstick 11 Sunkissed Jeju T Wardah,LS-206,AS/ABS,InjectionSolidColor,1PassPrinting,Ballast,NoFinishing",10164.0,Packaging Material
"[CONT-CULML11TR0-W] Container CUL Matte Lipstick 11 Sunkissed Jeju T Wardah,LS-206,AS/ABS,InjectionSolidColor,1PassPrinting,Ballast,NoFinishing",10122.0,Packaging Material
"[CAPC-CULML11TR0-W] Cap Container CUL Matte Lipstick 11 Sunkissed Jeju T Wardah,LS-206,AS/ABS,InjectionSolidColor,1PassPrinting,SprayMatte",10122.0,Packaging Material
"[CONT-ETWCRLR0-WASBS] Container Exclusive TWC RL Wardah,AS:ABS,Spray Matte,HS Silver,ClearCoat",20800.0,Packaging Material
[CONT-CQEPR0-W] Container Colorfit Quad Eye Palette Wardah. CM099 ES. AS/ABS. Injection Color. 1Pass Printing .Spray Matte Cover. No Finishing Base,7020.0,Packaging Material
[PARF-LSR71-] Love Story 2 R0728870 ex. PT Mane Indonesia,1.0,Raw Material
"[SHIF-CMOFP014-PPN] Shifter Container Make Over FP-014,PP,Natural",10080.0,Packaging Material
"[CAP-CMOFP014-ASABS] Tutup Container Make Over FP-014,AS:ABS,Black,Printing 2 pass,Clear Coating",10080.0,Packaging Material
"[CONT-MOFP01R1AS-C2PP] Container Make Over FP-014 REV-1,PS,Natural",10080.0,Packaging Material
"[PARF-R1525-X] Strawberry Lips R1525990 ex PT Mane Indonesia, Indonesia",1.0,Raw Material
"[PARF-GTR090-X] Green Tea SJ R0904126 ex PT Mane Indonesia, Indonesia",2.0,Raw Material
"[PARF-SMUME17-X] Star of Musk MOD E_1772344 ex. PT Mane Indonesia, Indonesia",25.0,Raw Material
"[PARF-ITPM91-X] INTERPOL MOD E20019091 ex PT. Mane Indonesia, Indonesia",25.0,Raw Material
[PARF-MLPMD-X] Melon Lip Mod R1415147 ex. PT Mane Indonesia,1.0,Raw Material
"[PARF-SRNTEA-X] DEEP SERENITY TIME E20130050 ex PT. Mane Indonesia, Indonesia",2.0,Raw Material
"[PARF-R1613755-X] Floral Cucumber MOD 2 R1613755 ex PT Mane Indonesia, Indonesia",3.0,Raw Material
"[POUC-HCR0-W] Pouch Hajj Care R0 Wardah,Kancing,MikaBening,215x70x155,2W,NoFinishing",2000.0,Packaging Material
"[STIC-BTETCR2R0-WRL] Sticker Bottom Exclusive TWC Refill 02 RL Wardah,PP White,1W,D=30mm,Pond,Varnish Doff",37000.0,Packaging Material
"[STIC-BOTESGR0-WPSM] Sticker Bottom Eye Shadow G Wardah,PET Silver Matte,2W,57x38mm,No Finishing",5000.0,Packaging Material
[STIC-QBOS03R0-MO] Sticker QR Code Blush On Single 03 Promiscious Peach Make Over. PP White. 15x15mm. 1W. NoFinishing,5000.0,Packaging Material
[STIC-QWLL01R0-W] Sticker QR Code Longlasting Lipstick 01 Fabulous Peach Wardah. PP White. 15x15mm. 1W. NoFinishing,5000.0,Packaging Material
[STIC-QWLL10R0-W] Sticker QR Code Longlasting Lipstick 10 Stylish Mocca Wardah. PP White. 15x15mm. 1W. NoFinishing,5000.0,Packaging Material
"[STIC-BCPGC33WR1-W] Sticker Bottom Colorfit PGC 33W REV-1 Wardah,PPWhite,2W,d=32mm,Roll,Core 3 in,VarnishGlossy",5000.0,Packaging Material
"[STIC-PAGR2-EM] Sticker Penutup Alamat G REV-2 EM, Chromo, 1W, No Finishing, 23x10mm, Pharmacore",20000.0,Packaging Material
"[MICA-FHSMLP-X] FHS-3A Mica M-LP ex. Daito Kasei Kogyo Co.,Ltd, Japan",60.0,Raw Material
"[ACTI-AICE06-X] Actosome Inoceramide E06 ex. BiochemPro Incorporation, South Korea",7.0,Raw Material
"[WARN-S12RN217--K] SI-2 Red No. 217 ex. Daito Kasei Kogyo Co., Ltd. Japan",20.0,Raw Material
[ASO--KB-K] ASO-12 ex. Kobo USA,25.0,Raw Material
[ASO--KB-K] ASO-12 ex. Kobo USA,75.0,Raw Material
"[SERI-S-D-K] Sericite S-200 ex. Daito Kasei Kogyo Co., Ltd. Japan",140.0,Raw Material
"[SERI-S-D-K] Sericite S-200 ex. Daito Kasei Kogyo Co., Ltd. Japan",20.0,Raw Material
"[THIC-MK25-X] Makkimousse 25 ex Daito Kasei Kogyo, Japan",4.0,Raw Material
"[EMO-SLCHS-X] Salacos HS-6C ex. The Nisshin Oillio Group, Ltd. Japan",15.0,Raw Material
"[ACTM-CTLA-X] Actosome Centella ex. Act Co., Ltd. Korea",24.0,Raw Material
"[SNSP-SIH51-X] Sunsphere H-51 ex AGC Si-Tech Co., Ltd. Japan",20.0,Raw Material
"[SERI-OT2SFSE-] OTS-2 Sericite FSE ex. Daito Kasei Kogyo Co., Ltd. Japan",20.0,Raw Material
"[COSM-168ARV-X] Cosmol 168 ARV ex.The Nisshin OilliO Group, Ltd. Japan",16.0,Raw Material
"[WARN-BYO12-X] BYO-I2 ex. Kobo Products Inc., USA",30.0,Raw Material
[SILI-1202-] SF 1202 ex. Momentive Thailand,764.0,Raw Material
"[STIC-BCULML12R0-W] Sticker Bottom CUL Matte Lipstick 12 Wardah,PPWhite,1W,d=14mm,NoFinishing",20000.0,Packaging Material
"[SERI-C-SI013S200-K] Sericite Coated SI013 Sericite S-200 ex. Daito Kasei Kogyo Co., Ltd., Japan",135.0,Raw Material
"[SERI-C-SI013S200-K] Sericite Coated SI013 Sericite S-200 ex. Daito Kasei Kogyo Co., Ltd., Japan",375.0,Raw Material
"[SALA-99--K] Salacos 99 ex. The Nisshin Oillio Group, Ltd., Taiwan",15.0,Raw Material
[SILI-D2-TSFST-K] Element14* PDMS 100 ex. Momentive Performance Materials (Thailand) Limited,200.0,Raw Material
[SILI-SFE-GE] SFE 839 ex. GE Silicones Certifications USA,13.62,Raw Material
[STIC-QCEXEKCR0-W] Sticker QR Code EyeXpert Eyebrow Kit Concealer Wardah. PP White. 10x10mm. 1W. NoFinishing,10000.0,Packaging Material
"[SERI-SERFHS-X] FHS-3 Sericite M-LP ex. Daito Kasei Kogyo Co.,Ltd, Japan",80.0,Raw Material
"[STIC-BCPGC23WR1-W] Sticker Bottom Colorfit PGC 23W REV-1 Wardah,PPWhite,2W,d=32mm,Roll,Core 3 in,VarnishGlossy",10000.0,Packaging Material
"[STIC-BTETCR3R0-WRL] Sticker Bottom Exclusive TWC Refill 03 RL Wardah,PP White,1W,D=30mm,Pond,Varnish Doff",21000.0,Packaging Material
[STIC-BCVPF42NR0-W] Sticker Bottom Colorfit Velvet Powder Foundation 42N Wardah. Chromo. 2W. d=24mm. NoFinishing,10000.0,Packaging Material
[STIC-BCVPF43WR0-W] Sticker Bottom Colorfit Velvet Powder Foundation 43W Wardah. Chromo. 2W. d=24mm. NoFinishing,5000.0,Packaging Material
[STIC-BCVPF33WR0-W] Sticker Bottom Colorfit Velvet Powder Foundation 33W Wardah. Chromo. 2W. d=24mm. NoFinishing,5000.0,Packaging Material
"[STIC-PACESR2-WM] Sticker Penutup Alamat Crystallure Supreme Advanced Eye Serum 15 R2 WM, Chromo, 1W No Finishing, 22x13mm. Update Alamat Pharmacore",10000.0,Packaging Material
"[UVIN-MC80-BASF] Uvinul MC 80 ex BASF SE, Germany",400.0,Raw Material
"[UVIN-MC80-BASF] Uvinul MC 80 ex BASF SE, Germany",400.0,Raw Material
"[UVIN-MC80-BASF] Uvinul MC 80 ex BASF SE, Germany",800.0,Raw Material
"[SUNS-TNBS-X] Tinosorb S ex BASF SE, Taiwan",40.0,Raw Material
[SUNS-UVAPG-X] Uvinul A Plus Granular ex. BASF SE Germany,175.0,Raw Material
"[STIC-VCPGC32NR0-W] Sticker Varian Colorfit PGC 32N Wardah,PPWhite,2W,15x52mm,VarnishMatte",20000.0,Packaging Material
[SUNS-UVAPG-X] Uvinul A Plus Granular ex. BASF SE Germany,75.0,Raw Material
"[EMUL-PLUP-X] Plantacare 2000 UP ex. BASF Care Chemicals (Shanghai) Co., Ltd. China",800.0,Raw Material
[STIC-VCMP23WR1-W] Sticker Varian Colorfit Mattifying Powder 23W REV-1 Wardah.PP White.15x52mm.2W.VarMatte,10000.0,Packaging Material
[CUTI---K] Cutina TS ex. BASF SE Germany,900.0,Raw Material
[PANT--DL-K] D-Panthenol USP ex. BASF Germany,350.0,Raw Material
[PANT--DL-K] D-Panthenol USP ex. BASF Germany,100.0,Raw Material
[STIC-QCEXEKPR0-W] Sticker QR Code EyeXpert Eyebrow Kit Powder Wardah. PP White. 10x10mm. 1W. NoFinishing,10000.0,Packaging Material
"[STIC-PAMR2-EM] Sticker Penutup Alamat M REV-2 EM, Chromo, 1W, No Finishing, 22x9mm, Pharmacore",20000.0,Packaging Material
"[STIC-VCPGC33WR0-W] Sticker Varian Colorfit PGC 33W Wardah,PPWhite,2W,15x52mm,VarnishMatte",10000.0,Packaging Material
"[STIC-BCPGC32NR1-W] Sticker Bottom Colorfit PGC 32N REV-1 Wardah,PPWhite,2W,d=32mm,Roll,Core 3 in,VarnishGlossy",15000.0,Packaging Material
[STIC-BRCVPF11CR0-W] Sticker Bottom Colorfit Velvet Powder Foundation 11C Refill Wardah. Chromo. 2W. d=24mm. NoFinishing,5000.0,Packaging Material
[POWD-9701-] Dow Corning (R) 9701 Cosmetic Powder ex. Dow Chemical Pacific Singapore (Origin Japan),80.0,Raw Material
[STIC-BRCVPF22NR0-W] Sticker Bottom Colorfit Velvet Powder Foundation 22N Refill Wardah. Chromo. 2W. d=24mm. NoFinishing,5000.0,Packaging Material
"[SILI-2005-DC-K] Xiameter(R) PMX-200 Silicone Fluid 50CS ex. Dow Corning Corporation, USA",400.0,Raw Material
"[SILI-556-DC-K] Dow Corning (R) 556 Cosmetic Grade ex. Dow Silicones Corporation, USA",200.0,Raw Material
"[SILI-DC749--X] Xiameter RSN-0749 Resin ex. Dow Silicones Corporation, USA",200.0,Raw Material
"[STIC-BTETC4R0-WRL] Sticker Bottom Exclusive TWC 04 RL Wardah,PET Silver Matte,1W,D=24mm,Pond, Varnish Matte",60000.0,Packaging Material
"[SILI-DC-PSFCS-X] Xiameter PMX-200 Silicone Fluid 1 CS ex Dow Silicones Corporation, USA",340.0,Raw Material
"[BOTO-MKLCCEKIMR0-OMG] Bottle Matte KLC Coffee Edition OMG,KIM,8007,AS,Injection Clear,1PassPrinting,NoFinishing",51120.0,Packaging Material
"[CAPA-MKLCCEKIMR0-OMG] Cap+Applicator+Wiper Matte KLC Coffee Edition OMG,KIM,8007,Cap:ABS/AS-ABS,Applicator:PP+FlockTip,Wiper:LDPE,Cap:Injection Brown, Rod:InjectionBlack,NoFinishing",51120.0,Packaging Material
"[SILI-D9SEB-X] Dowsil 9041 Silicone Elastomer Blend ex The Dow Chemical Company, USA",180.0,Raw Material
"[SILI-DCMQ1600-X] Dow Corning MQ-1600 Flake Resin ex. Dow Corning Corporation, USA",20.0,Raw Material
"[SILI-D5225F-X] Dow Corning (R) 5225C Formulation Aid ex. Dow Corning Corporation, USA",800.0,Raw Material
[BOTO-EMLCRKR0-W] Bottle Exclusive Matte Lip Cream Revamp Wardah. KIM 8601. SAN. Injection Clear. 2W(Color+Glossy). No Finishing,120000.0,Packaging Material
[CAPA-EMLCRKR0-W] Cap Applicator + Wiper Exclusive Matte Lip Cream Revamp Wardah. KIM 8601. Cap: ABS Wiper: LDPE/HDPE. Injection Natural. UV Metallize. Stem: PP. Injection White. No Finishing. Applicator: MFG-019,120000.0,Packaging Material
"[STIC-BTETC3R0-WRL] Sticker Bottom Exclusive TWC 03 RL Wardah,PET Silver Matte,1W,D=24mm,Pond, Varnish Matte",50000.0,Packaging Material
"[SILI-DCF-ID-X] Dow Corning FA 4002 ID Silicone Acrylate ex. Dow Corning Toray Co., Ltd. Japan",15.0,Raw Material
[STIC-BCLF41WSR1-OMG] Sticker Back Coverlast Liquid Foundation 25 mL 41 W Sand REV-1 OMG. PEWhite. 62x31mm. 3W. VarMatte. TintaULR. RDD,20000.0,Packaging Material
[STIC-FCLF41WSR0-OMG] Sticker Front Coverlast Liquid Foundation 25 mL 41 W Sand OMG. PEWhite. 47x31mm. 3W. VarMatte. TintaULR. RDC,31000.0,Packaging Material
[STIC-BCLF31WBR1-OMG] Sticker Back Coverlast Liquid Foundation 25 mL 31 W Beige REV-1 OMG. PEWhite. 62x31mm. 3W. VarMatte. TintaULR. RDD,22700.0,Packaging Material
[STIC-BCLF32NNR1-OMG] Sticker Back Coverlast Liquid Foundation 25 mL 32 N Natural REV-1 OMG. PEWhite. 62x31mm. 3W. VarMatte. TintaULR. RDD,3580.0,Packaging Material
[STIC-BCLF13CIR1-OMG] Sticker Back Coverlast Liquid Foundation 25 mL 13 C Ivory REV-1 OMG. PEWhite. 62x31mm. 3W. VarMatte. TintaULR. RDD,5000.0,Packaging Material
[STIC-FCLF21WLR0-OMG] Sticker Front Coverlast Liquid Foundation 25 mL 21 W Light OMG. PEWhite. 47x31mm. 3W. VarMatte. TintaULR. RDC,20000.0,Packaging Material
[STIC-BCLF21WLR1-OMG] Sticker Back Coverlast Liquid Foundation 25 mL 21 W Light REV-1 OMG. PEWhite. 62x31mm. 3W. VarMatte. TintaULR. RDD,32000.0,Packaging Material
"[ESP-UB9GR0-MO] Eye Shadow Palette Uptown Bae 9 g Make Over, 12 color, Cardboard+mica+Brush+Sleeve(162x81x18mm)",7434.0,Packaging Material
"[STIC-MS100-W] Sticker Samping Multipurpose Sanitizer 100 ml Wardah,GlobalCo-ExClear,103x82,3W,VarMatte,RDD",2000.0,Packaging Material
"[STIC-SBMPC100R1-W] Sticker Samping Body Mist Peaceful REV-1 Wardah,Global Co-Ex Clear,115x82mm,5W,UVMatte,RDD",49215.0,Packaging Material
"[ESP-UB9GR0-MO] Eye Shadow Palette Uptown Bae 9 g Make Over, 12 color, Cardboard+mica+Brush+Sleeve(162x81x18mm)",7566.0,Packaging Material
