Product Korporat Code,BoM Lines/Product Template/Korporat Code,BoM Lines/Quantity,Product Korporat Kode
L-PTMC01-BULK/12,PURO-IDD-X,0.057000,L-PTMC01-BULK
L-PTMC01-BULK/12,HAIM-DIS-X,0.025000,L-PTMC01-BULK
L-PTMC01-BULK/12,ALUM-MN10D-X,0.010000,L-PTMC01-BULK
L-PTMC01-BULK/12,PARF-VMR-X,0.010000,L-PTMC01-BULK
L-PTMC01-BULK/12,PEN-PRSVPE-X,0.008000,L-PTMC01-BULK
L-PTMC01-BULK/12,PEN-SENSC50-X,0.004000,L-PTMC01-BULK
L-PTMC01-BULK/12,VITA-DL E-MS,0.001000,L-PTMC01-BULK
L-PTMC01-BULK/12,TITA-OTS2CR50-,0.049700,L-PTMC01-BULK
L-PTMC01-BULK/12,WARN-TOA403-KF,0.028000,L-PTMC01-BULK
L-PTMC01-BULK/12,WARN-C19012-DCR6-K,0.024000,L-PTMC01-BULK
L-PTMC01-BULK/12,WARN-C338--K,0.013500,L-PTMC01-BULK
L-PTMC01-BULK/12,WARN-C19011-R7CL-K,0.004000,L-PTMC01-BULK
L-PTMC01-BULK/12,WARN-C394--K,0.000200,L-PTMC01-BULK
L-MLCM-BULK/,DRYF-PC-X,0.180000,L-MLCM-BULK
L-MLCM-BULK/,HAIM-DIS-X,0.050000,L-MLCM-BULK
L-MLCM-BULK/,SILC-AERSLR-X,0.050000,L-MLCM-BULK
L-MLCM-BULK/,WARN-TOA403-KF,0.017434,L-MLCM-BULK
L-MLCM-BULK/,EMO-SLCHS-X,0.010000,L-MLCM-BULK
L-MLCM-BULK/,EMUL-EMILST-X,0.010000,L-MLCM-BULK
L-MLCM-BULK/,WARN-C338--K,0.026233,L-MLCM-BULK
L-MLCM-BULK/,TITA-OTS2CR50-,0.050256,L-MLCM-BULK
L-MLCM-BULK/,OIL-OJJBIII-X,0.000102,L-MLCM-BULK
L-MLCM-BULK/,WARN-C19012-DCR6-K,0.004377,L-MLCM-BULK
L-MLCM-BULK/,EMU-PS-,0.031300,L-MLCM-BULK
L-MLCM-BULK/,BENT-BGISDV-X,0.160000,L-MLCM-BULK
L-MLCM-BULK/,SILI-BEL803-X,0.070000,L-MLCM-BULK
L-MLCM-BULK/,PURO-IDD-X,0.211500,L-MLCM-BULK
L-MLCM-BULK/,PARF-VMR-X,0.000500,L-MLCM-BULK
L-MLCM-BULK/,SILI-BELEG5-X,0.010000,L-MLCM-BULK
L-MLCM-BULK/,VITA-DL E-MS,0.000102,L-MLCM-BULK
L-MLCM-BULK/,SILS-034-X,0.022500,L-MLCM-BULK
L-MLCM-BULK/,SILI-DC-PSFCS-X,0.080000,L-MLCM-BULK
L-MLCM-BULK/,WARN-C335138--K,0.003202,L-MLCM-BULK
L-MLCM-BULK/,PEN-SENSC50-X,0.004000,L-MLCM-BULK
L-MLCM-BULK/,PENG-NPGEHP-X,0.008000,L-MLCM-BULK
L-MLCM-BULK/,PARF-RSCFE-X,0.000500,L-MLCM-BULK
L-MLCM-BULK/7,PENG-NPGEHP-X,0.008000,L-MLCM-BULK
L-MLCM-BULK/7,WARN-C338--K,0.026233,L-MLCM-BULK
L-MLCM-BULK/7,TITA-OTS2CR50-,0.050256,L-MLCM-BULK
L-MLCM-BULK/7,PARF-RSCFE-X,0.000500,L-MLCM-BULK
L-MLCM-BULK/7,PEN-SENSC50-X,0.004000,L-MLCM-BULK
L-MLCM-BULK/7,WARN-TOA403-KF,0.017434,L-MLCM-BULK
L-MLCM-BULK/7,PARF-VMR-X,0.000500,L-MLCM-BULK
L-MLCM-BULK/7,VITA-DL E-MS,0.000100,L-MLCM-BULK
L-MLCM-BULK/7,EMO-RFNJO-X,0.000100,L-MLCM-BULK
L-MLCM-BULK/7,WARN-C335138--K,0.003202,L-MLCM-BULK
L-MLCM-BULK/7,WARN-C19012-DCR6-K,0.004377,L-MLCM-BULK
L-MLCM-BULK/7,SILC-AERSLR-X,0.050000,L-MLCM-BULK
L-MLCM-BULK/7,EMO-SLCHS-X,0.010000,L-MLCM-BULK
L-MLCM-BULK/7,DRYF-PC-X,0.180000,L-MLCM-BULK
L-MLCM-BULK/7,PURO-IDD-X,0.211500,L-MLCM-BULK
L-MLCM-BULK/7,BENT-BGISDV-X,0.160000,L-MLCM-BULK
L-MLCM-BULK/7,SILI-DC-PSFCS-X,0.080000,L-MLCM-BULK
L-MLCM-BULK/7,SILI-BEL803-X,0.070000,L-MLCM-BULK
L-MLCM-BULK/7,SILI-BELEG5-X,0.010000,L-MLCM-BULK
L-MLCM-BULK/7,EMUL-EMILST-X,0.010000,L-MLCM-BULK
L-MLCM-BULK/7,SILS-034-X,0.022500,L-MLCM-BULK
L-MLCM-BULK/7,EMU-PS-,0.031300,L-MLCM-BULK
L-MLCM-BULK/7,HAIM-DIS-X,0.050000,L-MLCM-BULK
L-MLCO-BULK/,SILS-034-X,0.022500,L-MLCO-BULK
L-MLCO-BULK/,PENG-NPGEHP-X,0.008000,L-MLCO-BULK
L-MLCO-BULK/,PARF-VMR-X,0.000500,L-MLCO-BULK
L-MLCO-BULK/,WARN-C335138--K,0.017130,L-MLCO-BULK
L-MLCO-BULK/,HAIM-DIS-X,0.050000,L-MLCO-BULK
L-MLCO-BULK/,SILC-AERSLR-X,0.050000,L-MLCO-BULK
L-MLCO-BULK/,SILI-DC-PSFCS-X,0.080000,L-MLCO-BULK
L-MLCO-BULK/,WARN-C19011-R7CL-K,0.001550,L-MLCO-BULK
L-MLCO-BULK/,SILI-BELEG5-X,0.010000,L-MLCO-BULK
L-MLCO-BULK/,EMO-SLCHS-X,0.010000,L-MLCO-BULK
L-MLCO-BULK/,EMUL-EMILST-X,0.010000,L-MLCO-BULK
L-MLCO-BULK/,EMU-PS-,0.031300,L-MLCO-BULK
L-MLCO-BULK/,SILI-BEL803-X,0.070000,L-MLCO-BULK
L-MLCO-BULK/,DRYF-PC-X,0.180000,L-MLCO-BULK
L-MLCO-BULK/,PURO-IDD-X,0.224500,L-MLCO-BULK
L-MLCO-BULK/,BENT-BGISDV-X,0.160000,L-MLCO-BULK
L-MLCO-BULK/,WARN-C338--K,0.014500,L-MLCO-BULK
L-MLCO-BULK/,PARF-RSCFE-X,0.000500,L-MLCO-BULK
L-MLCO-BULK/,PEN-SENSC50-X,0.004000,L-MLCO-BULK
L-MLCO-BULK/,WARN-TOA403-KF,0.038700,L-MLCO-BULK
L-MLCO-BULK/,VITA-DL E-MS,0.000100,L-MLCO-BULK
L-MLCO-BULK/,OIL-OJJBIII-X,0.000100,L-MLCO-BULK
L-MLCO-BULK/,WARN-C19012-DCR6-K,0.016620,L-MLCO-BULK
L-MLCO-BULK/2,WARN-C19011-R7CL-K,0.001550,L-MLCO-BULK
L-MLCO-BULK/2,VITA-DL E-MS,0.000100,L-MLCO-BULK
L-MLCO-BULK/2,HAIM-DIS-X,0.050000,L-MLCO-BULK
L-MLCO-BULK/2,PARF-RSCFE-X,0.000500,L-MLCO-BULK
L-MLCO-BULK/2,SILI-BELEG5-X,0.010000,L-MLCO-BULK
L-MLCO-BULK/2,EMO-SLCHS-X,0.010000,L-MLCO-BULK
L-MLCO-BULK/2,WARN-C335138--K,0.017130,L-MLCO-BULK
L-MLCO-BULK/2,EMUL-EMILST-X,0.010000,L-MLCO-BULK
L-MLCO-BULK/2,SILS-034-X,0.022500,L-MLCO-BULK
L-MLCO-BULK/2,PENG-NPGEHP-X,0.008000,L-MLCO-BULK
L-MLCO-BULK/2,WARN-C19012-DCR6-K,0.016620,L-MLCO-BULK
L-MLCO-BULK/2,WARN-TOA403-KF,0.038700,L-MLCO-BULK
L-MLCO-BULK/2,PEN-SENSC50-X,0.004000,L-MLCO-BULK
L-MLCO-BULK/2,BENT-BGISDV-X,0.160000,L-MLCO-BULK
L-MLCO-BULK/2,SILC-AERSLR-X,0.050000,L-MLCO-BULK
L-MLCO-BULK/2,DRYF-PC-X,0.180000,L-MLCO-BULK
L-MLCO-BULK/2,WARN-C338--K,0.014500,L-MLCO-BULK
L-MLCO-BULK/2,PARF-VMR-X,0.000500,L-MLCO-BULK
L-MLCO-BULK/2,EMO-RFNJO-X,0.000100,L-MLCO-BULK
L-MLCO-BULK/2,SILI-BEL803-X,0.070000,L-MLCO-BULK
L-MLCO-BULK/2,EMU-PS-,0.031300,L-MLCO-BULK
L-MLCO-BULK/2,SILI-DC-PSFCS-X,0.080000,L-MLCO-BULK
L-MLCO-BULK/2,PURO-IDD-X,0.224500,L-MLCO-BULK
L-PTMC04-BULK/17,SUCR-AC01-X,0.227723,L-PTMC04-BULK
L-PTMC04-BULK/17,BENT-BGISDV-X,0.222772,L-PTMC04-BULK
L-PTMC04-BULK/17,SILI-DC-PSFCS-X,0.159109,L-PTMC04-BULK
L-PTMC04-BULK/17,SILI-BEL803-X,0.099010,L-PTMC04-BULK
L-PTMC04-BULK/17,SILC-SP500LS-X,0.079208,L-PTMC04-BULK
L-PTMC04-BULK/17,PURO-IDD-X,0.056436,L-PTMC04-BULK
L-PTMC04-BULK/17,HAIM-DIS-X,0.024752,L-PTMC04-BULK
L-PTMC04-BULK/17,ALUM-MN10D-X,0.009901,L-PTMC04-BULK
L-PTMC04-BULK/17,PARF-VMR-X,0.009901,L-PTMC04-BULK
L-PTMC04-BULK/17,PEN-PRSVPE-X,0.007921,L-PTMC04-BULK
L-PTMC04-BULK/17,PEN-SENSC50-X,0.003960,L-PTMC04-BULK
L-PTMC04-BULK/17,VITA-DL E-MS,0.000990,L-PTMC04-BULK
L-PTMC04-BULK/17,WARN-C338--K,0.023762,L-PTMC04-BULK
L-PTMC04-BULK/17,TITA--3328EW-K,0.021287,L-PTMC04-BULK
L-PTMC04-BULK/17,WARN-C335138--K,0.017327,L-PTMC04-BULK
L-PTMC04-BULK/17,WARN-C43001-MV-K,0.013267,L-PTMC04-BULK
L-PTMC04-BULK/17,WARN-C196619-R6-K,0.011188,L-PTMC04-BULK
L-PTMC04-BULK/17,WARN-R7EL-X,0.011485,L-PTMC04-BULK
L-PTMC06-BULK/13,SUCR-AC01-X,0.230000,L-PTMC06-BULK
L-PTMC06-BULK/13,BENT-BGISDV-X,0.225000,L-PTMC06-BULK
L-PTMC06-BULK/13,SILI-DC-PSFCS-X,0.140000,L-PTMC06-BULK
L-PTMC06-BULK/13,SILI-BEL803-X,0.100000,L-PTMC06-BULK
L-PTMC06-BULK/13,SILC-SP500LS-X,0.080000,L-PTMC06-BULK
L-PTMC06-BULK/13,PURO-IDD-X,0.057000,L-PTMC06-BULK
L-PTMC06-BULK/13,HAIM-DIS-X,0.025000,L-PTMC06-BULK
L-PTMC06-BULK/13,ALUM-MN10D-X,0.010000,L-PTMC06-BULK
L-PTMC06-BULK/13,PARF-VMR-X,0.010000,L-PTMC06-BULK
L-PTMC06-BULK/13,PEN-PRSVPE-X,0.008000,L-PTMC06-BULK
L-PTMC06-BULK/13,PEN-SENSC50-X,0.004000,L-PTMC06-BULK
L-PTMC06-BULK/13,VITA-DL E-MS,0.001000,L-PTMC06-BULK
L-PTMC06-BULK/13,WARN-C335138--K,0.030000,L-PTMC06-BULK
L-PTMC06-BULK/13,TITA-OTS2CR50-,0.027500,L-PTMC06-BULK
L-PTMC06-BULK/13,WARN-COGO--K,0.027000,L-PTMC06-BULK
L-PTMC06-BULK/13,WARN-TOA403-KF,0.018000,L-PTMC06-BULK
L-PTMC06-BULK/13,WARN-C19011-R7CL-K,0.010000,L-PTMC06-BULK
L-PTMC06-BULK/13,WARN-C196619-R6-K,0.002000,L-PTMC06-BULK
L-PTMC07-BULK/17,SUCR-AC01-X,0.227723,L-PTMC07-BULK
L-PTMC07-BULK/17,BENT-BGISDV-X,0.222772,L-PTMC07-BULK
L-PTMC07-BULK/17,SILI-DC-PSFCS-X,0.143564,L-PTMC07-BULK
L-PTMC07-BULK/17,SILI-BEL803-X,0.099010,L-PTMC07-BULK
L-PTMC07-BULK/17,SILC-SP500LS-X,0.079208,L-PTMC07-BULK
L-PTMC07-BULK/17,PURO-IDD-X,0.056436,L-PTMC07-BULK
L-PTMC07-BULK/17,HAIM-DIS-X,0.024752,L-PTMC07-BULK
L-PTMC07-BULK/17,ALUM-MN10D-X,0.009901,L-PTMC07-BULK
L-PTMC07-BULK/17,PARF-VMR-X,0.009901,L-PTMC07-BULK
L-PTMC07-BULK/17,PEN-PRSVPE-X,0.007921,L-PTMC07-BULK
L-PTMC07-BULK/17,PEN-SENSC50-X,0.003960,L-PTMC07-BULK
L-PTMC07-BULK/17,VITA-DL E-MS,0.000990,L-PTMC07-BULK
L-PTMC07-BULK/17,TITA-OTS2CR50-,0.032178,L-PTMC07-BULK
L-PTMC07-BULK/17,WARN-C338--K,0.023762,L-PTMC07-BULK
L-PTMC07-BULK/17,WARN-C335138--K,0.023267,L-PTMC07-BULK
L-PTMC07-BULK/17,WARN-TOA403-KF,0.020792,L-PTMC07-BULK
L-PTMC07-BULK/17,WARN-C19012-DCR6-K,0.013861,L-PTMC07-BULK
FW-LWF-BULK/32,STEA-P9218-X,0.030000,FW-LWF-BULK
FW-LWF-BULK/32,EXTR-LCRG-X,0.000100,FW-LWF-BULK
FW-LWF-BULK/32,MERQ-MQ550PP-X,0.010000,FW-LWF-BULK
FW-LWF-BULK/32,AQUA---K,0.050000,FW-LWF-BULK
FW-LWF-BULK/32,ALAN-SL--X,0.002000,FW-LWF-BULK
FW-LWF-BULK/32,AMI-GCK12H-X,0.100000,FW-LWF-BULK
FW-LWF-BULK/32,"BUTY--DAI1,3",0.020000,FW-LWF-BULK
FW-LWF-BULK/32,HUM-PG400C-X,0.020000,FW-LWF-BULK
FW-LWF-BULK/32,PEN-PRSVPE-X,0.008000,FW-LWF-BULK
FW-LWF-BULK/32,EMUL-GMSNSE-X,0.020000,FW-LWF-BULK
FW-LWF-BULK/32,EDT-B--K,0.002000,FW-LWF-BULK
FW-LWF-BULK/32,GLYC--ECOS-K,0.220000,FW-LWF-BULK
FW-LWF-BULK/32,EMUL-WLALA99-X,0.070000,FW-LWF-BULK
FW-LWF-BULK/32,TEGO-L7-1--K,0.050000,FW-LWF-BULK
FW-LWF-BULK/32,EMU-EPSR-X,0.002000,FW-LWF-BULK
FW-LWF-BULK/32,AIR-RO--L,0.242400,FW-LWF-BULK
FW-LWF-BULK/32,MYRI-SOCI-X,0.100000,FW-LWF-BULK
FW-LWF-BULK/32,KOH--PH-K,0.048500,FW-LWF-BULK
FW-LWF-BULK/32,PARF-OSLF-SP119881-X,0.004000,FW-LWF-BULK
FW-LWF-BULK/32,VITA-B3PC-X,0.001000,FW-LWF-BULK
L-PTMCA-BULK/6,SUCR-AC01-X,0.230000,L-PTMCA-BULK
L-PTMCA-BULK/6,BENT-BGISDV-X,0.225000,L-PTMCA-BULK
L-PTMCA-BULK/6,SILI-DC-PSFCS-X,0.140000,L-PTMCA-BULK
L-PTMCA-BULK/6,SILI-BEL803-X,0.100000,L-PTMCA-BULK
L-PTMCA-BULK/6,SILC-SP500LS-X,0.080000,L-PTMCA-BULK
L-PTMCA-BULK/6,PURO-IDD-X,0.057000,L-PTMCA-BULK
L-PTMCA-BULK/6,HAIM-DIS-X,0.025000,L-PTMCA-BULK
L-PTMCA-BULK/6,ALUM-MN10D-X,0.010000,L-PTMCA-BULK
L-PTMCA-BULK/6,PARF-VMR-X,0.010000,L-PTMCA-BULK
L-PTMCA-BULK/6,PEN-PRSVPE-X,0.008000,L-PTMCA-BULK
L-PTMCA-BULK/6,PEN-SENSC50-X,0.004000,L-PTMCA-BULK
L-PTMCA-BULK/6,VITA-DL E-MS,0.001000,L-PTMCA-BULK
L-PTMCA-BULK/6,TITA-OTS2CR50-,0.037000,L-PTMCA-BULK
L-PTMCA-BULK/6,WARN-C338--K,0.036500,L-PTMCA-BULK
L-PTMCA-BULK/6,WARN-TOA403-KF,0.020200,L-PTMCA-BULK
L-PTMCA-BULK/6,WARN-C19012-DCR6-K,0.017000,L-PTMCA-BULK
L-PTMCA-BULK/6,WARN-C19011-R7CL-K,0.002500,L-PTMCA-BULK
S-G-BULK/33,TEGO-L7-1--K,0.080000,S-G-BULK
S-G-BULK/33,TEXA---K,0.090000,S-G-BULK
S-G-BULK/33,AIR-RO--L,0.775964,S-G-BULK
S-G-BULK/33,PARF-LSR71-,0.003150,S-G-BULK
S-G-BULK/33,PEN-PRSVPE-X,0.000018,S-G-BULK
S-G-BULK/33,EMUL-DERMSOLP-,0.000018,S-G-BULK
S-G-BULK/33,KATH---K,0.000500,S-G-BULK
S-G-BULK/33,WARN-LT--BULK,0.000100,S-G-BULK
S-G-BULK/33,WARN-K-BULK,0.000200,S-G-BULK
S-G-BULK/33,MERQ-MQ550PP-X,0.021450,S-G-BULK
S-G-BULK/33,GARA-VCNI-X,0.026500,S-G-BULK
S-G-BULK/33,EXTR-G-MM,0.002100,S-G-BULK
M-RHDG-BULK/11,HYA-AC511H-X,0.000500,M-RHDG-BULK
M-RHDG-BULK/11,AIR-RO--L,0.663620,M-RHDG-BULK
M-RHDG-BULK/11,EMO-MGYTC7-X,0.030000,M-RHDG-BULK
M-RHDG-BULK/11,BIO-HYAL-BIL,0.000500,M-RHDG-BULK
M-RHDG-BULK/11,SILI-CES1104-X,0.040000,M-RHDG-BULK
M-RHDG-BULK/11,GLYC--ECOS-K,0.100000,M-RHDG-BULK
M-RHDG-BULK/11,WARN-K-BULK,0.000190,M-RHDG-BULK
M-RHDG-BULK/11,LAR-WMHTG-BULK,0.000250,M-RHDG-BULK
M-RHDG-BULK/11,FUCO-15PSLB-X,0.020000,M-RHDG-BULK
M-RHDG-BULK/11,"BUTY--DAI1,3",0.020000,M-RHDG-BULK
M-RHDG-BULK/11,SILI-MCMA-X,0.040000,M-RHDG-BULK
M-RHDG-BULK/11,MOIS-TR100-X,0.020000,M-RHDG-BULK
M-RHDG-BULK/11,MOIS-PTVT-X,0.010000,M-RHDG-BULK
M-RHDG-BULK/11,MOIS-HYDGLC-X,0.015000,M-RHDG-BULK
M-RHDG-BULK/11,THIC-ARAVC-,0.009500,M-RHDG-BULK
M-RHDG-BULK/11,VITA-DL E-MS,0.001000,M-RHDG-BULK
M-RHDG-BULK/11,"CARB--94022,68-K",0.001500,M-RHDG-BULK
M-RHDG-BULK/11,CRIL-C1-CRO,0.002000,M-RHDG-BULK
M-RHDG-BULK/11,EMG-450-X,0.003000,M-RHDG-BULK
M-RHDG-BULK/11,PENG-PHC-X,0.005000,M-RHDG-BULK
M-RHDG-BULK/11,SILI-2005-DC-K,0.005000,M-RHDG-BULK
M-RHDG-BULK/11,EMU-SROL-X,0.005000,M-RHDG-BULK
M-RHDG-BULK/11,ACTI-RBN-X,0.005000,M-RHDG-BULK
M-RHDG-BULK/11,KOH--PH-K,0.000540,M-RHDG-BULK
M-RHDG-BULK/11,PARF-JRS-X,0.000400,M-RHDG-BULK
M-RHDG-BULK/11,POWD-H53-X,0.001000,M-RHDG-BULK
M-RHDG-BULK/11,EDT-B--K,0.001000,M-RHDG-BULK
L-MLCJ-BULK/16,BENT-BGISDV-X,0.260000,L-MLCJ-BULK
L-MLCJ-BULK/16,PURO-IDD-X,0.208000,L-MLCJ-BULK
L-MLCJ-BULK/16,SILI-DC-PSFCS-X,0.080000,L-MLCJ-BULK
L-MLCJ-BULK/16,SILI-BEL803-X,0.070000,L-MLCJ-BULK
L-MLCJ-BULK/16,WAX-SBWX--X,0.060000,L-MLCJ-BULK
L-MLCJ-BULK/16,HAIM-DIS-X,0.055000,L-MLCJ-BULK
L-MLCJ-BULK/16,SILC-AERSLR-X,0.055000,L-MLCJ-BULK
L-MLCJ-BULK/16,SILS-034-X,0.052500,L-MLCJ-BULK
L-MLCJ-BULK/16,EMU-PS-,0.031300,L-MLCJ-BULK
L-MLCJ-BULK/16,SILI-BELEG5-X,0.010000,L-MLCJ-BULK
L-MLCJ-BULK/16,PENG-NPGEHP-X,0.008000,L-MLCJ-BULK
L-MLCJ-BULK/16,EMO-SLCHS-X,0.005000,L-MLCJ-BULK
L-MLCJ-BULK/16,PEN-SENSC50-X,0.004000,L-MLCJ-BULK
L-MLCJ-BULK/16,ACTI-TINTT-X,0.001000,L-MLCJ-BULK
L-MLCJ-BULK/16,PARF-DLPZLE-X,0.000500,L-MLCJ-BULK
L-MLCJ-BULK/16,EMO-RFNJO-X,0.000100,L-MLCJ-BULK
L-MLCJ-BULK/16,VITA-DL E-MS,0.000100,L-MLCJ-BULK
L-MLCJ-BULK/16,WARN-C335138--K,0.054778,L-MLCJ-BULK
L-MLCJ-BULK/16,WARN-C338--K,0.008160,L-MLCJ-BULK
L-MLCJ-BULK/16,TITA-OTS2CR50-,0.021748,L-MLCJ-BULK
L-MLCJ-BULK/16,WARN-C196619-R6-K,0.013531,L-MLCJ-BULK
L-MLCJ-BULK/16,WARN-ABIO-X,0.001283,L-MLCJ-BULK
L-MLCK-BULK/19,BENT-BGISDV-X,0.260000,L-MLCK-BULK
L-MLCK-BULK/19,PURO-IDD-X,0.192500,L-MLCK-BULK
L-MLCK-BULK/19,SILI-DC-PSFCS-X,0.080000,L-MLCK-BULK
L-MLCK-BULK/19,SILI-BEL803-X,0.070000,L-MLCK-BULK
L-MLCK-BULK/19,WAX-SBWX--X,0.060000,L-MLCK-BULK
L-MLCK-BULK/19,SILC-AERSLR-X,0.055000,L-MLCK-BULK
L-MLCK-BULK/19,SILS-034-X,0.052500,L-MLCK-BULK
L-MLCK-BULK/19,HAIM-DIS-X,0.050000,L-MLCK-BULK
L-MLCK-BULK/19,EMU-PS-,0.031300,L-MLCK-BULK
L-MLCK-BULK/19,SILI-BELEG5-X,0.010000,L-MLCK-BULK
L-MLCK-BULK/19,PENG-NPGEHP-X,0.008000,L-MLCK-BULK
L-MLCK-BULK/19,EMO-SLCHS-X,0.005000,L-MLCK-BULK
L-MLCK-BULK/19,PEN-SENSC50-X,0.004000,L-MLCK-BULK
L-MLCK-BULK/19,ACTI-TINTT-X,0.001000,L-MLCK-BULK
L-MLCK-BULK/19,PARF-DLPZLE-X,0.000500,L-MLCK-BULK
L-MLCK-BULK/19,EMO-RFNJO-X,0.000100,L-MLCK-BULK
L-MLCK-BULK/19,VITA-DL E-MS,0.000100,L-MLCK-BULK
L-MLCK-BULK/19,WARN-C335138--K,0.049294,L-MLCK-BULK
L-MLCK-BULK/19,TITA-OTS2CR50-,0.033172,L-MLCK-BULK
L-MLCK-BULK/19,WARN-C338--K,0.034425,L-MLCK-BULK
L-MLCK-BULK/19,WARN-C196619-R6-K,0.002393,L-MLCK-BULK
L-MLCK-BULK/19,WARN-ABIO-X,0.000727,L-MLCK-BULK
FT-AN1-BULK/FS.DND.T0105-VER.01,AMP-95--K,0.000060,FT-AN1-BULK
FT-AN1-BULK/FS.DND.T0105-VER.01,AIR-RO--L,0.867220,FT-AN1-BULK
FT-AN1-BULK/FS.DND.T0105-VER.01,EMUL-DERMSOLP-,0.000080,FT-AN1-BULK
FT-AN1-BULK/FS.DND.T0105-VER.01,PARF-SRNTEA-X,0.000040,FT-AN1-BULK
FT-AN1-BULK/FS.DND.T0105-VER.01,VITA-B3PC-X,0.050000,FT-AN1-BULK
FT-AN1-BULK/FS.DND.T0105-VER.01,ALAN--AK-K,0.002000,FT-AN1-BULK
FT-AN1-BULK/FS.DND.T0105-VER.01,HUM-RG26LQSG-X,0.022500,FT-AN1-BULK
FT-AN1-BULK/FS.DND.T0105-VER.01,GLYC--ECOS-K,0.007500,FT-AN1-BULK
FT-AN1-BULK/FS.DND.T0105-VER.01,DPG-LO-,0.022500,FT-AN1-BULK
FT-AN1-BULK/FS.DND.T0105-VER.01,PENG-PHC-X,0.010000,FT-AN1-BULK
FT-AN1-BULK/FS.DND.T0105-VER.01,MAC-MG20E-X,0.015000,FT-AN1-BULK
FT-AN1-BULK/FS.DND.T0105-VER.01,ACTI-PTLS8951-X,0.000100,FT-AN1-BULK
FT-AN1-BULK/FS.DND.T0105-VER.01,EDT-B--K,0.001000,FT-AN1-BULK
FT-AN1-BULK/FS.DND.T0105-VER.01,BIO-HYAL-BIL,0.000500,FT-AN1-BULK
FT-AN1-BULK/FS.DND.T0105-VER.01,KELT-CG-X,0.001500,FT-AN1-BULK
L-PTMC02-BULK/11,SUCR-AC01-X,0.230000,L-PTMC02-BULK
L-PTMC02-BULK/11,BENT-BGISDV-X,0.225000,L-PTMC02-BULK
L-PTMC02-BULK/11,SILI-DC-PSFCS-X,0.150700,L-PTMC02-BULK
L-PTMC02-BULK/11,SILI-BEL803-X,0.100000,L-PTMC02-BULK
L-PTMC02-BULK/11,SILC-SP500LS-X,0.070000,L-PTMC02-BULK
L-PTMC02-BULK/11,PURO-IDD-X,0.057000,L-PTMC02-BULK
L-PTMC02-BULK/11,HAIM-DIS-X,0.025000,L-PTMC02-BULK
L-PTMC02-BULK/11,ALUM-MN10D-X,0.010000,L-PTMC02-BULK
L-PTMC02-BULK/11,PARF-VMR-X,0.010000,L-PTMC02-BULK
L-PTMC02-BULK/11,PEN-PRSVPE-X,0.008000,L-PTMC02-BULK
L-PTMC02-BULK/11,PEN-SENSC50-X,0.004000,L-PTMC02-BULK
L-PTMC02-BULK/11,VITA-DL E-MS,0.001000,L-PTMC02-BULK
L-PTMC02-BULK/11,TITA-OTS2CR50-,0.058000,L-PTMC02-BULK
L-PTMC02-BULK/11,WARN-TOA403-KF,0.027000,L-PTMC02-BULK
L-PTMC02-BULK/11,WARN-C338--K,0.012500,L-PTMC02-BULK
L-PTMC02-BULK/11,WARN-C19012-DCR6-K,0.009000,L-PTMC02-BULK
L-PTMC02-BULK/11,WARN-C19011-R7CL-K,0.002800,L-PTMC02-BULK
LT-CR01-BULK/FS.DND.T0106-VER.01,SILI-ECDC-X,0.230000,LT-CR01-BULK
LT-CR01-BULK/FS.DND.T0106-VER.01,PURO-IDD-X,0.190901,LT-CR01-BULK
LT-CR01-BULK/FS.DND.T0106-VER.01,EMU-VME5-X,0.100000,LT-CR01-BULK
LT-CR01-BULK/FS.DND.T0106-VER.01,BENT-BGVS5PC-X,0.085000,LT-CR01-BULK
LT-CR01-BULK/FS.DND.T0106-VER.01,SUN-MP-X,0.080000,LT-CR01-BULK
LT-CR01-BULK/FS.DND.T0106-VER.01,SILI-BEL803-X,0.050000,LT-CR01-BULK
LT-CR01-BULK/FS.DND.T0106-VER.01,HAIM-DIS-X,0.040000,LT-CR01-BULK
LT-CR01-BULK/FS.DND.T0106-VER.01,WAX-PFRMSW-X,0.040000,LT-CR01-BULK
LT-CR01-BULK/FS.DND.T0106-VER.01,EMU-FLRM-X,0.035000,LT-CR01-BULK
LT-CR01-BULK/FS.DND.T0106-VER.01,EMU-ACT-X,0.020000,LT-CR01-BULK
LT-CR01-BULK/FS.DND.T0106-VER.01,SILS-034-X,0.010000,LT-CR01-BULK
LT-CR01-BULK/FS.DND.T0106-VER.01,EMU-HP30-X,0.010000,LT-CR01-BULK
LT-CR01-BULK/FS.DND.T0106-VER.01,ARMO-HD--K,0.010000,LT-CR01-BULK
LT-CR01-BULK/FS.DND.T0106-VER.01,PEN-PRSVPE-X,0.008000,LT-CR01-BULK
LT-CR01-BULK/FS.DND.T0106-VER.01,EMO-JOJOCO-X,0.005000,LT-CR01-BULK
LT-CR01-BULK/FS.DND.T0106-VER.01,PEN-SENSC50-X,0.004000,LT-CR01-BULK
LT-CR01-BULK/FS.DND.T0106-VER.01,MICA-RFSYM-X,0.004000,LT-CR01-BULK
LT-CR01-BULK/FS.DND.T0106-VER.01,VITA-DL E-MS,0.002000,LT-CR01-BULK
LT-CR01-BULK/FS.DND.T0106-VER.01,ALUM-MN10D-X,0.001000,LT-CR01-BULK
LT-CR01-BULK/FS.DND.T0106-VER.01,EKS-HLE-X,0.001000,LT-CR01-BULK
