Product Korporat Code,BoM Lines/Product Template/Korporat Code,BoM Lines/Quantity,Product Korporat Kode
L-EMCB-BULK/FF.RND.W1069.03,COSM-222--K,0.055000,L-EMCB-BULK
L-EMCB-BULK/FF.RND.W1069.03,SILI-DCMQ1600-X,0.050000,L-EMCB-BULK
L-EMCB-BULK/FF.RND.W1069.03,BRB-CPLM-X,0.050000,L-EMCB-BULK
L-EMCB-BULK/FF.RND.W1069.03,BENT-BGISDV-X,0.040000,L-EMCB-BULK
L-EMCB-BULK/FF.RND.W1069.03,DRYF-PC-X,0.040000,L-EMCB-BULK
L-EMCB-BULK/FF.RND.W1069.03,COVA--,0.010000,L-EMCB-BULK
L-EMCB-BULK/FF.RND.W1069.03,EMO-BRB2835-X,0.010000,L-EMCB-BULK
L-EMCB-BULK/FF.RND.W1069.03,VIT-ATCAT-X,0.005000,L-EMCB-BULK
L-EMCB-BULK/FF.RND.W1069.03,PEN-PRSVPE-X,0.005000,L-EMCB-BULK
L-EMCB-BULK/FF.RND.W1069.03,PARF-VMR-X,0.000100,L-EMCB-BULK
L-EMCB-BULK/FF.RND.W1069.03,WARN-C338--K,0.027500,L-EMCB-BULK
L-EMCB-BULK/FF.RND.W1069.03,TITA-OTS2CR50-,0.019000,L-EMCB-BULK
L-EMCB-BULK/FF.RND.W1069.03,WARN-TOA403-KF,0.016500,L-EMCB-BULK
L-EMCB-BULK/FF.RND.W1069.03,WARN-C196619-R6-K,0.008000,L-EMCB-BULK
L-EMCB-BULK/FF.RND.W1069.03,WARN-C19011-R7CL-K,0.004000,L-EMCB-BULK
M-AHC-BULK/FF.RND.W414.04,IPM-CRDSG-X,0.020000,M-AHC-BULK
M-AHC-BULK/FF.RND.W414.04,PENG-IPEG-X,0.008000,M-AHC-BULK
M-AHC-BULK/FF.RND.W414.04,ARLA-165--K,0.030000,M-AHC-BULK
M-AHC-BULK/FF.RND.W414.04,GLYC--ECOS-K,0.030000,M-AHC-BULK
M-AHC-BULK/FF.RND.W414.04,SILI-D2-TSFST-K,0.035250,M-AHC-BULK
M-AHC-BULK/FF.RND.W414.04,CIRE---K,0.060000,M-AHC-BULK
M-AHC-BULK/FF.RND.W414.04,AIR-RO--L,0.789750,M-AHC-BULK
M-AHC-BULK/FF.RND.W414.04,EXTR-ALVGE-X,0.010000,M-AHC-BULK
M-AHC-BULK/FF.RND.W414.04,POLA--GP2-K,0.010000,M-AHC-BULK
M-AHC-BULK/FF.RND.W414.04,PARF-CFLYFGT-X,0.002000,M-AHC-BULK
M-AHC-BULK/FF.RND.W414.04,TITA--3328EW-K,0.004000,M-AHC-BULK
M-AHC-BULK/FF.RND.W414.04,OIL-OLV300-X,0.001000,M-AHC-BULK
A-PRT-BULK/4,GLYC--ECOS-K,0.010000,A-PRT-BULK
A-PRT-BULK/4,PARF-SILK-,0.000500,A-PRT-BULK
A-PRT-BULK/4,MENT-FRGHS-X,0.001000,A-PRT-BULK
A-PRT-BULK/4,EDT-B--K,0.001000,A-PRT-BULK
A-PRT-BULK/4,AIR-RO--L,0.918000,A-PRT-BULK
A-PRT-BULK/4,GLUZ-GLUZ-,0.010000,A-PRT-BULK
A-PRT-BULK/4,PROP-PGESK-X,0.020000,A-PRT-BULK
A-PRT-BULK/4,EXTR-WTCHPF-X,0.020000,A-PRT-BULK
A-PRT-BULK/4,EMUL-DERMSOLP-,0.007000,A-PRT-BULK
A-PRT-BULK/4,PENG-NPGEHP-X,0.007500,A-PRT-BULK
A-PRT-BULK/4,EXTR-ALVGE-X,0.005000,A-PRT-BULK
FT-AN1-BULK/FF.RND.T338.01,AMP-95--K,0.000060,FT-AN1-BULK
FT-AN1-BULK/FF.RND.T338.01,AIR-RO--L,0.867220,FT-AN1-BULK
FT-AN1-BULK/FF.RND.T338.01,EMUL-DERMSOLP-,0.000080,FT-AN1-BULK
FT-AN1-BULK/FF.RND.T338.01,PARF-SRNTEA-X,0.000040,FT-AN1-BULK
FT-AN1-BULK/FF.RND.T338.01,VITA-B3PC-X,0.050000,FT-AN1-BULK
FT-AN1-BULK/FF.RND.T338.01,ALAN--AK-K,0.002000,FT-AN1-BULK
FT-AN1-BULK/FF.RND.T338.01,HUM-RG26LQSG-X,0.022500,FT-AN1-BULK
FT-AN1-BULK/FF.RND.T338.01,GLYC--ECOS-K,0.007500,FT-AN1-BULK
FT-AN1-BULK/FF.RND.T338.01,DPG-LO-,0.022500,FT-AN1-BULK
FT-AN1-BULK/FF.RND.T338.01,PENG-PHC-X,0.010000,FT-AN1-BULK
FT-AN1-BULK/FF.RND.T338.01,HUM-GLU20-X,0.015000,FT-AN1-BULK
FT-AN1-BULK/FF.RND.T338.01,ACTI-PTLS8951-X,0.000100,FT-AN1-BULK
FT-AN1-BULK/FF.RND.T338.01,EDT-B--K,0.001000,FT-AN1-BULK
FT-AN1-BULK/FF.RND.T338.01,BIO-HYAL-BIL,0.000500,FT-AN1-BULK
FT-AN1-BULK/FF.RND.T338.01,KELT-CG-X,0.001500,FT-AN1-BULK
SS-SBAT30-BULK/6,UVIN-MC80-BASF,0.060000,SS-SBAT30-BULK
SS-SBAT30-BULK/6,SUNS-UVAPG-X,0.020000,SS-SBAT30-BULK
SS-SBAT30-BULK/6,AIR-RO--L,0.721870,SS-SBAT30-BULK
SS-SBAT30-BULK/6,SOLP-100LQ-X,0.005000,SS-SBAT30-BULK
SS-SBAT30-BULK/6,"BUTY--DAI1,3",0.010000,SS-SBAT30-BULK
SS-SBAT30-BULK/6,TRI--DOW-K,0.007130,SS-SBAT30-BULK
SS-SBAT30-BULK/6,EXTR-ALVGE-X,0.010000,SS-SBAT30-BULK
SS-SBAT30-BULK/6,SILI-2005-DC-K,0.020000,SS-SBAT30-BULK
SS-SBAT30-BULK/6,EMUL-GMSNSE-X,0.040000,SS-SBAT30-BULK
SS-SBAT30-BULK/6,PARF-TWFLLF-X,0.002000,SS-SBAT30-BULK
SS-SBAT30-BULK/6,XANT---K,0.001000,SS-SBAT30-BULK
SS-SBAT30-BULK/6,EDT-B--K,0.001000,SS-SBAT30-BULK
SS-SBAT30-BULK/6,PANT--DL-K,0.005000,SS-SBAT30-BULK
SS-SBAT30-BULK/6,PEN-PRSVPE-X,0.008000,SS-SBAT30-BULK
SS-SBAT30-BULK/6,SOLV-DEASB-X,0.080000,SS-SBAT30-BULK
SS-SBAT30-BULK/6,BHT-CRTL-X,0.001000,SS-SBAT30-BULK
SS-SBAT30-BULK/6,GOHS-GS05C-X,0.005000,SS-SBAT30-BULK
SS-SBAT30-BULK/6,CARB-UT21P-X,0.003000,SS-SBAT30-BULK
B-R3L01LB-BULK/10,TALC-OSBRTPD-X,0.710290,B-R3L01LB-BULK
B-R3L01LB-BULK/10,LAR-LICODDC-BULK,0.005000,B-R3L01LB-BULK
B-R3L01LB-BULK/10,TITA-C-STCR5-K,0.010000,B-R3L01LB-BULK
B-R3L01LB-BULK/10,ZINC-ZNOLYS-X,0.050000,B-R3L01LB-BULK
B-R3L01LB-BULK/10,CORN---K,0.200000,B-R3L01LB-BULK
B-R3L01LB-BULK/10,ZINC-STW-X,0.010000,B-R3L01LB-BULK
B-R3L01LB-BULK/10,PARF-AMSKLG-X,0.000100,B-R3L01LB-BULK
B-R3L01LB-BULK/10,WARN-ABIO-X,0.000130,B-R3L01LB-BULK
B-R3L01LB-BULK/10,WARN-CLRG-X,0.000500,B-R3L01LB-BULK
B-R3L01LB-BULK/10,PEN-PRSVPE-X,0.008000,B-R3L01LB-BULK
B-R3L01LB-BULK/10,WARN-COGO--K,0.001980,B-R3L01LB-BULK
B-R3L01LB-BULK/10,PEN-SENSC50-X,0.004000,B-R3L01LB-BULK
S-SPARLAV-BULK/FF.RND.P028.03,GARA-VCNI-X,0.018670,S-SPARLAV-BULK
S-SPARLAV-BULK/FF.RND.P028.03,WARN-B-BULK,0.000060,S-SPARLAV-BULK
S-SPARLAV-BULK/FF.RND.P028.03,EO-L-SPA4-ML,0.001500,S-SPARLAV-BULK
S-SPARLAV-BULK/FF.RND.P028.03,WARN-LT--BULK,0.000120,S-SPARLAV-BULK
S-SPARLAV-BULK/FF.RND.P028.03,TEGO-L7-1--K,0.080000,S-SPARLAV-BULK
S-SPARLAV-BULK/FF.RND.P028.03,TEXA---K,0.090000,S-SPARLAV-BULK
S-SPARLAV-BULK/FF.RND.P028.03,KATH---K,0.000500,S-SPARLAV-BULK
S-SPARLAV-BULK/FF.RND.P028.03,MERQ-MQ550PP-X,0.021450,S-SPARLAV-BULK
S-SPARLAV-BULK/FF.RND.P028.03,AIR-RO--L,0.783200,S-SPARLAV-BULK
S-SPARLAV-BULK/FF.RND.P028.03,PARF-LVDLVLY-X,0.004500,S-SPARLAV-BULK
B-R3L03I-BULK/8,PEN-PRSVPE-X,0.008000,B-R3L03I-BULK
B-R3L03I-BULK/8,WARN-COGO--K,0.009700,B-R3L03I-BULK
B-R3L03I-BULK/8,TALC-OSBRTPD-X,0.020620,B-R3L03I-BULK
B-R3L03I-BULK/8,PARF-AMSKLG-X,0.000100,B-R3L03I-BULK
B-R3L03I-BULK/8,PEN-SENSC50-X,0.004000,B-R3L03I-BULK
B-R3L03I-BULK/8,BASE-R3L-BULK,0.950000,B-R3L03I-BULK
B-R3L03I-BULK/8,LAR-LICODDC-BULK,0.005000,B-R3L03I-BULK
B-R3L03I-BULK/8,WARN-ABIO-X,0.001090,B-R3L03I-BULK
B-R3L03I-BULK/8,WARN-CLRG-X,0.001500,B-R3L03I-BULK
SS-UVSDS-BULK/FF.RND.W730.03,"CARB--94022,68-K",0.001000,SS-UVSDS-BULK
SS-UVSDS-BULK/FF.RND.W730.03,PARF-C072-GIV,0.001000,SS-UVSDS-BULK
SS-UVSDS-BULK/FF.RND.W730.03,PARS-1789-,0.010000,SS-UVSDS-BULK
SS-UVSDS-BULK/FF.RND.W730.03,PROP-PGESK-X,0.020000,SS-UVSDS-BULK
SS-UVSDS-BULK/FF.RND.W730.03,SILI-9546-EDC,0.010000,SS-UVSDS-BULK
SS-UVSDS-BULK/FF.RND.W730.03,AQUA---K,0.020000,SS-UVSDS-BULK
SS-UVSDS-BULK/FF.RND.W730.03,SUN-SSFMBC-X,0.025000,SS-UVSDS-BULK
SS-UVSDS-BULK/FF.RND.W730.03,SEPI-305-SF-K,0.028000,SS-UVSDS-BULK
SS-UVSDS-BULK/FF.RND.W730.03,AIR-RO--L,0.770620,SS-UVSDS-BULK
SS-UVSDS-BULK/FF.RND.W730.03,UVIN-MC80-BASF,0.075000,SS-UVSDS-BULK
SS-UVSDS-BULK/FF.RND.W730.03,PANT--DL-K,0.005000,SS-UVSDS-BULK
SS-UVSDS-BULK/FF.RND.W730.03,EXTR-ALVGE-X,0.005000,SS-UVSDS-BULK
SS-UVSDS-BULK/FF.RND.W730.03,TRI--DOW-K,0.005380,SS-UVSDS-BULK
SS-UVSDS-BULK/FF.RND.W730.03,SILI-D2-TSFST-K,0.010000,SS-UVSDS-BULK
SS-UVSDS-BULK/FF.RND.W730.03,PENG-IPEG-X,0.008000,SS-UVSDS-BULK
SS-UVSDS-BULK/FF.RND.W730.03,EDT-B--K,0.001000,SS-UVSDS-BULK
SS-UVSDS-BULK/FF.RND.W730.03,VITA-DL E-MS,0.005000,SS-UVSDS-BULK
F-RELF03-BULK/12,SQUA-AMYR-X,0.008946,F-RELF03-BULK
F-RELF03-BULK/12,TIT-CR50HD-X,0.059500,F-RELF03-BULK
F-RELF03-BULK/12,PARS-1789-,0.004473,F-RELF03-BULK
F-RELF03-BULK/12,AIR-RO--L,0.397877,F-RELF03-BULK
F-RELF03-BULK/12,UVIN-MC80-BASF,0.044732,F-RELF03-BULK
F-RELF03-BULK/12,POWD-9701-,0.008946,F-RELF03-BULK
F-RELF03-BULK/12,EMUL-AMPK-,0.008946,F-RELF03-BULK
F-RELF03-BULK/12,SILI-D5225F-X,0.116303,F-RELF03-BULK
F-RELF03-BULK/12,"BUTY--DAI1,3",0.044732,F-RELF03-BULK
F-RELF03-BULK/12,SERI-OT2SFSE-,0.044732,F-RELF03-BULK
F-RELF03-BULK/12,SILI-9546-EDC,0.026839,F-RELF03-BULK
F-RELF03-BULK/12,SILI-XM344CB-X,0.035786,F-RELF03-BULK
F-RELF03-BULK/12,SILI-556-DC-K,0.046574,F-RELF03-BULK
F-RELF03-BULK/12,SILI-4515-,0.043815,F-RELF03-BULK
F-RELF03-BULK/12,POLY-M-MP27-K,0.017893,F-RELF03-BULK
F-RELF03-BULK/12,ASO--KB-K,0.017893,F-RELF03-BULK
F-RELF03-BULK/12,PLAS-P-D400-K,0.017893,F-RELF03-BULK
F-RELF03-BULK/12,PARS-5000-DSM,0.008946,F-RELF03-BULK
F-RELF03-BULK/12,CRLL-4-C-K,0.005368,F-RELF03-BULK
F-RELF03-BULK/12,NIPA-S--K,0.001500,F-RELF03-BULK
F-RELF03-BULK/12,WARN-S12YL--K,0.013500,F-RELF03-BULK
F-RELF03-BULK/12,EXTR-DB-,0.000895,F-RELF03-BULK
F-RELF03-BULK/12,WARN-TE--PBULK,0.001000,F-RELF03-BULK
F-RELF03-BULK/12,NIPA-G--K,0.001500,F-RELF03-BULK
F-RELF03-BULK/12,WARN-S12RN217--K,0.005900,F-RELF03-BULK
F-RELF03-BULK/12,XANT---K,0.000447,F-RELF03-BULK
F-RELF03-BULK/12,EXTR-PEAR-MM,0.000895,F-RELF03-BULK
F-RELF03-BULK/12,ACTI-VEAC-X,0.000089,F-RELF03-BULK
F-RELF03-BULK/12,BHT-CRTL-X,0.000134,F-RELF03-BULK
F-RELF03-BULK/12,GARA-RFS-X,0.008946,F-RELF03-BULK
F-RELF03-BULK/12,PEN-PRSVPE-X,0.005000,F-RELF03-BULK
F-RELF04-BULK/11,AIR-RO--L,0.387945,F-RELF04-BULK
F-RELF04-BULK/11,ACTI-VEAC-X,0.000090,F-RELF04-BULK
F-RELF04-BULK/11,BHT-CRTL-X,0.000151,F-RELF04-BULK
F-RELF04-BULK/11,WARN-TE--PBULK,0.001700,F-RELF04-BULK
F-RELF04-BULK/11,WARN-S12RN217--K,0.008802,F-RELF04-BULK
F-RELF04-BULK/11,WARN-S12YL--K,0.018500,F-RELF04-BULK
F-RELF04-BULK/11,XANT---K,0.000440,F-RELF04-BULK
F-RELF04-BULK/11,TIT-CR50HD-X,0.058001,F-RELF04-BULK
F-RELF04-BULK/11,PARS-1789-,0.004380,F-RELF04-BULK
F-RELF04-BULK/11,EXTR-DB-,0.000880,F-RELF04-BULK
F-RELF04-BULK/11,NIPA-S--K,0.001500,F-RELF04-BULK
F-RELF04-BULK/11,NIPA-G--K,0.001500,F-RELF04-BULK
F-RELF04-BULK/11,EXTR-PEAR-MM,0.000880,F-RELF04-BULK
F-RELF04-BULK/11,PEN-PRSVPE-X,0.007000,F-RELF04-BULK
F-RELF04-BULK/11,SILI-D5225F-X,0.114010,F-RELF04-BULK
F-RELF04-BULK/11,SQUA-AMYR-X,0.008770,F-RELF04-BULK
F-RELF04-BULK/11,"BUTY--DAI1,3",0.043850,F-RELF04-BULK
F-RELF04-BULK/11,PLAS-P-D400-K,0.017540,F-RELF04-BULK
F-RELF04-BULK/11,EMUL-AMPK-,0.008770,F-RELF04-BULK
F-RELF04-BULK/11,SILI-9546-EDC,0.026310,F-RELF04-BULK
F-RELF04-BULK/11,SILI-556-DC-K,0.047645,F-RELF04-BULK
F-RELF04-BULK/11,ASO--KB-K,0.017540,F-RELF04-BULK
F-RELF04-BULK/11,POWD-9701-,0.008770,F-RELF04-BULK
F-RELF04-BULK/11,POLY-M-MP27-K,0.017540,F-RELF04-BULK
F-RELF04-BULK/11,PARS-5000-DSM,0.008770,F-RELF04-BULK
F-RELF04-BULK/11,SILI-XM344CB-X,0.035080,F-RELF04-BULK
F-RELF04-BULK/11,CRLL-4-C-K,0.005260,F-RELF04-BULK
F-RELF04-BULK/11,GARA-RFS-X,0.008770,F-RELF04-BULK
F-RELF04-BULK/11,SERI-OT2SFSE-,0.043850,F-RELF04-BULK
F-RELF04-BULK/11,UVIN-MC80-BASF,0.043850,F-RELF04-BULK
F-RELF04-BULK/11,SILI-4515-,0.051907,F-RELF04-BULK
F-RELF05-BULK/9,TIT-CR50HD-X,0.062100,F-RELF05-BULK
F-RELF05-BULK/9,SILI-1202-,0.035490,F-RELF05-BULK
F-RELF05-BULK/9,PARS-1789-,0.004440,F-RELF05-BULK
F-RELF05-BULK/9,SILI-4515-,0.048450,F-RELF05-BULK
F-RELF05-BULK/9,PLAS-P-D400-K,0.017740,F-RELF05-BULK
F-RELF05-BULK/9,SERI-OT2SFSE-,0.044360,F-RELF05-BULK
F-RELF05-BULK/9,AIR-RO--L,0.389661,F-RELF05-BULK
F-RELF05-BULK/9,SILI-D5225F-X,0.115330,F-RELF05-BULK
F-RELF05-BULK/9,"BUTY--DAI1,3",0.044360,F-RELF05-BULK
F-RELF05-BULK/9,UVIN-MC80-BASF,0.044360,F-RELF05-BULK
F-RELF05-BULK/9,SILI-9546-EDC,0.026620,F-RELF05-BULK
F-RELF05-BULK/9,ASO--KB-K,0.017740,F-RELF05-BULK
F-RELF05-BULK/9,SILI-556-DC-K,0.035490,F-RELF05-BULK
F-RELF05-BULK/9,GARA-RFS-X,0.008870,F-RELF05-BULK
F-RELF05-BULK/9,CRLL-4-C-K,0.005320,F-RELF05-BULK
F-RELF05-BULK/9,SQUA-AMYR-X,0.008877,F-RELF05-BULK
F-RELF05-BULK/9,WARN-S12RN217--K,0.009841,F-RELF05-BULK
F-RELF05-BULK/9,ACTI-VEAC-X,0.000090,F-RELF05-BULK
F-RELF05-BULK/9,EMUL-AMPK-,0.008870,F-RELF05-BULK
F-RELF05-BULK/9,POLY-M-MP27-K,0.017740,F-RELF05-BULK
F-RELF05-BULK/9,PARS-5000-DSM,0.008870,F-RELF05-BULK
F-RELF05-BULK/9,POWD-9701-,0.008870,F-RELF05-BULK
F-RELF05-BULK/9,WARN-S12YL--K,0.021828,F-RELF05-BULK
F-RELF05-BULK/9,EXTR-DB-,0.000890,F-RELF05-BULK
F-RELF05-BULK/9,BHT-CRTL-X,0.000140,F-RELF05-BULK
F-RELF05-BULK/9,EXTR-PEAR-MM,0.000890,F-RELF05-BULK
F-RELF05-BULK/9,XANT---K,0.000440,F-RELF05-BULK
F-RELF05-BULK/9,PEN-PRSVPE-X,0.005000,F-RELF05-BULK
F-RELF05-BULK/9,WARN-BLCK3AS-X,0.004330,F-RELF05-BULK
F-RELF05-BULK/9,NIPA-G--K,0.001500,F-RELF05-BULK
F-RELF05-BULK/9,NIPA-S--K,0.001500,F-RELF05-BULK
F-RELF01-BULK/10,PARS-5000-DSM,0.009044,F-RELF01-BULK
F-RELF01-BULK/10,POLY-M-MP27-K,0.018087,F-RELF01-BULK
F-RELF01-BULK/10,ASO--KB-K,0.018087,F-RELF01-BULK
F-RELF01-BULK/10,PEN-PRSVPE-X,0.004981,F-RELF01-BULK
F-RELF01-BULK/10,WARN-S12YL--K,0.006853,F-RELF01-BULK
F-RELF01-BULK/10,GARA-RFS-X,0.009044,F-RELF01-BULK
F-RELF01-BULK/10,SILI-1202-,0.036175,F-RELF01-BULK
F-RELF01-BULK/10,CRLL-4-C-K,0.005426,F-RELF01-BULK
F-RELF01-BULK/10,TIT-CR50HD-X,0.072277,F-RELF01-BULK
F-RELF01-BULK/10,PARS-1789-,0.004522,F-RELF01-BULK
F-RELF01-BULK/10,WARN-S12RN217--K,0.002280,F-RELF01-BULK
F-RELF01-BULK/10,NIPA-G--K,0.001992,F-RELF01-BULK
F-RELF01-BULK/10,NIPA-S--K,0.001992,F-RELF01-BULK
F-RELF01-BULK/10,WARN-TE--PBULK,0.000280,F-RELF01-BULK
F-RELF01-BULK/10,EXTR-DB-,0.000904,F-RELF01-BULK
F-RELF01-BULK/10,EXTR-PEAR-MM,0.000904,F-RELF01-BULK
F-RELF01-BULK/10,XANT---K,0.000452,F-RELF01-BULK
F-RELF01-BULK/10,ACTI-VEAC-X,0.000091,F-RELF01-BULK
F-RELF01-BULK/10,BHT-CRTL-X,0.000121,F-RELF01-BULK
F-RELF01-BULK/10,AIR-RO--L,0.406939,F-RELF01-BULK
F-RELF01-BULK/10,SILI-D5225F-X,0.117568,F-RELF01-BULK
F-RELF01-BULK/10,SILI-4515-,0.038118,F-RELF01-BULK
F-RELF01-BULK/10,SERI-OT2SFSE-,0.045218,F-RELF01-BULK
F-RELF01-BULK/10,"BUTY--DAI1,3",0.045224,F-RELF01-BULK
F-RELF01-BULK/10,UVIN-MC80-BASF,0.045218,F-RELF01-BULK
F-RELF01-BULK/10,SILI-556-DC-K,0.035854,F-RELF01-BULK
F-RELF01-BULK/10,SILI-9546-EDC,0.027131,F-RELF01-BULK
F-RELF01-BULK/10,PLAS-P-D400-K,0.018087,F-RELF01-BULK
F-RELF01-BULK/10,SQUA-AMYR-X,0.009044,F-RELF01-BULK
F-RELF01-BULK/10,POWD-9701-,0.009044,F-RELF01-BULK
F-RELF01-BULK/10,EMUL-AMPK-,0.009044,F-RELF01-BULK
F-RELF02-BULK/11,AIR-RO--L,0.400481,F-RELF02-BULK
F-RELF02-BULK/11,UVIN-MC80-BASF,0.044892,F-RELF02-BULK
F-RELF02-BULK/11,SILI-D5225F-X,0.116719,F-RELF02-BULK
F-RELF02-BULK/11,"BUTY--DAI1,3",0.044892,F-RELF02-BULK
F-RELF02-BULK/11,SERI-OT2SFSE-,0.044892,F-RELF02-BULK
F-RELF02-BULK/11,PEN-PRSVPE-X,0.005000,F-RELF02-BULK
F-RELF02-BULK/11,SILI-XM344CB-X,0.035914,F-RELF02-BULK
F-RELF02-BULK/11,POLY-M-MP27-K,0.017957,F-RELF02-BULK
F-RELF02-BULK/11,ACTI-VEAC-X,0.000090,F-RELF02-BULK
F-RELF02-BULK/11,SILI-9546-EDC,0.026935,F-RELF02-BULK
F-RELF02-BULK/11,TIT-CR50HD-X,0.067765,F-RELF02-BULK
F-RELF02-BULK/11,SILI-4515-,0.042586,F-RELF02-BULK
F-RELF02-BULK/11,SILI-556-DC-K,0.035913,F-RELF02-BULK
F-RELF02-BULK/11,PLAS-P-D400-K,0.017957,F-RELF02-BULK
F-RELF02-BULK/11,BHT-CRTL-X,0.000131,F-RELF02-BULK
F-RELF02-BULK/11,ASO--KB-K,0.017957,F-RELF02-BULK
F-RELF02-BULK/11,NIPA-S--K,0.001500,F-RELF02-BULK
F-RELF02-BULK/11,XANT---K,0.000449,F-RELF02-BULK
F-RELF02-BULK/11,PARS-5000-DSM,0.008978,F-RELF02-BULK
F-RELF02-BULK/11,WARN-TE--PBULK,0.000663,F-RELF02-BULK
F-RELF02-BULK/11,WARN-S12RN217--K,0.007245,F-RELF02-BULK
F-RELF02-BULK/11,EMUL-AMPK-,0.008978,F-RELF02-BULK
F-RELF02-BULK/11,EXTR-DB-,0.000898,F-RELF02-BULK
F-RELF02-BULK/11,EXTR-PEAR-MM,0.000898,F-RELF02-BULK
F-RELF02-BULK/11,NIPA-G--K,0.001500,F-RELF02-BULK
F-RELF02-BULK/11,POWD-9701-,0.008978,F-RELF02-BULK
F-RELF02-BULK/11,CRLL-4-C-K,0.005387,F-RELF02-BULK
F-RELF02-BULK/11,GARA-RFS-X,0.008978,F-RELF02-BULK
F-RELF02-BULK/11,SQUA-AMYR-X,0.008978,F-RELF02-BULK
F-RELF02-BULK/11,WARN-S12YL--K,0.012000,F-RELF02-BULK
F-RELF02-BULK/11,PARS-1789-,0.004489,F-RELF02-BULK
L-CUSH06-BULK/4,SILI-BELEG5-X,0.285750,L-CUSH06-BULK
L-CUSH06-BULK/4,BENT-BGVS5PC-X,0.220000,L-CUSH06-BULK
L-CUSH06-BULK/4,HAIM-DIS-X,0.109251,L-CUSH06-BULK
L-CUSH06-BULK/4,KAOL-JP100-X,0.100000,L-CUSH06-BULK
L-CUSH06-BULK/4,SFT-S649-X,0.040000,L-CUSH06-BULK
L-CUSH06-BULK/4,SILI-556-DC-K,0.045500,L-CUSH06-BULK
L-CUSH06-BULK/4,SILI-SP105-X,0.020000,L-CUSH06-BULK
L-CUSH06-BULK/4,SUNP-EPU-2X-X,0.020000,L-CUSH06-BULK
L-CUSH06-BULK/4,SILC-MKOL-X,0.017500,L-CUSH06-BULK
L-CUSH06-BULK/4,MC3-300-SF,0.020000,L-CUSH06-BULK
L-CUSH06-BULK/4,PEN-PRSVPE-X,0.005000,L-CUSH06-BULK
L-CUSH06-BULK/4,PEN-SENSC50-X,0.002000,L-CUSH06-BULK
L-CUSH06-BULK/4,BHT-CRTL-X,0.001000,L-CUSH06-BULK
L-CUSH06-BULK/4,VITA-DL E-MS,0.001000,L-CUSH06-BULK
L-CUSH06-BULK/4,PARF-VMR-X,0.000500,L-CUSH06-BULK
L-CUSH06-BULK/4,WARN-C338--K,0.029296,L-CUSH06-BULK
L-CUSH06-BULK/4,TITA-OTS2CR50-,0.027790,L-CUSH06-BULK
L-CUSH06-BULK/4,WARN-TOA403-KF,0.020537,L-CUSH06-BULK
L-CUSH06-BULK/4,WARN-C335138--K,0.025465,L-CUSH06-BULK
L-CUSH06-BULK/4,WAX-PFRMSW-X,0.003000,L-CUSH06-BULK
L-CUSH06-BULK/4,WARN-C19012-DCR6-K,0.006411,L-CUSH06-BULK
F-BWMM04-BULK/,AIR-RO--L,0.300000,F-BWMM04-BULK
F-BWMM04-BULK/,SILI-1202-,0.099750,F-BWMM04-BULK
F-BWMM04-BULK/,PURO-IDD-X,0.088820,F-BWMM04-BULK
F-BWMM04-BULK/,BRB-CPLM-X,0.073290,F-BWMM04-BULK
F-BWMM04-BULK/,BENT-BGISDV-X,0.050000,F-BWMM04-BULK
F-BWMM04-BULK/,UVIN-MC80-BASF,0.050000,F-BWMM04-BULK
F-BWMM04-BULK/,TIT-T85-X,0.031000,F-BWMM04-BULK
F-BWMM04-BULK/,"BUTY--DAI1,3",0.030000,F-BWMM04-BULK
F-BWMM04-BULK/,EMUL-KF6017-X,0.030000,F-BWMM04-BULK
F-BWMM04-BULK/,GLYC--ECOS-K,0.030000,F-BWMM04-BULK
F-BWMM04-BULK/,POLY-M-MP27-K,0.020000,F-BWMM04-BULK
F-BWMM04-BULK/,SILI-DCF-ID-X,0.020000,F-BWMM04-BULK
F-BWMM04-BULK/,SILI-BELEG5-X,0.016500,F-BWMM04-BULK
F-BWMM04-BULK/,SILI-SP105-X,0.015000,F-BWMM04-BULK
F-BWMM04-BULK/,GARA-RFS-X,0.010000,F-BWMM04-BULK
F-BWMM04-BULK/,PEN-PRSVPE-X,0.008000,F-BWMM04-BULK
F-BWMM04-BULK/,STEA-DSP300-X,0.005000,F-BWMM04-BULK
F-BWMM04-BULK/,VITA-DL E-MS,0.005000,F-BWMM04-BULK
F-BWMM04-BULK/,SILC-SP500LS-X,0.002000,F-BWMM04-BULK
F-BWMM04-BULK/,ALAN--AK-K,0.001000,F-BWMM04-BULK
F-BWMM04-BULK/,FUCO-15PSLB-X,0.001000,F-BWMM04-BULK
F-BWMM04-BULK/,EDT-B--K,0.000500,F-BWMM04-BULK
F-BWMM04-BULK/,BIO-HYAL-BIL,0.000100,F-BWMM04-BULK
F-BWMM04-BULK/,TITA-CROTS-X,0.071000,F-BWMM04-BULK
F-BWMM04-BULK/,WARN-BYO12-X,0.031540,F-BWMM04-BULK
F-BWMM04-BULK/,WARN-BRO12-X,0.006500,F-BWMM04-BULK
F-BWMM04-BULK/,WARN-BBO12-X,0.004000,F-BWMM04-BULK
