Kode Unik,Factory,Kode Item,Kode Bulk,MPQ Olah,MPQ Kemas,% Fase,Rumus Bulk,MPQ Supply,W21/2023,W22/2023,W23/2023,W24/2023,W25/2023,W26/2023,W27/2023,W28/2023,W29/2023,W30/2023,W31/2023,W32/2023,W33/2023,W34/2023,W35/2023,W36/2023,W37/2023,W38/2023,W39/2023,W40/2023,W41/2023,W42/2023,W43/2023,W44/2023,W45/2023,W46/2023,W47/2023,W48/2023,W49/2023,W50/2023,W51/2023,W52/2023,W01/2024,W02/2024,W03/2024,W04/2024,W05/2024,W06/2024,W07/2024,W08/2024,W09/2024,W10/2024,W11/2024,W12/2024,W13/2024,W14/2024,W15/2024,W16/2024,W17/2024,W18/2024,W19/2024,W20/2024,W21/2024,W22/2024,W23/2024,W24/2024,W25/2024,W26/2024,W27/2024,W28/2024,W29/2024,W30/2024,W31/2024,W32/2024,W33/2024,W34/2024,W35/2024,W36/2024,Kode Formula
MY-CONIP05-W/CON-IP05-BULK,Semisolid factory,MY-CONIP05-W,CON-IP05-BULK,15,"2,064",1,CON-IP05-BULK/2,2064,0,0,0,0,0,2016,0,0,0,0,0,0,0,0,0,0,50,60,50,60,60,80,90,80,80,80,80,80,80,70,90,90,90,90,90,100,100,100,120,130,130,130,120,120,120,120,130,100,110,110,100,120,110,110,110,90,80,90,90,80,110,110,100,110,90,80,90,80,CON-IP05-BULK/FF.RND.W1044.01
MY-CONSMULCB-EM/CON-SMULCB-BULK,Semisolid factory,MY-CONSMULCB-EM,CON-SMULCB-BULK,15,"1,676",1,CON-SMULCB-BULK/2,1676,1656,0,0,0,0,0,0,0,0,0,0,0,1656,0,0,0,0,0,0,0,0,0,0,0,0,1656,0,0,0,0,0,0,0,0,0,0,0,0,0,1656,0,0,0,0,0,0,0,0,0,0,0,0,1656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CON-SMULCB-BULK/FF.RND.T314.01
MY-CONSMULCC-EM/CON-SMULCC-BULK,Semisolid factory,MY-CONSMULCC-EM,CON-SMULCC-BULK,15,"1,676",1,CON-SMULCC-BULK/2,1676,1656,0,0,0,0,0,0,0,0,0,0,0,0,0,1656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CON-SMULCC-BULK/FF.RND.T312.02
MY-DRO01-KA/D-RO01-BULK,Liquid factory,MY-DRO01-KA,D-RO01-BULK,300,"6,451",1,D-RO01-BULK/2,6451,0,0,0,0,0,0,0,0,0,0,6228,6228,0,0,0,0,0,0,0,0,0,0,0,0,6228,0,0,0,0,0,0,6228,0,0,0,0,0,6228,0,0,0,0,0,0,6228,0,0,0,0,0,6228,0,0,0,0,0,0,6228,0,0,0,0,0,0,6228,0,0,0,D-RO01-BULK/FF.DND.K045.00
MY-DRO02-KA/D-RO02-BULK,Liquid factory,MY-DRO02-KA,D-RO02-BULK,300,"6,451",1,D-RO02-BULK/2,6451,0,0,0,0,0,0,0,0,0,0,6228,0,0,0,0,0,0,0,0,0,0,6228,0,0,0,0,0,0,0,0,0,0,0,6228,0,0,0,0,0,0,0,0,0,0,6228,0,0,0,0,0,0,0,0,0,0,6228,0,0,0,0,0,0,0,0,0,0,0,6228,D-RO02-BULK/FF.DND.K044.00
MY-DRRO-KA/D-RRO-BULK,Liquid factory,MY-DRRO-KA,D-RRO-BULK,300,"6,451",1,D-RRO-BULK/2,6451,0,0,0,0,0,0,0,0,0,0,6228,6228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6228,0,0,0,0,0,0,6228,0,0,0,0,0,0,0,0,6228,0,0,0,0,0,0,0,6228,0,0,0,0,0,0,0,0,6228,0,0,0,0,0,0,D-RRO-BULK/FF.DND.K046.00
MY-ECRWSB-W/EC-RWSB-BULK,Liquid factory,MY-ECRWSB-W,EC-RWSB-BULK,50,"4,092",1,EC-RWSB-BULK/2,4092,3972,0,0,3972,0,0,3972,0,0,0,3972,0,0,0,3972,0,0,3972,0,0,0,3972,0,0,0,3972,0,0,0,3972,0,0,0,3972,0,0,3972,0,0,0,3972,0,0,0,3972,0,0,0,3972,0,0,0,3972,0,0,3972,0,0,0,0,0,0,0,0,0,3972,0,0,EC-RWSB-BULK/FF.RND.W855.00
MY-FBWMM04-EM/F-BWMM04-BULK,Liquid factory,MY-FBWMM04-EM,F-BWMM04-BULK,30,700,1,F-BWMM04-BULK/2,700,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,F-BWMM04-BULK/
MY-FMCDS-W/FM-CDS-BULK,Liquid factory,MY-FMCDS-W,FM-CDS-BULK,120,"3,654",1,FM-CDS-BULK/2,3654,0,0,0,0,0,3480,0,0,0,0,3480,0,0,0,0,0,3480,0,0,0,0,3480,0,0,0,0,3480,0,0,0,0,0,3480,0,0,0,0,3480,0,0,0,0,0,3480,0,0,0,0,3480,0,0,0,0,3480,0,0,0,0,0,0,0,0,0,0,0,3480,0,0,FM-CDS-BULK/5
MY-FSRLN2-W/FS-RLN2-BULK,Liquid factory,MY-FSRLN2-W,FS-RLN2-BULK,1000,"19,445",1,FS-RLN2-BULK/2,19445,0,0,0,0,0,0,0,0,0,18878,0,0,18878,0,18878,0,0,18878,0,18878,0,0,18878,0,18878,0,0,18878,0,0,18878,0,18878,0,0,18878,0,18878,0,0,18878,0,18878,0,0,18878,0,0,18878,0,18878,0,0,18878,0,18878,0,0,18878,0,0,0,0,0,18878,0,0,0,FS-RLN2-BULK/6
MY-FTLFT-W/FT-LFT-BULK,Liquid factory,MY-FTLFT-W,FT-LFT-BULK,3000,"24,822",1,FT-LFT-BULK/2,24822,0,0,0,0,23640,23640,23640,23640,23640,23640,23640,23640,0,23640,23640,23640,23640,0,23640,23640,23640,23640,23640,0,23640,23640,23640,23640,0,23640,23640,23640,23640,0,23640,23640,23640,23640,0,23640,23640,23640,23640,23640,0,23640,23640,23640,23640,0,23640,23640,23640,23640,0,23640,23640,23640,0,0,0,0,0,23640,23640,0,0,0,FT-LFT-BULK/9
MY-FTRIHT-W/FT-RIHT-BULK,Liquid factory,MY-FTRIHT-W,FT-RIHT-BULK,1000,"9,996",1,FT-RIHT-BULK/2,9996,0,0,0,0,0,0,0,0,0,9704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9704,0,0,0,0,0,0,FT-RIHT-BULK/3
MY-FTRWSABHA-W/FT-RWSABHA-BULK,Liquid factory,MY-FTRWSABHA-W,FT-RWSABHA-BULK,1000,"7,842",1,FT-RWSABHA-BULK/2,7842,0,0,0,0,0,0,0,0,0,7613,0,0,0,0,0,7613,0,0,0,0,0,0,7613,0,0,0,0,0,7613,0,0,0,0,0,7613,0,0,0,0,0,7613,0,0,0,0,0,7613,0,0,0,0,0,7613,0,0,0,0,0,0,0,0,0,0,0,7613,0,0,0,FT-RWSABHA-BULK/4
MY-FW3IN1PC-KA/FW-3IN1PC-BULK,Liquid factory,MY-FW3IN1PC-KA,FW-3IN1PC-BULK,"1,000","9,990",1,FW-3IN1PC-BULK/3,9990,0,0,0,0,0,0,0,0,8850,0,0,0,0,0,0,0,8850,0,0,0,0,0,0,0,0,0,0,0,0,0,8850,0,0,0,0,0,0,0,0,8850,0,0,0,0,0,0,0,0,0,8850,0,0,0,0,0,0,0,8850,0,0,0,0,0,0,0,8850,0,0,FW-3IN1PC-BULK/FS.DND.K14-VER.04
MY-FWBSN2-EM/FW-BS-BULK,Liquid factory,MY-FWBSN2-EM,FW-BS-BULK,1000,"10,196",1,FW-BS-BULK/3,10196,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FW-BS-BULK/28
MY-FWCDEWN2-W/FW-CDEWN-BULK,Liquid factory,MY-FWCDEWN2-W,FW-CDEWN-BULK,1000,"9,975",1,FW-CDEWN-BULK/3,9975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9765,0,0,0,0,0,0,9765,0,0,0,0,0,0,0,9765,0,0,0,0,0,0,0,9765,0,0,0,0,0,0,0,9765,0,0,0,0,0,0,0,9765,0,0,0,0,0,0,0,0,0,0,0,9765,0,FW-CDEWN-BULK/8
MY-FWLMGWN2-W/FW-LMGW-BULK,Liquid factory,MY-FWLMGWN2-W,FW-LMGW-BULK,1000,"9,815",1,FW-LMGW-BULK/3,9815,0,0,0,0,0,9529,9529,9529,9529,9529,9529,9529,9529,9529,9529,9529,9529,9529,9529,9529,9529,19058,9529,9529,9529,9529,0,9529,9529,9529,9529,9529,9529,9529,9529,9529,9529,9529,9529,9529,9529,9529,9529,9529,9529,9529,9529,9529,9529,9529,9529,9529,9529,9529,9529,9529,9529,9529,0,9529,0,0,9529,0,9529,9529,0,9529,FW-LMGW-BULK/18
MY-FWLWFN2-W/FW-LWF-BULK,Liquid factory,MY-FWLWFN2-W,FW-LWF-BULK,1000,"9,755",1,FW-LWF-BULK/3,9755,0,0,0,0,0,0,0,0,0,0,9470,0,9470,9470,9470,9470,0,9470,9470,9470,9470,9470,9470,9470,0,9470,9470,9470,9470,0,9470,9470,9470,9470,0,9470,9470,9470,9470,0,9470,9470,9470,9470,0,9470,9470,9470,9470,9470,0,9470,9470,9470,9470,0,9470,9470,0,9470,0,0,9470,0,9470,0,9470,0,FW-LWF-BULK/33
MY-FWPBNW100-W/FW-PBNW-BULK,Liquid factory,MY-FWPBNW100-W,FW-PBNW-BULK,3000,"29,980",1,FW-PBNW-BULK/2,29980,0,0,0,0,0,0,0,27090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FW-PBNW-BULK/4
MY-FWRPBCFLO100-W/FW-RPBCFLO-BULK,Liquid factory,MY-FWRPBCFLO100-W,FW-RPBCFLO-BULK,2000,"18,428",1,FW-RPBCFLO-BULK/3,18428,0,0,0,0,0,0,17880,0,0,0,17880,0,0,17880,0,0,0,17880,0,0,17880,0,0,0,17880,0,0,0,17880,0,0,0,17880,0,0,0,17880,0,0,0,0,17880,0,0,0,17880,0,0,0,0,17880,0,0,0,17880,0,0,0,0,0,17880,0,0,0,0,0,0,0,FW-RPBCFLO-BULK/10
MY-FWRPBCFLS100-W/FW-RPBCFLS-BULK,Liquid factory,MY-FWRPBCFLS100-W,FW-RPBCFLS-BULK,3000,"29,980",1,FW-RPBCFLS-BULK/3,29980,0,0,0,0,0,27810,0,0,0,0,27810,0,0,0,0,0,27810,0,0,0,0,27810,0,0,0,0,0,27810,0,0,0,0,0,0,27810,0,0,0,0,0,0,27810,0,0,0,0,0,0,27810,0,0,0,0,0,0,27810,0,0,0,0,0,0,0,0,0,0,0,27810,FW-RPBCFLS-BULK/FF.RND.W1025.05
MY-FWRRYAG-W/FW-RRYAG-BULK,Liquid factory,MY-FWRRYAG-W,FW-RRYAG-BULK,1000,"9,463",1,FW-RRYAG-BULK/2,9463,0,0,0,0,0,0,0,0,0,0,0,9180,0,0,0,0,9180,0,0,0,0,9180,0,0,0,0,9180,0,0,0,0,0,9180,0,0,0,0,0,9180,0,0,0,0,0,9180,0,0,0,0,0,0,9180,0,0,0,0,0,9180,0,0,0,0,0,0,0,0,0,0,FW-RRYAG-BULK/7
MY-LCM01-EM/L-CM01-BULK,Semisolid factory,MY-LCM01-EM,L-CM01-BULK,4,740,1,L-CM01-BULK/1,740,0,720,13680,1440,2160,1440,2160,1440,2160,1440,2160,1440,2160,1440,2160,1440,2160,1440,720,1440,720,1440,720,720,1440,720,720,1440,720,1440,720,720,720,1440,720,720,1440,720,720,720,1440,720,720,720,1440,720,720,720,1440,720,720,720,1440,720,720,720,1440,720,0,0,0,0,720,0,720,720,0,0,L-CM01-BULK/FS.RND.T0010.00
MY-LCM14-EM/L-CM14-BULK,Semisolid factory,MY-LCM14-EM,L-CM14-BULK,4,740,1,L-CM14-BULK/1,740,0,0,0,0,0,720,0,720,0,0,720,0,720,0,0,720,0,720,0,0,720,0,0,0,720,0,0,720,0,0,720,0,0,720,0,0,720,0,0,720,0,0,0,720,0,0,720,0,0,720,0,0,720,0,0,720,0,0,0,0,0,0,0,720,0,0,0,0,L-CM14-BULK/FS.RND.T0023.00
MY-LCM15-EM/L-CM15-BULK,Semisolid factory,MY-LCM15-EM,L-CM15-BULK,4,740,1,L-CM15-BULK/1,740,0,0,720,720,720,720,720,1440,720,720,720,720,720,720,720,720,720,720,0,720,0,0,720,0,720,0,720,0,0,720,0,0,720,0,0,0,0,0,0,0,0,0,720,0,0,0,0,0,0,0,0,0,0,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L-CM15-BULK/FS.RND.T0024.00
MY-LEMCA-W/L-EMCA-BULK,Semisolid factory,MY-LEMCA-W,L-EMCA-BULK,15,"3,476",1,L-EMCA-BULK/2,3476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5904,3456,3456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3456,0,0,0,0,0,0,0,0,0,3456,0,0,0,0,0,0,0,3456,0,0,0,0,0,0,0,0,3456,0,L-EMCA-BULK/
MY-LEMCB-W/L-EMCB-BULK,Semisolid factory,MY-LEMCB-W,L-EMCB-BULK,25,"5,934",1,L-EMCB-BULK/2,5934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5904,0,11808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5904,0,0,0,0,0,0,0,0,0,0,0,0,5904,0,0,0,0,0,0,0,L-EMCB-BULK/1
MY-LEMCC-W/L-EMCC-BULK,Semisolid factory,MY-LEMCC-W,L-EMCC-BULK,25,"5,934",1,L-EMCC-BULK/2,5934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5904,0,11808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5904,0,0,0,0,0,0,0,0,0,0,0,0,5904,0,0,0,0,0,0,0,L-EMCC-BULK/1
MY-LEMCD-W/L-EMCD-BULK,Semisolid factory,MY-LEMCD-W,L-EMCD-BULK,15,"3,476",1,L-EMCD-BULK/2,3476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5904,0,0,5904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3456,0,0,0,0,0,0,0,0,0,3456,0,0,0,0,0,0,0,0,0,0,3456,0,0,0,0,L-EMCD-BULK/2
MY-LEMCE-W/L-EMCE-BULK,Semisolid factory,MY-LEMCE-W,L-EMCE-BULK,15,"3,476",1,L-EMCE-BULK/2,3476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5904,0,5904,3456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3456,0,0,0,0,0,0,0,3456,0,0,0,0,0,0,0,3456,0,0,0,0,L-EMCE-BULK/1
MY-LEMCF-W/L-EMCF-BULK,Semisolid factory,MY-LEMCF-W,L-EMCF-BULK,15,"3,476",1,L-EMCF-BULK/2,3476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5904,0,0,5904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3456,0,0,0,0,0,0,0,0,0,3456,0,0,0,0,0,0,0,0,0,0,3456,0,0,0,0,L-EMCF-BULK/1
MY-LR2EMC01-W/L-R2EMC01-BULK,Semisolid factory,MY-LR2EMC01-W,L-R2EMC01-BULK,25,"5,934",1,L-R2EMC01-BULK/2,5934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5904,0,0,0,0,0,0,0,0,0,0,0,0,5904,0,0,0,0,0,0,0,0,0,L-R2EMC01-BULK/FF.RND.W1056.01
MY-LR2EMC03-W/L-R2EMC03-BULK,Semisolid factory,MY-LR2EMC03-W,L-R2EMC03-BULK,25,"5,934",1,L-R2EMC03-BULK/2,5934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23184,23184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5904,0,0,0,0,0,5904,0,0,0,5904,0,0,0,0,0,5904,0,0,0,0,5904,0,0,0,L-R2EMC03-BULK/FF.RND.W1057.02
MY-LR2EMC05-W/L-R2EMC05-BULK,Semisolid factory,MY-LR2EMC05-W,L-R2EMC05-BULK,25,"5,934",1,L-R2EMC05-BULK/2,5934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5904,0,0,0,0,0,0,0,0,0,0,0,0,5904,0,0,0,0,0,0,0,0,0,0,0,0,5904,L-R2EMC05-BULK/FF.RND.W1058.01
MY-LR2EMC06-W/L-R2EMC06-BULK,Semisolid factory,MY-LR2EMC06-W,L-R2EMC06-BULK,15,"3,476",1,L-R2EMC06-BULK/2,3476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3456,0,0,0,0,0,0,0,3456,0,0,0,0,0,0,0,3456,0,0,0,0,0,0,L-R2EMC06-BULK/FF.RND.W1059.02
MY-LR2EMC07-W/L-R2EMC07-BULK,Semisolid factory,MY-LR2EMC07-W,L-R2EMC07-BULK,15,"3,476",1,L-R2EMC07-BULK/2,3476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5904,5904,0,3456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3456,0,0,0,0,0,0,0,0,3456,0,0,0,0,0,0,0,0,0,3456,0,0,L-R2EMC07-BULK/FF.RND.W1060.02
MY-LR2EMC08-W/L-R2EMC08-BULK,Semisolid factory,MY-LR2EMC08-W,L-R2EMC08-BULK,25,"5,934",1,L-R2EMC08-BULK/2,5934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5904,5904,0,5904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5904,0,0,0,0,0,0,0,0,0,0,0,0,0,5904,0,0,0,0,0,0,L-R2EMC08-BULK/FF.RND.W1061.01
MY-LR2EMC09-W/L-R2EMC09-BULK,Semisolid factory,MY-LR2EMC09-W,L-R2EMC09-BULK,25,"5,934",1,L-R2EMC09-BULK/2,5934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23184,5904,0,5904,0,5904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5904,0,0,0,0,0,5904,0,0,0,0,0,0,5904,0,0,0,0,0,5904,0,0,L-R2EMC09-BULK/FF.RND.W1062.01
MY-LR2EMC10-W/MY-LR2EMC10-BULK,Semisolid factory,MY-LR2EMC10-W,MY-LR2EMC10-BULK,25,"5,934",1,MY-LR2EMC10-BULK/1,5934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5904,0,0,0,0,0,0,0,0,0,5904,0,0,0,0,0,0,0,0,5904,0,0,0,0,0,MY-LR2EMC10-BULK/FF.DND.W1124.00
MY-LR2EMC11-W/L-R2EMC11-BULK,Semisolid factory,MY-LR2EMC11-W,L-R2EMC11-BULK,25,"5,934",1,L-R2EMC11-BULK/2,5934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23184,23184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5904,0,0,0,0,0,5904,0,0,0,0,5904,0,0,0,0,5904,0,0,0,0,5904,0,0,0,0,L-R2EMC11-BULK/1
MY-LR2EMC13-W/L-R2EMC13-BULK,Semisolid factory,MY-LR2EMC13-W,L-R2EMC13-BULK,25,"5,934",1,L-R2EMC13-BULK/2,5934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23184,0,5904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5904,0,0,0,0,0,0,0,0,5904,0,0,0,0,0,0,0,5904,0,0,0,0,0,0,0,5904,0,L-R2EMC13-BULK/FF.RND.W1065.02
MY-LR2EMC14-W/MY-LR2EMC14-BULK,Semisolid factory,MY-LR2EMC14-W,MY-LR2EMC14-BULK,25,"5,934",1,MY-LR2EMC14-BULK/1,5934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23184,0,5904,0,11808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5904,0,0,0,0,0,5904,0,0,0,0,0,5904,0,0,0,0,5904,0,0,0,0,0,MY-LR2EMC14-BULK/FF.DND.W1125.00
MY-LR2EMC17-W/L-R2EMC17-BULK,Semisolid factory,MY-LR2EMC17-W,L-R2EMC17-BULK,15,"3,476",1,L-R2EMC17-BULK/2,3476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5904,0,3456,0,3456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3456,0,0,0,0,0,0,0,0,0,0,3456,0,0,0,0,0,0,0,0,0,L-R2EMC17-BULK/FF.RND.W1067.02
MY-LSMULGA-EM/L-SMULGA-BULK,Semisolid factory,MY-LSMULGA-EM,L-SMULGA-BULK,1,164,1,L-SMULGA-BULK/2,164,0,3456,0,0,144,288,288,144,288,288,144,288,288,144,288,288,144,288,288,144,288,144,288,288,144,288,288,144,288,144,288,288,144,288,288,144,288,288,144,288,144,288,288,144,288,288,144,288,144,288,288,144,288,288,144,288,288,144,144,0,0,144,0,144,144,144,144,0,L-SMULGA-BULK/FF.RND.T306.03
MY-LSMULGB-EM/L-SMULGB-BULK,Semisolid factory,MY-LSMULGB-EM,L-SMULGB-BULK,1,164,1,L-SMULGB-BULK/2,164,0,0,0,0,144,144,288,288,288,144,288,288,144,288,288,288,144,288,288,144,288,288,144,288,288,144,288,288,144,288,288,288,144,288,288,144,288,288,144,288,288,144,288,288,144,288,288,288,144,288,288,144,288,288,144,288,288,144,144,0,144,0,0,288,144,144,0,144,L-SMULGB-BULK/FF.RND.T307.04
MY-LSMULMA-EM/L-SMULMA-BULK,Semisolid factory,MY-LSMULMA-EM,L-SMULMA-BULK,1,164,1,L-SMULMA-BULK/2,164,0,288,0,0,288,432,288,432,288,288,432,288,288,432,288,288,432,288,288,432,288,288,432,288,288,432,288,288,432,288,288,288,432,288,288,432,288,288,432,288,288,432,288,288,432,288,288,432,288,288,432,288,288,432,288,288,432,288,144,0,144,0,144,144,288,144,144,144,L-SMULMA-BULK/6
MY-LSMULMB-EM/L-SMULMB-BULK,Semisolid factory,MY-LSMULMB-EM,L-SMULMB-BULK,1,164,1,L-SMULMB-BULK/2,164,1944,0,0,0,0,0,0,0,0,144,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,144,0,0,144,0,288,144,144,144,144,L-SMULMB-BULK/FF.RND.T285.03 (Opsi 2)
MY-LSMULMC-EM/L-SMULMC-BULK,Semisolid factory,MY-LSMULMC-EM,L-SMULMC-BULK,1,164,1,L-SMULMC-BULK/2,164,0,144,0,0,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,144,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,144,0,144,0,144,144,144,144,144,144,L-SMULMC-BULK/FF.RND.T286.03 (Opsi 2)
MY-LSMULMD-EM/L-SMULMD-BULK,Semisolid factory,MY-LSMULMD-EM,L-SMULMD-BULK,1,164,1,L-SMULMD-BULK/2,164,0,0,0,0,0,144,288,432,288,288,432,288,288,288,288,432,288,288,288,432,288,288,288,288,432,288,288,288,432,288,288,288,288,432,288,288,288,432,288,288,288,288,432,288,288,288,432,288,288,288,288,432,288,288,288,432,288,288,144,0,144,144,0,288,144,288,144,144,L-SMULMD-BULK/4
MY-MLDCN2-W/M-LDCN-BULK,Liquid factory,MY-MLDCN2-W,M-LDCN-BULK,1000,"32,244",1,M-LDCN-BULK/3,32244,0,0,0,31304,0,31304,0,0,31304,0,31304,0,0,31304,0,0,31304,0,0,31304,0,0,31304,0,0,31304,0,0,31304,0,31304,0,0,31304,0,0,31304,0,0,31304,0,0,31304,0,0,31304,0,0,31304,0,31304,0,0,31304,0,0,31304,0,0,0,0,0,0,0,0,31304,0,0,M-LDCN-BULK/16
MY-MLDGN1-W/M-LDGN-BULK,Liquid factory,MY-MLDGN1-W,M-LDGN-BULK,200,"5,883",1,M-LDGN-BULK/3,5883,0,0,0,0,0,0,0,0,5711,0,5711,0,5711,5711,0,5711,5711,0,5711,5711,0,5711,5711,0,5711,5711,0,5711,0,5711,5711,0,5711,5711,0,5711,0,5711,5711,0,5711,5711,0,5711,0,5711,5711,0,5711,5711,0,5711,0,5711,5711,0,5711,5711,0,0,0,0,5711,0,5711,0,0,5711,M-LDGN-BULK/8
MY-MLNCN2-W/M-LNCN-BULK,Liquid factory,MY-MLNCN2-W,M-LNCN-BULK,1000,"32,500",1,M-LNCN-BULK/3,32500,0,0,0,0,0,0,0,31553,0,0,0,31553,0,0,0,0,31553,0,0,0,31553,0,0,0,0,31553,0,0,0,31553,0,0,0,0,31553,0,0,0,0,31553,0,0,0,31553,0,0,0,0,31553,0,0,0,0,31553,0,0,0,31553,0,0,0,0,0,0,0,0,0,0,M-LNCN-BULK/7
MY-MRHDGN1-W/M-RHDG-BULK,Liquid factory,MY-MRHDGN1-W,M-RHDG-BULK,150,"3,291",1,M-RHDG-BULK/3,3291,0,0,0,0,0,0,0,0,3191,0,0,3191,0,0,3191,0,0,3191,0,0,0,3191,0,0,3191,0,0,0,3191,0,0,0,3191,0,0,3191,0,0,0,3191,0,0,3191,0,0,0,3191,0,0,3191,0,0,0,3191,0,0,0,3191,0,0,0,0,0,0,3191,0,0,0,M-RHDG-BULK/8
MY-MRHOVN1-W/M-RHOVN-BULK,Liquid factory,MY-MRHOVN1-W,M-RHOVN-BULK,150,"3,503",1,M-RHOVN-BULK/3,3503,0,0,0,0,0,0,0,0,0,0,3336,0,0,0,0,3336,0,0,0,0,3336,0,0,0,0,3336,0,0,0,0,0,3336,0,0,0,0,3336,0,0,0,0,3336,0,0,0,0,0,3336,0,0,0,0,3336,0,0,0,0,0,0,3336,0,0,0,0,0,0,0,0,M-RHOVN-BULK/FF.RND.W716.04
