Kode Unik,Product Korporat Code,BoM Lines/Product Template/Korporat Code,BoM Lines/Product Template/Material Type,BoM Lines/Quantity,BoM Lines/Product Unit of Measure,,Tidak ada BOM
B-HRFP-MO/2,B-HRFP-MO,DUS-HSRFPIVR0-MO,Packaging Material,1,Pc(s),,MASK-EEPC-W7GR
B-HRFP-MO/2,B-HRFP-MO,STIC-BHSRFPR0-MO,Packaging Material,1,Pc(s),,MASK-EEVE-W7GR
B-HRFP-MO/2,B-HRFP-MO,PUFF-HSRFPR0-MO,Packaging Material,1,Pc(s),,MASK-EL-MO
B-HRFP-MO/2,B-HRFP-MO,SHIF-HSRFPR0-MO,Packaging Material,1,Pc(s),,MASK-EXPMM-W
B-HRFP-MO/2,B-HRFP-MO,POT-HSRFPR0-MO,Packaging Material,1,Pc(s),,MASK-IP-W
B-HRFP-MO/2,B-HRFP-MO,B-HRFP-BULK,Semi Finished Goods,0.008,kg,,MASK-OMG-OMG
B-HRFP-MO/2,B-HRFP-MO,CAPP-HSRFPR0-MO,Packaging Material,1,Pc(s),,MASK-SLA-EM5GR
B-IPQSP11-BULK/3,B-IPQSP11-BULK,WARN-BLCK3AS-X,Raw Material,0.00055,kg,,MASK-SMU-EM
B-IPQSP11-BULK/3,B-IPQSP11-BULK,HALL-BHB-X,Raw Material,0.005,kg,,MB-COTR01-B
B-IPQSP11-BULK/3,B-IPQSP11-BULK,TALC-OSBRTPD-X,Raw Material,0.1156,kg,,MB-MBSG01-B
B-IPQSP11-BULK/3,B-IPQSP11-BULK,PEN-PRSVPE-X,Raw Material,0.008,kg,,MED-NBS-N
B-IPQSP11-BULK/3,B-IPQSP11-BULK,TOSP-2000B-X,Raw Material,0.03,kg,,MK-P1-P100
B-IPQSP11-BULK/3,B-IPQSP11-BULK,SILI-SP105-X,Raw Material,0.07,kg,,MSS-P1C-P1
B-IPQSP11-BULK/3,B-IPQSP11-BULK,AJID-ZN100-X,Raw Material,0.0001,kg,,MUR-DIS-EM50ML
B-IPQSP11-BULK/3,B-IPQSP11-BULK,TALC-C-2KPD-X,Raw Material,0.25,kg,,MY-BBCRL01N1-W
B-IPQSP11-BULK/3,B-IPQSP11-BULK,UVIN-MC80-BASF,Raw Material,0.03,kg,,MY-BBCRL01N2-W
B-IPQSP11-BULK/3,B-IPQSP11-BULK,ACTI-ECTC-X,Raw Material,0.0001,kg,,MY-BBCRL02N1-W
B-IPQSP11-BULK/3,B-IPQSP11-BULK,PARF-A5961-X,Raw Material,0.0005,kg,,MY-BBCRL02N2-W
B-IPQSP11-BULK/3,B-IPQSP11-BULK,COSM-222--K,Raw Material,0.0024,kg,,MY-BBSLP-EM
B-IPQSP11-BULK/3,B-IPQSP11-BULK,PEN-SENSC50-X,Raw Material,0.004,kg,,MY-BCLCLPA-W
B-IPQSP11-BULK/3,B-IPQSP11-BULK,TIT-CR50HD-X,Raw Material,0.009,kg,,MY-BCLCLPB-W
B-IPQSP11-BULK/3,B-IPQSP11-BULK,WARN-YLW3AS-X,Raw Material,0.00462,kg,,MY-BCLCLPC-W
B-IPQSP11-BULK/3,B-IPQSP11-BULK,POWD-TDMS-,Raw Material,0.32667,kg,,MY-BCLCLPD-W
B-IPQSP11-BULK/3,B-IPQSP11-BULK,POWD-9701-,Raw Material,0.03,kg,,MY-BDMCP01-EM
B-IPQSP11-BULK/3,B-IPQSP11-BULK,WARN-RED3ASTDMS-BULK,Intermediate,0.00336,kg,,MY-BDMCP02-EM
B-IPQSP11-BULK/3,B-IPQSP11-BULK,SILD--SI5H52D-K,Raw Material,0.04,kg,,MY-BDMCP03-EM
B-IPQSP11-BULK/3,B-IPQSP11-BULK,AMH-LL-X,Raw Material,0.04,kg,,MY-BDMCP04-EM
B-IPQSP11-BULK/3,B-IPQSP11-BULK,SUNS-PTX-X,Raw Material,0.03,kg,,MY-BIPQSP11-W
B-IPQSP11-BULK/3,B-IPQSP11-BULK,VITA-DL E-MS,Raw Material,0.0001,kg,,MY-BIPQSP12-W
B-IPQSP11-W/1,B-IPQSP11-W,B-IPQSP11-BULK,Semi Finished Goods,0.009,kg,,MY-BIPQSP13-W
B-IPQSP11-W/1,B-IPQSP11-W,POT-QLPR0-IP,Packaging Material,1,Pc(s),,MY-BIPQSP14-W
B-IPQSP11-W/1,B-IPQSP11-W,SHIF-QLPR0-IP,Packaging Material,1,Pc(s),,MY-BIPQSP15-W
B-IPQSP11-W/1,B-IPQSP11-W,CAPP-QLPR0-IP,Packaging Material,1,Pc(s),,MY-BIPQSP16-W
B-IPQSP11-W/1,B-IPQSP11-W,PUFF-QLPR0-IP,Packaging Material,1,Pc(s),,MY-BOCLCNB-EM
B-IPQSP11-W/1,B-IPQSP11-W,STIC-BQLP11R0-IP,Packaging Material,1,Pc(s),,MY-BOCLCPE-EM
B-IPQSP11-W/1,B-IPQSP11-W,DUS-QLPR0-IP,Packaging Material,1,Pc(s),,MY-BOCLCPI-EM
B-IPQSP11-W/1,B-IPQSP11-W,STIC-VQLP11R0-IP,Packaging Material,1,Pc(s),,MY-BOCLCVI-EM
B-IPQSP11-W/1,B-IPQSP11-W,KB-GKMK-W,Packaging Material,0.02083,Pc(s),,MY-BOCLPBAC-EM
B-IPQSP12-W/1,B-IPQSP12-W,B-IPQSP12-BULK,Semi Finished Goods,0.009,kg,,MY-BOCLPBCP-EM
B-IPQSP12-W/1,B-IPQSP12-W,POT-QLPR0-IP,Packaging Material,1,Pc(s),,MY-BOCLPCS-EM
B-IPQSP12-W/1,B-IPQSP12-W,SHIF-QLPR0-IP,Packaging Material,1,Pc(s),,MY-BOCLPML-EM
B-IPQSP12-W/1,B-IPQSP12-W,CAPP-QLPR0-IP,Packaging Material,1,Pc(s),,MY-BOCLPPB-EM
B-IPQSP12-W/1,B-IPQSP12-W,PUFF-QLPR0-IP,Packaging Material,1,Pc(s),,MY-BOCLPPCCC-EM
B-IPQSP12-W/1,B-IPQSP12-W,STIC-BQLP22R0-IP,Packaging Material,1,Pc(s),,MY-BOCLPPMCB-EM
B-IPQSP12-W/1,B-IPQSP12-W,DUS-QLPR0-IP,Packaging Material,1,Pc(s),,MY-BOCLPPTVB-EM
B-IPQSP12-W/1,B-IPQSP12-W,STIC-VQLP22R0-IP,Packaging Material,1,Pc(s),,MY-BOCOCBMM-W
B-IPQSP12-W/1,B-IPQSP12-W,KB-GKMK-W,Packaging Material,0.02083,Pc(s),,MY-BOCOCBSC-W
B-IPQSP13-BULK/5,B-IPQSP13-BULK,AMH-LL-X,Raw Material,0.04,kg,,MY-BOCOCBSP-W
B-IPQSP13-BULK/5,B-IPQSP13-BULK,SILD--SI5H52D-K,Raw Material,0.04,kg,,MY-BOR2CLPBBS-EM
B-IPQSP13-BULK/5,B-IPQSP13-BULK,SUNS-PTX-X,Raw Material,0.03,kg,,MY-BOR2CLPBCC-EM
B-IPQSP13-BULK/5,B-IPQSP13-BULK,PEN-SENSC50-X,Raw Material,0.004,kg,,MY-BOR2CLPBML-EM
B-IPQSP13-BULK/5,B-IPQSP13-BULK,POWD-TDMS-,Raw Material,0.328175,kg,,MY-BOR2CLPBVB-EM
B-IPQSP13-BULK/5,B-IPQSP13-BULK,POWD-9701-,Raw Material,0.03,kg,,MY-BPHREDT-KA
B-IPQSP13-BULK/5,B-IPQSP13-BULK,TOSP-2000B-X,Raw Material,0.03,kg,,MY-BPIWEDT-KA
B-IPQSP13-BULK/5,B-IPQSP13-BULK,UVIN-MC80-BASF,Raw Material,0.03,kg,,MY-BPMOEDP-KA
B-IPQSP13-BULK/5,B-IPQSP13-BULK,HALL-BHB-X,Raw Material,0.005,kg,,MY-BPRHEDP-KA
B-IPQSP13-BULK/5,B-IPQSP13-BULK,WARN-RED3ASTDMS-BULK,Intermediate,0.006325,kg,,MY-BPRHEDT-KA
B-IPQSP13-BULK/5,B-IPQSP13-BULK,VITA-DL E-MS,Raw Material,0.0001,kg,,MY-BPT01-MO
B-IPQSP13-BULK/5,B-IPQSP13-BULK,COSM-222--K,Raw Material,0.0024,kg,,MY-BPT02-MO
B-IPQSP13-BULK/5,B-IPQSP13-BULK,TIT-CR50HD-X,Raw Material,0.004,kg,,MY-BPT03-MO
B-IPQSP13-BULK/5,B-IPQSP13-BULK,PARF-A5961-X,Raw Material,0.0005,kg,,MY-BPT04-MO
B-IPQSP13-BULK/5,B-IPQSP13-BULK,AJID-ZN100-X,Raw Material,0.0001,kg,,MY-BPT05-MO
B-IPQSP13-BULK/5,B-IPQSP13-BULK,WARN-YLW3AS-X,Raw Material,0.011,kg,,MY-BPT06-MO
B-IPQSP13-BULK/5,B-IPQSP13-BULK,ACTI-ECTC-X,Raw Material,0.0001,kg,,MY-BPT07-MO
B-IPQSP13-BULK/5,B-IPQSP13-BULK,WARN-BLCK3AS-X,Raw Material,0.00051,kg,,MY-BPWSEDT-KA
B-IPQSP13-BULK/5,B-IPQSP13-BULK,PEN-PRSVPE-X,Raw Material,0.008,kg,,MY-BR4L01LB-W
B-IPQSP13-BULK/5,B-IPQSP13-BULK,TALC-C-2KPD-X,Raw Material,0.25,kg,,MY-BR4L02B-W
B-IPQSP13-BULK/5,B-IPQSP13-BULK,SILI-SP105-X,Raw Material,0.07,kg,,MY-BR4L03I-W
B-IPQSP13-BULK/5,B-IPQSP13-BULK,TALC-OSBRTPD-X,Raw Material,0.10979,kg,,MY-BR4L04N-W
B-IPQSP13-W/1,B-IPQSP13-W,B-IPQSP13-BULK,Semi Finished Goods,0.009,kg,,MY-BRBMLP01-EM
B-IPQSP13-W/1,B-IPQSP13-W,POT-QLPR0-IP,Packaging Material,1,Pc(s),,MY-BRBMLP02-EM
B-IPQSP13-W/1,B-IPQSP13-W,SHIF-QLPR0-IP,Packaging Material,1,Pc(s),,MY-BRBMLP03-EM
B-IPQSP13-W/1,B-IPQSP13-W,CAPP-QLPR0-IP,Packaging Material,1,Pc(s),,MY-BRBMLP04-EM
B-IPQSP13-W/1,B-IPQSP13-W,PUFF-QLPR0-IP,Packaging Material,1,Pc(s),,MY-BRBSLP-EM
B-IPQSP13-W/1,B-IPQSP13-W,STIC-BQLP32R0-IP,Packaging Material,1,Pc(s),,MY-BRORNBO-KA
B-IPQSP13-W/1,B-IPQSP13-W,DUS-QLPR0-IP,Packaging Material,1,Pc(s),,MY-BRUSEBS-EM
B-IPQSP13-W/1,B-IPQSP13-W,STIC-VQLP32R0-IP,Packaging Material,1,Pc(s),,MY-BSFLP-EM
B-IPQSP13-W/1,B-IPQSP13-W,KB-GKMK-W,Packaging Material,0.02083,Pc(s),,MY-CONIP01-W
B-IPQSP14-W/1,B-IPQSP14-W,B-IPQSP14-BULK,Semi Finished Goods,0.009,kg,,MY-CONIP02-W
B-IPQSP14-W/1,B-IPQSP14-W,POT-QLPR0-IP,Packaging Material,1,Pc(s),,MY-CONIP03-W
B-IPQSP14-W/1,B-IPQSP14-W,SHIF-QLPR0-IP,Packaging Material,1,Pc(s),,MY-CONIP04-W
B-IPQSP14-W/1,B-IPQSP14-W,CAPP-QLPR0-IP,Packaging Material,1,Pc(s),,MY-CONIP05-W
B-IPQSP14-W/1,B-IPQSP14-W,PUFF-QLPR0-IP,Packaging Material,1,Pc(s),,MY-CONIP06-W
B-IPQSP14-W/1,B-IPQSP14-W,STIC-BQLP33R0-IP,Packaging Material,1,Pc(s),,MY-CONLBBL01-W
B-IPQSP14-W/1,B-IPQSP14-W,DUS-QLPR0-IP,Packaging Material,1,Pc(s),,MY-CONLBBL02-W
B-IPQSP14-W/1,B-IPQSP14-W,STIC-VQLP33R0-IP,Packaging Material,1,Pc(s),,MY-CONLBBL03-W
B-IPQSP14-W/1,B-IPQSP14-W,KB-GKMK-W,Packaging Material,0.02083,Pc(s),,MY-CONLBBL04-W
B-IPQSP15-W/1,B-IPQSP15-W,B-IPQSP15-BULK,Semi Finished Goods,0.01,kg,,MY-CONRLBBL01-W
B-IPQSP15-W/1,B-IPQSP15-W,POT-QLPR0-IP,Packaging Material,1,Pc(s),,MY-CONRLBBL02-W
B-IPQSP15-W/1,B-IPQSP15-W,SHIF-QLPR0-IP,Packaging Material,1,Pc(s),,MY-CONSMULCA-EM
B-IPQSP15-W/1,B-IPQSP15-W,CAPP-QLPR0-IP,Packaging Material,1,Pc(s),,MY-CONSMULCB-EM
B-IPQSP15-W/1,B-IPQSP15-W,PUFF-QLPR0-IP,Packaging Material,1,Pc(s),,MY-CONSMULCC-EM
B-IPQSP15-W/1,B-IPQSP15-W,STIC-BQLP43R0-IP,Packaging Material,1,Pc(s),,MY-CUS-IPB-W
B-IPQSP15-W/1,B-IPQSP15-W,DUS-QLPR0-IP,Packaging Material,1,Pc(s),,MY-CUS-IPD-W
B-IPQSP15-W/1,B-IPQSP15-W,STIC-VQLP43R0-IP,Packaging Material,1,Pc(s),,MY-CUSCLCA-W
B-IPQSP15-W/1,B-IPQSP15-W,KB-GKMK-W,Packaging Material,0.02083,Pc(s),,MY-CUSCLCB-W
B-IPQSP16-W/1,B-IPQSP16-W,B-IPQSP16-BULK,Semi Finished Goods,0.01,kg,,MY-CUSCLCC-W
B-IPQSP16-W/1,B-IPQSP16-W,POT-QLPR0-IP,Packaging Material,1,Pc(s),,MY-CUSCLCD-W
B-IPQSP16-W/1,B-IPQSP16-W,SHIF-QLPR0-IP,Packaging Material,1,Pc(s),,MY-CUSCLCE-W
B-IPQSP16-W/1,B-IPQSP16-W,CAPP-QLPR0-IP,Packaging Material,1,Pc(s),,MY-CUSCLCF-W
B-IPQSP16-W/1,B-IPQSP16-W,PUFF-QLPR0-IP,Packaging Material,1,Pc(s),,MY-CUSCLCG-W
B-IPQSP16-W/1,B-IPQSP16-W,STIC-BQLP52R0-IP,Packaging Material,1,Pc(s),,MY-CUSCLCH-W
B-IPQSP16-W/1,B-IPQSP16-W,DUS-QLPR0-IP,Packaging Material,1,Pc(s),,MY-CUSDM01-EM
B-IPQSP16-W/1,B-IPQSP16-W,STIC-VQLP52R0-IP,Packaging Material,1,Pc(s),,MY-CUSDM02-EM
B-IPQSP16-W/1,B-IPQSP16-W,KB-GKMK-W,Packaging Material,0.02083,Pc(s),,MY-CUSDM03-EM
B-NFSDMCP02-EM/2,B-NFSDMCP02-EM,B-DMCP02-RP-EM4GR,Semi Finished Goods,1,Pc(s),,MY-CUSDM04-EM
B-NFSDMCP02-EM/2,B-NFSDMCP02-EM,PUFF-NDMCPR0-E,Packaging Material,1,Pc(s),,MY-CUSDM05-EM
B-NFSDMCP02-EM/2,B-NFSDMCP02-EM,TRAY-NFSPR0-MO,Packaging Material,1,Pc(s),,MY-CUSDM06-EM
B-NFSDMCP02-EM/2,B-NFSDMCP02-EM,ENV-NDMCP02R0-E,Packaging Material,1,Pc(s),,MY-CUSIPA-W
B-NFSDMCP02-EM/2,B-NFSDMCP02-EM,STIC-BNDMCP02R0-E,Packaging Material,1,Pc(s),,MY-CUSIPC-W
B-NFSDMCP02-EM/2,B-NFSDMCP02-EM,KB-EAR0-KMM125,Packaging Material,0.018519,Pc(s),,MY-CUSIPE-W
B-PBTUBB-W/5,B-PBTUBB-W,B-PBTUBB-BULK,Semi Finished Goods,0.05,kg,,MY-CUSIPF-W
B-PBTUBB-W/5,B-PBTUBB-W,BOTO-SPBTBPR1-W,Packaging Material,1,Pc(s),,MY-CUSPDMCC21-MO
B-PBTUBB-W/5,B-PBTUBB-W,CAPS-PBTBPR1-W,Packaging Material,1,Pc(s),,MY-CUSPDMCC31-MO
B-PBTUBB-W/5,B-PBTUBB-W,STIC-PIPBTUBBPR0-W,Packaging Material,1,Pc(s),,MY-CUSPDMCC41-MO
B-PBTUBB-W/5,B-PBTUBB-W,KB-W6040R2-W,Packaging Material,0.04,Pc(s),,MY-CUSPDMCC51-MO
B-PMT-MO11G/3,B-PMT-MO11G,B-PMTP-BULK,Semi Finished Goods,0.011,kg,,MY-CUSPDMCC62-MO
B-PMT-MO11G/3,B-PMT-MO11G,CONT-PMTPR0-MOPSNF,Packaging Material,1,Pc(s),,MY-CUSPDMCN10-MO
B-PMT-MO11G/3,B-PMT-MO11G,SHIF-CPMTPR0-MOLDPE,Packaging Material,1,Pc(s),,MY-CUSPDMCN20-MO
B-PMT-MO11G/3,B-PMT-MO11G,KB-MOBOPR1-MO,Packaging Material,0.0238,Pc(s),,MY-CUSPDMCN30-MO
B-PMT-MO11G/3,B-PMT-MO11G,CAP-CPMTPR0-MOASABSD,Packaging Material,1,Pc(s),,MY-CUSPDMCN40-MO
B-PMT-MO11G/3,B-PMT-MO11G,STIC-BTPMTPR0-MOPPWD,Packaging Material,1,Pc(s),,MY-CUSPDMCN50-MO
B-PMT-MO11G/3,B-PMT-MO11G,DUS-PMTPR0-MOILD,Packaging Material,1,Pc(s),,MY-CUSPDMCW12-MO
B-PT01-BULK/62,B-PT01-BULK,TIT-CR50HD-X,Raw Material,0.01,kg,,MY-CUSPDMCW21-MO
B-PT01-BULK/62,B-PT01-BULK,WARN-YLW3AS-X,Raw Material,0.004413,kg,,MY-CUSPDMCW22-MO
B-PT01-BULK/62,B-PT01-BULK,SQUA-AMYR-X,Raw Material,0.005,kg,,MY-CUSPDMCW30-MO
B-PT01-BULK/62,B-PT01-BULK,POLY-M-MP27-K,Raw Material,0.03,kg,,MY-CUSPDMCW32-MO
B-PT01-BULK/62,B-PT01-BULK,TITA--3328EW-K,Raw Material,0.01,kg,,MY-CUSPDMCW33-MO
B-PT01-BULK/62,B-PT01-BULK,SILD--SI5H52D-K,Raw Material,0.01,kg,,MY-CUSPDMCW41-MO
B-PT01-BULK/62,B-PT01-BULK,WARN-RED3ASTDMS-BULK,Intermediate,0.007292,kg,,MY-CUSPDMCW42-MO
B-PT01-BULK/62,B-PT01-BULK,ZINC-STW-X,Raw Material,0.01,kg,,MY-CUSPDMCW50-MO
B-PT01-BULK/62,B-PT01-BULK,WARN-FW108S-X,Raw Material,0.009,kg,,MY-CUSPDMCW60-MO
B-PT01-BULK/62,B-PT01-BULK,PEN-PRSVPE-X,Raw Material,0.008,kg,,MY-CUSR2EFC01-W
B-PT01-BULK/62,B-PT01-BULK,SERI-790-,Raw Material,0.3,kg,,MY-CUSR2EFC02-W
B-PT01-BULK/62,B-PT01-BULK,KAOL-JP100-X,Raw Material,0.08,kg,,MY-CUSR2EFC03-W
B-PT01-BULK/62,B-PT01-BULK,PLAS-P-D400-K,Raw Material,0.02,kg,,MY-CUSR2EFC04-W
B-PT01-BULK/62,B-PT01-BULK,PEN-SENSC50-X,Raw Material,0.004,kg,,MY-DRO01-KA
B-PT01-BULK/62,B-PT01-BULK,POWD-GHHDI-X,Raw Material,0.15,kg,,MY-DRO02-KA
B-PT01-BULK/62,B-PT01-BULK,PARF-AMSKLG-X,Raw Material,0.0001,kg,,MY-DRRO-KA
B-PT01-BULK/62,B-PT01-BULK,POWD-TGDS-X,Raw Material,0.339199,kg,,MY-EBABBL-EM
B-PT01-BULK/62,B-PT01-BULK,WARN-TETDMS-BULK,Intermediate,0.002997,kg,,MY-EBABBR-EM
B-PT01-MO35G/9,B-PT01-MO35G,B-PT01-BULK,Semi Finished Goods,0.035,kg,,MY-EBEXPMBD01-W
B-PT01-MO35G/9,B-PT01-MO35G,CAP-CMOFP014-ASABS,Packaging Material,1,Pc(s),,MY-EBEXPMBD02-W
B-PT01-MO35G/9,B-PT01-MO35G,CONT-MOFP01R1AS-C2PP,Packaging Material,1,Pc(s),,MY-EBEXPMBD03-W
B-PT01-MO35G/9,B-PT01-MO35G,SHIF-CMOFP014-PPN,Packaging Material,1,Pc(s),,MY-EBIPEM01-W
B-PT01-MO35G/9,B-PT01-MO35G,STIC-BSSTP1RR2-MO,Packaging Material,1,Pc(s),,MY-EBIPEM02-W
B-PT01-MO35G/9,B-PT01-MO35G,PUFF-LPMOD58FP-PH,Packaging Material,1,Pc(s),,MY-EBIPEM03-W
B-PT01-MO35G/9,B-PT01-MO35G,KB-MOEBPR1-MO,Packaging Material,0.02941,Pc(s),,MY-EBIPEM04-W
B-PT01-MO35G/9,B-PT01-MO35G,STIC-BCSSTP01R1-MO,Packaging Material,1,Pc(s),,MY-EBIPEM05-W
B-PT01-MO35G/9,B-PT01-MO35G,DUS-SSTPR3-MO,Packaging Material,1,Pc(s),,MY-EBREPBL-W
B-PT02-BULK/61,B-PT02-BULK,POLY-M-MP27-K,Raw Material,0.03,kg,,MY-EBREPBR-W
B-PT02-BULK/61,B-PT02-BULK,WARN-TETDMS-BULK,Intermediate,0.00299,kg,,MY-EBRIPBA-W
B-PT02-BULK/61,B-PT02-BULK,WARN-RED3ASTDMS-BULK,Intermediate,0.011238,kg,,MY-EBRIPBB-W
B-PT02-BULK/61,B-PT02-BULK,TIT-CR50HD-X,Raw Material,0.005,kg,,MY-EBRIPEM01-W
B-PT02-BULK/61,B-PT02-BULK,TITA--3328EW-K,Raw Material,0.005,kg,,MY-EBRIPEM02-W
B-PT02-BULK/61,B-PT02-BULK,WARN-YLW3AS-X,Raw Material,0.01221,kg,,MY-EBSMUEMA-EM
B-PT02-BULK/61,B-PT02-BULK,PARF-AMSKLG-X,Raw Material,0.0001,kg,,MY-EBSMUEMB-EM
B-PT02-BULK/61,B-PT02-BULK,WARN-FW108S-X,Raw Material,0.009,kg,,MY-EBSMUEMC-EM
B-PT02-BULK/61,B-PT02-BULK,SQUA-AMYR-X,Raw Material,0.005,kg,,MY-EBTS-EM
B-PT02-BULK/61,B-PT02-BULK,PEN-SENSC50-X,Raw Material,0.004,kg,,MY-ECRRYAG-W
B-PT02-BULK/61,B-PT02-BULK,PLAS-P-D400-K,Raw Material,0.02,kg,,MY-ECRWSB-W
B-PT02-BULK/61,B-PT02-BULK,POWD-TGDS-X,Raw Material,0.337462,kg,,MY-ELEDPBL-EM
B-PT02-BULK/61,B-PT02-BULK,KAOL-JP100-X,Raw Material,0.08,kg,,MY-ELEDPBR-EM
B-PT02-BULK/61,B-PT02-BULK,POWD-GHHDI-X,Raw Material,0.15,kg,,MY-ELELT-EM
B-PT02-BULK/61,B-PT02-BULK,SERI-790-,Raw Material,0.3,kg,,MY-ELEXPELB-W
B-PT02-BULK/61,B-PT02-BULK,SILD--SI5H52D-K,Raw Material,0.01,kg,,MY-ELHBS-MO
B-PT02-BULK/61,B-PT02-BULK,PEN-PRSVPE-X,Raw Material,0.008,kg,,MY-ELIPHBR-W
B-PT02-BULK/61,B-PT02-BULK,ZINC-STW-X,Raw Material,0.01,kg,,MY-ELR2IPHPB-W
B-PT02-MO35G/9,B-PT02-MO35G,B-PT02-BULK,Semi Finished Goods,0.035,kg,,MY-ESCLPNB-W
B-PT02-MO35G/9,B-PT02-MO35G,PUFF-LPMOD58FP-PH,Packaging Material,1,Pc(s),,MY-ESCLPPB-W
B-PT02-MO35G/9,B-PT02-MO35G,CONT-MOFP01R1AS-C2PP,Packaging Material,1,Pc(s),,MY-ESCLPWP-W
B-PT02-MO35G/9,B-PT02-MO35G,CAP-CMOFP014-ASABS,Packaging Material,1,Pc(s),,MY-ESIPA-W
B-PT02-MO35G/9,B-PT02-MO35G,DUS-SSTPR3-MO,Packaging Material,1,Pc(s),,MY-ESIPB-W
B-PT02-MO35G/9,B-PT02-MO35G,SHIF-CMOFP014-PPN,Packaging Material,1,Pc(s),,MY-ESPARR-MO
B-PT02-MO35G/9,B-PT02-MO35G,KB-MOEBPR1-MO,Packaging Material,0.02941,Pc(s),,MY-ESPAUB-MO
B-PT02-MO35G/9,B-PT02-MO35G,STIC-BCSSTP02R1-MO,Packaging Material,1,Pc(s),,MY-ESPRPBK-EM
B-PT02-MO35G/9,B-PT02-MO35G,STIC-BSSTP2RR2-MO,Packaging Material,1,Pc(s),,MY-ESPRPGI-EM
B-PT03-MO35G/9,B-PT03-MO35G,KB-MOEBPR1-MO,Packaging Material,0.02941,Pc(s),,MY-ESPRPNS-EM
B-PT03-MO35G/9,B-PT03-MO35G,STIC-BCSSTP03R1-MO,Packaging Material,1,Pc(s),,MY-ESPRPPH-EM
B-PT03-MO35G/9,B-PT03-MO35G,STIC-BSSTP3RR2-MO,Packaging Material,1,Pc(s),,MY-FACLFLMHCP-W
B-PT03-MO35G/9,B-PT03-MO35G,DUS-SSTPR3-MO,Packaging Material,1,Pc(s),,MY-FACLFMDHCP-W
B-PT03-MO35G/9,B-PT03-MO35G,PUFF-LPMOD58FP-PH,Packaging Material,1,Pc(s),,MY-FAEGH-W
B-PT03-MO35G/9,B-PT03-MO35G,B-PT03-BULK,Semi Finished Goods,0.035,kg,,MY-FAIPLGH01-W
B-PT03-MO35G/9,B-PT03-MO35G,CAP-CMOFP014-ASABS,Packaging Material,1,Pc(s),,MY-FAIPLGH02-W
B-PT03-MO35G/9,B-PT03-MO35G,SHIF-CMOFP014-PPN,Packaging Material,1,Pc(s),,MY-FAPFMS-MO
B-PT03-MO35G/9,B-PT03-MO35G,CONT-MOFP01R1AS-C2PP,Packaging Material,1,Pc(s),,MY-FBWMM01-EM
B-PT04-BULK/33,B-PT04-BULK,WARN-RED3ASTDMS-BULK,Intermediate,0.01607,kg,,MY-FBWMM02-EM
B-PT04-BULK/33,B-PT04-BULK,KAOL-JP100-X,Raw Material,0.08,kg,,MY-FBWMM03-EM
B-PT04-BULK/33,B-PT04-BULK,WARN-TETDMS-BULK,Intermediate,0.0055,kg,,MY-FBWMM04-EM
B-PT04-BULK/33,B-PT04-BULK,PLAS-P-D400-K,Raw Material,0.02,kg,,MY-FCLCMA-W
B-PT04-BULK/33,B-PT04-BULK,POLY-M-MP27-K,Raw Material,0.03,kg,,MY-FCLCMB-W
B-PT04-BULK/33,B-PT04-BULK,WARN-YLW3AS-X,Raw Material,0.0212,kg,,MY-FCLCMC-W
B-PT04-BULK/33,B-PT04-BULK,POWD-GHHDI-X,Raw Material,0.15,kg,,MY-FCLCMD-W
B-PT04-BULK/33,B-PT04-BULK,SERI-790-,Raw Material,0.3,kg,,MY-FCLCME-W
B-PT04-BULK/33,B-PT04-BULK,WARN-FW108S-X,Raw Material,0.006,kg,,MY-FCLCMF-W
B-PT04-BULK/33,B-PT04-BULK,PEN-SENSC50-X,Raw Material,0.004,kg,,MY-FCLCMG-W
B-PT04-BULK/33,B-PT04-BULK,PARF-AMSKLG-X,Raw Material,0.0001,kg,,MY-FCLCMH-W
B-PT04-BULK/33,B-PT04-BULK,SQUA-AMYR-X,Raw Material,0.005,kg,,MY-FIPSF11-W
B-PT04-BULK/33,B-PT04-BULK,PEN-PRSVPE-X,Raw Material,0.008,kg,,MY-FIPSF12-W
B-PT04-BULK/33,B-PT04-BULK,SILD--SI5H52D-K,Raw Material,0.01,kg,,MY-FIPSF13-W
B-PT04-BULK/33,B-PT04-BULK,ZINC-STW-X,Raw Material,0.01,kg,,MY-FIPSF14-W
B-PT04-BULK/33,B-PT04-BULK,POWD-TGDS-X,Raw Material,0.33303,kg,,MY-FIPSF15-W
B-PT04-BULK/33,B-PT04-BULK,WARN-UNPBRWNL88-X,Raw Material,0.0011,kg,,MY-FIPSF16-W
B-PT04-MO35G/9,B-PT04-MO35G,B-PT04-BULK,Semi Finished Goods,0.035,kg,,MY-FLLF01-W
B-PT04-MO35G/9,B-PT04-MO35G,PUFF-LPMOD58FP-PH,Packaging Material,1,Pc(s),,MY-FLLF02-W
B-PT04-MO35G/9,B-PT04-MO35G,DUS-SSTPR3-MO,Packaging Material,1,Pc(s),,MY-FLLF03-W
B-PT04-MO35G/9,B-PT04-MO35G,CAP-CMOFP014-ASABS,Packaging Material,1,Pc(s),,MY-FLLF04-W
B-PT04-MO35G/9,B-PT04-MO35G,CONT-MOFP01R1AS-C2PP,Packaging Material,1,Pc(s),,MY-FLLF05-W
B-PT04-MO35G/9,B-PT04-MO35G,STIC-BSSTP4RR2-MO,Packaging Material,1,Pc(s),,MY-FLLF06-W
