Code,Product,Quantity on Hand,Reserved,Available
00987,MAKE OVER BO Single 10 Passion Pink 6 g (Pc(s)),2340.0,0.0,2340.0
01016,Emina Dirt-less In Sight Make UP Remover 50 ml (Pc(s)),1512.0,56.0,1456.0
01021,Emina Moist In a Bottle 50 ml (Pc(s)),56.0,56.0,0.0
01039,Emina Creamy Milk Cleansing Lotion 50 ml (Pc(s)),3528.0,0.0,3528.0
01041,Wardah C-Defense Face Mist 55 ml (Pc(s)),24520.0,920.0,23600.0
01045,Emina Green Tea Latte Face Mask 60 ml (Pc(s)),1800.0,0.0,1800.0
01051,MAKE OVER TWC Palette 3X12 g (Pc(s)),52.0,0.0,52.0
01075,Wardah Exclusive Matte Lip Cream 09 Mauve On 4 gr (Pc(S)),57.0,0.0,57.0
01076,Wardah Exclusive Matte Lip Cream 10 Berry Pretty 4 gr (Pc(s)),26.0,0.0,26.0
01078,Wardah Exclusive Matte Lip Cream 12 Plum It Up 4 gr (Pc(s)),96.0,0.0,96.0
01081,Emina Creamatte 02 Fuzzy Wuzzy 5.5 gr (Pc(s)),120.0,0.0,120.0
01082,Emina Creamatte 03 Mauvelous 5.5 gr (Pc(s)),1236.0,384.0,852.0
01104,Emina Creamatte 07 Tumbleweed 5.5 gr (Pc(s)),996.0,0.0,996.0
01105,Wardah Lipstick Longlasting 01 Fabulous Peach 2.3 g (Pc(s)),684.0,24.0,660.0
01107,Wardah Lipstick Longlasting 03 Simply Brown 2.3 g (Pc(s)),420.0,36.0,384.0
01112,Wardah Lipstick Longlasting 08 Red Velvet 2.3 g (Pc(s)),516.0,24.0,492.0
01113,Wardah Lipstick Longlasting 09 Vibrant Red 2.3 g (Pc(s)),1776.0,24.0,1752.0
01114,Wardah Lipstick Longlasting 10 Stylish Mocca 2.3 g (Pc(s)),529.0,12.0,517.0
01123,Wardah Intense Matte Lipstick 05 Easy Brownie 2.3 g (Pc(s)),8.0,0.0,8.0
01128,Wardah Intense Matte Lipstick 10 Miss Terracotta 2.3 g (Pc(s)),5.0,0.0,5.0
01129,Wardah Intense Matte Lipstick 11 Choco Town 2.3 g (Pc(s)),3.0,0.0,3.0
01131,MAKE OVER Ultra Hi-Matte Lipstick 001 King of Pink 2.3 g (Pc(s)),1.0,0.0,1.0
01135,MAKE OVER Ultra Hi-Matte Lipstick 005 Champagne Rose 2.3 g (Pc(s)),1.0,0.0,1.0
01150,Wardah C-Defense Energizing Creamy Wash 100 ml (Pc(s)),22740.0,5370.0,17370.0
01165,Emina Pop Rouge Pressed Eye Shadow Posh 3.3 gr (Pc(s)),252.0,252.0,0.0
01166,Emina Pop Rouge Pressed Eye Shadow Brick 3.3 gr (Pc(s)),1821.0,126.0,1695.0
01204,MAKE OVER Velvet Mattifying Primer 20 ml,9646.0,360.0,9286.0
01211,Emina Brush Set (Set),14581.0,0.0,14581.0
01219,"MAKE OVER Liquid Eye Liner Black 1,7 ml (Pc(s))",8697.0,0.0,8697.0
01220,Wardah Exclusive Matte Lip Cream 13 Fruit Punch 4 gr (Pc(s)),39.0,0.0,39.0
01221,Wardah Exclusive Matte Lip Cream 14 My Honey Bee 4 gr (Pc(s)),20.0,0.0,20.0
01225,Wardah Exclusive Matte Lip Cream 18 Saturdate Night 4 gr (Pc(s)),107.0,0.0,107.0
01226,Wardah C-Defense Energizing Creamy Wash 60 ml (Pc(s)),25128.0,3132.0,21996.0
01251,Emina Apricot Jam Face Scrub 60 ml (Pc(s)),4932.0,144.0,4788.0
01254,"MAKE OVER Intense Matte Lip Cream 015 Coquette 6,5 g (Pc(s))",1983.0,24.0,1959.0
01255,"MAKE OVER Intense Matte Lip Cream 016 Pixie 6,5 g (Pc(s))",1924.0,0.0,1924.0
01257,"MAKE OVER Intense Matte Lip Cream 018 Classic 6,5 g (Pc(s))",816.0,0.0,816.0
01258,"MAKE OVER Intense Matte Lip Cream 019 Vogue 6,5 g (Pc(s))",1476.0,12.0,1464.0
01259,"MAKE OVER Intense Matte Lip Cream 020 Style 6,5 g (Pc(s))",3.0,0.0,3.0
01262,MAKE OVER Eye Shadow Palette Smokey 10 g (Pc(s)),360.0,40.0,320.0
01263,MAKE OVER Eye Shadow Palette Nudes 10 g (Pc(s)),1960.0,80.0,1880.0
01266,Emina Grape Seed Olive Face Mask 60 ml (Pc(s)),1512.0,36.0,1476.0
01284,"MAKE OVER Intense Matte Lip Cream 012 Couture 6,5 g (Pc(s))",6.0,0.0,6.0
01424,"MAKE OVER Intense Matte Lip Cream 010 Lux 6,5 g (Pc(s))",237.0,24.0,213.0
01442,Wardah Tester Intense Matte Lipstick 15 Out of Red! 2.3 g (Pc(s)),0.0,0.0,0.0
01443,Wardah Tester Intense Matte Lipstick 16 Pecan Pie 2.3 g (Pc(s)),0.0,0.0,0.0
01444,"MAKE OVER Intense Matte Lip Cream 009 Posh 6,5 g (Pc(s))",1708.0,0.0,1708.0
01445,"MAKE OVER Intense Matte Lip Cream 011 Pompous 6,5 g (Pc(s))",984.0,96.0,888.0
01463,MAKE OVER Micellar Water 185 ml,3.0,0.0,3.0
01485,Wardah Anti Dandruff Shampoo 170 ml (Pc(s)),25.0,0.0,25.0
01486,Wardah Nutri Shine Shampoo 170 ml (Pc(s)),1908.0,0.0,1908.0
01488,Wardah Daily Fresh Shampoo 170 ml (Pc(s)),2.0,0.0,2.0
01491,"MAKE OVER Intense Matte Lip Cream 013 Dainty 6,5 g (Pc(s))",1182.0,96.0,1086.0
01492,"MAKE OVER Intense Matte Lip Cream 014 Coco 6,5 g (Pc(s))",1362.0,12.0,1350.0
01499,MAKE OVER Hyperblack Superstay Liner 1 g ,88363.0,312.0,88051.0
01507,MAKE OVER Brow Styler Eye Definer Mocha 0.13 g,2817.0,61.0,2756.0
01520,Wardah Perfect Bright Creamy Foam Brightening + Oil Control 60 ml (Pc(s)),540.0,0.0,540.0
01525,Wardah Nature Daily Mineral+ Clarifying Clay Mask 60 ml,10764.0,2016.0,8748.0
01528,Wardah Everyday Fruity Sheer Lip Balm Strawberry 4 g,1344.0,1344.0,0.0
01529,Wardah Everyday Fruity Sheer Lip Balm Grape 4 g,36.0,0.0,36.0
01530,Wardah Everyday Moisture Lip Nutrition Honey 4 g,3384.0,1584.0,1800.0
01531,Wardah Everyday Moisture Lip Nutrition Green Tea 4 g,5688.0,1008.0,4680.0
01532,"Wardah Everyday Cheek and Lip Tint 01 Red, Set, Glow! 5.5 g",4392.0,288.0,4104.0
01534,Wardah Everyday Cheek and Lip Tint 03 Pink on Point! 5.5 g,9960.0,240.0,9720.0
01554,Wardah Nature Daily Seaweed Cleansing Micellar Water 100 ml,8933.0,2072.0,6861.0
01555,Wardah Nature Daily Seaweed Cleansing Micellar Water 240 ml,16182.0,828.0,15354.0
01556,MAKE OVER Color Stick Matte Crayon 101 Brooklyn 2.6 g,27205.0,48.0,27157.0
01557,MAKE OVER Color Stick Matte Crayon 102 Iris 2.6 g,25058.0,144.0,24914.0
01558,MAKE OVER Color Stick Matte Crayon 103 Harper 2.6 g,54709.0,8.0,54701.0
01559,MAKE OVER Color Stick Matte Crayon 104 Blake 2.6 g,29654.0,152.0,29502.0
01560,MAKE OVER Color Stick Matte Crayon 105 Skye 2.6 g,32451.0,432.0,32019.0
01572,Wardah Acnederm Pure Foaming Cleanser 60 ml (Pc(s)),52202.0,3996.0,48206.0
01573,Wardah Acnederm Pore Refining Toner 100 ml (Pc(s)),1140.0,980.0,160.0
01574,Wardah Acnederm Day Moisturizer 40 ml (Pc(s)),21720.0,1350.0,20370.0
01575,Wardah Acnederm Acne Spot Treatment Gel 15 ml (Pc(s)),13650.0,840.0,12810.0
01576,Wardah Acnederm Pore Blackhead Balm 20 g (Pc(s)),5520.0,96.0,5424.0
01577,Wardah Acnederm Face Powder 20 g (Pc(s)),4416.0,288.0,4128.0
01578,Wardah Acnederm Night Treatment Moisturizer 40 ml (Pc(s)),25055.0,840.0,24215.0
01579,MAKE OVER Powerstay Weightless Liquid Foundation N10 Marble 33 ml,1.0,0.0,1.0
01584,MAKE OVER Powerstay Weightless Liquid Foundation W42 Warm Sand 33 ml,4.0,0.0,4.0
01587,MAKE OVER Powerstay Matte Powder Foundation N10 Marble 12 g,912.0,48.0,864.0
01588,MAKE OVER Powerstay Matte Powder Foundation W22 Warm Ivory 12 g,888.0,0.0,888.0
01589,MAKE OVER Powerstay Matte Powder Foundation C21 Pink Ivory 12 g,1368.0,48.0,1320.0
01590,MAKE OVER Powerstay Matte Powder Foundation W33 Honey Beige 12 g,2.0,0.0,2.0
01591,MAKE OVER Powerstay Matte Powder Foundation N30 Natural Beige 12 g,4536.0,120.0,4416.0
01592,MAKE OVER Powerstay Matte Powder Foundation W42 Warm Sand 12 g,8.0,0.0,8.0
01593,MAKE OVER Powerstay Matte Powder Foundation W41 Coral Sand 12 g,1224.0,48.0,1176.0
01594,MAKE OVER Powerstay Matte Powder Foundation C62 Rich Cocoa 12 g,204.0,0.0,204.0
01595,MAKE OVER Powerstay Mattifying Transparent Powder 11 g,630.0,84.0,546.0
