kode_item,nama_item,jenis,group,stock_quantity,release_quantity,staging_timbang_quantity,soh,unprocessed_mo,unprocessed_smb,available_stock,git_karantina,git_pending,uom,week,year
DUS-AFPR1-WACLG,Dus Acnederm Face Powder R1 Wardah,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-AFPR2-WACLG,Dus Acnederm Face Powder R2 Wardah,DUS,packaging,21893,740,0,22633.0,,5608.0,17025.0,0,0,Pc(s),24.0,2023.0
DUS-AHMC40CR2-WILG,Dus Aloe Hydramild Moisturizer Cream 40 R2 CRT W (Pc(s)),DUS,packaging,103089,0,0,103089.0,,,103089.0,0,0,Pc(s),24.0,2023.0
DUS-AIOPTFS100R0-K,Dus All-in-One Power Toning Face Spray 100 K,DUS,packaging,18258,16,0,18274.0,,11970.0,6304.0,0,0,Pc(s),24.0,2023.0
DUS-AISM30R0-EACLD,Dus Aqua Infused Sleeping Mask 30 Emina,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-AISM30R1-EACLD,Dus Aqua Infused Sleeping Mask 30 R1 Emina,DUS,packaging,25113,0,0,25113.0,,,25113.0,0,0,Pc(s),24.0,2023.0
DUS-ANTM40CR1-WACLG,Dus Acnederm Night Treatment Moisturizer 40 R1 CRT W,DUS,packaging,150669,44,0,150713.0,,23670.0,127043.0,0,0,Pc(s),24.0,2023.0
DUS-APBBR1-WACLG,Dus Acnederm Pore Blackhead Balm R1 Wardah,DUS,packaging,25538,0,0,25538.0,,3880.0,21658.0,0,0,Pc(s),24.0,2023.0
DUS-APBB-WACLG,Dus Acnederm Pore Blackhead Balm Wardah,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-APFT100R1-WILG,Dus Acnederm Pore Refining Toner 100 R1 W,DUS,packaging,65128,16,0,65144.0,,16340.0,48804.0,0,0,Pc(s),24.0,2023.0
DUS-ASATG15MR1-WM,Dus Acnederm Acne Spot Treatment Gel 15 R1 WM,DUS,packaging,27776,0,0,27776.0,,,27776.0,0,0,Pc(s),24.0,2023.0
DUS-ASATG15M-WM,Dus Acnederm Acne Spot Treatment Gel 15 WM,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-ASATG15R1-WACLG,Dus Acnederm Acne Spot Treatment Gel 15 R1 W,DUS,packaging,38208,26,0,38234.0,,,38234.0,0,0,Pc(s),24.0,2023.0
DUS-BATRFS30R0-K,Dus Brightening and Texture Refining Face Serum 35 K,DUS,packaging,28721,0,0,28721.0,,8735.0,19986.0,0,0,Pc(s),24.0,2023.0
DUS-BBBBCCR2-E,Dus Beauty Bliss BB Cream Caramel R2 Emina,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-BBBBC-EILD,Dus Beauty Bliss BB Cream Emina,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-BBBBCLR2-E,Dus Beauty Bliss BB Cream Light R2 Emina,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-BBBBCNR2-E,Dus Beauty Bliss BB Cream Natural R2 Emina,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-BBBBCR1-EILD,Dus Dus Beauty Bliss BB Cream R1 Emina,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-BCABER0-W,Dus Base Crystallure AB Essence 30 W (Pc(s)),DUS,packaging,1548,0,0,1548.0,,,1548.0,0,0,Pc(s),24.0,2023.0
DUS-BCABER1-W,Dus Base Crystallure AB Essence 30 R1 W,DUS,packaging,374,0,0,374.0,,,374.0,0,0,Pc(s),24.0,2023.0
DUS-BCABER2A-W,Dus Base Crystallure AB Essence 30 R2 A W,DUS,packaging,7963,3016,0,10979.0,,,10979.0,0,0,Pc(s),24.0,2023.0
DUS-BCABER2B-W,Dus Base Crystallure AB Essence 30 R2 B W,DUS,packaging,4996,0,0,4996.0,,,4996.0,4996,0,Pc(s),24.0,2023.0
DUS-BCSAHGR0-W,Dus Base Crystallure SA Hydra Gel 50 W (Pc(s)),DUS,packaging,36,0,0,36.0,,,36.0,0,0,Pc(s),24.0,2023.0
DUS-BCSAHGR1-W,Dus Base Crystallure SA Hydra Gel 50 R1 W,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-BCSAHGR2B-W,Dus Base Crystallure SA Hydra Gel 50 R2 B W,DUS,packaging,4900,0,0,4900.0,,,4900.0,0,0,Pc(s),24.0,2023.0
DUS-BCSAOCR0-W,Dus Base Crystallure A Overnight Cream 50 W (Pc(s)),DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-BCSAOCR1-W,Dus Base Crystallure A Overnight Cream 50 R1 W,DUS,packaging,1235,0,0,1235.0,,,1235.0,0,0,Pc(s),24.0,2023.0
DUS-BCSROSR0-W,Dus Base Crystallure SR Oil Serum 30 W (Pc(s)),DUS,packaging,637,0,0,637.0,,,637.0,0,0,Pc(s),24.0,2023.0
DUS-BCSROSR1-W,Dus Base Crystallure SR Oil Serum 30 R1 W,DUS,packaging,323,0,0,323.0,,,323.0,0,0,Pc(s),24.0,2023.0
DUS-BCSROSR2A-W,Dus Base Crystallure SR Oil Serum 30 R2 A W,DUS,packaging,3008,5060,0,8068.0,,1871.0,6197.0,0,0,Pc(s),24.0,2023.0
DUS-BCSRRCR0-W,Dus Base Crystallure SR Rich Cream 50 W (Pc(s)),DUS,packaging,216,0,0,216.0,,,216.0,0,0,Pc(s),24.0,2023.0
DUS-BCSRRCR1-W,Dus Base Crystallure SR Rich Cream 50 R1 W,DUS,packaging,469,0,0,469.0,,,469.0,0,0,Pc(s),24.0,2023.0
DUS-BCSRRCR2A-W,Dus Base Crystallure SR Rich Cream 50 R2 A W,DUS,packaging,9712,0,0,9712.0,,,9712.0,0,0,Pc(s),24.0,2023.0
DUS-BDMCLR0-MOILD,Dus Brow Definer Mascara Chocolate MO (Pc(s)),DUS,packaging,1248,0,0,1248.0,,,1248.0,0,0,Pc(s),24.0,2023.0
DUS-BDMLBR0-MOILD,Dus Brow Definer Mascara Long Black MO (Pc(s)),DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-BDMR0-MO,Dus Brow Definer Mascara MO,DUS,packaging,12887,0,0,12887.0,,,12887.0,0,0,Pc(s),24.0,2023.0
DUS-BEMLC05R0-W,Dus Blister Exclusive Matte Lip Cream 05 W (Pc(s)),DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-BEMLC08R0-W,Dus Blister Exclusive Matte Lip Cream 08 W (Pc(s)),DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-BEMLC09R0-W,Dus Blister Exclusive Matte Lip Cream 09 W (Pc(s)),DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-BEODSR0-B,Dus Essential Oil Daily Synergy Beyondly B,DUS,packaging,2429,0,0,2429.0,,,2429.0,0,0,Pc(s),24.0,2023.0
DUS-BEOPTR0-B,Dus Essential Oil Primary Three B,DUS,packaging,28,0,0,28.0,,,28.0,0,0,Pc(s),24.0,2023.0
DUS-BMPR0-IP,Dus Blur Mattifying Primer IP,DUS,packaging,1428,0,0,1428.0,,,1428.0,0,0,Pc(s),24.0,2023.0
DUS-BOR3-MOILG,Dus Blush On R3 MO,DUS,packaging,4393,0,0,4393.0,,2002.0,2391.0,0,0,Pc(s),24.0,2023.0
DUS-BORR1-MOILG,Dus Blush On Refill R1 MO,DUS,packaging,2831,0,0,2831.0,,,2831.0,0,0,Pc(s),24.0,2023.0
DUS-BPPS10R0-L,Dus BP Physical Sunscreen 10 Labore,DUS,packaging,144616,0,0,144616.0,,,144616.0,0,0,Pc(s),24.0,2023.0
DUS-BPPS30R0-L,Dus BP Physical Sunscreen 30 Labore,DUS,packaging,1034,0,0,1034.0,,,1034.0,0,0,Pc(s),24.0,2023.0
DUS-BRBRC10R0-L,Dus BR Barrier Revive Cream 10 Labore,DUS,packaging,961,0,0,961.0,,,961.0,0,0,Pc(s),24.0,2023.0
DUS-BSAPMCR1-E,Dus Bright Stuff AP Moisturizing Cream 20 R1 E,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-BSAPMCR2-E,Dus Bright Stuff AP Moisturizing Cream 20 R2 E,DUS,packaging,118883,3734,0,122617.0,,,122617.0,0,0,Pc(s),24.0,2023.0
DUS-BSAPMCR3-EFSC,Dus Bright Stuff AP Moisturizing Cream 20 R3 FSC E,DUS,packaging,1925,0,0,1925.0,,,1925.0,0,0,Pc(s),24.0,2023.0
DUS-BSET100R0-E,Dus BS Exfoliating Toner 100 E,DUS,packaging,43777,0,0,43777.0,,,43777.0,0,0,Pc(s),24.0,2023.0
DUS-BSFS30R0-E,Dus Bright Stuff Face Serum 30 E,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-BSFS30R1-E,Dus Bright Stuff Face Serum 30 R1 E,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-BSFS30R2-E,Dus Bright Stuff Face Serum 30 R2 E,DUS,packaging,7715,0,0,7715.0,,,7715.0,0,0,Pc(s),24.0,2023.0
DUS-BSFS30R3-EFSC,Dus Bright Stuff Face Serum 30 R3 FSC E,DUS,packaging,148055,0,0,148055.0,,32987.0,115068.0,0,0,Pc(s),24.0,2023.0
DUS-BSMCFR3-E,Dus Bright Stuff Moisturizing Cream 20 Flap R3 E,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-BSMCFR4-E,Dus Bright Stuff Moisturizing Cream 20 R4 E,DUS,packaging,6263,8,0,6271.0,,,6271.0,0,0,Pc(s),24.0,2023.0
DUS-BSMCFR5-EFSC,Dus Bright Stuff Moisturizing Cream 20 R5 FSC E,DUS,packaging,2389,0,0,2389.0,,,2389.0,0,0,Pc(s),24.0,2023.0
DUS-BSMCFR7MZ-E,Dus Bright Stuff Moisturizing Cream 20 R7MZ E,DUS,packaging,547085,24948,0,572033.0,,45461.0,526572.0,0,0,Pc(s),24.0,2023.0
DUS-BSMCR1-EIVG,Dus Bright Stuff Moisturizing Cream 20 R1 Emina,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-BSMCR2-E,Dus Bright Stuff Moisturizing Cream 20 R2 Emina,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-BSNC20R0-E,Dus Bright Stuff Night Cream 20 E,DUS,packaging,131698,0,0,131698.0,,,131698.0,0,0,Pc(s),24.0,2023.0
DUS-BSTUCFR2-E,Dus Bright Stuff Tone Up Cream 20 Flap R2 E,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-BSTUCR1-EIVG,Dus Bright Stuff Tone Up Cream 20 R1 E,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-BSTUCR3-E,Dus Bright Stuff Tone Up Cream 20 R3 E,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-BSTUCR4-E,Dus Bright Stuff Tone Up Cream 20 R4 E,DUS,packaging,179782,0,0,179782.0,,,179782.0,0,0,Pc(s),24.0,2023.0
DUS-BSTUCR5-EFSC,Dus Bright Stuff Tone Up Cream 20 R5 FSC E,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-BWMMLPR2-EILD,Dus Bare With Me Mineral Loose Powder R2 E,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-BWMMLPR3-EILD,Dus Bare With Me Mineral Loose Powder R3 E,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-BWMMLPR4-EILD,Dus Bare With Me Mineral Loose Powder R4 E,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-BWMMLPR5-E,Dus Bare With Me Mineral Loose Powder R5 E,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-BWMMLPR6-E,Dus Bare With Me Mineral Loose Powder R6 E,DUS,packaging,18114,0,0,18114.0,,7288.0,10826.0,0,0,Pc(s),24.0,2023.0
DUS-CADLP00R0-W,Dus CAD Lip Paint 00 W,DUS,packaging,2390,0,0,2390.0,,,2390.0,0,0,Pc(s),24.0,2023.0
DUS-CADLP00R1-W,Dus CAD Lip Paint 00 R1 W,DUS,packaging,30807,0,0,30807.0,,,30807.0,0,0,Pc(s),24.0,2023.0
DUS-CADLP01R0-W,Dus CAD Lip Paint 01 W,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-CADLP01R1-W,Dus CAD Lip Paint 01 R1 W,DUS,packaging,14571,0,0,14571.0,,,14571.0,0,0,Pc(s),24.0,2023.0
DUS-CADLP02R0-W,Dus CAD Lip Paint 02 W,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-CADLP02R1-W,Dus CAD Lip Paint 02 R1 W,DUS,packaging,22211,0,0,22211.0,,,22211.0,0,0,Pc(s),24.0,2023.0
DUS-CADLP03R0-W,Dus CAD Lip Paint 03 W,DUS,packaging,235,0,0,235.0,,,235.0,0,0,Pc(s),24.0,2023.0
DUS-CADLP03R1-W,Dus CAD Lip Paint 03 R1 W,DUS,packaging,9279,2384,0,11663.0,,,11663.0,0,0,Pc(s),24.0,2023.0
DUS-CADLP04R0-W,Dus CAD Lip Paint 04 W,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-CADLP04R1-W,Dus CAD Lip Paint 04 R1 W,DUS,packaging,24169,0,0,24169.0,,,24169.0,0,0,Pc(s),24.0,2023.0
DUS-CADLP05R0-W,Dus CAD Lip Paint 05 W,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-CADLP05R1-W,Dus CAD Lip Paint 05 R1 W,DUS,packaging,39053,0,0,39053.0,,,39053.0,0,0,Pc(s),24.0,2023.0
DUS-CADLP06R0-W,Dus CAD Lip Paint 06 W,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-CADLP06R1-W,Dus CAD Lip Paint 06 R1 W,DUS,packaging,22923,0,0,22923.0,,,22923.0,0,0,Pc(s),24.0,2023.0
DUS-CADLP07R0-W,Dus CAD Lip Paint 07 W,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-CADLP07R1-W,Dus CAD Lip Paint 07 R1 W,DUS,packaging,4121,0,0,4121.0,,,4121.0,0,0,Pc(s),24.0,2023.0
DUS-CADLP08R0-W,Dus CAD Lip Paint 08 W,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-CADLP08R1-W,Dus CAD Lip Paint 08 R1 W,DUS,packaging,30331,3384,0,33715.0,,,33715.0,0,0,Pc(s),24.0,2023.0
DUS-CADLP09R0-W,Dus CAD Lip Paint 09 W,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-CADLP09R1-W,Dus CAD Lip Paint 09 R1 W,DUS,packaging,6763,0,0,6763.0,,,6763.0,0,0,Pc(s),24.0,2023.0
DUS-CADLP10R0-W,Dus CAD Lip Paint 10 W,DUS,packaging,141,0,0,141.0,,,141.0,0,0,Pc(s),24.0,2023.0
DUS-CADLP10R1-W,Dus CAD Lip Paint 10 R1 W,DUS,packaging,16739,0,0,16739.0,,,16739.0,0,0,Pc(s),24.0,2023.0
DUS-CADLP11R0-W,Dus CAD Lip Paint 11 W,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-CADLP11R1-W,Dus CAD Lip Paint 11 R1 W,DUS,packaging,22856,0,0,22856.0,,,22856.0,0,0,Pc(s),24.0,2023.0
DUS-CADLP12R0-W,Dus CAD Lip Paint 12 W,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-CADLP12R1-W,Dus CAD Lip Paint 12 R1 W,DUS,packaging,16077,11784,0,27861.0,,,27861.0,0,0,Pc(s),24.0,2023.0
DUS-CADLP13R0-W,Dus CAD Lip Paint 13 W,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-CADLP13R1-W,Dus CAD Lip Paint 13 R1 W,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-CADLP13R2-W,Dus CAD Lip Paint 13 R2 W,DUS,packaging,22879,26,0,22905.0,,3332.0,19573.0,0,0,Pc(s),24.0,2023.0
DUS-CADLP14R0-W,Dus CAD Lip Paint 14 W,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-CADLP15R0-W,Dus CAD Lip Paint 15 W,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-CADLP15R1-W,Dus CAD Lip Paint 15 R1 W,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-CADLP15R2-W,Dus CAD Lip Paint 15 R2 W,DUS,packaging,32992,0,0,32992.0,,3332.0,29660.0,0,0,Pc(s),24.0,2023.0
DUS-CADLP16R0-W,Dus CAD Lip Paint 16 W,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-CADLP16R1-W,Dus CAD Lip Paint 16 R1 W,DUS,packaging,585,0,0,585.0,,,585.0,0,0,Pc(s),24.0,2023.0
DUS-CADLP16R2-W,Dus CAD Lip Paint 16 R2 W,DUS,packaging,19238,26,0,19264.0,,,19264.0,0,0,Pc(s),24.0,2023.0
DUS-CADLP17R0-W,Dus CAD Lip Paint 17 W,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-CADLP17R1-W,Dus CAD Lip Paint 17 R1 W,DUS,packaging,5386,200,0,5586.0,,,5586.0,0,0,Pc(s),24.0,2023.0
DUS-CADLP17R2-W,Dus CAD Lip Paint 17 R2 W,DUS,packaging,20348,0,0,20348.0,,,20348.0,0,0,Pc(s),24.0,2023.0
DUS-CBCSR0-B,Dus Calm Barrier C Serum 20 B,DUS,packaging,6094,0,0,6094.0,,,6094.0,0,0,Pc(s),24.0,2023.0
DUS-CCABER0-W,Dus Cover Crystallure AB Essence 30 W (Pc(s)),DUS,packaging,1080,0,0,1080.0,,,1080.0,0,0,Pc(s),24.0,2023.0
DUS-CCABER1-W,Dus Cover Crystallure AB Essence 30 R1 W,DUS,packaging,429,0,0,429.0,,,429.0,0,0,Pc(s),24.0,2023.0
DUS-CCABER2A-W,Dus Cover Crystallure AB Essence 30 R2 A W,DUS,packaging,8711,3016,0,11727.0,,,11727.0,0,0,Pc(s),24.0,2023.0
DUS-CCABER2B-W,Dus Cover Crystallure AB Essence 30 R2 B W,DUS,packaging,4996,0,0,4996.0,,,4996.0,4996,0,Pc(s),24.0,2023.0
DUS-CCCAKER1-EILD,Dus Dus CC Cake R1 Emina,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-CCCREAMR1-EILD,Dus CC Cream R1 Emina,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-CCFCMOI30-3151LG,Dus Camouflage Cream Face Concealer Make over,DUS,packaging,59,0,0,59.0,,,59.0,0,0,Pc(s),24.0,2023.0
DUS-CCFCMOR1-MO,Dus Camouflage Cream R1 MO,DUS,packaging,5521,0,0,5521.0,,955.0,4566.0,0,0,Pc(s),24.0,2023.0
DUS-CCMB01R0-W,Dus CCM Blush 01 W,DUS,packaging,4626,19984,0,24610.0,,2900.0,21710.0,0,0,Pc(s),24.0,2023.0
DUS-CCMB02R0-W,Dus CCM Blush 02 W,DUS,packaging,19614,0,0,19614.0,,4340.0,15274.0,0,0,Pc(s),24.0,2023.0
DUS-CCMB03R0-W,Dus CCM Blush 03 W,DUS,packaging,17361,2934,0,20295.0,,,20295.0,0,0,Pc(s),24.0,2023.0
DUS-CCSAHGR0-W,Dus Cover Crystallure SA Hydra Gel 50 W (Pc(s)),DUS,packaging,63,0,0,63.0,,,63.0,0,0,Pc(s),24.0,2023.0
DUS-CCSAHGR1-W,Dus Cover Crystallure SA Hydra Gel 50 R1 W,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-CCSAHGR2B-W,Dus Cover Crystallure SA Hydra Gel 50 R2 B W,DUS,packaging,4854,0,0,4854.0,,,4854.0,0,0,Pc(s),24.0,2023.0
DUS-CCSAOCR0-W,Dus Cover Crystallure A Overnight Cream 50 W (Pc(s)),DUS,packaging,252,8,0,260.0,,,260.0,0,0,Pc(s),24.0,2023.0
DUS-CCSAOCR1-W,Dus Cover Crystallure A Overnight Cream 50 R1 W,DUS,packaging,1288,0,0,1288.0,,,1288.0,0,0,Pc(s),24.0,2023.0
DUS-CCSROSR0-W,Dus Cover Crystallure SR Oil Serum 30 W (Pc(s)),DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-CCSROSR1-W,Dus Cover Crystallure SR Oil Serum 30 R1 W,DUS,packaging,193,0,0,193.0,,,193.0,0,0,Pc(s),24.0,2023.0
DUS-CCSROSR2A-W,Dus Cover Crystallure SR Oil Serum 30 R2 A W,DUS,packaging,3008,5060,0,8068.0,,1871.0,6197.0,0,0,Pc(s),24.0,2023.0
DUS-CCSRRCR0-W,Dus Cover Crystallure SR Rich Cream 50 W (Pc(s)),DUS,packaging,738,0,0,738.0,,,738.0,0,0,Pc(s),24.0,2023.0
DUS-CCSRRCR1-W,Dus Cover Crystallure SR Rich Cream 50 R1 W,DUS,packaging,2184,0,0,2184.0,,,2184.0,0,0,Pc(s),24.0,2023.0
DUS-CCSRRCR2A-W,Dus Cover Crystallure SR Rich Cream 50 R2 A W,DUS,packaging,9557,18,0,9575.0,,,9575.0,0,0,Pc(s),24.0,2023.0
DUS-CDDDCL20C-WILG,Dus Dus C-Defense DDC Light 20 CRT W Wardah,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-CDDDCL20R1-W,Dus C-Defense DDC Light 20 CRT R1 W,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-CDDDCL20R2-W,Dus C-Defense DDC Light 20 CRT R2 W,DUS,packaging,52069,0,0,52069.0,,,52069.0,0,0,Pc(s),24.0,2023.0
DUS-CDDDCN20C-WILG,Dus Dus C-Defense DDC Natural 20 CRT W Wardah,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-CDDDCN20R1-W,Dus C-Defense DDC Natural 20 CRT R1 W,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-CDDDCN20R2-W,Dus C-Defense DDC Natural 20 CRT R2 W,DUS,packaging,56546,10,0,56556.0,,,56556.0,0,0,Pc(s),24.0,2023.0
DUS-CDDDCN20-WILG,Dus C-Defense DD Cream Natural 20ml Wardah,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-CDMM30-W,Dus C-Defense Mousse Moisturizer 30 g W,DUS,packaging,98235,0,0,98235.0,,,98235.0,0,0,Pc(s),24.0,2023.0
DUS-CDS17R1-WILG,Dus C-Defense Serum 17 R1 W,DUS,packaging,66235,0,0,66235.0,,,66235.0,0,0,Pc(s),24.0,2023.0
DUS-CDS17-WILG,Dus C-Defense Serum 17 ml Wardah,DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-CDSM30R1-W,Dus C-Defense Sleeping Mask R1 W (Pc(s)),DUS,packaging,36998,0,0,36998.0,,6146.0,30852.0,0,0,Pc(s),24.0,2023.0
DUS-CDWM30R1-W,Dus C-Defense Waterclay Mask R1 W,DUS,packaging,51027,0,0,51027.0,,,51027.0,0,0,Pc(s),24.0,2023.0
DUS-CFMLI01R0-W,Dus Colorfit Fresh Matte Lip Ink 01 W,DUS,packaging,46924,0,0,46924.0,,,46924.0,0,0,Pc(s),24.0,2023.0
DUS-CFMLI02R0-W,Dus Colorfit Fresh Matte Lip Ink 02 W,DUS,packaging,46773,0,0,46773.0,,,46773.0,0,0,Pc(s),24.0,2023.0
DUS-CFMLI03R0-W,Dus Colorfit Fresh Matte Lip Ink 03 W,DUS,packaging,14188,0,0,14188.0,,,14188.0,0,0,Pc(s),24.0,2023.0
DUS-CFMLI04R0-W,Dus Colorfit Fresh Matte Lip Ink 04 W,DUS,packaging,85929,0,0,85929.0,,,85929.0,0,0,Pc(s),24.0,2023.0
DUS-CFMLI05R0-W,Dus Colorfit Fresh Matte Lip Ink 05 W,DUS,packaging,18590,0,0,18590.0,,,18590.0,0,0,Pc(s),24.0,2023.0
DUS-CFMLI06R0-W,Dus Colorfit Fresh Matte Lip Ink 06 W,DUS,packaging,38191,0,0,38191.0,,,38191.0,0,0,Pc(s),24.0,2023.0
DUS-CFMLI07R0-W,Dus Colorfit Fresh Matte Lip Ink 07 W,DUS,packaging,33225,0,0,33225.0,,,33225.0,0,0,Pc(s),24.0,2023.0
DUS-CFMLI08R0-W,Dus Colorfit Fresh Matte Lip Ink 08 W,DUS,packaging,18723,0,0,18723.0,,,18723.0,0,0,Pc(s),24.0,2023.0
DUS-CGKR0-W,Dus Crystallure Glow Kit W,DUS,packaging,10762,0,0,10762.0,,,10762.0,0,0,Pc(s),24.0,2023.0
DUS-CGRPR0-W,Dus Crystallure PG Radiance Powder W,DUS,packaging,13114,0,0,13114.0,,,13114.0,0,0,Pc(s),24.0,2023.0
DUS-CHCL10R1-MO,Dus CHC Lipmatte 10 R1 MO,DUS,packaging,1,0,0,1.0,,,1.0,0,0,Pc(s),24.0,2023.0
DUS-CHCL10R2-MO,Dus Color Hypnose Creamy Lipmatte 10 R2 MO,DUS,packaging,4823,16,0,4839.0,,1192.0,3647.0,0,0,Pc(s),24.0,2023.0
DUS-CHCL11R0-MO,Dus CHC Lipmatte 11 MO (Pc(s)),DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-CHCL11R1-MO,Dus CHC Lipmatte 11 R1 MO,DUS,packaging,4406,0,0,4406.0,,1192.0,3214.0,0,0,Pc(s),24.0,2023.0
DUS-CHCL12R1-MO,Dus CHC Lipmatte 12 R1 MO,DUS,packaging,15,0,0,15.0,,,15.0,0,0,Pc(s),24.0,2023.0
DUS-CHCL12R2-MO,Dus Color Hypnose Creamy Lipmatte 12 R2 MO,DUS,packaging,3802,0,0,3802.0,,1192.0,2610.0,0,0,Pc(s),24.0,2023.0
DUS-CHCL1R0-MO,Dus CHC Lipmatte 01 MO (Pc(s)),DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
DUS-CHCL1R1-MO,Dus CHC Lipmatte 01 R1 MO,DUS,packaging,1801,0,0,1801.0,,596.0,1205.0,0,0,Pc(s),24.0,2023.0
DUS-CHCL2R0-MO,Dus CHC Lipmatte 02 MO (Pc(s)),DUS,packaging,0,0,0,0.0,,,0.0,0,0,Pc(s),24.0,2023.0
