Product Korporat Code,BoM Lines/Product Template/Korporat Code,BoM Lines/Product Template/Material Type,BoM Lines/Quantity
M-RPBSPF30-BULK/FPS.RND.W240.00,VITA-DL E-MS,Raw Material,0.10000
M-RPBSPF30-BULK/FPS.RND.W240.00,ALAN--AK-K,Raw Material,0.20000
M-RPBSPF30-BULK/FPS.RND.W240.00,VITA-B3PC-X,Raw Material,4.00000
M-RPBSPF30-BULK/FPS.RND.W240.00,DRYF-PC-X,Raw Material,6.00000
M-RPBSPF30-BULK/FPS.RND.W240.00,PENG-CLRP-X,Raw Material,0.30000
M-RPBSPF30-BULK/FPS.RND.W240.00,PR-ZPRDL-X,Raw Material,2.00000
M-RPBSPF30-BULK/FPS.RND.W240.00,SILI-D2-TSFST-K,Raw Material,2.50000
M-RPBSPF30-BULK/FPS.RND.W240.00,SUNS-UVAPG-X,Raw Material,3.00000
M-RPBSPF30-BULK/FPS.RND.W240.00,UVIN-MC80-BASF,Raw Material,7.50000
M-RPBSPF30-BULK/FPS.RND.W240.00,SUNS-PR340-X,Raw Material,3.00000
M-RPBSPF30-BULK/FPS.RND.W240.00,AIR-RO--L,Raw Material,59.98000
M-RPBSPF30-BULK/FPS.RND.W240.00,EDT-DSLV-X,Raw Material,0.05000
M-RPBSPF30-BULK/FPS.RND.W240.00,CETY---K,Raw Material,0.50000
M-RPBSPF30-BULK/FPS.RND.W240.00,PENG-PNX-X,Raw Material,0.50000
M-RPBSPF30-BULK/FPS.RND.W240.00,THIC-SPVE10-X,Raw Material,0.75000
M-RPBSPF30-BULK/FPS.RND.W240.00,MOIS-TR100-X,Raw Material,1.00000
M-RPBSPF30-BULK/FPS.RND.W240.00,EMUL-MTVT-X,Raw Material,2.00000
M-RPBSPF30-BULK/FPS.RND.W240.00,HALL-BHB-X,Raw Material,3.00000
M-RPBSPF30-BULK/FPS.RND.W240.00,TITA-CROTS-X,Raw Material,1.50000
M-RPBSPF30-BULK/FPS.RND.W240.00,CLAI-II-IC-K,Raw Material,2.00000
TC-RPMC21-BULK/FPS.RND.M70.00,UVIN-MC80-BASF,Raw Material,3.00000
TC-RPMC21-BULK/FPS.RND.M70.00,POWD-SH219-X,Raw Material,4.00000
TC-RPMC21-BULK/FPS.RND.M70.00,ORGA-EXD-ARK,Raw Material,2.50000
TC-RPMC21-BULK/FPS.RND.M70.00,SUNP-EPU-2X-X,Raw Material,0.50000
TC-RPMC21-BULK/FPS.RND.M70.00,PEN-PRSVPE-X,Raw Material,0.80000
TC-RPMC21-BULK/FPS.RND.M70.00,LAR-LICODDC-BULK,Intermediate,0.50000
TC-RPMC21-BULK/FPS.RND.M70.00,SILD--SI5H52D-K,Raw Material,0.50000
TC-RPMC21-BULK/FPS.RND.M70.00,ZINC-ZNOLYS-X,Raw Material,1.00000
TC-RPMC21-BULK/FPS.RND.M70.00,EUTA-G-X,Raw Material,1.50000
TC-RPMC21-BULK/FPS.RND.M70.00,NT---K,Raw Material,1.50000
TC-RPMC21-BULK/FPS.RND.M70.00,VITA-B3PC-X,Raw Material,0.01000
TC-RPMC21-BULK/FPS.RND.M70.00,PEN-SENSC50-X,Raw Material,0.40000
TC-RPMC21-BULK/FPS.RND.M70.00,GLUZ-GLUZ-,Raw Material,0.50000
TC-RPMC21-BULK/FPS.RND.M70.00,VITA-DL E-MS,Raw Material,0.01000
TC-RPMC21-BULK/FPS.RND.M70.00,PARF-AMSKLG-X,Raw Material,0.01000
TC-RPMC21-BULK/FPS.RND.M70.00,TIT-MT60S-X,Raw Material,5.00000
TC-RPMC21-BULK/FPS.RND.M70.00,TALK-C-STJADAITO-K,Raw Material,33.00000
TC-RPMC21-BULK/FPS.RND.M70.00,WARN-RED3AS-X,Raw Material,0.46750
TC-RPMC21-BULK/FPS.RND.M70.00,WARN-YLW3AS-X,Raw Material,1.37380
TC-RPMC21-BULK/FPS.RND.M70.00,TITA-OTS2CR50-,Raw Material,4.00000
TC-RPMC21-BULK/FPS.RND.M70.00,WARN-BLCK3AS-X,Raw Material,0.25440
TC-RPMC21-BULK/FPS.RND.M70.00,TALC-C-2KPD-X,Raw Material,39.17430
TC-RVPMC31-BULK/FPS.RND.M85.00,TITA-OTS2CR50-,Raw Material,4.00000
TC-RVPMC31-BULK/FPS.RND.M85.00,WARN-YLW3AS-X,Raw Material,1.71900
TC-RVPMC31-BULK/FPS.RND.M85.00,WARN-BLCK3AS-X,Raw Material,0.45000
TC-RVPMC31-BULK/FPS.RND.M85.00,VITA-B3PC-X,Raw Material,0.01000
TC-RVPMC31-BULK/FPS.RND.M85.00,PEN-SENSC50-X,Raw Material,0.40000
TC-RVPMC31-BULK/FPS.RND.M85.00,ORGA-EXD-ARK,Raw Material,2.50000
TC-RVPMC31-BULK/FPS.RND.M85.00,UVIN-MC80-BASF,Raw Material,3.00000
TC-RVPMC31-BULK/FPS.RND.M85.00,GLUZ-GLUZ-,Raw Material,0.50000
TC-RVPMC31-BULK/FPS.RND.M85.00,SILD--SI5H52D-K,Raw Material,0.50000
TC-RVPMC31-BULK/FPS.RND.M85.00,TALK-C-STJADAITO-K,Raw Material,33.00000
TC-RVPMC31-BULK/FPS.RND.M85.00,TIT-MT60S-X,Raw Material,5.00000
TC-RVPMC31-BULK/FPS.RND.M85.00,TALC-C-2KPD-X,Raw Material,37.62180
TC-RVPMC31-BULK/FPS.RND.M85.00,POWD-SH219-X,Raw Material,4.00000
TC-RVPMC31-BULK/FPS.RND.M85.00,LAR-LICODDC-BULK,Intermediate,0.50000
TC-RVPMC31-BULK/FPS.RND.M85.00,NT---K,Raw Material,1.50000
TC-RVPMC31-BULK/FPS.RND.M85.00,VITA-DL E-MS,Raw Material,0.01000
TC-RVPMC31-BULK/FPS.RND.M85.00,PARF-AMSKLG-X,Raw Material,0.01000
TC-RVPMC31-BULK/FPS.RND.M85.00,WARN-RED3ASTDMS-BULK,Intermediate,1.47920
TC-RVPMC31-BULK/FPS.RND.M85.00,SUNP-EPU-2X-X,Raw Material,0.50000
TC-RVPMC31-BULK/FPS.RND.M85.00,PEN-PRSVPE-X,Raw Material,0.80000
TC-RVPMC31-BULK/FPS.RND.M85.00,EUTA-G-X,Raw Material,1.50000
TC-RVPMC31-BULK/FPS.RND.M85.00,ZINC-ZNOLYS-X,Raw Material,1.00000
TC-RVPMC41-BULK/FPS.RND.M86.00,EUTA-G-X,Raw Material,1.50000
TC-RVPMC41-BULK/FPS.RND.M86.00,ZINC-ZNOLYS-X,Raw Material,1.00000
TC-RVPMC41-BULK/FPS.RND.M86.00,NT---K,Raw Material,1.50000
TC-RVPMC41-BULK/FPS.RND.M86.00,PEN-SENSC50-X,Raw Material,0.40000
TC-RVPMC41-BULK/FPS.RND.M86.00,TIT-MT60S-X,Raw Material,5.00000
TC-RVPMC41-BULK/FPS.RND.M86.00,TALC-C-2KPD-X,Raw Material,34.80500
TC-RVPMC41-BULK/FPS.RND.M86.00,TALK-C-STJADAITO-K,Raw Material,33.00000
TC-RVPMC41-BULK/FPS.RND.M86.00,GLUZ-GLUZ-,Raw Material,0.50000
TC-RVPMC41-BULK/FPS.RND.M86.00,SILD--SI5H52D-K,Raw Material,0.50000
TC-RVPMC41-BULK/FPS.RND.M86.00,PARF-AMSKLG-X,Raw Material,0.01000
TC-RVPMC41-BULK/FPS.RND.M86.00,VITA-DL E-MS,Raw Material,0.01000
TC-RVPMC41-BULK/FPS.RND.M86.00,TITA-OTS2CR50-,Raw Material,4.00000
TC-RVPMC41-BULK/FPS.RND.M86.00,VITA-B3PC-X,Raw Material,0.01000
TC-RVPMC41-BULK/FPS.RND.M86.00,LAR-LICODDC-BULK,Intermediate,0.50000
TC-RVPMC41-BULK/FPS.RND.M86.00,SUNP-EPU-2X-X,Raw Material,0.50000
TC-RVPMC41-BULK/FPS.RND.M86.00,WARN-RED3ASTDMS-BULK,Intermediate,2.62400
TC-RVPMC41-BULK/FPS.RND.M86.00,ORGA-EXD-ARK,Raw Material,2.50000
TC-RVPMC41-BULK/FPS.RND.M86.00,WARN-YLW3AS-X,Raw Material,3.34500
TC-RVPMC41-BULK/FPS.RND.M86.00,POWD-SH219-X,Raw Material,4.00000
TC-RVPMC41-BULK/FPS.RND.M86.00,WARN-BLCK3AS-X,Raw Material,0.49600
TC-RVPMC41-BULK/FPS.RND.M86.00,PEN-PRSVPE-X,Raw Material,0.80000
TC-RVPMC41-BULK/FPS.RND.M86.00,UVIN-MC80-BASF,Raw Material,3.00000
TC-RPMN10-BULK/FPS.RND.M68.00,TITA-OTS2CR50-,Raw Material,4.00000
TC-RPMN10-BULK/FPS.RND.M68.00,EUTA-G-X,Raw Material,1.50000
TC-RPMN10-BULK/FPS.RND.M68.00,VITA-B3PC-X,Raw Material,0.01000
TC-RPMN10-BULK/FPS.RND.M68.00,PARF-AMSKLG-X,Raw Material,0.01000
TC-RPMN10-BULK/FPS.RND.M68.00,VITA-DL E-MS,Raw Material,0.01000
TC-RPMN10-BULK/FPS.RND.M68.00,SILD--SI5H52D-K,Raw Material,0.50000
TC-RPMN10-BULK/FPS.RND.M68.00,PEN-SENSC50-X,Raw Material,0.40000
TC-RPMN10-BULK/FPS.RND.M68.00,TALC-C-2KPD-X,Raw Material,39.91920
TC-RPMN10-BULK/FPS.RND.M68.00,UVIN-MC80-BASF,Raw Material,3.00000
TC-RPMN10-BULK/FPS.RND.M68.00,TALK-C-STJADAITO-K,Raw Material,33.00000
TC-RPMN10-BULK/FPS.RND.M68.00,ORGA-EXD-ARK,Raw Material,2.50000
TC-RPMN10-BULK/FPS.RND.M68.00,POWD-SH219-X,Raw Material,4.00000
TC-RPMN10-BULK/FPS.RND.M68.00,TIT-MT60S-X,Raw Material,5.00000
TC-RPMN10-BULK/FPS.RND.M68.00,NT---K,Raw Material,1.50000
TC-RPMN10-BULK/FPS.RND.M68.00,GLUZ-GLUZ-,Raw Material,0.50000
TC-RPMN10-BULK/FPS.RND.M68.00,WARN-YLW3AS-X,Raw Material,1.01680
TC-RPMN10-BULK/FPS.RND.M68.00,WARN-RED3AS-X,Raw Material,0.27190
TC-RPMN10-BULK/FPS.RND.M68.00,WARN-BLCK3AS-X,Raw Material,0.06210
TC-RPMN10-BULK/FPS.RND.M68.00,SUNP-EPU-2X-X,Raw Material,0.50000
TC-RPMN10-BULK/FPS.RND.M68.00,ZINC-ZNOLYS-X,Raw Material,1.00000
TC-RPMN10-BULK/FPS.RND.M68.00,LAR-LICODDC-BULK,Intermediate,0.50000
TC-RPMN10-BULK/FPS.RND.M68.00,PEN-PRSVPE-X,Raw Material,0.80000
TC-RPMN20-BULK/FPS.RND.M77.00,PARF-AMSKLG-X,Raw Material,0.01000
TC-RPMN20-BULK/FPS.RND.M77.00,PEN-SENSC50-X,Raw Material,0.40000
TC-RPMN20-BULK/FPS.RND.M77.00,GLUZ-GLUZ-,Raw Material,0.50000
TC-RPMN20-BULK/FPS.RND.M77.00,WARN-RED3ASTDMS-BULK,Intermediate,0.74400
TC-RPMN20-BULK/FPS.RND.M77.00,VITA-B3PC-X,Raw Material,0.01000
TC-RPMN20-BULK/FPS.RND.M77.00,NT---K,Raw Material,1.50000
TC-RPMN20-BULK/FPS.RND.M77.00,UVIN-MC80-BASF,Raw Material,3.00000
TC-RPMN20-BULK/FPS.RND.M77.00,TITA-OTS2CR50-,Raw Material,4.00000
TC-RPMN20-BULK/FPS.RND.M77.00,EUTA-G-X,Raw Material,1.50000
TC-RPMN20-BULK/FPS.RND.M77.00,WARN-YLW3AS-X,Raw Material,1.09980
TC-RPMN20-BULK/FPS.RND.M77.00,WARN-BLCK3AS-X,Raw Material,0.31230
TC-RPMN20-BULK/FPS.RND.M77.00,SILD--SI5H52D-K,Raw Material,0.50000
TC-RPMN20-BULK/FPS.RND.M77.00,TALC-C-2KPD-X,Raw Material,39.11390
TC-RPMN20-BULK/FPS.RND.M77.00,PEN-PRSVPE-X,Raw Material,0.80000
TC-RPMN20-BULK/FPS.RND.M77.00,LAR-LICODDC-BULK,Intermediate,0.50000
TC-RPMN20-BULK/FPS.RND.M77.00,ZINC-ZNOLYS-X,Raw Material,1.00000
TC-RPMN20-BULK/FPS.RND.M77.00,SUNP-EPU-2X-X,Raw Material,0.50000
TC-RPMN20-BULK/FPS.RND.M77.00,POWD-SH219-X,Raw Material,4.00000
TC-RPMN20-BULK/FPS.RND.M77.00,TIT-MT60S-X,Raw Material,5.00000
TC-RPMN20-BULK/FPS.RND.M77.00,ORGA-EXD-ARK,Raw Material,2.50000
TC-RPMN20-BULK/FPS.RND.M77.00,TALK-C-STJADAITO-K,Raw Material,33.00000
TC-RPMN20-BULK/FPS.RND.M77.00,VITA-DL E-MS,Raw Material,0.01000
TC-RPMN30-BULK/FPS.RND.M72.00,WARN-BLCK3AS-X,Raw Material,0.49640
TC-RPMN30-BULK/FPS.RND.M72.00,TITA-OTS2CR50-,Raw Material,4.00000
TC-RPMN30-BULK/FPS.RND.M72.00,NT---K,Raw Material,1.50000
TC-RPMN30-BULK/FPS.RND.M72.00,WARN-YLW3AS-X,Raw Material,1.91650
TC-RPMN30-BULK/FPS.RND.M72.00,WARN-RED3AS-X,Raw Material,0.67430
TC-RPMN30-BULK/FPS.RND.M72.00,VITA-B3PC-X,Raw Material,0.01000
TC-RPMN30-BULK/FPS.RND.M72.00,POWD-SH219-X,Raw Material,4.00000
TC-RPMN30-BULK/FPS.RND.M72.00,UVIN-MC80-BASF,Raw Material,3.00000
TC-RPMN30-BULK/FPS.RND.M72.00,VITA-DL E-MS,Raw Material,0.01000
TC-RPMN30-BULK/FPS.RND.M72.00,TIT-MT60S-X,Raw Material,5.00000
TC-RPMN30-BULK/FPS.RND.M72.00,TALK-C-STJADAITO-K,Raw Material,33.00000
TC-RPMN30-BULK/FPS.RND.M72.00,TALC-C-2KPD-X,Raw Material,38.18280
TC-RPMN30-BULK/FPS.RND.M72.00,ORGA-EXD-ARK,Raw Material,2.50000
TC-RPMN30-BULK/FPS.RND.M72.00,PARF-AMSKLG-X,Raw Material,0.01000
TC-RPMN30-BULK/FPS.RND.M72.00,EUTA-G-X,Raw Material,1.50000
TC-RPMN30-BULK/FPS.RND.M72.00,PEN-PRSVPE-X,Raw Material,0.80000
TC-RPMN30-BULK/FPS.RND.M72.00,ZINC-ZNOLYS-X,Raw Material,1.00000
TC-RPMN30-BULK/FPS.RND.M72.00,GLUZ-GLUZ-,Raw Material,0.50000
TC-RPMN30-BULK/FPS.RND.M72.00,SUNP-EPU-2X-X,Raw Material,0.50000
TC-RPMN30-BULK/FPS.RND.M72.00,SILD--SI5H52D-K,Raw Material,0.50000
TC-RPMN30-BULK/FPS.RND.M72.00,PEN-SENSC50-X,Raw Material,0.40000
TC-RPMN30-BULK/FPS.RND.M72.00,LAR-LICODDC-BULK,Intermediate,0.50000
TC-RPMN40-BULK/FPS.RND.M78.00,EUTA-G-X,Raw Material,1.50000
TC-RPMN40-BULK/FPS.RND.M78.00,NT---K,Raw Material,1.50000
TC-RPMN40-BULK/FPS.RND.M78.00,ORGA-EXD-ARK,Raw Material,2.50000
TC-RPMN40-BULK/FPS.RND.M78.00,TALC-C-2KPD-X,Raw Material,35.41050
TC-RPMN40-BULK/FPS.RND.M78.00,TALK-C-STJADAITO-K,Raw Material,33.00000
TC-RPMN40-BULK/FPS.RND.M78.00,UVIN-MC80-BASF,Raw Material,3.00000
TC-RPMN40-BULK/FPS.RND.M78.00,POWD-SH219-X,Raw Material,4.00000
TC-RPMN40-BULK/FPS.RND.M78.00,TIT-MT60S-X,Raw Material,5.00000
TC-RPMN40-BULK/FPS.RND.M78.00,VITA-B3PC-X,Raw Material,0.01000
TC-RPMN40-BULK/FPS.RND.M78.00,TITA-OTS2CR50-,Raw Material,4.00000
TC-RPMN40-BULK/FPS.RND.M78.00,WARN-YLW3AS-X,Raw Material,3.14430
TC-RPMN40-BULK/FPS.RND.M78.00,WARN-RED3ASTDMS-BULK,Intermediate,2.16440
TC-RPMN40-BULK/FPS.RND.M78.00,WARN-BLCK3AS-X,Raw Material,0.55080
TC-RPMN40-BULK/FPS.RND.M78.00,VITA-DL E-MS,Raw Material,0.01000
TC-RPMN40-BULK/FPS.RND.M78.00,PARF-AMSKLG-X,Raw Material,0.01000
TC-RPMN40-BULK/FPS.RND.M78.00,SILD--SI5H52D-K,Raw Material,0.50000
TC-RPMN40-BULK/FPS.RND.M78.00,PEN-SENSC50-X,Raw Material,0.40000
TC-RPMN40-BULK/FPS.RND.M78.00,PEN-PRSVPE-X,Raw Material,0.80000
TC-RPMN40-BULK/FPS.RND.M78.00,ZINC-ZNOLYS-X,Raw Material,1.00000
TC-RPMN40-BULK/FPS.RND.M78.00,SUNP-EPU-2X-X,Raw Material,0.50000
TC-RPMN40-BULK/FPS.RND.M78.00,LAR-LICODDC-BULK,Intermediate,0.50000
TC-RPMN40-BULK/FPS.RND.M78.00,GLUZ-GLUZ-,Raw Material,0.50000
TC-RPMN50-BULK/FPS.RND.M79.00,NT---K,Raw Material,1.50000
TC-RPMN50-BULK/FPS.RND.M79.00,VITA-DL E-MS,Raw Material,0.01000
TC-RPMN50-BULK/FPS.RND.M79.00,UVIN-MC80-BASF,Raw Material,3.00000
TC-RPMN50-BULK/FPS.RND.M79.00,TITA-OTS2CR50-,Raw Material,4.00000
TC-RPMN50-BULK/FPS.RND.M79.00,ZINC-ZNOLYS-X,Raw Material,1.00000
TC-RPMN50-BULK/FPS.RND.M79.00,TIT-MT60S-X,Raw Material,5.00000
TC-RPMN50-BULK/FPS.RND.M79.00,SILD--SI5H52D-K,Raw Material,0.50000
TC-RPMN50-BULK/FPS.RND.M79.00,PEN-PRSVPE-X,Raw Material,0.80000
TC-RPMN50-BULK/FPS.RND.M79.00,SUNP-EPU-2X-X,Raw Material,0.50000
TC-RPMN50-BULK/FPS.RND.M79.00,LAR-LICODDC-BULK,Intermediate,0.50000
TC-RPMN50-BULK/FPS.RND.M79.00,POWD-SH219-X,Raw Material,4.00000
TC-RPMN50-BULK/FPS.RND.M79.00,TALK-C-STJADAITO-K,Raw Material,33.00000
TC-RPMN50-BULK/FPS.RND.M79.00,PEN-SENSC50-X,Raw Material,0.40000
TC-RPMN50-BULK/FPS.RND.M79.00,GLUZ-GLUZ-,Raw Material,0.50000
TC-RPMN50-BULK/FPS.RND.M79.00,TALC-C-2KPD-X,Raw Material,33.92340
TC-RPMN50-BULK/FPS.RND.M79.00,EUTA-G-X,Raw Material,1.50000
TC-RPMN50-BULK/FPS.RND.M79.00,ORGA-EXD-ARK,Raw Material,2.50000
TC-RPMN50-BULK/FPS.RND.M79.00,PARF-AMSKLG-X,Raw Material,0.01000
TC-RPMN50-BULK/FPS.RND.M79.00,WARN-YLW3AS-X,Raw Material,4.03520
TC-RPMN50-BULK/FPS.RND.M79.00,WARN-RED3ASTDMS-BULK,Intermediate,2.51940
TC-RPMN50-BULK/FPS.RND.M79.00,WARN-BLCK3AS-X,Raw Material,0.79200
TC-RPMN50-BULK/FPS.RND.M79.00,VITA-B3PC-X,Raw Material,0.01000
TC-RVPMW12-BULK/FPS.RND.M80.00,GLUZ-GLUZ-,Raw Material,0.50000
TC-RVPMW12-BULK/FPS.RND.M80.00,SILD--SI5H52D-K,Raw Material,0.50000
TC-RVPMW12-BULK/FPS.RND.M80.00,TALC-C-2KPD-X,Raw Material,39.62100
TC-RVPMW12-BULK/FPS.RND.M80.00,LAR-LICODDC-BULK,Intermediate,0.50000
TC-RVPMW12-BULK/FPS.RND.M80.00,SUNP-EPU-2X-X,Raw Material,0.50000
TC-RVPMW12-BULK/FPS.RND.M80.00,PEN-PRSVPE-X,Raw Material,0.80000
TC-RVPMW12-BULK/FPS.RND.M80.00,EUTA-G-X,Raw Material,1.50000
TC-RVPMW12-BULK/FPS.RND.M80.00,NT---K,Raw Material,1.50000
TC-RVPMW12-BULK/FPS.RND.M80.00,TALK-C-STJADAITO-K,Raw Material,33.00000
TC-RVPMW12-BULK/FPS.RND.M80.00,ORGA-EXD-ARK,Raw Material,2.50000
TC-RVPMW12-BULK/FPS.RND.M80.00,UVIN-MC80-BASF,Raw Material,3.00000
TC-RVPMW12-BULK/FPS.RND.M80.00,TIT-MT60S-X,Raw Material,5.00000
TC-RVPMW12-BULK/FPS.RND.M80.00,POWD-SH219-X,Raw Material,4.00000
TC-RVPMW12-BULK/FPS.RND.M80.00,ZINC-ZNOLYS-X,Raw Material,1.00000
TC-RVPMW12-BULK/FPS.RND.M80.00,PEN-SENSC50-X,Raw Material,0.40000
TC-RVPMW12-BULK/FPS.RND.M80.00,WARN-BLCK3AS-X,Raw Material,0.05600
TC-RVPMW12-BULK/FPS.RND.M80.00,VITA-DL E-MS,Raw Material,0.01000
TC-RVPMW12-BULK/FPS.RND.M80.00,PARF-AMSKLG-X,Raw Material,0.01000
TC-RVPMW12-BULK/FPS.RND.M80.00,VITA-B3PC-X,Raw Material,0.01000
TC-RVPMW12-BULK/FPS.RND.M80.00,WARN-YLW3AS-X,Raw Material,1.16200
TC-RVPMW12-BULK/FPS.RND.M80.00,TITA-OTS2CR50-,Raw Material,4.00000
TC-RVPMW12-BULK/FPS.RND.M80.00,WARN-RED3ASTDMS-BULK,Intermediate,0.43100
TC-RPMW22-BULK/FPS.RND.M69.00,SILD--SI5H52D-K,Raw Material,0.50000
TC-RPMW22-BULK/FPS.RND.M69.00,TITA-OTS2CR50-,Raw Material,4.00000
TC-RPMW22-BULK/FPS.RND.M69.00,VITA-B3PC-X,Raw Material,0.01000
TC-RPMW22-BULK/FPS.RND.M69.00,VITA-DL E-MS,Raw Material,0.01000
TC-RPMW22-BULK/FPS.RND.M69.00,PEN-SENSC50-X,Raw Material,0.40000
TC-RPMW22-BULK/FPS.RND.M69.00,GLUZ-GLUZ-,Raw Material,0.50000
TC-RPMW22-BULK/FPS.RND.M69.00,PARF-AMSKLG-X,Raw Material,0.01000
TC-RPMW22-BULK/FPS.RND.M69.00,TIT-MT60S-X,Raw Material,5.00000
TC-RPMW22-BULK/FPS.RND.M69.00,ORGA-EXD-ARK,Raw Material,2.50000
TC-RPMW22-BULK/FPS.RND.M69.00,TALC-C-2KPD-X,Raw Material,39.20000
TC-RPMW22-BULK/FPS.RND.M69.00,POWD-SH219-X,Raw Material,4.00000
TC-RPMW22-BULK/FPS.RND.M69.00,UVIN-MC80-BASF,Raw Material,3.00000
TC-RPMW22-BULK/FPS.RND.M69.00,NT---K,Raw Material,1.50000
TC-RPMW22-BULK/FPS.RND.M69.00,EUTA-G-X,Raw Material,1.50000
TC-RPMW22-BULK/FPS.RND.M69.00,ZINC-ZNOLYS-X,Raw Material,1.00000
TC-RPMW22-BULK/FPS.RND.M69.00,WARN-BLCK3AS-X,Raw Material,0.19000
TC-RPMW22-BULK/FPS.RND.M69.00,PEN-PRSVPE-X,Raw Material,0.80000
TC-RPMW22-BULK/FPS.RND.M69.00,WARN-RED3AS-X,Raw Material,0.28000
TC-RPMW22-BULK/FPS.RND.M69.00,SUNP-EPU-2X-X,Raw Material,0.50000
TC-RPMW22-BULK/FPS.RND.M69.00,WARN-YLW3AS-X,Raw Material,1.60000
TC-RPMW22-BULK/FPS.RND.M69.00,LAR-LICODDC-BULK,Intermediate,0.50000
TC-RPMW22-BULK/FPS.RND.M69.00,TALK-C-STJADAITO-K,Raw Material,33.00000
TC-RVPMW32-BULK/FPS.RND.M81.00,ZINC-ZNOLYS-X,Raw Material,1.00000
TC-RVPMW32-BULK/FPS.RND.M81.00,EUTA-G-X,Raw Material,1.50000
TC-RVPMW32-BULK/FPS.RND.M81.00,NT---K,Raw Material,1.50000
TC-RVPMW32-BULK/FPS.RND.M81.00,WARN-BLCK3AS-X,Raw Material,0.27000
TC-RVPMW32-BULK/FPS.RND.M81.00,WARN-RED3AS-X,Raw Material,0.50000
TC-RVPMW32-BULK/FPS.RND.M81.00,WARN-YLW3AS-X,Raw Material,2.10000
TC-RVPMW32-BULK/FPS.RND.M81.00,PEN-SENSC50-X,Raw Material,0.40000
TC-RVPMW32-BULK/FPS.RND.M81.00,PARF-AMSKLG-X,Raw Material,0.01000
TC-RVPMW32-BULK/FPS.RND.M81.00,TALC-C-2KPD-X,Raw Material,38.40000
TC-RVPMW32-BULK/FPS.RND.M81.00,TIT-MT60S-X,Raw Material,5.00000
TC-RVPMW32-BULK/FPS.RND.M81.00,TALK-C-STJADAITO-K,Raw Material,33.00000
TC-RVPMW32-BULK/FPS.RND.M81.00,SILD--SI5H52D-K,Raw Material,0.50000
TC-RVPMW32-BULK/FPS.RND.M81.00,LAR-LICODDC-BULK,Intermediate,0.50000
TC-RVPMW32-BULK/FPS.RND.M81.00,SUNP-EPU-2X-X,Raw Material,0.50000
TC-RVPMW32-BULK/FPS.RND.M81.00,PEN-PRSVPE-X,Raw Material,0.80000
TC-RVPMW32-BULK/FPS.RND.M81.00,ORGA-EXD-ARK,Raw Material,2.50000
TC-RVPMW32-BULK/FPS.RND.M81.00,GLUZ-GLUZ-,Raw Material,0.50000
TC-RVPMW32-BULK/FPS.RND.M81.00,VITA-DL E-MS,Raw Material,0.01000
TC-RVPMW32-BULK/FPS.RND.M81.00,TITA-OTS2CR50-,Raw Material,4.00000
TC-RVPMW32-BULK/FPS.RND.M81.00,VITA-B3PC-X,Raw Material,0.01000
TC-RVPMW32-BULK/FPS.RND.M81.00,UVIN-MC80-BASF,Raw Material,3.00000
TC-RVPMW32-BULK/FPS.RND.M81.00,POWD-SH219-X,Raw Material,4.00000
TC-RPMW33-BULK/FPS.RND.M71.00,NT---K,Raw Material,1.50000
TC-RPMW33-BULK/FPS.RND.M71.00,ORGA-EXD-ARK,Raw Material,2.50000
TC-RPMW33-BULK/FPS.RND.M71.00,TALK-C-STJADAITO-K,Raw Material,33.00000
TC-RPMW33-BULK/FPS.RND.M71.00,TALC-C-2KPD-X,Raw Material,38.15680
TC-RPMW33-BULK/FPS.RND.M71.00,UVIN-MC80-BASF,Raw Material,3.00000
TC-RPMW33-BULK/FPS.RND.M71.00,POWD-SH219-X,Raw Material,4.00000
TC-RPMW33-BULK/FPS.RND.M71.00,TIT-MT60S-X,Raw Material,5.00000
TC-RPMW33-BULK/FPS.RND.M71.00,WARN-YLW3AS-X,Raw Material,2.22430
TC-RPMW33-BULK/FPS.RND.M71.00,PEN-PRSVPE-X,Raw Material,0.80000
TC-RPMW33-BULK/FPS.RND.M71.00,SILD--SI5H52D-K,Raw Material,0.50000
TC-RPMW33-BULK/FPS.RND.M71.00,TITA-OTS2CR50-,Raw Material,4.00000
TC-RPMW33-BULK/FPS.RND.M71.00,ZINC-ZNOLYS-X,Raw Material,1.00000
TC-RPMW33-BULK/FPS.RND.M71.00,LAR-LICODDC-BULK,Intermediate,0.50000
TC-RPMW33-BULK/FPS.RND.M71.00,PEN-SENSC50-X,Raw Material,0.40000
TC-RPMW33-BULK/FPS.RND.M71.00,EUTA-G-X,Raw Material,1.50000
TC-RPMW33-BULK/FPS.RND.M71.00,VITA-B3PC-X,Raw Material,0.01000
TC-RPMW33-BULK/FPS.RND.M71.00,GLUZ-GLUZ-,Raw Material,0.50000
TC-RPMW33-BULK/FPS.RND.M71.00,VITA-DL E-MS,Raw Material,0.01000
TC-RPMW33-BULK/FPS.RND.M71.00,PARF-AMSKLG-X,Raw Material,0.01000
TC-RPMW33-BULK/FPS.RND.M71.00,WARN-BLCK3AS-X,Raw Material,0.06210
TC-RPMW33-BULK/FPS.RND.M71.00,SUNP-EPU-2X-X,Raw Material,0.50000
TC-RPMW33-BULK/FPS.RND.M71.00,WARN-RED3ASTDMS-BULK,Intermediate,0.82680
TC-RPMW41-BULK/FPS.RND.M74.00,SILD--SI5H52D-K,Raw Material,0.50000
TC-RPMW41-BULK/FPS.RND.M74.00,PARF-AMSKLG-X,Raw Material,0.01000
