Reference,BoM Lines/Product Template/Korporat Code,BoM Lines/Product Template/Material Type,BoM Lines/Quantity
EB-RIPBA-BULK/FPS.DND.W249.01,BENT-BGVS5PC-X,Raw Material,0.24000
EB-RIPBA-BULK/FPS.DND.W249.01,SILI-BDP-X,Raw Material,0.19770
EB-RIPBA-BULK/FPS.DND.W249.01,SILI-BEL803-X,Raw Material,0.11000
EB-RIPBA-BULK/FPS.DND.W249.01,MWAX-SP19-X,Raw Material,0.06500
EB-RIPBA-BULK/FPS.DND.W249.01,WAX-CW--K,Raw Material,0.04000
EB-RIPBA-BULK/FPS.DND.W249.01,MC3-300-SF,Raw Material,0.03700
EB-RIPBA-BULK/FPS.DND.W249.01,EMUL-KF6028-X,Raw Material,0.03500
EB-RIPBA-BULK/FPS.DND.W249.01,EMO-TSPLT-X,Raw Material,0.03000
EB-RIPBA-BULK/FPS.DND.W249.01,SILS-034-X,Raw Material,0.01747
EB-RIPBA-BULK/FPS.DND.W249.01,COVB-LH8-,Raw Material,0.01800
EB-RIPBA-BULK/FPS.DND.W249.01,SILI-KP56P-X,Raw Material,0.01000
EB-RIPBA-BULK/FPS.DND.W249.01,"BUTY--DAI1,3",Raw Material,0.01000
EB-RIPBA-BULK/FPS.DND.W249.01,COSM-222--K,Raw Material,0.01000
EB-RIPBA-BULK/FPS.DND.W249.01,PENG-PHC-X,Raw Material,0.01000
EB-RIPBA-BULK/FPS.DND.W249.01,THIC-RMGSO4-X,Raw Material,0.01000
EB-RIPBA-BULK/FPS.DND.W249.01,SILC-MKOL-X,Raw Material,0.01000
EB-RIPBA-BULK/FPS.DND.W249.01,EMUL-KF6017-X,Raw Material,0.00900
EB-RIPBA-BULK/FPS.DND.W249.01,VITA-DL E-MS,Raw Material,0.00500
EB-RIPBA-BULK/FPS.DND.W249.01,STEA-DSP300-X,Raw Material,0.00219
EB-RIPBA-BULK/FPS.DND.W249.01,WAX-PFRMSW-X,Raw Material,0.00200
EB-RIPBA-BULK/FPS.DND.W249.01,SILC-VM22A-X,Raw Material,0.00180
EB-RIPBA-BULK/FPS.DND.W249.01,OIL-ARG-X,Raw Material,0.00100
EB-RIPBA-BULK/FPS.DND.W249.01,PANT--DL-K,Raw Material,0.00100
EB-RIPBA-BULK/FPS.DND.W249.01,EDT-B--K,Raw Material,0.00050
EB-RIPBA-BULK/FPS.DND.W249.01,WARN-BLCK3AS-X,Raw Material,0.01504
EB-RIPBA-BULK/FPS.DND.W249.01,TITA-CROTS-X,Raw Material,0.00684
EB-RIPBA-BULK/FPS.DND.W249.01,WARN-YLW3AS-X,Raw Material,0.00328
EB-RIPBA-BULK/FPS.DND.W249.01,WARN-RED3AS-X,Raw Material,0.00219
TC-R4LLF07-BULK/FPS.RND.W269.00,POWD-TGDS-X,Raw Material,0.30000
TC-R4LLF07-BULK/FPS.RND.W269.00,POWD-GHHDI-X,Raw Material,0.17000
TC-R4LLF07-BULK/FPS.RND.W269.00,TIT-CR50HD-X,Raw Material,0.10000
TC-R4LLF07-BULK/FPS.RND.W269.00,POWD-GH52-X,Raw Material,0.09938
TC-R4LLF07-BULK/FPS.RND.W269.00,AGF-9051-X,Raw Material,0.05000
TC-R4LLF07-BULK/FPS.RND.W269.00,LAR-LICODDC-BULK,Intermediate,0.04500
TC-R4LLF07-BULK/FPS.RND.W269.00,NT---K,Raw Material,0.04000
TC-R4LLF07-BULK/FPS.RND.W269.00,SILD--SI5H52D-K,Raw Material,0.03000
TC-R4LLF07-BULK/FPS.RND.W269.00,POLY-M-MP27-K,Raw Material,0.02000
TC-R4LLF07-BULK/FPS.RND.W269.00,AMH-LL-X,Raw Material,0.02000
TC-R4LLF07-BULK/FPS.RND.W269.00,ORGA-EXD-ARK,Raw Material,0.02000
TC-R4LLF07-BULK/FPS.RND.W269.00,SQUA-AMYR-X,Raw Material,0.02000
TC-R4LLF07-BULK/FPS.RND.W269.00,PEN-PRSVPE-X,Raw Material,0.00800
TC-R4LLF07-BULK/FPS.RND.W269.00,ACTI-RYKA-X,Raw Material,0.00500
TC-R4LLF07-BULK/FPS.RND.W269.00,ACTI-RBN-X,Raw Material,0.00500
TC-R4LLF07-BULK/FPS.RND.W269.00,VITA-B3PC-X,Raw Material,0.00500
TC-R4LLF07-BULK/FPS.RND.W269.00,PRE-VLEHG-X,Raw Material,0.00400
TC-R4LLF07-BULK/FPS.RND.W269.00,PARF-AMSKLG-X,Raw Material,0.00040
TC-R4LLF07-BULK/FPS.RND.W269.00,VITA-DL E-MS,Raw Material,0.00010
TC-R4LLF07-BULK/FPS.RND.W269.00,WARN-A450TDMS-BULK,Intermediate,0.01796
TC-R4LLF07-BULK/FPS.RND.W269.00,WARN-A407-X,Raw Material,0.03584
TC-R4LLF07-BULK/FPS.RND.W269.00,WARN-TETDMS-BULK,Intermediate,0.00432
REM-NDAC-BULK/FPS.RND.W295.00,HUM-HXLGLC-X,Raw Material,0.03500
REM-NDAC-BULK/FPS.RND.W295.00,SAMP-CETIHE-X,Raw Material,0.03000
REM-NDAC-BULK/FPS.RND.W295.00,VITA-B3UPPC-X,Raw Material,0.01500
REM-NDAC-BULK/FPS.RND.W295.00,EMUL-PLUP-X,Raw Material,0.01000
REM-NDAC-BULK/FPS.RND.W295.00,MOIS-RHH15P-X,Raw Material,0.00500
REM-NDAC-BULK/FPS.RND.W295.00,PR-ZPRDL-X,Raw Material,0.00500
REM-NDAC-BULK/FPS.RND.W295.00,MOIS-RQPO260-X,Raw Material,0.00400
REM-NDAC-BULK/FPS.RND.W295.00,PEN-PRSVPE-X,Raw Material,0.00300
REM-NDAC-BULK/FPS.RND.W295.00,ALAN--AK-K,Raw Material,0.00200
REM-NDAC-BULK/FPS.RND.W295.00,PANT--DL-K,Raw Material,0.00200
REM-NDAC-BULK/FPS.RND.W295.00,GLYC--ECOS-K,Raw Material,0.00200
REM-NDAC-BULK/FPS.RND.W295.00,MOIS-XYL-X,Raw Material,0.00200
REM-NDAC-BULK/FPS.RND.W295.00,EXTR-ALVGE-X,Raw Material,0.00100
REM-NDAC-BULK/FPS.RND.W295.00,EXTR-CUMGLY-X,Raw Material,0.00100
REM-NDAC-BULK/FPS.RND.W295.00,EXTR-SWDGE-X,Raw Material,0.00100
REM-NDAC-BULK/FPS.RND.W295.00,PEN-RCCB-X,Raw Material,0.00100
REM-NDAC-BULK/FPS.RND.W295.00,EDT-DSLV-X,Raw Material,0.00005
REM-NDAC-BULK/FPS.RND.W295.00,ASAM-A-CAAH-K,Raw Material,0.00003
CON-LBBL03-BULK/FPS.RND.W272.02,SILI-345-DC-K,Raw Material,0.12750
CON-LBBL03-BULK/FPS.RND.W272.02,BENT-BGVS5PC-X,Raw Material,0.07500
CON-LBBL03-BULK/FPS.RND.W272.02,RSN-PTMX-X,Raw Material,0.06000
CON-LBBL03-BULK/FPS.RND.W272.02,"BUTY--DAI1,3",Raw Material,0.06000
CON-LBBL03-BULK/FPS.RND.W272.02,NT---K,Raw Material,0.05000
CON-LBBL03-BULK/FPS.RND.W272.02,ABIL-EM90-X,Raw Material,0.03000
CON-LBBL03-BULK/FPS.RND.W272.02,VITA-B3PC-X,Raw Material,0.03000
CON-LBBL03-BULK/FPS.RND.W272.02,EMUL-KF6017-X,Raw Material,0.02000
CON-LBBL03-BULK/FPS.RND.W272.02,THIC-RMGSO4-X,Raw Material,0.01000
CON-LBBL03-BULK/FPS.RND.W272.02,PEN-PRSVPE-X,Raw Material,0.00800
CON-LBBL03-BULK/FPS.RND.W272.02,POWD-9701-,Raw Material,0.00700
CON-LBBL03-BULK/FPS.RND.W272.02,ALAN--AK-K,Raw Material,0.00100
CON-LBBL03-BULK/FPS.RND.W272.02,PEN-SENSC50-X,Raw Material,0.00050
CON-LBBL03-BULK/FPS.RND.W272.02,EDT-B--K,Raw Material,0.00050
CON-LBBL03-BULK/FPS.RND.W272.02,TITA-CROTS-X,Raw Material,0.15000
CON-LBBL03-BULK/FPS.RND.W272.02,WARN-BYO12-X,Raw Material,0.07200
CON-LBBL03-BULK/FPS.RND.W272.02,WARN-BRO12-X,Raw Material,0.01200
CON-LBBL03-BULK/FPS.RND.W272.02,WARN-BBO12-X,Raw Material,0.00350
M-SSSC-BULK/FPS.RND.QB08.06,UVIN-MC80-BASF,Raw Material,0.07000
M-SSSC-BULK/FPS.RND.QB08.06,SUNS-PRSHMS-X,Raw Material,0.05000
M-SSSC-BULK/FPS.RND.QB08.06,SUNS-HYAB-X,Raw Material,0.05000
M-SSSC-BULK/FPS.RND.QB08.06,SUNS-PEHS-X,Raw Material,0.05000
M-SSSC-BULK/FPS.RND.QB08.06,HALL-BHB-X,Raw Material,0.04000
M-SSSC-BULK/FPS.RND.QB08.06,SUNS-OCR-X,Raw Material,0.04000
M-SSSC-BULK/FPS.RND.QB08.06,SILI-345-DC-K,Raw Material,0.03500
M-SSSC-BULK/FPS.RND.QB08.06,SUNS-PRSHD-X,Raw Material,0.03000
M-SSSC-BULK/FPS.RND.QB08.06,SAMP-CHEM1789-X,Raw Material,0.03000
M-SSSC-BULK/FPS.RND.QB08.06,ACTI-IVLNC-X,Raw Material,0.02000
M-SSSC-BULK/FPS.RND.QB08.06,GLYC--ECOS-K,Raw Material,0.02000
M-SSSC-BULK/FPS.RND.QB08.06,EMUL-MTVT-X,Raw Material,0.01300
M-SSSC-BULK/FPS.RND.QB08.06,ORGA-EXD-ARK,Raw Material,0.01000
M-SSSC-BULK/FPS.RND.QB08.06,OIL-LXFS-X,Raw Material,0.01000
M-SSSC-BULK/FPS.RND.QB08.06,SEPP-S400-,Raw Material,0.00700
M-SSSC-BULK/FPS.RND.QB08.06,ACTI-RYKA-X,Raw Material,0.00500
M-SSSC-BULK/FPS.RND.QB08.06,ACTI-RBN-X,Raw Material,0.00500
M-SSSC-BULK/FPS.RND.QB08.06,CETY---K,Raw Material,0.00500
M-SSSC-BULK/FPS.RND.QB08.06,STA--C18-K,Raw Material,0.00500
M-SSSC-BULK/FPS.RND.QB08.06,PENG-PNX-X,Raw Material,0.00500
M-SSSC-BULK/FPS.RND.QB08.06,PENG-CLRP-X,Raw Material,0.00300
M-SSSC-BULK/FPS.RND.QB08.06,XANT---K,Raw Material,0.00200
M-SSSC-BULK/FPS.RND.QB08.06,PARF-SILK-,Raw Material,0.00150
M-SSSC-BULK/FPS.RND.QB08.06,ALAN--AK-K,Raw Material,0.00100
M-SSSC-BULK/FPS.RND.QB08.06,EDT-B--K,Raw Material,0.00100
M-SSSC-BULK/FPS.RND.QB08.06,EXTR-PONG-X,Raw Material,0.00050
M-SSSC-BULK/FPS.RND.QB08.06,PARF-UCM1E-X,Raw Material,0.00050
M-SSSC-BULK/FPS.RND.QB08.06,VITA-B3PC-X,Raw Material,0.00001
HBW-GBFBC-BULK/FPS.RND.L13.01,SAMP-ASCOAS-X,Raw Material,0.20000
HBW-GBFBC-BULK/FPS.RND.L13.01,TEGO-L7-1--K,Raw Material,0.10000
HBW-GBFBC-BULK/FPS.RND.L13.01,GLYC--ECOS-K,Raw Material,0.08000
HBW-GBFBC-BULK/FPS.RND.L13.01,AJID--NL-K,Raw Material,0.04000
HBW-GBFBC-BULK/FPS.RND.L13.01,THIC-GLD120T-X,Raw Material,0.02500
HBW-GBFBC-BULK/FPS.RND.L13.01,VITA-B3PC-X,Raw Material,0.02000
HBW-GBFBC-BULK/FPS.RND.L13.01,PANT--DL-K,Raw Material,0.01200
HBW-GBFBC-BULK/FPS.RND.L13.01,HUM-GLU20-X,Raw Material,0.01000
HBW-GBFBC-BULK/FPS.RND.L13.01,EXTR-LVDGE-X,Raw Material,0.01000
HBW-GBFBC-BULK/FPS.RND.L13.01,MOIS-XYL-X,Raw Material,0.01000
HBW-GBFBC-BULK/FPS.RND.L13.01,SURF-IXCSB-X,Raw Material,0.01000
HBW-GBFBC-BULK/FPS.RND.L13.01,GARA-RFS-X,Raw Material,0.00500
HBW-GBFBC-BULK/FPS.RND.L13.01,SAMP-RCSBZ-X,Raw Material,0.00500
HBW-GBFBC-BULK/FPS.RND.L13.01,ASAM-A-CAAH-K,Raw Material,0.00200
HBW-GBFBC-BULK/FPS.RND.L13.01,ALAN--AK-K,Raw Material,0.00200
HBW-GBFBC-BULK/FPS.RND.L13.01,ACTI-RCLRP-X,Raw Material,0.00200
HBW-GBFBC-BULK/FPS.RND.L13.01,EDT-B--K,Raw Material,0.00100
HBW-GBFBC-BULK/FPS.RND.L13.01,SAMP-APCAPGA-X,Raw Material,0.00010
HBW-GBFBC-BULK/FPS.RND.L13.01,BIO-HYAL-BIL,Raw Material,0.00010
SS-RPSMUI-BULK/FPS.RND.M104.02,SAMP-SUNCMTA-X,Raw Material,0.07700
SS-RPSMUI-BULK/FPS.RND.M104.02,UVIN-MC80-BASF,Raw Material,0.04000
SS-RPSMUI-BULK/FPS.RND.M104.02,POWD-9701-,Raw Material,0.01000
SS-RPSMUI-BULK/FPS.RND.M104.02,PR-ZPRDL-X,Raw Material,0.01000
SS-RPSMUI-BULK/FPS.RND.M104.02,PARS-1789-,Raw Material,0.01000
SS-RPSMUI-BULK/FPS.RND.M104.02,EMUL-MTVT-X,Raw Material,0.00700
SS-RPSMUI-BULK/FPS.RND.M104.02,THIC-ARAVC-,Raw Material,0.00700
SS-RPSMUI-BULK/FPS.RND.M104.02,PENG-IPEG-X,Raw Material,0.00800
SS-RPSMUI-BULK/FPS.RND.M104.02,ACTI-RYKA-X,Raw Material,0.00500
SS-RPSMUI-BULK/FPS.RND.M104.02,SUNS-PRSHD-X,Raw Material,0.00500
SS-RPSMUI-BULK/FPS.RND.M104.02,ALAN--AK-K,Raw Material,0.00200
SS-RPSMUI-BULK/FPS.RND.M104.02,EDT-B--K,Raw Material,0.00100
SS-RPSMUI-BULK/FPS.RND.M104.02,WARN-IOY50-X,Raw Material,0.00036
SS-RPSMUI-BULK/FPS.RND.M104.02,WARN-IOR50-X,Raw Material,0.00004
SS-RPSMUI-BULK/FPS.RND.M104.02,WARN-IOB50-X,Raw Material,0.00002
CON-IP01-BULK/FPS.RND.W253.02,SILI-345-DC-K,Raw Material,0.17960
CON-IP01-BULK/FPS.RND.W253.02,SILI-BEL803-X,Raw Material,0.07500
CON-IP01-BULK/FPS.RND.W253.02,RSN-PTMX-X,Raw Material,0.06000
CON-IP01-BULK/FPS.RND.W253.02,"BUTY--DAI1,3",Raw Material,0.06000
CON-IP01-BULK/FPS.RND.W253.02,BENT-BGVS5PC-X,Raw Material,0.05000
CON-IP01-BULK/FPS.RND.W253.02,NT---K,Raw Material,0.05000
CON-IP01-BULK/FPS.RND.W253.02,ABIL-EM90-X,Raw Material,0.03000
CON-IP01-BULK/FPS.RND.W253.02,EMUL-KF6017-X,Raw Material,0.02000
CON-IP01-BULK/FPS.RND.W253.02,POWD-9701-,Raw Material,0.01000
CON-IP01-BULK/FPS.RND.W253.02,THIC-RMGSO4-X,Raw Material,0.01000
CON-IP01-BULK/FPS.RND.W253.02,PEN-PRSVPE-X,Raw Material,0.00800
CON-IP01-BULK/FPS.RND.W253.02,VITA-B3PC-X,Raw Material,0.00500
CON-IP01-BULK/FPS.RND.W253.02,ALAN--AK-K,Raw Material,0.00100
CON-IP01-BULK/FPS.RND.W253.02,PEN-SENSC50-X,Raw Material,0.00050
CON-IP01-BULK/FPS.RND.W253.02,EDT-B--K,Raw Material,0.00050
CON-IP01-BULK/FPS.RND.W253.02,ACTI-ECFA-X,Raw Material,0.00010
CON-IP01-BULK/FPS.RND.W253.02,TITA-CROTS-X,Raw Material,0.23700
CON-IP01-BULK/FPS.RND.W253.02,WARN-BYO12-X,Raw Material,0.03000
CON-IP01-BULK/FPS.RND.W253.02,WARN-BRO12-X,Raw Material,0.00700
CON-IP01-BULK/FPS.RND.W253.02,WARN-BBO12-X,Raw Material,0.00090
CON-IP01-BULK/FPS.RND.W253.02,ACTI-ECTC-X,Raw Material,0.00030
M-BRER-BULK/FPS.RND.L12.00,GLYC--ECOS-K,Raw Material,0.08000
M-BRER-BULK/FPS.RND.L12.00,SQUA-AMYR-X,Raw Material,0.08000
M-BRER-BULK/FPS.RND.L12.00,VASE-V3150-X,Raw Material,0.04500
M-BRER-BULK/FPS.RND.L12.00,EMU-MTV6-X,Raw Material,0.03000
M-BRER-BULK/FPS.RND.L12.00,EMU-CSAL-X,Raw Material,0.02500
M-BRER-BULK/FPS.RND.L12.00,SILI-2005-DC-K,Raw Material,0.02000
M-BRER-BULK/FPS.RND.L12.00,PENG-STPHL-X,Raw Material,0.01500
M-BRER-BULK/FPS.RND.L12.00,ACTI-AICE06-X,Raw Material,0.01000
M-BRER-BULK/FPS.RND.L12.00,SAMP-RCLRP-X,Raw Material,0.01000
M-BRER-BULK/FPS.RND.L12.00,THIC-SPVE10-X,Raw Material,0.00800
M-BRER-BULK/FPS.RND.L12.00,ALAN--AK-K,Raw Material,0.00500
M-BRER-BULK/FPS.RND.L12.00,ACTI-RBN-X,Raw Material,0.00500
M-BRER-BULK/FPS.RND.L12.00,SAMP-DPGRZ-X,Raw Material,0.00200
M-BRER-BULK/FPS.RND.L12.00,KELT-CG-X,Raw Material,0.00150
M-BRER-BULK/FPS.RND.L12.00,PENG-CLRP-X,Raw Material,0.00100
M-BRER-BULK/FPS.RND.L12.00,SAMP-SMBCLA-X,Raw Material,0.00100
M-BRER-BULK/FPS.RND.L12.00,EDT-DSLV-X,Raw Material,0.00063
M-BRER-BULK/FPS.RND.L12.00,SAMP-VITB12C-X,Raw Material,0.00001
HBL-V5-BULK/FPS.DND.GR006.09 (Opsi 1),IPM-CRDSG-X,Raw Material,0.05500
HBL-V5-BULK/FPS.DND.GR006.09 (Opsi 1),EXF-GLDL-X,Raw Material,0.05000
HBL-V5-BULK/FPS.DND.GR006.09 (Opsi 1),GLYC--ECOS-K,Raw Material,0.05000
HBL-V5-BULK/FPS.DND.GR006.09 (Opsi 1),SALT-TSCD-X,Raw Material,0.02800
HBL-V5-BULK/FPS.DND.GR006.09 (Opsi 1),EMUL-MTVT-X,Raw Material,0.02000
HBL-V5-BULK/FPS.DND.GR006.09 (Opsi 1),PARF-WSGRM-X,Raw Material,0.01500
HBL-V5-BULK/FPS.DND.GR006.09 (Opsi 1),PURO-IDD-X,Raw Material,0.01000
HBL-V5-BULK/FPS.DND.GR006.09 (Opsi 1),PENG-PHC-X,Raw Material,0.00800
HBL-V5-BULK/FPS.DND.GR006.09 (Opsi 1),TITA--3328EW-K,Raw Material,0.00500
HBL-V5-BULK/FPS.DND.GR006.09 (Opsi 1),EMU-CSAL-X,Raw Material,0.00300
HBL-V5-BULK/FPS.DND.GR006.09 (Opsi 1),SEPP-S400-,Raw Material,0.00300
HBL-V5-BULK/FPS.DND.GR006.09 (Opsi 1),SEPI-SPMXZ-X,Raw Material,0.00300
HBL-V5-BULK/FPS.DND.GR006.09 (Opsi 1),THIC-VZNFC-X,Raw Material,0.00250
HBL-V5-BULK/FPS.DND.GR006.09 (Opsi 1),ALAN--AK-K,Raw Material,0.00100
HBL-V5-BULK/FPS.DND.GR006.09 (Opsi 1),EDT-B--K,Raw Material,0.00100
HBL-V5-BULK/FPS.DND.GR006.09 (Opsi 1),THIC-AMGM-X,Raw Material,0.00100
HBL-V5-BULK/FPS.DND.GR006.09 (Opsi 1),ACTI-TINTT-X,Raw Material,0.00025
HBL-V5-BULK/FPS.DND.GR006.09 (Opsi 1),STB-TL-X,Raw Material,0.00025
HBL-V5-BULK/FPS.DND.GR006.09 (Opsi 1),ACTI-GRPLMD-X,Raw Material,0.00001
HBL-V5-BULK/FPS.DND.GR006.09 (Opsi 1),ACTI-IVLNC-X,Raw Material,0.00001
HBL-V5-BULK/FPS.DND.GR006.09 (Opsi 1),VITA-B3PC-X,Raw Material,0.00001
F-RLLF03-BULK/FPS.RND.W291.00,SILI-345-DC-K,Raw Material,0.12029
F-RLLF03-BULK/FPS.RND.W291.00,UVIN-MC80-BASF,Raw Material,0.08000
F-RLLF03-BULK/FPS.RND.W291.00,SILI-BE6-X,Raw Material,0.07000
F-RLLF03-BULK/FPS.RND.W291.00,PR-ZPRDL-X,Raw Material,0.05000
F-RLLF03-BULK/FPS.RND.W291.00,BENT-BGVS5PC-X,Raw Material,0.03000
F-RLLF03-BULK/FPS.RND.W291.00,SILI-BDP-X,Raw Material,0.03000
F-RLLF03-BULK/FPS.RND.W291.00,RSN-PTMX-X,Raw Material,0.03000
F-RLLF03-BULK/FPS.RND.W291.00,VITA-B3UPPC-X,Raw Material,0.03000
F-RLLF03-BULK/FPS.RND.W291.00,EMUL-KF6017-X,Raw Material,0.02200
F-RLLF03-BULK/FPS.RND.W291.00,SILI-1640RSN-X,Raw Material,0.02200
F-RLLF03-BULK/FPS.RND.W291.00,MOIS-TR100-X,Raw Material,0.01500
F-RLLF03-BULK/FPS.RND.W291.00,SILI-SP105-X,Raw Material,0.01500
F-RLLF03-BULK/FPS.RND.W291.00,POLY-M-MP27-K,Raw Material,0.01000
F-RLLF03-BULK/FPS.RND.W291.00,THIC-RMGSO4-X,Raw Material,0.01000
F-RLLF03-BULK/FPS.RND.W291.00,PEN-PRSVPE-X,Raw Material,0.00800
F-RLLF03-BULK/FPS.RND.W291.00,TOSP-2000B-X,Raw Material,0.00500
F-RLLF03-BULK/FPS.RND.W291.00,EMO-SLCHS-X,Raw Material,0.00500
F-RLLF03-BULK/FPS.RND.W291.00,ABIL-EM90-X,Raw Material,0.00500
F-RLLF03-BULK/FPS.RND.W291.00,SILD--SI5H52D-K,Raw Material,0.00500
F-RLLF03-BULK/FPS.RND.W291.00,VIT-ATCAT-X,Raw Material,0.00500
F-RLLF03-BULK/FPS.RND.W291.00,ALAN--AK-K,Raw Material,0.00100
F-RLLF03-BULK/FPS.RND.W291.00,GLUZ-GLUZ-,Raw Material,0.00100
F-RLLF03-BULK/FPS.RND.W291.00,EDT-B--K,Raw Material,0.00050
F-RLLF03-BULK/FPS.RND.W291.00,TIT-CR50HD-X,Raw Material,0.07491
F-RLLF03-BULK/FPS.RND.W291.00,TIT-MT60S-X,Raw Material,0.03000
F-RLLF03-BULK/FPS.RND.W291.00,WARN-S12YL--K,Raw Material,0.01900
F-RLLF03-BULK/FPS.RND.W291.00,WARN-S12RN217--K,Raw Material,0.00450
F-RLLF03-BULK/FPS.RND.W291.00,WARN-TE--PBULK,Intermediate,0.00180
REM-AMC-BULK/FPS.RND.W296.02,HUM-HXLGLC-X,Raw Material,0.03500
REM-AMC-BULK/FPS.RND.W296.02,SAMP-CETIHE-X,Raw Material,0.03000
REM-AMC-BULK/FPS.RND.W296.02,VITA-B3UPPC-X,Raw Material,0.01500
REM-AMC-BULK/FPS.RND.W296.02,ACTI-HXCTEC-X,Raw Material,0.01000
REM-AMC-BULK/FPS.RND.W296.02,EMUL-PLUP-X,Raw Material,0.01000
REM-AMC-BULK/FPS.RND.W296.02,MOIS-RHH15P-X,Raw Material,0.00500
REM-AMC-BULK/FPS.RND.W296.02,PR-ZPRDL-X,Raw Material,0.00500
REM-AMC-BULK/FPS.RND.W296.02,MOIS-RQPO260-X,Raw Material,0.00400
REM-AMC-BULK/FPS.RND.W296.02,PEN-PRSVPE-X,Raw Material,0.00300
REM-AMC-BULK/FPS.RND.W296.02,EXTR-CUMGLY-X,Raw Material,0.00200
REM-AMC-BULK/FPS.RND.W296.02,GLYC--ECOS-K,Raw Material,0.00200
REM-AMC-BULK/FPS.RND.W296.02,MOIS-XYL-X,Raw Material,0.00200
REM-AMC-BULK/FPS.RND.W296.02,ALAN--AK-K,Raw Material,0.00100
REM-AMC-BULK/FPS.RND.W296.02,ASAM-SCAD-X,Raw Material,0.00100
REM-AMC-BULK/FPS.RND.W296.02,PANT--DL-K,Raw Material,0.00100
REM-AMC-BULK/FPS.RND.W296.02,PEN-RCCB-X,Raw Material,0.00100
REM-AMC-BULK/FPS.RND.W296.02,KOH--PH-K,Raw Material,0.00050
REM-AMC-BULK/FPS.RND.W296.02,EDT-DSLV-X,Raw Material,0.00005
REM-AMC-BULK/FPS.RND.W296.02,ACTI-AZCLR-X,Raw Material,0.00001
S-R2DFSEC-BULK/FPS.RND.W250.00,TEXA---K,Raw Material,0.15000
S-R2DFSEC-BULK/FPS.RND.W250.00,TEGO-L7-1--K,Raw Material,0.08000
S-R2DFSEC-BULK/FPS.RND.W250.00,AJID--NL-K,Raw Material,0.02000
S-R2DFSEC-BULK/FPS.RND.W250.00,MERQ-MQ550PP-X,Raw Material,0.02000
S-R2DFSEC-BULK/FPS.RND.W250.00,GLYC--ECOS-K,Raw Material,0.02000
S-R2DFSEC-BULK/FPS.RND.W250.00,PARF-ODM3-X,Raw Material,0.01200
S-R2DFSEC-BULK/FPS.RND.W250.00,REWD-LIS80-X,Raw Material,0.01000
S-R2DFSEC-BULK/FPS.RND.W250.00,AMI-GCK12H-X,Raw Material,0.01000
S-R2DFSEC-BULK/FPS.RND.W250.00,HDRL-GLDWBZ-X,Raw Material,0.00700
S-R2DFSEC-BULK/FPS.RND.W250.00,PANT--DL-K,Raw Material,0.00500
S-R2DFSEC-BULK/FPS.RND.W250.00,GARA-RFS-X,Raw Material,0.00500
S-R2DFSEC-BULK/FPS.RND.W250.00,PENG-GL-LON,Raw Material,0.00400
S-R2DFSEC-BULK/FPS.RND.W250.00,MERQ-MQ2001P-X,Raw Material,0.00300
S-R2DFSEC-BULK/FPS.RND.W250.00,POLY-MICOJ400-,Raw Material,0.00300
S-R2DFSEC-BULK/FPS.RND.W250.00,EXTR-PEPGLYE-X,Raw Material,0.00200
S-R2DFSEC-BULK/FPS.RND.W250.00,EXTR-ALVGE-X,Raw Material,0.00100
S-R2DFSEC-BULK/FPS.RND.W250.00,EXTR-SWDGE-X,Raw Material,0.00100
S-R2DFSEC-BULK/FPS.RND.W250.00,ASAM-A-CAAH-K,Raw Material,0.00013
SS-SB50-BULK/FPS.DND.T118.01,SAMP-SUNCMTA-X,Raw Material,0.09000
SS-SB50-BULK/FPS.DND.T118.01,VITA-B3PC-X,Raw Material,0.02000
SS-SB50-BULK/FPS.DND.T118.01,UVIN-MC80-BASF,Raw Material,0.01500
SS-SB50-BULK/FPS.DND.T118.01,ACTI-MEBSA-X,Raw Material,0.01000
SS-SB50-BULK/FPS.DND.T118.01,MOIS-PTVT-X,Raw Material,0.01000
SS-SB50-BULK/FPS.DND.T118.01,PENG-PHC-X,Raw Material,0.00800
SS-SB50-BULK/FPS.DND.T118.01,ACTI-APLR-X,Raw Material,0.00500
SS-SB50-BULK/FPS.DND.T118.01,EMU-STS-,Raw Material,0.00500
SS-SB50-BULK/FPS.DND.T118.01,DPG-LO-,Raw Material,0.00500
SS-SB50-BULK/FPS.DND.T118.01,EXTR-PEPGLYE-X,Raw Material,0.00500
SS-SB50-BULK/FPS.DND.T118.01,PARS-1789-,Raw Material,0.00400
SS-SB50-BULK/FPS.DND.T118.01,OLIV-1000BT-X,Raw Material,0.00300
SS-SB50-BULK/FPS.DND.T118.01,CARB-UT21P-X,Raw Material,0.00300
SS-SB50-BULK/FPS.DND.T118.01,EMU-DBC-X,Raw Material,0.00250
SS-SB50-BULK/FPS.DND.T118.01,SUNS-PRSHD-X,Raw Material,0.00200
SS-SB50-BULK/FPS.DND.T118.01,AMP-95--K,Raw Material,0.00170
SS-SB50-BULK/FPS.DND.T118.01,ALAN--AK-K,Raw Material,0.00100
SS-SB50-BULK/FPS.DND.T118.01,SAMP-WASTLVD-X,Raw Material,0.00100
SS-SB50-BULK/FPS.DND.T118.01,EDT-DSLV-X,Raw Material,0.00070
SS-SB50-BULK/FPS.DND.T118.01,XANT---K,Raw Material,0.00065
L-CVM02CLB-BULK/FPS.RND.W298.00,SILI-BELEG5-X,Raw Material,0.22000
L-CVM02CLB-BULK/FPS.RND.W298.00,SILI-BE6-X,Raw Material,0.18000
